name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985
TotalRevenue,"5,381,569,904","1,377,118,668","1,391,529,510","1,335,456,593","1,277,465,132","1,184,554,737","1,190,443,141","1,197,172,283","1,189,599,756","1,145,482,049","1,078,354,937","1,076,090,855","1,062,262,169","1,001,843,929","1,061,836,658","1,059,688,048","1,034,768,578","984,562,174","1,013,786,078","1,089,391,692","984,397,728","946,151,967","982,758,339","962,373,849","957,177,645","924,312,049","951,113,863","952,837,765","945,974,494","915,334,689","964,496,835","964,838,498","978,261,998","947,760,587","945,124,870","955,198,912","931,911,991","918,638,125","932,791,433","991,773,131","917,755,732","881,667,028","918,237,929","905,819,107","910,978,159","870,370,803","872,753,265","855,965,267","856,128,148","837,005,224","840,953,201","830,127,375","826,765,973","789,175,140","804,864,666","842,791,023","835,346,746","782,787,385","777,121,292","746,034,778","738,695,131","681,164,012","685,698,588","722,977,714","659,212,015","606,649,492","623,393,899","590,743,712","566,655,898","557,267,255","559,274,504","544,123,476","537,908,444","521,059,146","534,337,437","502,963,246","503,630,936","489,382,957","495,116,191","484,909,622","482,952,623","493,155,353","499,444,257","488,844,003","484,734,506","475,166,870","504,694,794","513,296,886","469,364,035","465,139,031","468,400,000","457,000,000","452,900,000","442,200,000","453,300,000","433,000,000","417,700,000","393,500,000","403,000,000","392,300,000","386,400,000","376,100,000","381,100,000","380,600,000","370,400,000","364,200,000","357,400,000","379,200,000","347,800,000","328,000,000","330,200,000","320,200,000","313,900,000","301,500,000","297,900,000","295,300,000","289,200,000","280,800,000","276,600,000","275,400,000","272,700,000","258,700,000","259,500,000","260,100,000","262,100,000","260,000,000","262,300,000","260,500,000","258,100,000","243,600,000","244,600,000","253,200,000","226,600,000","213,100,000","210,900,000","207,800,000","199,900,000","189,500,000","183,300,000","176,400,000","173,300,000","158,400,000","158,900,000","155,600,000","150,600,000","139,300,000","145,200,000"
	OperatingRevenue,"5,381,569,904","1,377,118,668","1,391,529,510","1,335,456,593","1,277,465,132","1,184,554,737","1,190,443,141","1,197,172,283","1,189,599,756","1,145,482,049","1,078,354,937","1,076,090,855","1,062,262,169","1,001,843,929","1,061,836,658","1,059,688,048","1,034,768,578","984,562,174","1,013,786,078","1,089,391,692","984,397,728","946,151,967","982,758,339","962,373,849","957,177,645","924,312,049","951,113,863","952,837,765","945,974,494","915,334,689","964,496,835","964,838,498","978,261,998","947,760,587","945,124,870","955,198,912","931,911,991","918,638,125","932,791,433","991,773,131","917,755,732","881,667,028","918,237,929","905,819,107","910,978,159","870,370,803","872,753,265","855,965,267","856,128,148","837,005,224","840,953,201","830,127,375","826,765,973","789,175,140","804,864,666","842,791,025","835,346,746","782,787,385","777,121,292","746,034,778","738,695,131","681,164,012","685,698,588","722,977,714","659,212,015","606,649,492","623,393,899","590,743,712","566,655,898","557,267,255","559,274,504","544,123,476","537,908,444","521,059,146","534,334,437","502,963,246","503,630,936","489,382,957","495,116,191","484,909,622","482,952,623","493,155,353","499,444,257","488,844,003","484,734,506","475,166,870","504,694,794","513,296,886","469,364,035","465,139,031","468,400,000","457,000,000","452,900,000","442,200,000","453,300,000","433,000,000","417,700,000","393,500,000","403,000,000","392,300,000","386,400,000","376,100,000","381,100,000","380,600,000","370,400,000","364,200,000","357,400,000","379,200,000","347,800,000","328,000,000","330,200,000","320,200,000","313,900,000","301,500,000","297,900,000","295,300,000","289,200,000","280,800,000","276,600,000","275,400,000","272,700,000","258,700,000","259,500,000","260,100,000","262,100,000","260,000,000","262,300,000","260,500,000","258,100,000","243,600,000","244,600,000","253,200,000","226,600,000","213,100,000","210,900,000","207,800,000","199,900,000","189,500,000","183,300,000","176,400,000","173,300,000","158,400,000","158,900,000","155,600,000","150,600,000","139,300,000","145,200,000"
CostOfRevenue,"4,003,718,323","1,028,556,135","1,040,985,244","994,177,238","939,999,706","874,054,346","876,254,999","872,718,448","864,879,153","853,894,303","820,865,210","815,741,851","803,322,422","757,543,262","803,425,863","803,256,786","790,877,750","749,374,530","769,126,450","828,102,624","747,263,567","718,066,675","745,673,858","725,180,212","724,323,504","695,593,959","725,474,531","724,781,460","723,810,548","696,643,697","740,104,278","744,455,643","763,110,952","741,636,640","741,619,203","743,933,068","721,584,536","720,310,609","724,902,265","772,553,622","711,803,418","689,231,579","716,509,749","703,399,305","709,638,537","675,734,506","679,272,795","661,054,579","659,241,460","651,136,344","655,692,544","680,276,675","623,406,595","596,424,287","607,744,737","651,148,154","644,283,567","598,291,757","596,464,050","566,458,515","563,466,947","514,596,035","520,835,688","542,020,450","496,061,132","452,114,414","469,842,868","435,895,202","423,533,066","415,239,138","417,322,683","399,707,988","396,987,337","383,566,145","402,424,569","371,363,896","372,659,527","359,577,152","364,934,796","353,867,255","353,780,308","360,679,834","371,408,978","359,844,982","356,100,404","338,677,744","364,980,404","370,290,261","335,942,197","335,784,653","340,800,000","329,900,000","329,100,000","322,700,000","332,200,000","310,800,000","301,700,000","285,500,000","294,900,000","283,700,000","281,400,000","274,600,000","281,000,000","280,300,000","274,500,000","271,900,000","267,200,000","282,200,000","261,600,000","246,900,000","250,400,000","242,300,000","238,600,000","228,100,000","227,100,000","224,400,000","220,200,000","214,700,000","210,900,000","210,300,000","212,600,000","197,300,000","196,600,000","194,900,000","198,500,000","197,100,000","200,400,000","197,900,000","195,900,000","185,800,000","187,100,000","193,700,000","172,100,000",,,,,,,,,,,,,,
GrossProfit,"1,377,851,581","348,562,533","350,544,266","341,279,355","337,465,426","310,500,391","314,188,142","324,453,835","324,720,603","291,587,746","257,489,727","260,349,004","258,939,747","244,300,667","258,410,795","256,431,262","243,890,828","235,187,644","244,659,628","261,289,068","237,134,161","228,085,292","237,084,481","237,193,637","232,854,141","228,718,090","225,639,332","228,056,305","222,163,946","218,690,992","224,392,557","220,382,855","215,151,046","206,123,947","203,505,667","211,265,844","210,327,455","198,327,516","207,889,168","219,219,509","205,952,314","192,435,449","201,728,180","202,419,802","201,339,622","194,636,297","193,480,470","194,910,688","196,886,688","185,868,880","185,260,657","149,850,700","203,359,378","192,750,853","197,119,929","191,642,869","191,063,179","184,495,628","180,657,242","179,576,263","175,228,184","166,567,977","164,862,900","180,957,264","163,150,883","154,535,078","153,551,031","154,848,510","143,122,832","142,028,117","141,951,821","144,415,488","140,921,107","137,493,001","131,912,868","131,599,350","130,971,409","129,805,805","130,181,395","131,042,367","129,172,315","132,475,519","128,035,279","128,999,021","128,634,102","136,489,126","139,714,390","143,006,625","133,421,838","129,354,378","127,600,000","127,100,000","123,800,000","119,500,000","121,100,000","122,200,000","116,000,000","108,000,000","108,100,000","108,600,000","105,000,000","101,500,000","100,100,000","100,300,000","95,900,000","92,300,000","90,200,000","97,000,000","86,200,000","81,100,000","79,800,000","77,900,000","75,300,000","73,400,000","70,800,000","70,900,000","69,000,000","66,100,000","65,700,000","65,100,000","60,100,000","61,400,000","62,900,000","65,200,000","63,600,000","62,900,000","61,900,000","62,600,000","62,200,000","57,800,000","57,500,000","59,500,000","54,500,000",,,,,,,,,,,,,,
OperatingExpense,"1,003,106,929","254,739,175","260,085,404","248,872,363","239,409,986","236,850,173","238,199,077","236,778,021","234,596,892","228,395,420","221,978,850","222,245,751","216,462,666","216,466,382","218,684,665","220,885,874","214,718,142","211,641,694","208,828,396","220,230,186","207,595,217","203,023,241","206,296,215","204,940,516","199,433,998","196,147,853","194,072,287","193,025,813","190,730,349","185,578,000","186,978,851","184,092,895","182,718,535","178,402,604","177,430,181","178,861,740","177,812,125","174,977,866","174,845,782","185,737,659","171,739,425","168,745,518","171,380,379","171,891,824","169,187,068","168,006,544","166,928,866","166,117,827","163,874,428","162,247,552","160,527,312","126,657,062","169,970,689","169,783,554","167,161,341","165,111,243","157,506,263","152,670,192","149,125,807","138,527,261","140,538,641","138,217,230","135,441,316","146,022,271","129,690,435","126,728,010","129,193,934","128,042,404","120,525,692","120,501,344","121,237,628","119,877,942","115,500,971","116,656,965","116,612,138","62,563,212","114,169,105","113,473,940","113,185,647","114,004,422","110,133,781","113,940,380","112,166,167","113,201,970","111,327,509","109,272,048","124,248,576","128,242,153","118,418,708","115,273,571","113,200,000","111,500,000","109,000,000","105,500,000","106,900,000","107,400,000","102,900,000","96,300,000","96,100,000","95,200,000","90,900,000","87,400,000","85,100,000","86,300,000","81,000,000","80,000,000","76,900,000","80,900,000","74,800,000","72,900,000","70,000,000","68,300,000","67,000,000","64,300,000","62,500,000","62,800,000","61,200,000","59,300,000","58,400,000","59,700,000","54,300,000","57,400,000","57,300,000","59,700,000","55,400,000","55,600,000","54,900,000","55,400,000","52,200,000","51,100,000","49,600,000","51,200,000","46,600,000",,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"1,003,106,929","254,739,175","260,085,404","248,872,363","239,409,986","236,850,173","238,199,077","236,778,021","234,596,892","228,395,420","221,978,850","222,245,751","216,462,666","216,466,382","218,684,665","220,885,874","214,718,142","211,641,694","208,828,396","220,230,186","207,595,217","203,023,241","206,296,215","204,940,516","199,433,998","196,147,853","194,072,287","193,025,813","190,730,349","185,578,000","186,978,851","184,092,895","182,718,535","178,402,604","177,430,181","178,861,740","177,812,125","174,977,866","174,845,782","184,426,471","172,254,539","169,113,441","171,808,529","172,302,509","169,762,486","168,569,195","167,254,973","166,765,378","164,462,526","161,845,134","160,600,998","126,716,747","170,069,503","169,391,335","167,855,851","164,986,137","158,068,889","153,063,120","150,286,341","146,274,607","141,786,968","139,497,979","136,464,073","146,985,868","131,121,966","128,028,510","130,478,404","123,652,854","122,364,144","121,582,533","122,707,537","114,389,747","117,705,575","116,656,965","118,125,853","119,739,119","116,198,937","115,823,020","115,336,828","116,320,384","112,858,578","116,633,974","114,786,396","115,431,724","114,101,554","112,014,649","113,098,679","117,543,291","107,575,887","104,600,052","102,900,000","101,500,000","98,800,000","95,300,000","96,300,000","95,100,000","91,200,000","85,300,000","85,500,000","85,100,000","81,200,000","77,900,000","75,900,000","77,500,000","72,700,000","72,000,000","69,100,000","73,700,000","68,000,000","66,400,000","63,800,000","62,500,000","61,400,000","58,800,000","57,100,000","57,600,000","56,000,000","54,000,000","53,100,000","54,700,000","54,300,000","52,600,000","52,700,000","55,100,000","51,100,000","51,300,000","50,800,000","51,500,000","48,400,000","47,600,000","46,200,000","48,500,000","43,400,000",,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,"1,003,106,929","254,739,175","260,085,404","248,872,363","239,409,986","236,850,173","238,199,077","236,778,021","234,596,892","228,395,420","221,978,850","222,245,751","216,462,666","216,466,382","218,684,665","220,885,874","214,718,142","211,641,694","208,828,396","220,230,186","207,595,217","203,023,241","206,296,215","204,940,516","199,433,998","196,147,853","194,072,287","193,025,813","190,730,349","185,578,000","186,978,851","184,092,895","182,718,535","178,402,604","177,430,181","178,861,740","177,812,125","174,977,866","174,846,000",,"152,970,000",,,,,,,,,,,"126,716,747","170,069,503","169,391,335",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			RentAndLandingFees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,541,000",,,,,,,,,,,"560,244","325,715","737,770",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"1,003,106,929","254,739,175","260,085,404","248,872,363","239,409,986","236,850,173","238,199,077","236,778,021","234,596,892","228,395,420","221,978,850","222,245,751","216,462,666","216,466,382","218,684,665","220,885,874","214,718,142","211,641,694","208,828,396","220,230,186","207,595,217","203,023,241","206,296,215","204,940,516","199,433,998","196,147,853","194,072,287","193,025,813","190,730,349","185,578,000","186,978,851","184,092,895","182,718,535","178,402,604","177,430,181","178,861,740","177,812,125","174,977,866","174,846,000",,"149,429,000",,,,,,,,,,,"126,156,503","169,743,788","168,653,565",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,826,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,130,364","11,149,897","10,698,862","10,842,821","10,673,519","10,300,000","10,000,000","10,200,000","10,200,000","10,600,000","12,300,000","11,700,000","11,000,000","10,600,000","10,100,000","9,700,000","9,500,000","9,200,000","8,800,000","8,300,000","8,000,000","7,800,000","7,200,000","6,800,000","6,500,000","6,200,000","5,800,000","5,600,000","5,500,000","5,400,000","5,200,000","5,200,000","5,300,000","5,300,000","5,000,000",,"4,800,000","4,600,000","4,600,000","4,300,000","4,300,000","4,100,000","3,900,000","3,800,000","3,500,000","3,400,000","2,700,000","3,200,000",,,,,,,,,,,,,,
