name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalRevenue,"1,463,500,000","383,500,000","399,000,000","345,400,000","335,600,000","339,200,000","320,400,000","293,900,000","243,200,000","311,600,000","304,600,000","288,300,000","290,400,000","357,200,000","448,300,000","348,000,000","344,100,000","358,200,000","337,900,000","362,500,000","353,300,000","365,600,000","341,500,000","349,600,000","314,800,000","333,800,000","380,600,000","462,500,000","323,300,000","320,000,000","290,700,000","288,900,000","260,700,000","296,500,000","268,000,000","251,000,000","235,600,000","263,800,000","256,000,000","248,800,000","216,400,000","240,000,000","239,200,000","226,900,000","219,900,000","242,200,000","238,100,000","224,100,000","211,200,000","233,600,000","216,000,000","178,800,000","164,700,000","199,600,000","196,100,000","201,700,000","189,800,000","213,400,000","212,300,000","200,800,000","223,300,000","205,300,000","197,200,000","199,100,000","178,300,000","192,500,000","156,700,000","187,000,000","186,800,000","206,900,000","168,700,000","183,200,000","415,300,000","458,500,000","388,900,000","397,100,000","409,900,000","422,900,000","366,300,000","390,000,000","376,700,000","373,000,000","251,500,000","420,200,000","443,000,000","413,000,000","358,800,000","323,500,000","327,000,000","322,600,000","288,800,000","306,300,000","279,200,000","257,500,000","257,500,000","266,300,000","269,200,000","246,600,000","255,000,000","246,100,000","230,600,000","222,100,000","220,600,000","215,200,000","208,500,000","202,700,000","192,800,000","186,100,000","147,300,000","168,800,000","255,100,000","124,500,000","126,200,000","131,900,000","125,200,000","126,100,000","126,300,000","127,900,000","125,600,000","117,100,000","121,500,000","125,200,000","123,200,000","115,200,000","120,100,000","125,600,000","122,000,000","114,000,000","115,600,000","125,900,000","119,200,000","115,000,000","112,200,000","117,500,000","136,200,000","107,500,000","106,200,000","110,600,000","107,100,000","110,800,000","107,100,000","101,100,000","96,600,000","95,900,000","99,000,000","104,000,000","99,100,000","97,000,000"
	OperatingRevenue,"1,452,100,000","380,700,000","396,200,000","342,500,000","332,700,000","336,400,000","317,600,000","291,000,000","240,400,000","308,800,000","301,700,000","285,400,000","287,500,000","354,300,000","442,600,000","342,000,000","338,200,000","352,200,000","337,900,000","362,500,000","353,300,000","365,600,000","341,500,000","349,600,000","314,800,000","333,800,000","380,600,000","462,500,000","323,300,000","320,000,000","290,700,000","288,900,000","260,700,000","296,500,000","268,000,000","251,000,000","235,600,000","263,800,000","256,000,000","248,800,000","216,400,000","240,000,000","239,200,000","226,900,000","219,900,000","242,200,000","238,100,000","224,100,000","211,200,000","233,600,000","216,000,000","178,800,000","164,700,000","199,600,000","196,100,000","201,700,000","189,800,000","213,400,000","212,300,000","200,800,000","223,300,000","205,300,000","197,200,000","199,100,000","178,300,000","192,500,000","156,700,000","187,000,000","186,800,000","206,900,000","168,700,000","183,200,000","415,300,000","458,500,000","388,900,000","397,100,000","409,900,000","422,900,000","366,300,000","390,000,000","376,700,000","373,000,000","251,500,000","420,200,000","443,000,000","413,000,000","358,800,000","323,500,000","327,000,000","322,600,000","288,800,000","306,300,000","279,200,000","257,500,000","257,500,000","266,300,000","269,200,000","246,600,000","255,000,000","246,100,000","230,600,000","222,100,000","220,600,000","215,200,000","208,500,000","202,700,000","192,800,000","186,100,000","147,300,000","168,800,000","255,100,000","124,500,000","126,200,000","131,900,000","125,200,000","126,100,000","126,300,000","127,900,000","125,600,000","117,100,000","121,500,000","125,200,000","123,200,000","115,200,000","120,100,000","125,600,000","122,000,000","114,000,000","115,600,000","125,900,000","119,200,000","115,000,000","112,200,000","117,500,000","136,200,000","107,500,000","106,200,000","110,600,000","107,100,000","110,800,000","107,100,000","101,100,000","96,600,000","95,900,000","99,000,000","104,000,000","99,100,000","97,000,000"
CostOfRevenue,"994,100,000","249,600,000","272,300,000","241,200,000","231,000,000","221,200,000","212,300,000","185,600,000","161,000,000","185,400,000","190,900,000","189,300,000","190,300,000","234,900,000","320,000,000","240,100,000","237,100,000","238,700,000","265,200,000","228,500,000","234,000,000","228,100,000","227,400,000","234,800,000","209,600,000","205,100,000","255,300,000","321,800,000","229,100,000","211,800,000","203,000,000","194,600,000","198,700,000","216,000,000","190,800,000","183,200,000","182,500,000","191,200,000","477,100,000","79,500,000","72,100,000","77,100,000","76,800,000","74,800,000","76,000,000","79,000,000","92,000,000","79,000,000","74,300,000","79,800,000","80,100,000","69,800,000","56,800,000","72,800,000","63,300,000","81,000,000","75,000,000","86,300,000","85,200,000","91,800,000","92,900,000","77,700,000","69,800,000","79,500,000","63,000,000","69,400,000","66,800,000","66,900,000","70,300,000","69,100,000","69,900,000","71,900,000","77,200,000","68,900,000","55,300,000","64,900,000","64,900,000","67,400,000","64,400,000","66,100,000","59,200,000","49,400,000","53,700,000","60,200,000","56,800,000","62,400,000","57,400,000","61,700,000","55,100,000","54,800,000","45,400,000","54,900,000","52,300,000","47,600,000","47,600,000","54,600,000","53,700,000","49,700,000","52,400,000","51,700,000","46,000,000","44,000,000","48,000,000","50,900,000","48,300,000","43,600,000","46,500,000","46,100,000","44,100,000","40,300,000","39,400,000","38,300,000","37,100,000","43,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"469,400,000","133,900,000","126,700,000","104,200,000","104,600,000","118,000,000","108,100,000","108,300,000","82,200,000","126,200,000","113,700,000","99,000,000","100,100,000","122,300,000","128,300,000","107,900,000","107,000,000","119,500,000","72,700,000","134,000,000","119,300,000","137,500,000","114,100,000","114,800,000","105,200,000","128,700,000","125,300,000","140,700,000","94,200,000","108,200,000","87,700,000","94,300,000","62,000,000","80,500,000","77,200,000","67,800,000","53,100,000","72,600,000","-221,100,000","169,300,000","144,300,000","162,900,000","162,400,000","152,100,000","143,900,000","163,200,000","146,100,000","145,100,000","136,900,000","153,800,000","135,900,000","109,000,000","107,900,000","126,800,000","132,800,000","120,700,000","114,800,000","127,100,000","127,100,000","109,000,000","130,400,000","127,600,000","127,400,000","119,600,000","115,300,000","123,100,000","89,900,000","120,100,000","116,500,000","137,800,000","98,800,000","111,300,000","338,100,000","389,600,000","333,600,000","332,200,000","345,000,000","355,500,000","301,900,000","323,900,000","317,500,000","323,600,000","197,800,000","360,000,000","386,200,000","350,600,000","301,400,000","261,800,000","271,900,000","267,800,000","243,400,000","251,400,000","226,900,000","209,900,000","209,900,000","211,700,000","215,500,000","196,900,000","202,600,000","194,400,000","184,600,000","178,100,000","172,600,000","164,300,000","160,200,000","159,100,000","146,300,000","140,000,000","103,200,000","128,500,000","215,700,000","86,200,000","89,100,000","88,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"306,700,000","80,500,000","76,700,000","73,100,000","76,400,000","76,000,000","71,700,000","66,700,000","69,500,000","66,000,000","63,900,000","62,000,000","63,900,000","65,500,000","66,300,000","64,600,000","70,500,000","62,100,000","40,200,000","65,000,000","64,300,000","64,900,000","63,300,000","61,400,000","63,000,000","61,900,000","59,400,000","55,500,000","54,700,000","51,800,000","36,200,000","33,500,000","33,800,000","32,200,000","30,300,000","29,400,000","28,700,000","28,200,000","-269,000,000","123,700,000","121,000,000","124,500,000","128,200,000","113,200,000","117,800,000","112,400,000","123,400,000","109,800,000","105,200,000","107,700,000","102,100,000","83,600,000","92,200,000","95,700,000","94,900,000","86,900,000","96,700,000","95,100,000","93,300,000","84,300,000","96,500,000","86,300,000","88,100,000","80,900,000","89,000,000","86,700,000","64,100,000","87,200,000","172,200,000","95,700,000","83,700,000","88,000,000","267,600,000","289,300,000","271,900,000","249,700,000","266,900,000","276,200,000","266,200,000","246,000,000","244,500,000","251,300,000","166,600,000","280,300,000","292,600,000","272,600,000","246,800,000","196,700,000","199,600,000","199,500,000","190,600,000","180,400,000","170,900,000","164,000,000","167,000,000","155,500,000","160,500,000","152,400,000","161,100,000","141,600,000","138,900,000","138,400,000","135,500,000","129,300,000","127,600,000","119,800,000","125,300,000","105,500,000","77,800,000","100,100,000","159,700,000","62,700,000","62,500,000","65,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,000,000","38,600,000","40,600,000","33,800,000","37,900,000","29,800,000","16,800,000","18,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"235,400,000","61,700,000","58,300,000","57,500,000","57,900,000","58,000,000","56,500,000","53,400,000","54,500,000","53,400,000","50,400,000","49,500,000","50,200,000","51,900,000","52,200,000","51,500,000","56,100,000","45,800,000","26,000,000","50,900,000","50,100,000","50,500,000","50,100,000","48,900,000","48,700,000","48,100,000","46,500,000","43,200,000","41,300,000","39,000,000","36,200,000","33,500,000","33,800,000","32,200,000","30,300,000","29,400,000","28,700,000","28,200,000","25,800,000","25,000,000","24,800,000","24,600,000","23,300,000","22,700,000","22,100,000","22,300,000","20,700,000","20,000,000","19,800,000","20,000,000","17,900,000","16,100,000","15,500,000","15,200,000","16,400,000","13,500,000","12,900,000","12,700,000","12,700,000","12,200,000","11,900,000","11,700,000","12,100,000","12,200,000","12,200,000","12,200,000","9,800,000","12,700,000","12,700,000","12,600,000","12,500,000","12,300,000",,,,,,,,,,,,,"25,500,000","25,400,000","23,500,000","21,800,000","21,100,000","20,300,000","19,500,000","19,600,000","19,400,000","18,400,000","19,000,000","18,800,000","18,700,000","18,500,000","17,700,000","17,300,000","17,800,000","18,000,000","15,800,000","16,800,000","16,300,000","16,200,000","19,300,000","12,700,000","13,800,000","13,800,000","16,100,000","11,500,000","11,300,000","15,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"235,400,000","61,700,000","58,300,000","57,500,000","57,900,000","58,000,000","56,500,000","53,400,000","54,500,000","53,400,000","50,400,000","49,500,000","50,200,000","51,900,000","52,200,000","51,500,000","56,100,000","45,800,000","26,000,000","50,900,000","50,100,000","50,500,000","50,100,000","48,900,000","48,700,000","48,100,000","46,500,000","43,200,000","41,300,000","39,000,000","36,200,000","33,500,000","33,800,000","32,200,000","30,300,000","29,400,000","28,700,000","28,200,000","25,800,000","25,000,000","24,800,000","24,600,000","23,300,000","22,700,000","22,100,000","22,300,000","20,700,000","20,000,000","19,800,000","20,000,000","17,900,000","16,100,000","15,500,000","15,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,000,000","24,800,000","24,600,000","23,300,000","22,700,000","22,100,000","22,300,000","20,700,000","20,000,000","19,800,000","20,000,000","17,900,000","16,100,000","15,500,000","15,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherTaxes,"71,300,000","18,800,000","18,400,000","15,600,000","18,500,000","18,000,000","15,200,000","13,300,000","15,000,000","12,600,000","13,500,000","12,500,000","13,700,000","13,600,000","14,100,000","13,100,000","14,400,000","16,300,000","14,200,000","14,100,000","14,200,000","14,400,000","13,200,000","12,500,000","14,300,000","13,800,000","12,900,000","12,300,000","13,400,000","12,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,400,000","6,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,300,000","10,800,000","12,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
