name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992
TotalAssets,"245,107,000","274,000,000","248,891,000","256,705,000","262,985,000","305,138,000","261,402,000","265,368,000","308,435,000","304,293,000","266,221,000","282,101,000","299,670,000","265,843,000","247,045,000","253,952,000","250,781,000","234,684,000","225,250,000","224,737,000","250,364,000","249,581,000","262,918,000","273,710,000","311,763,000","247,926,000","264,176,000","276,229,000","182,036,000","191,599,000","197,206,000","191,927,000","207,987,000","235,142,000","245,412,000","252,775,000","269,872,000","294,361,000","553,966,000","571,331,000","590,526,000","602,611,000","611,165,000","632,596,000","628,527,000","626,571,000","599,916,000","606,808,000","592,953,000","611,038,000","619,290,000","638,150,000","651,291,000","703,585,000","809,567,000","890,511,000","910,671,000","1,005,953,000","1,001,408,000","976,779,000","1,008,321,000","997,034,000","1,050,349,000","1,092,985,000","1,059,421,000","1,062,046,000","1,047,323,000","626,789,000","594,418,000","576,234,000","531,677,000","397,843,000","376,130,000","348,119,000","310,599,000","280,294,000","254,125,000","235,803,000","208,671,000","208,745,000","198,451,000","215,806,000","217,649,000","225,986,000","246,117,000","266,482,000","267,171,000","283,357,000","290,051,000","312,000,000","419,200,000","413,600,000","439,600,000","486,700,000","355,900,000","364,800,000","357,600,000","356,800,000","367,000,000","349,000,000","324,000,000","301,000,000","299,700,000","302,700,000","306,400,000","331,600,000","324,200,000","203,200,000","189,900,000","148,500,000","127,300,000","113,300,000","107,900,000","105,400,000","94,600,000","88,800,000","89,000,000","33,800,000"
	CurrentAssets,"153,060,000","182,522,000","163,960,000","170,614,000","175,030,000","213,492,000","167,277,000","173,376,000","214,821,000","208,731,000","173,956,000","186,738,000","197,339,000","196,596,000","175,559,000","181,306,000","172,777,000","154,327,000","144,580,000","138,064,000","157,509,000","151,005,000","158,206,000","165,435,000","199,718,000","137,449,000","149,471,000","157,856,000","143,842,000","152,858,000","155,529,000","150,634,000","165,112,000","190,888,000","197,453,000","203,408,000","217,744,000","237,085,000","252,262,000","264,525,000","265,516,000","272,634,000","275,329,000","290,132,000","281,514,000","277,196,000","248,123,000","253,655,000","263,243,000","296,936,000","314,595,000","333,711,000","342,951,000","390,945,000","393,128,000","414,769,000","429,534,000","517,264,000","504,670,000","474,560,000","500,381,000","483,939,000","469,380,000","527,336,000","497,215,000","501,677,000","473,957,000","377,829,000","344,962,000","326,308,000","283,385,000","317,796,000","294,641,000","317,012,000","283,216,000","251,783,000","224,297,000","204,942,000","181,043,000","179,389,000","167,957,000","183,518,000","185,486,000","189,596,000","194,438,000","206,105,000","191,785,000","190,886,000","175,883,000","176,400,000","203,900,000","199,900,000","212,500,000","241,600,000","213,400,000","311,800,000","302,600,000","301,100,000","307,500,000","277,800,000","259,700,000","231,700,000","243,900,000","240,100,000","246,400,000","243,000,000","269,900,000","161,000,000","153,000,000","121,300,000","104,800,000","94,000,000","91,800,000","91,000,000","82,100,000","77,600,000","80,300,000","27,000,000"
		CashCashEquivalentsAndShortTermInvestments,"41,245,000","56,818,000","50,485,000","53,337,000","55,624,000","79,899,000","49,142,000","55,662,000","81,182,000","69,085,000","52,289,000","50,955,000","55,326,000","56,103,000","50,460,000","60,209,000","48,016,000","57,223,000","44,094,000","47,434,000","47,014,000","44,948,000","47,717,000","50,365,000","87,830,000","17,902,000","21,980,000","34,647,000","25,491,000","25,056,000","22,476,000","23,049,000","22,244,000","48,203,000","50,233,000","56,104,000","64,506,000","70,390,000","71,359,000","59,383,000","49,681,000","32,855,000","33,652,000","37,557,000","33,220,000","42,782,000","34,361,000","46,793,000","74,235,000","108,877,000","102,981,000","118,588,000","131,666,000","147,694,000","122,434,000","138,462,000","150,422,000","224,460,000","197,239,000","160,048,000","187,535,000","172,107,000","159,731,000","238,147,000","238,679,000","238,430,000","228,639,000","192,553,000","176,192,000","155,419,000","120,082,000","190,697,000","170,024,000","196,309,000","171,649,000","135,066,000","106,204,000","89,034,000","78,235,000","65,108,000","53,535,000","72,961,000","76,417,000","66,176,000","65,055,000","83,206,000","74,174,000","73,398,000","62,094,000","72,800,000","83,100,000","51,400,000","53,700,000","62,900,000","60,600,000","114,700,000","97,200,000","108,300,000","115,700,000","89,600,000","123,000,000","75,800,000","73,000,000","53,900,000","25,800,000","32,800,000","87,700,000","20,600,000","30,400,000","11,800,000","14,900,000","19,300,000","2,900,000","11,200,000","13,800,000","25,000,000","55,300,000","10,300,000"
			CashAndCashEquivalents,"41,245,000","56,818,000","50,485,000","53,337,000","55,624,000","79,899,000","49,142,000","55,662,000","81,182,000","69,085,000","52,289,000","50,955,000","55,326,000","56,103,000","50,460,000","60,209,000","48,016,000","57,223,000","44,094,000","47,434,000","47,014,000","44,948,000","47,717,000","50,365,000","87,830,000","17,902,000","21,980,000","34,647,000","25,491,000","25,056,000","22,476,000","23,049,000","22,244,000","48,203,000","50,233,000","56,104,000","64,506,000","70,390,000","71,359,000","59,383,000","49,681,000","32,855,000","33,652,000","37,557,000","33,220,000","42,782,000","34,361,000","46,793,000","73,735,000","91,517,000","78,118,000","87,360,000","98,151,000","121,792,000","95,762,000","138,462,000","128,666,000","208,619,000","152,089,000","114,928,000","130,335,000","96,279,000","72,747,000","152,672,000","147,838,000","133,954,000","113,739,000","123,639,000","92,227,000","79,058,000","41,734,000","98,190,000","80,060,000","102,649,000","94,376,000","78,915,000","74,837,000","62,174,000","55,867,000","42,408,000","28,891,000","45,613,000","63,004,000","53,809,000","47,874,000","64,875,000","55,822,000","50,932,000","51,970,000","46,100,000","57,600,000","51,400,000","53,700,000","62,900,000","60,600,000","114,700,000","97,200,000","108,300,000","115,700,000","89,600,000","123,000,000","75,800,000","73,000,000","53,900,000","25,800,000","32,800,000","87,700,000","20,600,000","30,400,000","11,800,000","14,900,000","19,300,000","2,900,000","11,200,000","13,800,000","25,000,000","55,300,000","10,300,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","500,000","17,360,000","24,863,000","31,228,000","33,515,000","25,902,000","26,672,000",,"21,756,000","15,841,000","45,150,000","45,120,000","57,200,000","75,828,000","86,984,000","85,475,000","90,841,000","104,476,000","114,900,000","68,914,000","83,965,000","76,361,000","78,348,000","92,507,000","89,964,000","93,660,000","77,273,000","56,151,000","31,367,000","26,860,000","22,368,000","22,700,000","24,644,000","27,348,000","13,413,000","12,367,000","17,181,000","18,331,000","18,352,000","22,466,000","10,124,000","26,700,000","25,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"82,952,000","95,949,000","80,737,000","80,574,000","80,786,000","97,193,000","74,959,000","71,155,000","82,127,000","93,267,000","68,136,000","77,112,000","79,995,000","84,267,000","68,145,000","63,247,000","64,288,000","40,134,000","40,864,000","34,433,000","43,626,000","43,520,000","40,850,000","44,769,000","43,732,000","58,807,000","56,995,000","54,929,000","51,764,000","54,655,000","56,011,000","49,263,000","58,420,000","56,770,000","55,560,000","55,647,000","56,625,000","67,956,000","75,074,000","89,180,000","87,506,000","104,305,000","92,904,000","98,386,000","95,881,000","101,171,000","89,674,000","100,202,000","84,257,000","79,741,000","86,544,000","85,192,000","80,253,000","103,527,000","112,144,000","114,080,000","119,844,000","138,692,000","140,363,000","138,450,000","134,415,000","138,578,000","149,073,000","143,934,000","131,700,000","140,668,000","127,743,000","99,132,000","97,182,000","97,536,000","94,438,000","78,702,000","74,892,000","69,230,000","60,843,000","66,963,000","68,386,000","65,942,000","62,330,000","77,619,000","77,863,000","78,010,000","75,537,000","83,707,000","91,143,000","90,047,000","84,460,000","88,066,000","80,244,000","76,200,000","75,500,000","75,600,000","69,000,000","89,800,000","73,800,000","65,700,000","67,500,000","79,800,000","79,800,000","81,800,000","69,800,000","86,200,000","83,600,000","87,500,000","92,300,000","107,900,000","92,800,000","70,300,000","57,200,000","51,200,000","40,700,000","33,000,000","30,500,000","26,300,000","21,600,000","15,600,000","12,200,000","8,500,000"
			AccountsReceivable,"57,410,000","77,046,000","58,125,000","58,746,000","58,831,000","78,614,000","59,683,000","52,909,000","59,965,000","73,773,000","53,718,000","58,634,000","61,318,000","67,754,000","50,998,000","47,703,000","52,532,000","40,134,000","40,864,000","34,433,000","43,626,000","43,520,000","40,850,000","44,769,000","43,732,000","58,807,000","56,995,000","54,929,000","51,764,000","54,655,000","56,011,000","49,263,000","58,420,000","56,770,000","55,560,000","55,647,000","56,625,000","67,956,000","75,074,000","89,180,000","87,506,000","104,305,000","92,904,000","98,386,000","95,881,000","101,171,000","89,674,000","100,202,000","84,257,000","79,741,000","86,544,000","85,192,000","80,253,000","103,527,000","112,144,000","114,080,000","119,844,000","138,692,000","140,363,000","138,450,000","134,415,000","138,578,000","149,073,000","143,934,000","131,700,000","140,668,000","127,743,000","99,132,000","97,182,000","97,536,000","94,438,000","78,702,000","74,892,000","69,230,000","60,843,000","66,963,000","68,386,000","65,942,000","62,330,000","77,619,000","77,863,000","78,010,000","75,537,000","83,707,000","91,143,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"58,708,000","78,502,000","59,547,000","60,115,000","60,353,000","80,092,000","61,205,000","53,867,000","58,512,000","74,731,000","54,316,000","59,422,000","62,657,000","69,093,000","52,266,000","48,867,000","53,800,000","51,276,000","51,358,000","42,878,000","52,512,000","52,138,000","49,341,000","52,576,000","52,548,000","68,033,000","66,252,000","64,219,000","61,517,000","65,347,000","67,266,000","60,593,000","70,977,000","70,733,000","70,853,000","72,422,000","75,273,000","88,933,000","89,737,000","108,357,000","103,365,000","120,290,000","106,181,000","113,786,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-1,298,000","-1,456,000","-1,422,000","-1,369,000","-1,522,000","-1,478,000","-1,522,000","-958,000","1,453,000","-958,000","-598,000","-788,000","-1,339,000","-1,339,000","-1,268,000","-1,164,000","-1,268,000","-11,142,000","-10,494,000","-8,445,000","-8,886,000","-8,618,000","-8,491,000","-7,807,000","-8,816,000","-9,226,000","-9,257,000","-9,290,000","-9,753,000","-10,692,000","-11,255,000","-11,330,000","-12,557,000","-13,963,000","-15,293,000","-16,775,000","-18,648,000","-20,977,000","-14,663,000","-19,177,000","-15,859,000","-15,985,000","-13,277,000","-15,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"25,542,000","18,903,000","22,612,000","21,828,000","21,955,000","18,579,000","15,276,000","18,246,000","22,162,000","19,494,000","14,418,000","18,478,000","18,677,000","16,513,000","17,147,000","15,544,000","11,756,000","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
