name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
OperatingCashFlow,"447,000,000","-233,000,000","154,000,000","303,000,000","223,000,000","-37,000,000","330,000,000","385,000,000","115,000,000","-82,000,000","141,000,000","174,000,000","159,000,000","-103,000,000","170,000,000","215,000,000","139,000,000","-130,000,000","223,000,000","258,000,000","198,000,000","-12,000,000","176,000,000","313,000,000","166,000,000","-68,000,000","149,000,000","322,000,000","157,000,000","-84,000,000","152,000,000","223,000,000","158,000,000","-110,000,000","162,000,000","232,000,000","141,000,000","-43,000,000","-102,000,000","92,000,000","-61,000,000","-32,000,000","-63,000,000","65,000,000","-107,000,000","-87,000,000","-16,000,000","-64,000,000","-51,000,000","13,000,000"
	CashFlowFromContinuingOperatingActivities,"447,000,000","-233,000,000","154,000,000","303,000,000","223,000,000","-37,000,000","350,000,000","363,000,000","122,000,000","-87,000,000","86,000,000","174,000,000","159,000,000","-103,000,000","170,000,000","215,000,000","139,000,000","-130,000,000","223,000,000","258,000,000","198,000,000","-12,000,000","176,000,000","313,000,000","166,000,000","-68,000,000","149,000,000","322,000,000","157,000,000","-84,000,000","152,000,000","223,000,000","158,000,000","-110,000,000","162,000,000","232,000,000","141,000,000","-43,000,000","-102,000,000","92,000,000","-61,000,000","-32,000,000","-63,000,000","65,000,000","-107,000,000","-87,000,000","-16,000,000","-64,000,000","-51,000,000","13,000,000"
		NetIncomeFromContinuingOperations,"339,000,000","23,000,000","49,000,000","116,000,000","151,000,000","34,000,000","-94,000,000","145,000,000","28,000,000","-435,000,000","-20,000,000","-69,000,000","70,000,000","-99,000,000","-21,000,000","104,000,000","124,000,000","-67,000,000","256,000,000","96,000,000","110,000,000","-28,000,000","58,000,000","107,000,000","94,000,000","-42,000,000","10,000,000","112,000,000","98,000,000","-32,000,000","22,000,000","102,000,000","69,000,000","-46,000,000","321,000,000","110,000,000","86,000,000","-74,000,000","-291,000,000","-33,000,000","-24,000,000","-192,000,000","-154,000,000","-27,000,000","-21,000,000","-237,000,000","-90,000,000","-33,000,000","223,000,000","-197,000,000"
		OperatingGainsLosses,"-80,000,000","-55,000,000","1,000,000","-8,000,000","-18,000,000","-27,000,000","-41,000,000","-53,000,000","-20,000,000","42,000,000","-13,000,000","-6,000,000","17,000,000","18,000,000","24,000,000","-6,000,000","-3,000,000","-1,000,000","-18,000,000","-9,000,000","6,000,000","6,000,000","-37,000,000","-11,000,000","9,000,000","31,000,000","-2,000,000","12,000,000","-10,000,000","11,000,000","30,000,000","-6,000,000","13,000,000","7,000,000","0","0","-6,000,000","-6,000,000","2,000,000","-21,000,000","-15,000,000","-4,000,000","-11,000,000","-11,000,000","-4,000,000","36,000,000","-8,000,000","-13,000,000","-8,000,000","-1,000,000"
			GainLossOnSaleOfBusiness,"-142,000,000","-131,000,000","3,000,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-27,000,000","-26,000,000","-6,000,000","-1,000,000","6,000,000","-13,000,000","-8,000,000","0","8,000,000","51,000,000","-10,000,000","11,000,000","24,000,000","14,000,000","23,000,000","-7,000,000","-1,000,000","-12,000,000","-8,000,000","1,000,000","6,000,000","-1,000,000","-35,000,000","-6,000,000","14,000,000","31,000,000","-8,000,000","16,000,000","-3,000,000","13,000,000",,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-7,000,000","10,000,000","4,000,000","-11,000,000","-10,000,000","-31,000,000","-33,000,000","-53,000,000","-36,000,000","-9,000,000","-3,000,000","-7,000,000","-7,000,000","-1,000,000","1,000,000","1,000,000","-2,000,000","4,000,000","-11,000,000","-10,000,000","0","3,000,000","-2,000,000","-5,000,000","-5,000,000","0","-3,000,000","-4,000,000","-7,000,000","-2,000,000","-2,000,000","-6,000,000","-4,000,000","3,000,000","0","-4,000,000","-13,000,000","-9,000,000","-16,000,000","-21,000,000","-15,000,000","-10,000,000","-11,000,000","-11,000,000","-4,000,000","0","-8,000,000","-13,000,000","-8,000,000","-1,000,000"
		DepreciationAmortizationDepletion,"204,000,000","51,000,000","52,000,000","50,000,000","51,000,000","51,000,000","52,000,000","43,000,000","46,000,000","45,000,000","20,000,000","50,000,000","50,000,000","49,000,000","49,000,000","49,000,000","49,000,000","48,000,000","49,000,000","50,000,000","49,000,000","50,000,000","53,000,000","53,000,000","48,000,000","48,000,000","48,000,000","55,000,000","52,000,000","46,000,000","50,000,000","48,000,000","46,000,000","46,000,000","46,000,000","44,000,000","44,000,000","42,000,000","42,000,000","42,000,000","44,000,000","45,000,000","47,000,000","46,000,000","47,000,000","46,000,000","49,000,000","49,000,000","49,000,000","50,000,000"
			DepreciationAndAmortization,"204,000,000","51,000,000","52,000,000","50,000,000","51,000,000","51,000,000","52,000,000","43,000,000","46,000,000","45,000,000","20,000,000","50,000,000","50,000,000","49,000,000","49,000,000","49,000,000","49,000,000","48,000,000","49,000,000","50,000,000","49,000,000","50,000,000","53,000,000","53,000,000","48,000,000","48,000,000","48,000,000","55,000,000","52,000,000","46,000,000","50,000,000","48,000,000","46,000,000","46,000,000","46,000,000","44,000,000","44,000,000","42,000,000","42,000,000","42,000,000","44,000,000","45,000,000","47,000,000","46,000,000","47,000,000","46,000,000","49,000,000","49,000,000","49,000,000","50,000,000"
		DeferredTax,"51,000,000","-6,000,000","-4,000,000","11,000,000","50,000,000","15,000,000","-44,000,000","47,000,000","11,000,000","-128,000,000","-18,000,000","-12,000,000","33,000,000","-37,000,000","12,000,000","37,000,000","50,000,000","-28,000,000","-192,000,000","72,000,000","67,000,000","-10,000,000","26,000,000","65,000,000","60,000,000","-27,000,000","-4,000,000","68,000,000","60,000,000","-28,000,000","-1,000,000","67,000,000","49,000,000","-38,000,000","-263,000,000","4,000,000","5,000,000","5,000,000","11,000,000","13,000,000","6,000,000","6,000,000","13,000,000","6,000,000","0","-1,000,000","4,000,000","7,000,000","115,000,000","5,000,000"
