name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
OperatingCashFlow,"989,230,000","191,086,000","249,560,000","308,823,000","239,761,000","212,053,000","173,569,000","315,284,000","202,390,000","191,267,000","178,291,000","197,226,000","171,610,000","136,730,000","156,251,000","155,847,000","129,320,000","128,921,000","93,995,000","134,722,000","114,144,000","107,464,000","100,650,000","119,743,000","70,326,000","101,782,000","96,200,000","95,011,000","44,559,000","106,841,000","79,201,000","110,633,000","71,232,000","73,259,000","76,351,000","93,302,000","95,833,000","47,241,000","78,043,000","84,870,000","92,935,000","49,685,000","61,119,000","73,901,000","66,151,000","45,789,000","57,391,000","40,687,000","70,134,000","51,134,000","22,286,000","52,520,000","63,023,000","68,121,000","64,294,000","86,989,000","56,208,000","25,218,000","46,835,000","57,154,000","49,480,000","31,913,000","48,740,000","29,909,000","15,543,000","34,198,000","32,320,000","39,178,000","17,522,000","31,658,000","11,242,000","21,565,000","15,429,000","19,516,000","19,438,000","15,473,000","22,300,000","17,636,000","28,454,000","11,636,000","15,726,000","11,234,000","27,421,000","13,603,000","1,849,000","17,467,000","11,057,000","15,397,000","4,679,000","1,798,000","14,700,000","6,400,000","7,200,000","14,000,000","10,100,000","5,400,000","1,900,000","8,700,000","200,000","4,400,000","-3,900,000","3,200,000"
	CashFlowFromContinuingOperatingActivities,"989,230,000","191,086,000","249,560,000","308,823,000","239,761,000","212,053,000","173,569,000","315,284,000","202,390,000","191,267,000","178,291,000","197,226,000","171,610,000","136,730,000","156,251,000","155,847,000","129,320,000","128,921,000","93,995,000","134,722,000","114,144,000","107,464,000","100,650,000","119,743,000","70,326,000","101,782,000","96,200,000","95,011,000","44,559,000","106,841,000","79,201,000","110,633,000","71,232,000","73,259,000","76,351,000","93,302,000","95,833,000","47,241,000","78,043,000","84,870,000","92,935,000","49,685,000","61,119,000","73,901,000","66,151,000","45,789,000","57,391,000","40,687,000","70,134,000","51,134,000","22,286,000","52,520,000","63,023,000","68,121,000","64,294,000","86,989,000","56,208,000","25,218,000","46,835,000","57,154,000","49,480,000","31,913,000","48,740,000","29,909,000","15,543,000","34,198,000","32,320,000","39,178,000","17,522,000","31,658,000","11,242,000","21,565,000","15,429,000","19,516,000","19,438,000","15,473,000","22,300,000","17,636,000","28,454,000","11,636,000","15,726,000","11,234,000","27,421,000","13,603,000","1,849,000","17,467,000","11,057,000","15,397,000","4,679,000","1,798,000","14,700,000","6,400,000","7,200,000","14,000,000","10,100,000","5,400,000","1,900,000","8,700,000","200,000","4,400,000","-3,900,000","3,200,000"
		NetIncomeFromContinuingOperations,"511,357,000","-117,392,000","99,796,000","124,433,000","404,520,000","25,533,000","457,133,000","95,799,000","243,561,000","30,678,000","216,053,000","-36,003,000","87,179,000","136,818,000","-18,631,000","219,359,000","60,547,000","141,518,000","45,607,000","59,546,000","41,496,000","47,555,000","19,792,000","28,559,000","-108,116,000","9,966,000","42,977,000","39,699,000","38,430,000","25,008,000","-6,030,000","35,943,000","36,116,000","40,749,000","44,222,000","32,453,000","33,337,000","30,237,000","28,807,000","18,305,000","25,641,000","32,775,000","35,462,000","32,995,000","34,311,000","32,625,000","92,000,000","30,461,000","-12,224,000","28,785,000","29,905,000","26,378,000","44,116,000","41,249,000","28,160,000","28,600,000","28,421,000","37,688,000","24,992,000","22,900,000","24,048,000","21,784,000","20,535,000","18,964,000","17,162,000","16,755,000","16,180,000","15,991,000","16,273,000","14,989,000","15,504,000","15,464,000","13,887,000","15,340,000","13,351,000","21,594,000","12,549,000","12,149,000","9,454,000","10,755,000","10,220,000","9,603,000","8,196,000","7,451,000","7,324,000","7,306,000","7,400,000","6,531,000","6,341,000","5,737,000","5,100,000","5,900,000","5,800,000","5,300,000","4,900,000","5,100,000","4,800,000","4,600,000","4,200,000","4,100,000","-11,000,000","-100,000"
		OperatingGainsLosses,"-150,873,000","240,099,000","-14,360,000","-69,740,000","-306,872,000","59,923,000","-403,335,000","44,058,000","-188,550,000","24,937,000","-157,918,000","100,334,000","-22,762,000","-77,341,000","73,798,000","-161,799,000","-13,620,000","-86,705,000","3,083,000","-10,654,000","-4,666,000","-1,448,000","-2,883,000","-1,399,000","-9,530,000","-3,712,000","-19,983,000","-6,088,000","-2,473,000","-4,286,000","-9,560,000","746,000","564,000","-2,346,000","-5,435,000","-618,000","-2,508,000","280,000","-1,698,000","-2,234,000","-6,439,000","-3,213,000","-736,000","1,192,000","700,000","2,232,000","-14,746,000","-41,863,000","41,276,000","-593,000","-722,000","-486,000","-12,918,000","-1,894,000","-796,000","-1,804,000","-2,876,000","-18,280,000","-6,269,000","-4,417,000","-5,412,000","-3,908,000","-2,826,000","-2,551,000",,,"-1,811,000",,,,"0","0","0","-1,627,000","36,000",,,"455,000",,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,"0","0","-48,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,562,000","-2,000","-1,864,000","0","-46,000","0","0","-59,442,000","0","0","-24,000","-393,000","0","0","-2,234,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-141,935,000","240,319,000","-11,342,000","-66,649,000","-304,263,000","-3,793,000","-407,640,000","-4,934,000","-184,657,000","21,821,000","-153,141,000","63,076,000","-21,500,000","-83,556,000","74,827,000","-122,203,000","-12,530,000","-85,561,000","678,000","3,446,000","-4,077,000","-1,757,000","-2,797,000","-4,356,000","-9,676,000","-4,109,000","-20,157,000","-5,378,000","-2,121,000","-3,712,000","-9,006,000","221,000","564,000","-2,346,000","-5,435,000","-2,050,000","-3,068,000","280,000","-5,126,000","-672,000","-8,039,000","-1,998,000","-736,000","-1,504,000","-548,000","-263,000","-317,000","-522,000","-213,000","-528,000","-817,000","-736,000","-2,269,000","380,000","-963,000","-1,804,000","-2,694,000","-2,717,000","-3,368,000","-2,803,000","-3,072,000","-2,787,000","-2,826,000","-2,551,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-8,938,000","-220,000","-3,018,000","-3,091,000","-2,609,000","-3,537,000","-3,593,000","-3,778,000","-3,893,000","3,116,000","-4,777,000","-2,951,000","-1,262,000","-1,146,000","-1,029,000","-40,718,000","-1,090,000","-1,144,000","-376,000","-14,100,000","-589,000","-361,000","-86,000","-273,000","146,000","397,000","174,000","-710,000","-541,000","-574,000",,,,,,,,,"0","0","0","26,000",,,"0","0",,,,,"0","0","1,000","-40,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"880,807,000","240,659,000","239,254,000","210,842,000","190,052,000","180,913,000","177,750,000","176,831,000","168,027,000","175,496,000","140,518,000","135,570,000","134,437,000","134,087,000","124,990,000","119,600,000","118,852,000","114,219,000","107,714,000","107,788,000","104,098,000","97,183,000","95,222,000","77,133,000","70,169,000","70,866,000","72,245,000","67,953,000","62,171,000","58,920,000","57,973,000","58,388,000","57,314,000","50,421,000","48,101,000","49,102,000","46,580,000","46,995,000","48,072,000","48,173,000","53,155,000","42,605,000","40,966,000","39,990,000","40,363,000","36,707,000","34,551,000","32,009,000","30,342,000","29,738,000","29,004,000","28,336,000","29,722,000","31,446,000","29,085,000","27,245,000","26,783,000","25,630,000","20,966,000","25,676,000","24,100,000","24,530,000","23,473,000","20,988,000","17,072,000","16,147,000","16,604,000","15,275,000","14,728,000","14,386,000","12,475,000","11,113,000","10,640,000","10,508,000","10,456,000","10,273,000","10,190,000","9,825,000","9,027,000","8,956,000","9,260,000","8,847,000","8,455,000","8,412,000","7,685,000","6,958,000",,,,,,,,,,,,,,,,"1,100,000"
			DepreciationAndAmortization,"880,807,000","240,659,000","239,254,000","210,842,000","190,052,000","180,913,000","177,750,000","176,831,000","168,027,000","175,496,000","140,518,000","135,570,000","134,437,000","134,087,000","124,990,000","119,600,000","118,852,000","114,219,000","107,714,000","107,788,000","104,098,000","97,183,000","95,222,000","77,133,000","70,169,000","70,866,000","72,245,000","67,953,000","62,171,000","58,920,000","57,973,000","58,388,000","57,314,000","50,421,000","48,101,000","49,102,000","46,580,000","46,995,000","48,072,000","48,173,000","53,155,000","42,605,000","40,966,000","39,990,000","40,363,000","36,707,000","34,551,000","32,009,000","30,342,000","29,738,000","29,004,000","28,336,000","29,722,000","31,446,000","29,085,000","27,245,000","26,783,000","25,630,000","20,966,000","25,676,000","24,100,000","24,530,000","23,473,000","20,988,000","17,072,000","16,147,000","16,604,000","15,275,000","14,728,000","14,386,000","12,475,000","11,113,000","10,640,000","10,508,000","10,456,000","10,273,000","10,190,000","9,825,000","9,027,000","8,956,000","9,260,000","8,847,000","8,455,000","8,412,000","7,685,000","6,958,000",,,,,,,,,,,,,,,,"1,100,000"
