name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalAssets,"13,249,487,000","12,765,257,000","10,369,635,000","9,039,022,000","8,928,645,000","8,735,853,000","8,429,657,000","8,426,035,000","8,093,225,000","8,170,048,000","7,840,211,000","7,666,885,000","7,569,432,000","7,357,729,000","6,654,596,000","6,476,393,000","6,327,633,000","6,237,066,000","5,855,070,000","5,665,239,000","5,551,913,000","5,581,126,000","5,532,796,000","5,366,840,000","5,316,008,000","5,358,685,000","5,183,666,000","5,146,862,000","5,154,397,000","5,214,515,000","4,641,661,000","4,562,289,000","4,600,807,000","4,565,174,000","4,465,055,000","4,382,054,000","4,404,514,000","4,488,057,000","4,271,249,000","4,232,751,000","4,437,097,000","4,276,007,000","3,939,237,000","3,925,044,000","3,941,934,000","3,984,193,000","3,772,481,000","3,747,912,000","3,840,990,000","3,906,292,000","3,713,268,000","3,681,411,000","3,723,935,000","3,820,384,000","3,509,876,000","3,492,230,000","3,585,616,000","3,670,188,000","3,408,703,000","3,383,058,000","3,479,501,000","3,484,965,000","3,140,191,000","3,082,233,000","3,182,218,000","3,228,426,000","2,921,553,000","2,848,760,000","2,857,458,000","2,938,116,000","2,678,071,000","2,629,980,000","2,627,769,000","2,608,106,000","2,361,485,000","2,328,838,000","2,365,338,000","2,377,928,000","2,260,609,000","2,214,903,000","2,275,345,000","2,369,612,000","2,231,347,000","2,202,285,000","2,282,704,000","2,232,337,000","1,954,289,000","1,899,216,000","1,904,650,000","1,923,400,000","1,803,100,000","1,769,700,000","1,786,300,000","1,830,700,000","1,735,600,000","1,706,800,000","1,745,300,000","1,769,100,000","1,679,100,000","1,625,000,000","1,615,500,000","1,560,300,000","1,477,900,000","1,605,900,000","1,533,200,000","1,532,500,000","3,085,000,000","3,077,900,000","3,095,400,000","3,090,000,000","2,955,500,000","2,883,100,000","2,947,700,000"
	CurrentAssets,"2,046,576,000","1,614,767,000","1,392,606,000","1,006,795,000","1,000,904,000","871,013,000","732,828,000","867,200,000","672,919,000","859,856,000","765,402,000","752,081,000","830,380,000","839,769,000","721,193,000","696,059,000","663,933,000","657,032,000","538,918,000","483,585,000","454,404,000","533,307,000","544,300,000","431,762,000","470,228,000","558,174,000","478,571,000","480,841,000","527,245,000","606,783,000","450,516,000","410,491,000","499,813,000","494,672,000","348,195,000","305,844,000","370,225,000","458,417,000","349,816,000","355,614,000","585,939,000","461,632,000","286,644,000","326,082,000","390,300,000","445,894,000","270,814,000","268,317,000","359,205,000","417,632,000","279,204,000","259,299,000","329,500,000","438,076,000","270,434,000","269,413,000","401,200,000","502,459,000","291,629,000","308,055,000","450,396,000","501,624,000","312,899,000","318,804,000","469,075,000","542,660,000","298,030,000","270,283,000","331,222,000","431,993,000","249,255,000","240,320,000","279,189,000","281,087,000","168,329,000","169,568,000","225,978,000","261,768,000","197,201,000","191,904,000","291,141,000","400,149,000","297,259,000","310,371,000","425,577,000","403,229,000","155,877,000","133,654,000","169,790,000","209,100,000","124,500,000","123,100,000","181,900,000","247,400,000","183,700,000","174,300,000","245,500,000","288,500,000","214,900,000","183,700,000","196,100,000","159,800,000","117,900,000","297,600,000","296,900,000","317,200,000","1,765,400,000","1,784,300,000","1,816,600,000","1,804,900,000","1,698,700,000","1,651,600,000","1,714,700,000"
		CashCashEquivalentsAndShortTermInvestments,"624,666,000","222,697,000","186,690,000","47,565,000","92,345,000","83,352,000","23,945,000","199,591,000","60,965,000","49,539,000","28,480,000","38,446,000","97,037,000","85,361,000","69,170,000","34,730,000","65,115,000","43,622,000","59,152,000","29,702,000","43,401,000","28,066,000","85,154,000","12,126,000","60,809,000","35,997,000","32,959,000","48,909,000","38,013,000","39,566,000","39,165,000","26,890,000","85,366,000","41,077,000","13,853,000","17,720,000","33,081,000","25,530,000","22,079,000","32,565,000","218,060,000","21,937,000","19,836,000","85,964,000","108,375,000","116,096,000","19,854,000","32,310,000","39,005,000","65,315,000","32,828,000","26,775,000","23,782,000","26,399,000","13,165,000","16,511,000","17,409,000","31,991,000","18,830,000","20,744,000","54,009,000","18,786,000","31,587,000","8,570,000","13,867,000","29,603,000","16,932,000","8,719,000","16,714,000","13,641,000","10,179,000","10,800,000","12,498,000","17,183,000","6,788,000","10,557,000","18,871,000","19,392,000","9,237,000","5,719,000","35,951,000","32,486,000","14,556,000","6,866,000","41,344,000","19,955,000","12,605,000","9,270,000","10,510,000","17,100,000","5,800,000","9,600,000","14,200,000","18,500,000","7,000,000","5,600,000","17,900,000","17,600,000","12,900,000","6,100,000","7,600,000","8,300,000","4,400,000","11,600,000","5,900,000","11,200,000","126,900,000","130,100,000","151,400,000","130,000,000","115,200,000","112,200,000","116,700,000"
			CashAndCashEquivalents,"624,666,000","222,697,000","186,690,000","47,565,000","92,345,000","83,352,000","23,945,000","199,591,000","60,965,000","49,539,000","28,480,000","38,446,000","97,037,000","85,361,000","69,170,000","34,730,000","65,115,000","43,622,000","59,152,000","29,702,000","43,401,000","28,066,000","85,154,000","12,126,000","60,809,000","35,997,000","32,959,000","48,909,000","38,013,000","39,566,000","39,165,000","26,890,000","85,366,000","41,077,000","13,853,000","17,720,000","33,081,000","25,530,000","22,079,000","32,565,000","218,060,000","21,937,000","19,836,000","85,964,000","108,375,000","116,096,000","19,854,000","32,310,000","39,005,000","65,315,000","32,828,000","26,775,000","23,782,000","26,399,000","13,165,000","16,511,000","17,409,000","31,991,000","18,830,000","20,744,000","54,009,000","18,786,000","31,587,000","8,570,000","13,867,000","29,603,000","16,932,000","8,719,000","16,714,000","13,641,000","10,179,000","10,800,000","12,498,000","17,183,000","6,788,000","10,557,000","18,871,000","19,392,000","9,237,000","5,719,000","35,951,000","32,486,000","14,556,000","6,866,000","41,344,000","19,955,000","12,605,000","9,270,000","10,510,000","17,100,000","5,800,000","9,600,000","14,200,000","18,500,000","7,000,000","5,600,000","17,900,000","17,600,000","12,900,000","6,100,000","7,600,000","8,300,000","4,400,000","11,600,000","5,900,000","11,200,000","126,900,000","130,100,000","151,400,000","130,000,000","115,200,000","112,200,000","116,700,000"
		Receivables,"824,884,000","808,843,000","764,389,000","574,724,000","536,207,000","615,456,000","557,451,000","519,954,000","478,616,000","584,948,000","496,564,000","467,729,000","490,317,000","505,779,000","431,774,000","410,337,000","398,831,000","433,535,000","341,354,000","321,735,000","297,591,000","365,800,000","358,065,000","333,810,000","328,340,000","423,387,000","339,068,000","319,244,000","362,963,000","377,577,000","237,188,000","219,355,000","249,611,000","295,959,000","191,603,000","192,527,000","251,917,000","271,858,000","187,553,000","190,014,000","256,734,000","287,339,000","158,564,000","161,026,000","210,537,000","233,519,000","132,732,000","136,471,000","219,907,000","237,971,000","163,151,000","162,599,000","229,241,000","241,429,000","151,824,000","173,328,000","267,222,000","278,560,000","160,717,000","174,700,000","275,428,000","299,228,000","155,389,000","130,477,000","264,688,000","266,481,000","138,931,000","112,425,000","190,032,000","244,290,000","117,006,000","125,832,000","162,266,000","193,483,000","107,146,000","115,252,000","157,139,000","195,768,000","140,445,000","128,733,000","209,954,000","245,852,000","129,906,000","139,744,000","195,180,000","206,876,000","93,674,000","87,547,000","117,790,000","144,900,000","80,400,000","81,000,000","116,400,000","144,900,000","75,200,000","78,200,000","112,400,000","132,400,000","67,500,000","69,100,000","99,900,000","115,500,000","63,000,000","60,300,000","71,500,000","82,100,000","1,087,500,000","1,068,200,000","1,053,900,000","1,043,600,000","942,300,000","933,400,000","950,100,000"
			AccountsReceivable,"755,947,000","707,127,000","692,135,000","512,385,000","479,184,000","522,172,000","513,017,000","480,077,000","423,013,000","474,097,000","434,153,000","417,639,000","429,248,000","413,926,000","347,571,000","357,881,000","335,982,000","347,375,000","301,792,000","281,882,000","247,179,000","285,145,000","286,696,000","263,855,000","271,314,000","314,512,000","269,058,000","273,447,000","314,682,000","281,824,000","184,790,000","183,472,000","205,511,000","219,469,000","155,603,000","160,264,000","208,317,000","196,913,000","151,748,000","154,828,000","210,735,000","209,246,000","119,576,000","121,865,000","169,037,000","147,605,000","84,717,000","104,871,000","176,207,000","157,722,000","85,778,000","105,809,000","173,568,000","168,829,000","119,224,000","139,628,000","222,322,000","203,660,000","128,217,000","141,600,000","233,428,000","225,928,000","122,389,000","130,477,000","215,088,000","198,081,000","107,431,000","112,425,000","149,332,000","176,090,000","87,306,000","95,532,000","127,566,000","126,783,000","79,146,000","86,352,000","120,439,000","130,695,000","111,373,000","100,759,000","174,081,000","182,079,000","103,933,000","114,771,000","162,207,000","149,003,000","69,301,000","64,174,000","84,417,000","88,500,000","56,400,000","58,000,000","83,400,000","88,000,000","52,700,000","56,700,000","78,900,000","78,000,000","45,800,000","48,600,000","71,600,000","69,000,000","42,700,000","40,300,000","43,400,000","38,200,000","1,087,500,000","1,068,200,000","1,053,900,000","1,043,600,000","942,300,000","933,400,000","950,100,000"
				GrossAccountsReceivable,,"710,386,000",,,,"526,506,000",,,,"476,192,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-3,259,000",,,,"-4,334,000",,,,"-2,095,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"16,937,000","16,816,000","32,554,000","23,839,000","6,523,000","10,884,000","7,934,000","4,077,000","7,503,000","31,751,000","26,611,000","15,190,000","14,069,000","14,653,000","49,603,000","18,256,000","15,549,000","7,960,000","5,462,000","6,253,000","4,512,000","4,455,000","38,369,000","37,455,000","11,926,000","34,175,000","37,810,000","13,997,000","3,881,000","21,853,000","20,398,000","4,283,000","0","3,790,000","4,700,000","1,863,000","0","2,945,000","5,605,000","5,986,000","2,299,000","7,793,000","7,688,000","7,461,000","0","21,514,000","16,415,000","0","0","8,549,000","45,173,000","24,190,000","11,173,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0"
