name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
TotalRevenue,"2,460,600,000"
	OperatingRevenue,"2,460,600,000"
CostOfRevenue,"1,055,200,000"
GrossProfit,"1,405,400,000"
OperatingExpense,"414,200,000"
	SellingGeneralAndAdministration,"357,700,000"
	DepreciationAmortizationDepletionIncomeStatement,"56,500,000"
		DepreciationAndAmortizationInIncomeStatement,"56,500,000"
			DepreciationIncomeStatement,"15,700,000"
			Amortization,"40,800,000"
				AmortizationOfIntangiblesIncomeStatement,"40,800,000"
OperatingIncome,"991,200,000"
NetNonOperatingInterestIncomeExpense,"-113,000,000"
	InterestExpenseNonOperating,"113,000,000"
OtherIncomeExpense,"272,700,000"
	GainOnSaleOfSecurity,"98,900,000"
	EarningsFromEquityInterest,"239,400,000"
	OtherNonOperatingIncomeExpenses,"-65,600,000"
PretaxIncome,"1,150,900,000"
TaxProvision,"256,200,000"
NetIncomeCommonStockholders,"561,800,000"
	NetIncome,"561,800,000"
		NetIncomeIncludingNoncontrollingInterests,"894,700,000"
			NetIncomeContinuousOperations,"894,700,000"
		MinorityInterests,"-332,900,000"
AverageDilutionEarnings,"29,300,000"
DilutedNIAvailtoComStockholders,"591,100,000"
TotalExpenses,"1,469,400,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"561,800,000"
NormalizedIncome,"484,915,970.11"
InterestExpense,"113,000,000"
NetInterestIncome,"-113,000,000"
EBIT,"1,263,900,000"
EBITDA,"1,320,400,000"
ReconciledCostOfRevenue,"1,055,200,000"
ReconciledDepreciation,"56,500,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"561,800,000"
TotalUnusualItemsExcludingGoodwill,"98,900,000"
TotalUnusualItems,"98,900,000"
NormalizedEBITDA,"1,221,500,000"
TaxRateForCalcs,"0.223"
TaxEffectOfUnusualItems,"22,015,970.11"
