name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
TotalRevenue,"552,127,000","134,482,000","138,908,000","138,003,000","140,734,000","117,307,000","118,511,000","119,700,000"
	OperatingRevenue,"552,127,000","134,482,000","138,908,000","138,003,000","140,734,000","117,307,000","118,511,000","119,700,000"
CostOfRevenue,"323,077,000","83,579,000","81,654,000","81,206,000","76,638,000","66,054,000","65,137,000","65,697,000"
GrossProfit,"229,050,000","50,903,000","57,254,000","56,797,000","64,096,000","51,253,000","53,374,000","54,003,000"
OperatingExpense,"203,933,000","44,212,000","79,916,000","39,875,000","39,930,000","40,464,000","37,855,000","35,254,000"
	SellingGeneralAndAdministration,"122,804,000","23,998,000","59,762,000","19,097,000","19,947,000","19,908,000","19,510,000","16,618,000"
		GeneralAndAdministrativeExpense,"122,804,000","23,998,000","59,762,000","19,097,000","19,947,000","19,908,000","19,510,000","16,618,000"
			RentAndLandingFees,"29,031,000","7,755,000","7,170,000","7,000,000","7,106,000","6,784,000","6,203,000","6,368,000"
			OtherGandA,"93,773,000","16,243,000","52,592,000","12,097,000","12,841,000","13,124,000","13,307,000","10,250,000"
	DepreciationAmortizationDepletionIncomeStatement,"22,228,000","5,205,000","5,087,000","5,516,000","6,420,000","6,289,000","6,180,000","6,138,000"
		DepreciationAndAmortizationInIncomeStatement,"22,228,000","5,205,000","5,087,000","5,516,000","6,420,000","6,289,000","6,180,000","6,138,000"
	OtherOperatingExpenses,"58,901,000","15,009,000","15,067,000","15,262,000","13,563,000","14,267,000","12,165,000","12,498,000"
OperatingIncome,"25,117,000","6,691,000","-22,662,000","16,922,000","24,166,000","10,789,000","15,519,000","18,749,000"
NetNonOperatingInterestIncomeExpense,"-35,064,000","-6,099,000","-7,570,000","-10,683,000","-10,712,000","-10,729,000","-10,733,000","-10,766,000"
	InterestExpenseNonOperating,"35,064,000","6,099,000","7,570,000","10,683,000","10,712,000","10,729,000","10,733,000","10,766,000"
OtherIncomeExpense,"-6,409,000","123,000","-7,119,000","292,000","295,000","64,000","106,000","121,000"
	EarningsFromEquityInterest,"856,000","123,000","146,000","292,000","295,000","64,000","106,000","121,000"
	SpecialIncomeCharges,,,"-7,265,000",,,,,
		OtherSpecialCharges,,,"7,265,000",,,,,
PretaxIncome,"-16,356,000","715,000","-37,351,000","6,531,000","13,749,000","124,000","4,892,000","8,104,000"
TaxProvision,"-3,366,000","165,000","-3,531,000",,,"0",,
NetIncomeCommonStockholders,"-9,599,000","194,000","-18,610,000","645,000","8,172,000","-5,391,000","-392,000","2,822,000"
	NetIncome,"6,062,000","194,000","-14,412,000","6,531,000","13,749,000","124,000","4,892,000","8,104,000"
		NetIncomeIncludingNoncontrollingInterests,"-12,990,000","550,000","-33,820,000","6,531,000","13,749,000","124,000","4,892,000","8,104,000"
			NetIncomeContinuousOperations,"-12,990,000","550,000","-33,820,000","6,531,000","13,749,000","124,000","4,892,000","8,104,000"
		MinorityInterests,"19,052,000","-356,000","19,408,000",,,"0",,
	PreferredStockDividends,,,,"5,886,000",,,"5,284,000","5,282,000"
	OtherunderPreferredStockDividend,"15,661,000","0","4,198,000",,,"5,515,000",,
DilutedNIAvailtoComStockholders,"-9,599,000","194,000","-18,610,000","645,000","8,172,000","-5,391,000","-392,000","2,822,000"
BasicEPS,,"0.01","-0.52","0.019",,"-0.161",,"0.084"
DilutedEPS,,"0.005","-0.52","0.019",,"-0.161",,"0.084"
BasicAverageShares,,"35,807,171","35,807,171","33,567,206",,"33,567,206",,"33,567,206"
DilutedAverageShares,,"39,944,086","35,807,171","33,567,206",,"33,567,206",,"33,567,206"
TotalOperatingIncomeAsReported,"25,973,000","6,814,000","-22,516,000","17,214,000","24,461,000","10,853,000","15,625,000","18,870,000"
RentExpenseSupplemental,"29,031,000","7,755,000","7,170,000","7,000,000","7,106,000","6,784,000","6,203,000","6,368,000"
TotalExpenses,"527,010,000","127,791,000","161,570,000","121,081,000","116,568,000","106,518,000","102,992,000","100,951,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"6,062,000","194,000","-14,412,000","6,531,000","13,749,000","124,000","4,892,000","8,104,000"
NormalizedIncome,"11,831,891.783","194,000","-14,412,000","6,531,000","13,749,000","124,000","4,892,000","8,104,000"
InterestExpense,"35,064,000","6,099,000","7,570,000","10,683,000","10,712,000","10,729,000","10,733,000","10,766,000"
NetInterestIncome,"-35,064,000","-6,099,000","-7,570,000","-10,683,000","-10,712,000","-10,729,000","-10,733,000","-10,766,000"
EBIT,"18,708,000","6,814,000","-29,781,000","17,214,000","24,461,000","10,853,000","15,625,000","18,870,000"
EBITDA,"40,936,000"
ReconciledCostOfRevenue,"323,077,000","83,579,000","81,654,000","81,206,000","76,638,000","66,054,000","65,137,000","65,697,000"
ReconciledDepreciation,"22,228,000","5,205,000","5,087,000","5,516,000","6,420,000","6,289,000","6,180,000","6,138,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"6,062,000","194,000","-14,412,000","6,531,000","13,749,000","124,000","4,892,000","8,104,000"
TotalUnusualItemsExcludingGoodwill,"-7,265,000",,"-7,265,000",,,,,
TotalUnusualItems,"-7,265,000",,"-7,265,000",,,,,
NormalizedEBITDA,"48,201,000","12,019,000","-24,694,000","22,730,000","30,881,000","17,142,000","21,805,000","25,008,000"
TaxRateForCalcs,"0.206","0.166","0","0.27","0.27","0","0.27","0.27"
TaxEffectOfUnusualItems,"-1,495,108.217","0","0","0","0","0","0","0"
