name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
OperatingCashFlow,"140,969,000","24,521,000","42,136,000","39,552,000","34,760,000","18,825,000","37,993,000","32,852,000","21,181,000","20,796,000","40,807,000","38,756,000","47,410,000","29,427,000","48,918,000","11,426,000","42,695,000","34,001,000","43,400,000","31,200,000","46,072,000","37,226,000","38,067,000","32,464,000","34,273,000","32,445,000","38,226,000","37,380,000","31,891,000","30,581,000","25,922,000","27,158,000","25,624,000","26,984,000","33,860,000","47,221,000","8,741,000","150,705,000"
	CashFlowFromContinuingOperatingActivities,"140,969,000","24,521,000","42,136,000","39,552,000","34,760,000","18,825,000","37,993,000","32,852,000","21,181,000","20,796,000","40,807,000","38,756,000","47,410,000","29,427,000","48,918,000","11,426,000","42,695,000","34,001,000","43,400,000","31,200,000","46,072,000","37,226,000","38,067,000","32,464,000","34,273,000","32,445,000","38,226,000","37,380,000","31,891,000","30,581,000","25,922,000","27,158,000","25,624,000","26,984,000","33,860,000","47,221,000","8,741,000","150,705,000"
		NetIncomeFromContinuingOperations,"96,633,000","9,534,000","44,013,000","30,105,000","12,981,000","20,716,000","19,747,000","-5,830,000","32,545,000","51,288,000","3,538,000","56,700,000","28,067,000","27,892,000","7,251,000","26,899,000","59,774,000","23,039,000","-15,873,000","19,156,000","14,920,000","54,735,000","20,266,000","20,505,000","36,071,000","19,788,000","16,167,000","20,045,000","17,153,000","-12,017,000","16,294,000","13,103,000","17,801,000","18,596,000","-2,743,000","16,197,000","16,557,000","79,324,000"
		OperatingGainsLosses,,,"0","-6,926,000","0","-11,722,000","0","0","-34,908,000","-39,775,000","-413,000","-41,565,000","-11,550,000","-16,953,000","0","-2,185,000","-50,440,000","-2,524,000","34,062,000","-202,000","0","1,274,000","0","0",,,"0","0","0","17,403,000",,,"216,000","23,000",,,"137,000","-162,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","17,403,000",,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,"0","-6,926,000","0","-11,722,000","0","0","0","-39,775,000","-413,000","-39,716,000","-11,550,000","-16,953,000","0","-2,185,000",,,"0",,,,"0","0",,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"216,000","23,000",,,"137,000","-162,000"
		DepreciationAmortizationDepletion,"95,773,000","24,968,000","24,263,000","23,613,000","22,929,000","23,330,000","28,899,000","22,585,000","22,996,000","23,271,000","21,811,000","23,295,000","24,918,000","23,761,000","26,038,000","21,980,000","30,615,000","21,430,000","21,935,000","21,136,000","23,280,000","16,160,000","14,496,000","14,693,000","13,816,000","14,173,000","16,731,000","13,603,000","14,233,000","13,732,000","13,511,000","13,632,000","14,135,000","14,035,000","16,010,000","13,585,000","13,060,000","13,270,000"
			DepreciationAndAmortization,"95,773,000","24,968,000","24,263,000","23,613,000","22,929,000","23,330,000","28,899,000","22,585,000","22,996,000","23,271,000","21,811,000","23,295,000","24,918,000","23,761,000","26,038,000","21,980,000","30,615,000","21,430,000","21,935,000","21,136,000","23,280,000","16,160,000","14,496,000","14,693,000","13,816,000","14,173,000","16,731,000","13,603,000","14,233,000","13,732,000","13,511,000","13,632,000","14,135,000","14,035,000","16,010,000","13,585,000","13,060,000","13,270,000"
