name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
OperatingCashFlow,"1,054,000,000","85,000,000","790,000,000","186,000,000","-7,000,000","-17,000,000","165,000,000","83,000,000","80,000,000","-75,000,000","241,000,000","383,000,000","304,000,000","-31,000,000","273,000,000","294,000,000","483,000,000","157,000,000","476,000,000","349,000,000","301,000,000","93,000,000","240,000,000","405,000,000","355,000,000","88,000,000","188,000,000","206,000,000","147,000,000","34,000,000","417,000,000","360,000,000","50,000,000","-67,000,000","320,000,000","390,000,000","72,000,000","-74,000,000","218,000,000","208,000,000","158,000,000","190,000,000","340,000,000","24,000,000","125,000,000","-124,000,000","292,000,000","92,000,000","-34,000,000","-408,000,000","197,000,000","-102,000,000","1,047,000,000","-38,000,000","720,700,000","26,500,000","29,400,000","-9,600,000","-94,800,000","-42,000,000","116,100,000","-30,800,000","282,200,000","287,400,000","243,200,000","80,300,000","220,700,000","298,500,000","255,400,000","199,500,000","124,900,000","9,900,000","129,400,000","-83,400,000"
	CashFlowFromContinuingOperatingActivities,"1,054,000,000","85,000,000","790,000,000","186,000,000","-7,000,000","-16,000,000","167,000,000","65,000,000","85,000,000","-40,000,000","222,000,000","161,000,000","304,000,000","-31,000,000","329,000,000","295,000,000","234,000,000","105,000,000","304,000,000","144,000,000","301,000,000","93,000,000","240,000,000","405,000,000","355,000,000","88,000,000","188,000,000","206,000,000","147,000,000","34,000,000","417,000,000","360,000,000","50,000,000","-67,000,000","320,000,000","390,000,000","72,000,000","-74,000,000","218,000,000","208,000,000","158,000,000","190,000,000","340,000,000","24,000,000","125,000,000","-124,000,000","292,000,000","92,000,000","-34,000,000","-408,000,000","197,000,000","-102,000,000","1,047,000,000","-38,000,000","720,700,000","26,500,000","29,400,000","-9,600,000","134,100,000","-270,900,000","116,100,000","-30,800,000","282,200,000","287,400,000","243,200,000","80,300,000","220,700,000","298,500,000","255,400,000","199,500,000","124,900,000","9,900,000","129,400,000","-83,400,000"
		NetIncomeFromContinuingOperations,"1,244,000,000","240,000,000","604,000,000","230,000,000","171,000,000","99,000,000","360,000,000","57,000,000","-59,000,000","708,000,000","308,000,000","41,000,000","118,000,000","131,000,000","-315,000,000","-8,000,000","626,000,000","347,000,000","388,000,000","78,000,000","183,000,000","92,000,000","137,000,000","64,000,000","94,000,000","62,000,000","9,000,000","63,000,000","39,000,000","15,000,000","-35,000,000","194,000,000","124,000,000","62,000,000","42,000,000","70,000,000","54,000,000","-17,000,000","-38,000,000","120,000,000","128,000,000","163,000,000","91,000,000","-32,000,000","192,000,000","-1,000,000","33,000,000","56,000,000","116,000,000","-172,000,000","62,000,000","-68,000,000","406,000,000","-294,000,000","584,200,000","-20,200,000","23,700,000","7,300,000","2,200,000","-150,000,000","-70,900,000","46,600,000","-18,800,000","-83,300,000","262,900,000","69,000,000","-61,000,000","-29,900,000","112,700,000","-56,400,000","-3,100,000","41,600,000","-181,700,000","-84,500,000"
		OperatingGainsLosses,"-121,000,000","-15,000,000","-25,000,000","-34,000,000","-47,000,000","-38,000,000","-298,000,000","-21,000,000","-2,000,000","-2,000,000","-8,000,000","-69,000,000","-15,000,000","20,000,000","-15,000,000","-15,000,000","-15,000,000","-6,000,000","7,000,000","37,000,000","-35,000,000","21,000,000","-98,000,000","-27,000,000","2,000,000","-1,000,000","-2,000,000","24,000,000","19,000,000","-5,000,000","34,000,000",,,"1,000,000","23,000,000","1,000,000","11,000,000","44,000,000","72,000,000","9,000,000","-6,000,000","9,000,000","-54,000,000","-18,000,000","-13,000,000","-2,000,000","201,000,000","-156,000,000","-11,000,000","155,000,000","9,000,000","21,000,000","-1,000,000","-2,000,000","-10,400,000","-14,600,000","34,100,000","-5,100,000","277,000,000","-14,900,000","-5,600,000","-4,200,000","44,600,000","219,400,000","-137,100,000","10,600,000","57,700,000","155,500,000","58,900,000","244,400,000",,,,
			GainLossOnSaleOfBusiness,,,"0","0",,,"-281,000,000",,,,"0","-49,000,000","-1,000,000","1,000,000","1,000,000","0","1,000,000","2,000,000","-1,000,000","1,000,000","-32,000,000","26,000,000","-95,000,000","-24,000,000",,,,,,,,,,,"1,000,000","4,000,000","0","0","-6,000,000","5,000,000","0","1,000,000","-33,000,000","-3,000,000","-2,000,000","0","0","6,000,000","1,000,000","1,000,000",,"0",,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,,,,,,,,,,"5,000,000","-1,000,000","-2,000,000","6,000,000","-6,000,000","-1,000,000","-1,000,000","5,000,000","-1,000,000","2,000,000","-1,000,000","-5,000,000","-2,000,000","-3,000,000",,,"-5,000,000","16,000,000","2,000,000","-6,000,000","2,000,000","9,000,000","1,000,000","3,000,000","8,000,000","0","13,000,000","10,000,000","2,000,000","5,000,000","-5,000,000","9,000,000","-17,000,000","-15,000,000","3,000,000","-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-120,000,000","-15,000,000","-25,000,000","-34,000,000","-46,000,000","-38,000,000","-17,000,000","-21,000,000","-2,000,000","-2,000,000","-13,000,000","-19,000,000","-12,000,000","-10,000,000","-10,000,000","-14,000,000","-18,000,000","-13,000,000","-9,000,000","-1,000,000",,,"-1,000,000","-1,000,000","-2,000,000","-1,000,000","-1,000,000","0","-3,000,000","-2,000,000","0","-2,000,000","-2,000,000","-2,000,000","-2,000,000","-3,000,000","-2,000,000","-1,000,000","-2,000,000","-2,000,000","-1,000,000","-2,000,000","-2,000,000","-2,000,000","-2,000,000","-2,000,000","-4,000,000","-3,000,000","-16,000,000","-1,000,000","-2,000,000","1,000,000","-1,000,000","-1,000,000",,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"293,000,000","71,000,000","77,000,000","72,000,000","73,000,000","74,000,000","77,000,000","70,000,000","69,000,000","67,000,000","69,000,000","19,000,000","92,000,000","90,000,000","93,000,000","85,000,000","84,000,000","81,000,000","84,000,000","21,000,000","108,000,000","106,000,000","110,000,000","113,000,000","109,000,000","100,000,000","102,000,000","103,000,000","99,000,000","95,000,000","110,000,000","96,000,000","116,000,000","123,000,000","122,000,000","110,000,000","109,000,000","107,000,000","108,000,000","108,000,000","107,000,000","109,000,000","112,000,000","113,000,000","111,000,000","103,000,000","110,000,000","99,000,000","98,000,000","98,000,000","104,000,000","112,000,000","100,000,000","126,000,000","107,900,000","98,800,000","97,500,000","93,800,000","99,600,000","96,300,000","107,800,000","109,200,000","112,500,000","118,700,000","117,500,000","117,000,000","127,900,000","123,500,000","123,500,000","125,900,000","126,500,000","131,000,000","151,600,000","127,700,000"
			DepreciationAndAmortization,"293,000,000","71,000,000","77,000,000","72,000,000","73,000,000","74,000,000","77,000,000","70,000,000","69,000,000","67,000,000","69,000,000","19,000,000","92,000,000","90,000,000","93,000,000","85,000,000","84,000,000","81,000,000","84,000,000","21,000,000","108,000,000","106,000,000","110,000,000","113,000,000","109,000,000","100,000,000","102,000,000","103,000,000","99,000,000","95,000,000","110,000,000","96,000,000","116,000,000","123,000,000","122,000,000","110,000,000","109,000,000","107,000,000","108,000,000","108,000,000","107,000,000","109,000,000","112,000,000","113,000,000","111,000,000","103,000,000","110,000,000","99,000,000","98,000,000","98,000,000","104,000,000","112,000,000","100,000,000","126,000,000","107,900,000","98,800,000","97,500,000","93,800,000","99,600,000","96,300,000","107,800,000","109,200,000","112,500,000","118,700,000","117,500,000","117,000,000","127,900,000","123,500,000","123,500,000","125,900,000","126,500,000","131,000,000","151,600,000","127,700,000"
		DeferredTax,"-24,000,000","13,000,000","-15,000,000","-24,000,000","2,000,000","0","188,000,000","8,000,000","-22,000,000","-2,000,000","-157,000,000","9,000,000","41,000,000","14,000,000","-22,000,000","-8,000,000","-88,000,000","2,000,000","-79,000,000","2,000,000","18,000,000","4,000,000","-50,000,000","13,000,000","46,000,000","6,000,000","26,000,000","8,000,000","-26,000,000","-33,000,000","-7,000,000","-12,000,000","-9,000,000","-23,000,000","-21,000,000","100,000,000","-2,000,000","-67,000,000","-85,000,000","16,000,000","12,000,000","19,000,000","-19,000,000","14,000,000","-2,000,000","-16,000,000","-27,000,000","38,000,000","54,000,000","-20,000,000","-80,000,000","56,000,000","124,000,000","131,000,000","187,000,000","14,800,000","5,300,000","-5,100,000","-92,900,000","-21,200,000","-92,800,000","4,200,000","-84,400,000","-16,400,000","11,100,000","7,300,000","-70,900,000","39,700,000","11,100,000","17,000,000","-8,700,000","-74,100,000","11,700,000","6,600,000"
