name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
OperatingCashFlow,"435,100,000","-97,900,000","119,200,000","221,800,000","192,000,000","-17,500,000","166,200,000","439,700,000","105,300,000","-98,800,000","271,600,000","235,500,000","30,000,000","-141,000,000","264,200,000","266,300,000","48,500,000","-83,500,000","196,100,000","177,300,000","59,300,000","-107,600,000","247,600,000","147,900,000","72,400,000","-113,400,000","224,300,000","159,200,000","69,900,000","-122,200,000","161,300,000","96,900,000","51,600,000","-125,000,000","145,300,000","153,300,000","49,000,000","-137,300,000","157,000,000","75,000,000","23,700,000","-34,300,000","78,400,000","140,200,000","5,900,000","-148,300,000","142,200,000","69,600,000","14,300,000","-40,300,000","12,200,000","130,600,000","66,400,000","16,300,000","44,400,000","116,000,000","55,700,000","-32,900,000","127,600,000","115,800,000","69,800,000","-75,100,000","116,200,000","120,000,000","13,800,000","-50,300,000","74,200,000","88,500,000","30,000,000","36,000,000","-30,400,000","31,200,000","48,500,000","6,600,000","38,800,000","26,900,000","17,211,000","-26,211,000","54,223,000","69,290,000","50,809,000","-6,435,000","67,331,000","67,465,000","69,021,000","8,150,000","94,331,000","35,959,000","106,080,000","8,723,000","53,200,000","66,500,000","8,100,000","-57,200,000"
	CashFlowFromContinuingOperatingActivities,"435,100,000","-97,900,000","119,200,000","221,800,000","192,000,000","-17,500,000","166,200,000","439,700,000","105,300,000","-98,800,000","271,600,000","235,500,000","30,000,000","-141,000,000","264,200,000","266,300,000","48,500,000","-83,500,000","196,100,000","177,300,000","59,300,000","-107,600,000","247,600,000","147,900,000","72,400,000","-113,400,000","224,400,000","159,200,000","70,300,000","-122,100,000","162,800,000","97,000,000","52,300,000","-125,000,000","147,700,000","154,500,000","49,000,000","-125,300,000","159,800,000","87,400,000","22,100,000","-32,700,000","78,400,000","140,200,000","5,900,000","-148,300,000","142,200,000","69,600,000","14,300,000","-40,300,000","12,200,000","130,600,000","66,400,000","16,300,000","44,400,000","116,000,000","55,700,000","-32,900,000","127,600,000","115,800,000","69,800,000","-75,100,000","116,200,000","120,000,000","13,800,000","-50,300,000","73,200,000","88,500,000","31,100,000","38,000,000","-50,400,000","34,100,000","63,600,000","14,900,000","38,800,000","26,900,000","17,211,000","-26,211,000","54,223,000","69,290,000","50,809,000","-6,435,000","67,331,000","67,465,000","69,021,000","8,150,000","94,331,000","35,959,000","106,080,000","8,723,000","53,200,000","66,500,000","8,100,000","-57,200,000"
		NetIncomeFromContinuingOperations,"463,400,000","83,600,000","83,600,000","126,200,000","170,000,000","84,200,000","111,700,000","131,700,000","100,000,000","12,900,000","114,000,000","114,700,000","110,700,000","69,300,000","75,600,000","107,900,000","137,600,000","37,900,000","43,200,000","103,500,000","115,500,000","43,500,000","40,500,000","101,700,000","110,700,000","24,900,000","11,400,000","80,200,000","81,600,000","14,000,000","46,100,000","67,500,000","74,600,000","19,900,000","34,000,000","65,800,000","64,300,000","15,800,000","94,500,000","31,400,000","3,500,000","5,600,000",,,,"-7,200,000","27,700,000","41,800,000","48,300,000","-1,600,000",,,"31,700,000","-18,100,000","10,400,000","54,900,000","51,200,000","6,300,000","38,900,000","61,200,000","60,300,000","8,600,000","45,400,000","35,600,000","64,000,000","21,000,000","50,700,000","48,800,000","44,800,000","6,400,000","7,700,000","18,800,000","34,000,000","-194,900,000","23,900,000","27,600,000","30,412,000","2,488,000","5,026,000","27,578,000","25,626,000","-248,653,000","-40,318,000","15,179,000","-7,011,000","-10,248,000","8,655,000","12,386,000","32,277,000","5,740,000","15,700,000","27,300,000","23,600,000","6,600,000"
		OperatingGainsLosses,"1,000,000","1,600,000","2,300,000","-1,700,000","-1,200,000","-500,000","-1,800,000","-1,800,000","-2,500,000","1,300,000","38,400,000","-1,200,000","58,300,000","7,300,000","1,000,000","-12,000,000","-23,500,000","8,800,000","-3,000,000","1,800,000","-7,900,000","-6,000,000","31,300,000","0","-7,600,000","-5,100,000","4,600,000","-2,000,000","-5,400,000","-3,100,000","-9,600,000","-3,300,000","-5,300,000","-3,300,000","-200,000","-4,900,000","-2,500,000","-2,600,000","-17,800,000","-2,500,000","-3,900,000","-2,400,000","-1,600,000","5,600,000","-3,300,000","-2,600,000","4,300,000","3,000,000","-8,800,000","-2,800,000","-34,000,000","-500,000","-2,600,000","4,300,000","14,900,000","-4,600,000","-100,000","6,600,000","-2,000,000","-8,100,000","10,200,000","-1,200,000","24,400,000","9,100,000","-11,800,000","-3,300,000","2,700,000","-4,100,000","-7,700,000","-1,300,000","-5,300,000","10,800,000","4,300,000","244,700,000","6,100,000","5,200,000","-5,732,000","4,132,000","-7,196,000","-6,973,000","-6,225,000","249,768,000","-38,519,000","36,653,000","246,000","1,162,000","-560,000","-337,000","207,000","1,886,000","1,600,000","800,000","-1,100,000","2,600,000"
			GainLossOnSaleOfBusiness,,,,,,,"0","0",,,"1,500,000","300,000","300,000","8,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-300,000","100,000","-400,000","-500,000","500,000","-200,000","-200,000","-600,000","-400,000","1,500,000","-400,000","100,000","400,000","-600,000","-100,000","-23,700,000","1,400,000","-100,000","-1,300,000","2,300,000","-2,500,000","-500,000","1,500,000","-300,000","-1,400,000","-500,000","-500,000","1,000,000","100,000","200,000","200,000","200,000","-700,000","600,000","-400,000","-1,600,000","1,800,000","500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-8,400,000","100,000","-200,000","-4,200,000","-4,100,000","-3,300,000","-4,400,000","-4,000,000","-4,300,000","-2,900,000","-2,900,000","-3,300,000","-4,600,000","-2,600,000","-1,200,000","-2,400,000","-4,900,000","-3,500,000","-2,900,000","-4,600,000","-5,400,000","-5,500,000","-3,100,000","-4,500,000","-6,200,000","-4,600,000","-1,600,000","-3,000,000","-5,500,000","-3,300,000","-1,800,000","-3,500,000","-4,600,000","-3,900,000","-1,500,000","-3,300,000","-4,300,000","-3,100,000","-1,700,000","-2,500,000","-3,900,000","-2,400,000","-9,300,000","5,600,000","-3,300,000","-2,600,000","-1,200,000","-2,800,000","-4,100,000","-2,000,000","-8,500,000","4,400,000","-1,900,000","-1,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,"9,700,000","1,400,000","2,900,000","3,000,000","2,400,000","3,000,000","2,800,000","2,800,000","2,200,000","2,700,000","40,200,000","1,700,000","62,200,000","2,000,000","2,300,000","2,300,000","2,100,000","2,100,000","1,200,000",,,,"32,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"73,800,000","18,800,000","19,100,000","17,700,000","18,200,000","17,400,000","17,200,000","17,500,000","18,900,000","19,000,000","18,000,000","18,200,000","16,700,000","18,200,000","16,600,000","16,600,000","16,200,000","16,600,000","16,500,000","16,100,000","16,300,000","15,700,000","14,700,000","14,900,000","14,300,000","14,200,000","16,200,000","16,000,000","15,100,000","15,500,000","15,600,000","15,200,000","15,000,000","15,000,000","15,800,000","14,600,000","14,400,000","14,100,000","14,300,000","13,200,000","13,700,000","14,200,000","15,200,000","15,000,000","15,400,000","14,800,000","13,600,000","13,700,000","13,300,000","12,900,000","13,700,000","11,000,000","15,400,000","12,800,000","12,200,000","12,800,000","12,900,000","12,700,000","12,900,000","12,400,000","11,700,000","11,800,000","11,500,000","13,400,000","10,000,000","9,400,000","9,000,000","9,500,000","9,300,000","9,600,000","9,700,000","10,300,000","11,100,000","11,500,000","13,000,000","11,200,000","11,964,000","12,536,000","10,969,000","14,080,000","16,192,000","15,411,000","19,474,000","20,522,000","20,798,000","21,741,000","19,391,000","22,673,000","21,453,000","20,892,000","15,600,000","14,900,000","13,400,000","13,500,000"
			DepreciationAndAmortization,"73,800,000","18,800,000","19,100,000","17,700,000","18,200,000","17,400,000","17,200,000","17,500,000","18,900,000","19,000,000","18,000,000","18,200,000","16,700,000","18,200,000","16,600,000","16,600,000","16,200,000","16,600,000","16,500,000","16,100,000","16,300,000","15,700,000","14,700,000","14,900,000","14,300,000","14,200,000","16,200,000","16,000,000","15,100,000","15,500,000","15,600,000","15,200,000","15,000,000","15,000,000","15,800,000","14,600,000","14,400,000","14,100,000","14,300,000","13,200,000","13,700,000","14,200,000","15,200,000","15,000,000","15,400,000","14,800,000","13,600,000","13,700,000","13,300,000","12,900,000","13,700,000","11,000,000","15,400,000","12,800,000","12,200,000","12,800,000","12,900,000","12,700,000","12,900,000","12,400,000","11,700,000","11,800,000","11,500,000","13,400,000","10,000,000","9,400,000","9,000,000","9,500,000","9,300,000","9,600,000","9,700,000","10,300,000","11,100,000","11,500,000","13,000,000","11,200,000","11,964,000","12,536,000","10,969,000","14,080,000","16,192,000","15,411,000","19,474,000","20,522,000","20,798,000","21,741,000","19,391,000","22,673,000","21,453,000","20,892,000","15,600,000","14,900,000","13,400,000","13,500,000"
