name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991
	TotalNonCurrentAssets,"1,502,917,000","1,481,548,000","1,447,707,000","1,410,923,000","1,229,587,000","1,231,823,000","1,178,728,000","1,181,101,000","1,164,894,000","1,152,836,000","1,048,099,000","1,011,939,000","983,322,000","883,177,000","840,333,000","780,853,000","767,785,000","741,431,000","726,612,000","718,479,000","693,503,000","685,120,000","672,270,000","668,131,000","669,641,000","653,359,000","643,814,000","644,336,000","622,105,000","624,813,000","588,011,000","581,486,000","579,158,000","577,810,000","570,015,000","549,169,000","538,243,000","534,065,000","522,577,000","512,010,000","516,239,000","506,587,000","458,447,000","457,004,000","444,037,000","436,553,000","432,386,000","423,183,000","425,915,000","432,189,000","429,162,000","414,173,000","402,721,000","409,547,000","425,316,000","425,825,000","414,491,000","396,516,000","380,484,000","363,701,000","349,738,000","257,297,000","233,078,000","229,584,000","194,283,000","191,431,000","192,954,000","192,919,000","201,574,000","212,645,000","151,984,000","151,960,000","156,207,000","151,286,000","139,861,000","133,764,000","119,217,000","127,532,000","140,594,000","141,816,000","142,213,000","137,531,000","126,952,000","119,327,000","116,026,000","119,966,000","120,193,000","110,341,000","119,957,000","127,800,000","138,900,000","138,200,000","138,100,000","127,200,000","102,700,000","100,500,000","110,300,000","102,800,000","103,900,000","92,700,000","97,800,000","72,200,000","70,800,000","53,000,000","48,300,000","50,500,000","35,800,000","32,600,000","25,900,000","23,200,000","23,000,000","21,600,000","20,700,000","21,200,000","21,600,000","22,100,000","22,400,000","22,300,000","22,100,000","22,200,000","22,400,000","11,700,000","7,400,000","4,500,000"
		NetPPE,"701,193,000","692,768,000","680,347,000","654,978,000","637,528,000","646,338,000","632,359,000","633,302,000","624,770,000","614,452,000","575,561,000","551,537,000","529,697,000","437,270,000","409,980,000","394,021,000","384,246,000","379,096,000","367,513,000","364,779,000","361,233,000","357,422,000","349,664,000","347,161,000","343,010,000","333,026,000","320,337,000","326,041,000","309,827,000","303,587,000","291,701,000","286,712,000","282,226,000","281,214,000","274,158,000","266,494,000","253,742,000","245,177,000","231,639,000","220,580,000","216,927,000","216,777,000","213,868,000","210,163,000","202,748,000","201,725,000","200,610,000","196,714,000","197,063,000","199,946,000","196,542,000","189,660,000","186,708,000","189,646,000","178,655,000","166,604,000","151,094,000","141,852,000","126,865,000","117,806,000","108,796,000","99,628,000","91,165,000","88,795,000","67,273,000","65,697,000","64,936,000","63,721,000","62,744,000","62,630,000","58,329,000","56,509,000","48,393,000","45,224,000","51,832,000","50,872,000","48,763,000","49,455,000","49,631,000","49,512,000","49,437,000","49,215,000","49,029,000","48,126,000","45,529,000","45,661,000","41,753,000","39,504,000","39,322,000","39,600,000","40,100,000","41,300,000","41,700,000","41,500,000","40,100,000","40,400,000","41,500,000","41,000,000","42,500,000","41,100,000","38,900,000","36,400,000","35,600,000","30,000,000","25,900,000","25,500,000","23,900,000","20,100,000","16,200,000","13,400,000","13,000,000","12,600,000","12,000,000","12,000,000","12,000,000","12,200,000","12,000,000","11,700,000","11,400,000","11,400,000","11,400,000","11,000,000","6,800,000","4,000,000"
			GrossPPE,"701,193,000","1,341,159,000","680,347,000","654,978,000","637,528,000","1,233,252,000","632,359,000","633,302,000","624,770,000","1,133,482,000","575,561,000","551,537,000","529,697,000","906,003,000",,,,"811,636,000",,,,"742,592,000",,,,"678,624,000",,,,"603,935,000",,,,"550,015,000",,,,"478,309,000",,,,"422,350,000",,,,"376,625,000",,,,"346,592,000","346,170,000","333,002,000","322,949,000","320,198,000","311,804,000","292,515,000","270,340,000","255,176,000","233,219,000","218,532,000","205,154,000","191,538,000","179,328,000","172,770,000","147,785,000","142,777,000","145,283,000","143,082,000","140,714,000","137,851,000","132,541,000","128,422,000","117,586,000","112,023,000","116,317,000","120,393,000","115,953,000","115,309,000","113,191,000","115,540,000","112,382,000","108,702,000","108,855,000","105,220,000","99,706,000","98,152,000","97,491,000","93,492,000","90,430,000","88,700,000","87,300,000","87,300,000","85,300,000","82,500,000","78,700,000","76,100,000","74,800,000","71,400,000","72,200,000","68,300,000","63,800,000","59,300,000","56,300,000","47,800,000","42,100,000","40,300,000","38,000,000","33,100,000","28,200,000","24,500,000","23,000,000","21,900,000","20,700,000","20,100,000","19,600,000","19,100,000","18,600,000","17,500,000","16,700,000","16,200,000","15,700,000","14,900,000","10,700,000","7,800,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"22,642,000",,,,"13,982,000",,,,"8,725,000",,,,"8,701,000",,,,"7,323,000",,,,"7,255,000",,,,"7,357,000",,,,"7,417,000",,,,"7,471,000",,,,"7,471,000",,,,"7,439,000",,,,"7,446,000",,,,"7,389,000","6,927,000","7,249,000","7,127,000","8,189,000","7,602,000","7,694,000","7,691,000","7,754,000","7,734,000","7,624,000","7,460,000","6,062,000","5,875,000","6,608,000","1,574,000","1,570,000","2,075,000","2,171,000","2,197,000","2,216,000","2,169,000","1,937,000","1,204,000","1,202,000","1,197,000","1,197,000","23,901,000","1,195,000","1,193,000","21,476,000","1,188,000","1,189,000","1,190,000","20,140,000","20,134,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"329,091,000",,,,"319,384,000",,,,"249,918,000",,,,"190,809,000",,,,"180,185,000",,,,"171,455,000",,,,"162,146,000",,,,"159,298,000",,,,"158,382,000",,,,"123,677,000",,,,"115,482,000",,,,"109,090,000",,,,"101,725,000","90,565,000","91,688,000","89,936,000","90,042,000","71,768,000","72,150,000","71,995,000","70,809,000","68,163,000","66,649,000","65,148,000","61,559,000","59,273,000","57,244,000","43,133,000","42,102,000","44,236,000","43,723,000","39,797,000","38,513,000","36,835,000","29,771,000","28,687,000","28,352,000","28,192,000","28,187,000","5,132,000","27,434,000","27,430,000","5,083,000","5,052,000","24,577,000","23,028,000","4,548,000","4,553,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"728,738,000",,,,"686,492,000",,,,"616,430,000",,,,"569,015,000",,,,"538,431,000",,,,"494,169,000",,,,"433,049,000",,,,"370,675,000",,,,"333,423,000",,,,"284,956,000",,,,"250,320,000",,,,"219,183,000",,,,"194,917,000","134,298,000","191,693,000","181,557,000","181,517,000","178,822,000","170,151,000","164,249,000","153,611,000","141,152,000","134,984,000","125,743,000","115,778,000","108,648,000","104,595,000","97,522,000","94,104,000","96,521,000","95,143,000","93,582,000","89,564,000","88,145,000","85,020,000","82,322,000","79,645,000","76,698,000","82,259,000","80,436,000","80,817,000","79,142,000","80,621,000","47,047,000","76,945,000","77,635,000","73,784,000","72,178,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"701,193,000","105,101,000","680,347,000","654,978,000","637,528,000","91,171,000","632,359,000","633,302,000","624,770,000","80,607,000","575,561,000","551,537,000","529,697,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,245,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,517,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"62,339,000",,,,"39,764,000",,,,"103,200,000",,,,"70,561,000",,,,"33,470,000",,,,"25,145,000",,,,"35,546,000",,,,"20,890,000",,,,"11,473,000",,,,"30,061,000",,,,"21,662,000",,,,"20,826,000",,,,"24,046,000","29,383,000","23,562,000","26,615,000","23,175,000","53,612,000","42,520,000","26,405,000","23,002,000","16,170,000","9,275,000","6,803,000","8,139,000","5,532,000","4,323,000","5,556,000","5,001,000","2,451,000","2,045,000","5,138,000","7,558,000","5,392,000","11,694,000","5,373,000","2,824,000","10,230,000","8,750,000","6,484,000","5,863,000","5,426,000","8,360,000","6,578,000","5,991,000","7,002,000","6,748,000","2,841,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"93,248,000",,,,"82,459,000",,,,"74,602,000",,,,"66,917,000",,,,"52,227,000",,,,"44,568,000",,,,"40,526,000",,,,"45,655,000",,,,"39,266,000",,,,"32,144,000",,,,"27,447,000",,,,"20,080,000",,,,"18,515,000","19,752,000","18,810,000","17,714,000","17,275,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-648,391,000",,,,"-586,914,000",,,,"-519,030,000",,,,"-468,733,000",,,,"-432,540,000",,,,"-385,170,000",,,,"-345,598,000",,,,"-300,348,000",,,,"-268,801,000",,,,"-233,132,000",,,,"-205,573,000",,,,"-174,900,000",,,,"-146,646,000","-149,628,000","-143,342,000","-136,241,000","-130,552,000","-133,149,000","-125,911,000","-119,246,000","-113,324,000","-106,354,000","-100,726,000","-96,358,000","-91,910,000","-88,163,000","-83,975,000","-80,512,000","-77,080,000","-80,347,000","-79,361,000","-77,970,000","-75,221,000","-74,212,000","-71,913,000","-69,193,000","-66,799,000","-64,485,000","-69,521,000","-67,190,000","-65,854,000","-63,560,000","-66,028,000","-62,945,000","-59,487,000","-59,826,000","-57,094,000","-54,177,000","-52,491,000","-55,738,000","-53,988,000","-51,108,000","-49,100,000","-47,200,000","-46,000,000","-43,600,000","-41,000,000","-38,600,000","-35,700,000","-33,300,000","-30,400,000","-29,700,000","-27,200,000","-24,900,000","-22,900,000","-20,700,000","-17,800,000","-16,200,000","-14,800,000","-14,100,000","-13,000,000","-12,000,000","-11,100,000","-10,000,000","-9,300,000","-8,700,000","-8,100,000","-7,600,000","-6,900,000","-6,600,000","-5,800,000","-5,300,000","-4,800,000","-4,300,000","-3,900,000","-3,900,000","-3,800,000"
		GoodwillAndOtherIntangibleAssets,"466,156,000","458,380,000","450,216,000","450,599,000","296,555,000","295,890,000","291,567,000","291,045,000","291,159,000","298,192,000","247,833,000","253,146,000","254,016,000","256,314,000","258,466,000","235,010,000","242,915,000","243,719,000","244,772,000","242,759,000","226,287,000","224,383,000","228,518,000","230,386,000","235,198,000","234,843,000","239,042,000","237,222,000","236,843,000","249,572,000","235,747,000","237,169,000","237,747,000","239,365,000","242,375,000","229,506,000","233,495,000","237,827,000","237,977,000","235,556,000","243,531,000","241,819,000","200,625,000","207,235,000","207,213,000","204,864,000","206,151,000","201,125,000","207,838,000","212,612,000","214,974,000","207,682,000","200,748,000","207,095,000","231,379,000","242,137,000","244,781,000","236,414,000","235,881,000","230,562,000","227,369,000","148,179,000","132,723,000","133,033,000","119,255,000","118,746,000","119,904,000","115,373,000","120,810,000","124,494,000","69,663,000","68,057,000","67,755,000","61,766,000","57,938,000","57,264,000","56,098,000","56,157,000","51,781,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,300,000","10,800,000","8,100,000","8,200,000","8,600,000","8,100,000","8,300,000","8,900,000","9,200,000","9,500,000","10,000,000","10,300,000","10,300,000","10,700,000","10,800,000",,,
			Goodwill,"360,968,000","359,345,000","355,240,000","353,842,000","242,586,000","243,347,000","238,100,000","235,426,000","233,211,000","239,724,000","212,171,000","215,157,000","214,517,000","214,489,000","216,046,000","195,974,000","201,022,000","199,873,000","199,521,000","196,670,000","180,601,000","178,228,000","180,952,000","180,657,000","181,941,000","178,934,000","180,392,000","179,705,000","176,932,000","184,450,000","176,537,000","181,619,000","180,466,000","180,521,000","180,988,000","171,403,000","172,459,000","174,994,000","174,614,000","170,929,000","175,105,000","172,610,000","150,018,000","154,191,000","152,498,000","149,112,000","148,597,000","143,252,000","146,534,000","148,705,000",,,,"138,768,000","231,379,000","242,137,000","244,781,000","236,414,000","235,881,000","230,562,000","227,369,000","104,826,000","132,723,000","133,033,000","119,255,000",,,,,,,,,,,,,,"51,781,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"105,188,000","99,035,000","94,976,000","96,757,000","53,969,000","52,543,000","53,467,000","55,619,000","57,948,000","58,468,000","35,662,000","37,989,000","39,499,000","41,825,000","42,420,000","39,036,000","41,893,000","43,846,000","45,251,000","46,089,000","45,686,000","46,155,000","47,566,000","49,729,000","53,257,000","55,909,000","58,650,000","57,517,000","59,911,000","65,122,000","59,210,000","55,550,000","57,281,000","58,844,000","61,387,000","58,103,000","61,036,000","62,833,000","63,363,000","64,627,000","68,426,000","69,209,000","50,607,000","53,044,000","54,715,000","55,752,000","57,554,000","57,873,000","61,304,000","63,907,000",,,,"68,327,000",,,,,,,,"43,353,000",,,,"118,746,000","119,904,000","115,373,000","120,810,000","124,494,000","69,663,000","68,057,000","67,755,000","61,766,000","57,938,000","57,264,000","56,098,000","56,157,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,300,000","10,800,000","8,100,000","8,200,000","8,600,000","8,100,000","8,300,000","8,900,000","9,200,000","9,500,000","10,000,000","10,300,000","10,300,000","10,700,000","10,800,000",,,
		InvestmentsAndAdvances,"12,014,000","13,348,000","9,790,000","10,489,000","11,185,000","12,065,000","12,599,000","104,406,000","13,785,000","13,657,000","13,082,000","12,386,000","11,621,000","10,894,000","10,532,000","11,344,000","10,324,000","9,949,000","9,060,000","9,637,000","10,170,000","10,978,000","11,523,000","11,918,000","12,305,000","12,165,000","12,117,000","12,165,000","11,787,000","10,765,000","11,078,000","11,762,000","12,577,000","13,075,000","10,825,000","9,514,000","10,079,000","10,324,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"12,014,000","13,348,000","9,790,000","10,489,000","11,185,000","12,065,000","12,599,000","104,406,000","13,785,000","13,657,000","13,082,000","12,386,000","11,621,000","10,894,000","10,532,000","11,344,000","10,324,000","9,949,000","9,060,000","9,637,000","10,170,000","10,978,000","11,523,000","11,918,000","12,305,000","12,165,000","12,117,000","12,165,000","11,787,000","10,765,000","11,078,000","11,762,000","12,577,000","13,075,000","10,825,000","9,514,000","10,079,000","10,324,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"133,365,000","123,966,000","117,118,000","109,412,000","102,291,000","98,010,000","87,265,000","24,931,000","84,156,000","81,186,000","70,265,000","47,344,000","37,839,000","31,269,000","21,680,000","14,903,000","7,202,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"144,342,000","147,195,000","146,503,000","147,378,000","147,653,000","147,637,000","122,266,000","90,705,000","116,307,000","116,659,000","111,865,000","108,743,000","107,789,000","107,813,000","104,364,000","103,219,000","101,253,000","72,368,000","70,156,000","65,810,000","60,469,000","50,309,000","46,667,000","45,681,000","45,663,000","43,570,000","41,130,000","36,774,000","32,038,000","28,165,000","23,742,000","23,009,000","20,781,000","21,199,000","20,531,000","21,201,000","21,187,000","21,795,000",,,,,,,,"630,000",,,,"1,017,000",,,,"1,170,000",,,,"6,644,000",,,,"3,253,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"23,091,000","24,784,000","24,861,000","26,770,000","28,340,000","31,549,000","8,198,000","7,575,000","7,172,000","8,100,000","8,399,000","8,739,000","8,368,000","8,481,000","8,436,000","8,723,000","9,823,000","7,698,000","7,914,000","6,701,000","5,867,000",,,,,,,,,,,,,,,,,,,,,,,,,"630,000",,,,"1,017,000",,,,"1,170,000",,,,"6,644,000",,,,"3,253,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"45,847,000","45,891,000","43,733,000","38,067,000","34,375,000","31,883,000","32,672,000","36,712,000","34,717,000","28,690,000","29,493,000","38,783,000","42,360,000","39,617,000","35,311,000","22,356,000","21,845,000","36,299,000","35,111,000","35,494,000","35,344,000","42,028,000","35,898,000","32,985,000","33,465,000","29,755,000","31,188,000","32,134,000","31,610,000","32,724,000","25,743,000","22,834,000","25,827,000","22,957,000","22,126,000","22,454,000","19,740,000","18,942,000","52,961,000","55,874,000","55,781,000","47,991,000","43,954,000","39,606,000","34,076,000","29,334,000","25,625,000","25,344,000","21,014,000","18,614,000","17,646,000","16,831,000","15,265,000","11,636,000","15,282,000","17,084,000","18,616,000","11,606,000","17,738,000","15,333,000","13,573,000","6,237,000","9,190,000","7,756,000","7,755,000","6,988,000","8,114,000","13,825,000","18,020,000","25,521,000","23,992,000","27,394,000","40,059,000","44,296,000","30,091,000","25,628,000","14,356,000","21,920,000","39,182,000","92,304,000","92,776,000","88,316,000","77,923,000","71,201,000","70,497,000","74,305,000","78,440,000","70,837,000","80,635,000","88,200,000","98,800,000","96,900,000","96,400,000","85,700,000","62,600,000","60,100,000","68,800,000","61,800,000","61,400,000","51,600,000","58,900,000","35,800,000","35,200,000","23,000,000","22,400,000","25,000,000","1,600,000","1,700,000","1,600,000","1,600,000","1,400,000","900,000","400,000","300,000","400,000","400,000","400,000","300,000","400,000","100,000","200,000","700,000","600,000","500,000"
TotalLiabilitiesNetMinorityInterest,"1,952,891,000","1,747,211,000","1,630,284,000","1,663,926,000","1,623,950,000","1,661,766,000","1,606,292,000","1,687,313,000","1,778,190,000","1,654,650,000","1,548,759,000","1,552,688,000","1,629,098,000","1,546,582,000","1,545,893,000","1,561,534,000","1,518,474,000","1,767,258,000","1,717,725,000","1,723,244,000","1,646,003,000","1,638,917,000","1,445,384,000","1,497,739,000","1,552,434,000","1,558,988,000","1,516,013,000","1,468,819,000","1,396,935,000","1,266,622,000","1,061,161,000","830,263,000","750,072,000","712,302,000","660,343,000","614,480,000","501,343,000","467,345,000","475,816,000","477,376,000","494,224,000","491,221,000","383,231,000","341,764,000","312,570,000","322,863,000","315,645,000","309,458,000","327,152,000","293,948,000","315,255,000","327,936,000","324,676,000","327,243,000","341,366,000","336,428,000","303,221,000","263,856,000","254,093,000","261,617,000","234,410,000","149,699,000","137,387,000","144,344,000","111,995,000","121,366,000","111,504,000","107,789,000","100,473,000","116,577,000","103,204,000","99,144,000","96,140,000","108,583,000","94,160,000","93,814,000","83,567,000","75,679,000","91,116,000","70,250,000","81,102,000","71,377,000","74,017,000","66,621,000","65,443,000","74,049,000","87,956,000","87,039,000","72,989,000","75,900,000","74,400,000","79,700,000","69,800,000","82,700,000","58,400,000","71,600,000","69,000,000","74,300,000","70,000,000","55,800,000","49,300,000","51,200,000","47,500,000","50,000,000","35,800,000","33,400,000","31,900,000","33,100,000","30,400,000","21,900,000","22,500,000","22,600,000","19,100,000","14,400,000","14,000,000","12,400,000","11,300,000","9,300,000","9,100,000","9,800,000","9,400,000","6,600,000","6,600,000","6,800,000"
	CurrentLiabilities,"971,341,000","763,579,000","633,849,000","651,809,000","620,662,000","582,761,000","526,841,000","540,584,000","846,241,000","725,337,000","626,627,000","618,909,000","689,619,000","770,444,000","759,537,000","774,316,000","728,838,000","1,004,567,000","996,543,000","1,001,493,000","936,077,000","934,568,000","760,208,000","822,776,000","878,668,000","856,761,000","824,766,000","775,428,000","803,445,000","820,906,000","630,264,000","600,352,000","517,173,000","478,353,000","592,952,000","551,671,000","439,577,000","406,333,000","415,846,000","419,151,000","437,284,000","436,879,000","336,369,000","298,137,000","272,570,000","285,112,000","270,933,000","271,200,000","289,167,000","256,305,000","198,563,000","213,110,000","292,143,000","295,292,000","307,750,000","299,052,000","265,026,000","223,392,000","209,170,000","213,569,000","188,415,000","124,743,000","116,732,000","123,321,000","98,368,000","106,566,000","97,518,000","93,251,000","85,051,000","99,952,000","93,977,000","89,049,000","86,600,000","100,736,000","87,957,000","88,173,000","77,812,000","75,679,000","91,116,000","70,250,000","81,102,000","71,377,000","74,017,000","66,621,000","65,443,000","74,049,000","87,956,000","87,039,000","72,989,000","75,500,000","70,200,000","75,500,000","65,600,000","78,500,000","58,300,000","71,600,000","69,000,000","74,300,000","70,000,000","55,700,000","49,300,000","51,100,000","47,600,000","50,000,000","35,800,000","33,400,000","32,000,000","33,100,000","30,400,000","22,000,000","22,500,000","22,600,000","19,000,000","14,300,000","14,000,000","12,400,000","11,200,000","9,400,000","9,100,000","9,800,000","9,400,000","6,600,000","6,500,000","6,800,000"
		PayablesAndAccruedExpenses,"403,955,000","372,192,000","335,714,000","330,131,000","335,989,000","304,824,000","284,629,000","260,007,000","234,328,000","252,655,000","240,982,000","222,871,000","224,987,000","220,729,000","216,704,000","217,001,000","221,713,000","217,442,000","201,403,000","196,598,000","187,763,000","205,075,000","171,981,000","173,960,000","184,037,000","181,151,000","184,734,000","195,170,000","171,854,000","164,862,000","155,183,000","134,038,000","129,208,000","116,386,000","115,291,000","118,186,000","118,108,000","119,626,000","115,591,000","117,914,000","128,442,000","177,934,000","118,755,000","112,458,000","94,803,000","141,267,000","133,457,000","122,819,000","118,720,000","124,092,000","124,171,000","126,690,000","115,018,000","132,622,000","132,596,000","129,323,000","113,601,000","139,758,000","121,136,000","120,631,000","103,276,000","113,305,000","105,809,000","111,455,000","87,830,000","95,859,000","86,519,000","81,897,000","73,350,000","85,723,000","83,166,000","77,076,000","74,039,000","91,967,000","79,197,000","78,335,000","68,510,000","61,137,000","76,341,000","55,898,000","59,733,000","49,777,000","52,457,000","45,119,000","44,565,000","13,714,000","17,914,000","18,908,000","16,399,000","19,600,000","11,200,000","13,700,000","12,000,000","26,800,000","7,500,000","15,700,000","13,000,000","12,500,000","9,900,000","23,900,000","17,500,000","18,700,000","14,100,000","23,400,000","14,000,000","10,800,000","8,500,000","10,000,000","13,200,000","9,200,000","8,300,000","10,200,000","9,000,000","7,200,000","5,500,000","5,900,000","5,000,000","4,300,000","4,300,000","4,900,000","5,400,000","3,100,000","2,600,000","1,100,000"
			Payables,"205,033,000","158,745,000","130,220,000","132,444,000","146,658,000","117,234,000","111,946,000","129,593,000","107,561,000","103,280,000","101,883,000","93,229,000","106,469,000","96,143,000","93,539,000","93,124,000","96,861,000","96,357,000","85,442,000","81,239,000","83,521,000","84,030,000","65,669,000","70,503,000","77,273,000","71,611,000","78,672,000","87,546,000","73,607,000","73,182,000","75,569,000","57,191,000","58,180,000","46,449,000","48,018,000","50,312,000","48,889,000","50,233,000","46,618,000","49,725,000","61,274,000","36,551,000","47,674,000","41,130,000","31,551,000","34,989,000","25,273,000","23,190,000","24,104,000","29,113,000","27,711,000","37,465,000","41,292,000","41,330,000","28,937,000","25,357,000","25,301,000","32,510,000","21,786,000","28,366,000","27,316,000","24,374,000","23,193,000","24,240,000","25,034,000","19,842,000","18,404,000","16,193,000","12,957,000","14,723,000","18,786,000","19,467,000","14,848,000","19,160,000","12,600,000","20,930,000","17,013,000","9,427,000","17,855,000","7,987,000","20,888,000","10,887,000","13,366,000","11,029,000","11,135,000","13,714,000","17,914,000","18,908,000","16,399,000","19,600,000","11,200,000","13,700,000","12,000,000","26,800,000","7,500,000","15,700,000","13,000,000","12,500,000","9,900,000","23,900,000","17,500,000","18,700,000","14,100,000","23,400,000","14,000,000","10,800,000","8,500,000","10,000,000","13,200,000","9,200,000","8,300,000","10,200,000","9,000,000","7,200,000","5,500,000","5,900,000","5,000,000","4,300,000","4,300,000","4,900,000","5,400,000","3,100,000","2,600,000","1,100,000"
				AccountsPayable,"120,881,000","116,140,000","86,684,000","93,016,000","87,175,000","74,558,000","71,933,000","73,903,000","74,210,000","72,172,000","75,515,000","67,606,000","70,143,000","69,534,000","65,457,000","68,015,000","70,409,000","66,968,000","60,583,000","58,606,000","62,249,000","60,057,000","44,127,000","50,085,000","52,458,000","52,648,000","53,614,000","58,212,000","44,183,000","44,743,000","58,255,000","41,425,000","42,794,000","29,941,000","38,131,000","37,584,000","38,716,000","35,288,000","31,728,000","29,706,000","40,614,000","36,551,000","31,032,000","29,888,000","23,334,000","22,669,000","25,273,000","23,190,000","24,104,000","19,133,000","21,465,000","26,472,000","23,541,000","28,006,000","28,937,000","25,357,000","25,301,000","32,510,000","21,786,000","28,366,000","27,316,000","24,374,000","23,193,000","24,240,000","25,034,000","19,842,000","18,404,000","16,193,000","12,957,000","14,723,000","18,786,000","19,467,000","14,848,000","19,160,000","12,600,000","20,930,000","17,013,000","9,427,000","17,855,000","7,987,000","20,888,000","10,887,000","13,366,000","11,029,000","11,135,000","13,714,000","17,914,000","18,908,000","16,399,000","19,600,000","11,200,000","13,700,000","12,000,000","26,800,000","7,500,000","15,700,000","13,000,000","12,500,000","9,900,000","23,900,000","17,500,000","18,700,000","14,100,000","23,400,000","14,000,000","10,800,000","8,500,000","10,000,000","13,200,000","9,200,000","8,300,000","10,200,000","9,000,000","7,200,000","5,500,000","5,900,000","5,000,000","4,300,000","4,300,000","4,900,000","5,400,000","3,100,000","2,600,000","1,100,000"
				TotalTaxPayable,"84,152,000","42,605,000","43,536,000","39,428,000","59,483,000","42,676,000","40,013,000","55,690,000","33,351,000","31,108,000","26,368,000","25,623,000","36,326,000","26,609,000","28,082,000","25,109,000","26,452,000","29,389,000","24,859,000","22,633,000","21,272,000","23,973,000","21,542,000","20,418,000","24,815,000","18,963,000","25,058,000","29,334,000","29,424,000","28,439,000","17,314,000","15,766,000","15,386,000","16,508,000","9,887,000","12,728,000","10,173,000","14,945,000","14,890,000","20,019,000","20,660,000","0","16,642,000","11,242,000","8,217,000","12,320,000",,,,"9,980,000","6,246,000","10,993,000","17,751,000","13,324,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
