name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
TotalAssets,"25,238,000,000","25,553,000,000","24,506,000,000","24,504,000,000","24,369,000,000","24,701,000,000","25,148,000,000","25,680,000,000","25,549,000,000","25,051,000,000","24,812,000,000","24,893,000,000","24,746,000,000","23,696,000,000","23,833,000,000","23,844,000,000","24,484,000,000","23,948,000,000","24,236,000,000","23,881,000,000","23,925,000,000","24,140,000,000","25,002,000,000","6,650,000,000","6,121,000,000","6,082,000,000","6,153,000,000","6,321,000,000","6,803,000,000","6,865,000,000","6,847,000,000","6,830,000,000","6,665,000,000","6,794,000,000","6,480,000,000","6,377,000,000","6,523,000,000","6,342,000,000","5,865,000,000","6,007,000,000","6,171,000,000","5,910,000,000","8,465,000,000","8,791,000,000","8,760,000,000","8,983,000,000","8,789,000,000","8,647,000,000","8,793,000,000","7,933,000,000","8,267,000,000","8,743,000,000","8,704,000,000","8,903,000,000","9,104,000,000","9,012,000,000","9,108,000,000","8,942,000,000","9,110,000,000","8,919,000,000","8,743,000,000","8,588,000,000","8,314,000,000","8,373,000,000","8,680,000,000","8,530,000,000","8,615,000,000","8,464,000,000","8,429,000,000","8,668,000,000","8,269,000,000","8,296,000,000","8,272,000,000","8,177,000,000","8,072,000,000","8,004,000,000","8,345,000,000","8,296,000,000","8,494,000,000","8,532,000,000","8,553,000,000","9,107,000,000","9,020,000,000","8,790,000,000","8,278,000,000","8,237,000,000","7,646,000,000","7,558,000,000","7,550,000,000","7,324,000,000","6,990,000,000","6,559,000,000","6,452,000,000","6,233,000,000","6,155,000,000","5,989,000,000","6,016,000,000"
	CurrentAssets,"3,418,000,000","3,626,000,000","2,990,000,000","2,799,000,000","2,672,000,000","2,825,000,000","3,540,000,000","4,113,000,000","4,049,000,000","3,127,000,000","2,900,000,000","2,869,000,000","2,735,000,000","2,706,000,000","2,803,000,000","2,817,000,000","3,152,000,000","2,747,000,000","2,944,000,000","2,830,000,000","3,121,000,000","3,371,000,000","3,787,000,000","1,959,000,000","1,424,000,000","1,384,000,000","1,723,000,000","1,906,000,000","1,828,000,000","1,921,000,000","1,552,000,000","1,537,000,000","1,565,000,000","1,903,000,000","1,646,000,000","1,404,000,000","1,626,000,000","1,475,000,000","1,158,000,000","1,355,000,000","1,464,000,000","1,324,000,000","2,678,000,000","2,938,000,000","2,999,000,000","3,382,000,000","3,061,000,000","2,951,000,000","3,015,000,000","2,851,000,000","2,963,000,000","3,398,000,000","3,437,000,000","3,368,000,000","3,607,000,000","3,612,000,000","3,705,000,000","3,572,000,000","3,714,000,000","3,773,000,000","3,399,000,000","3,314,000,000","3,236,000,000","3,365,000,000","3,461,000,000","2,010,000,000","1,969,000,000","1,858,000,000","1,733,000,000","1,946,000,000","1,440,000,000","1,585,000,000","1,319,000,000","1,235,000,000","1,258,000,000","1,443,000,000","1,725,000,000","1,744,000,000","1,494,000,000","1,585,000,000","1,510,000,000","2,130,000,000","1,948,000,000","1,835,000,000","1,471,000,000","1,415,000,000","1,467,000,000","1,553,000,000","1,564,000,000","1,600,000,000","1,387,000,000","1,239,000,000","1,306,000,000","1,333,000,000","1,513,000,000","1,500,000,000","1,671,000,000"
		CashCashEquivalentsAndShortTermInvestments,"1,042,000,000","1,393,000,000","772,000,000","664,000,000","628,000,000","877,000,000","1,577,000,000","2,283,000,000","1,760,000,000","225,000,000","276,000,000","284,000,000","258,000,000","316,000,000","373,000,000","366,000,000","701,000,000","383,000,000","508,000,000","498,000,000","738,000,000","858,000,000","1,078,000,000","679,000,000","99,000,000","96,000,000","95,000,000","140,000,000","120,000,000","104,000,000","150,000,000","192,000,000","184,000,000","126,000,000","144,000,000","108,000,000","221,000,000","88,000,000","105,000,000","105,000,000","290,000,000","102,000,000","220,000,000","117,000,000","144,000,000","505,000,000","223,000,000","100,000,000","118,000,000","115,000,000","130,000,000","125,000,000","168,000,000","134,000,000","117,000,000","125,000,000","314,000,000","332,000,000","208,000,000","151,000,000","124,000,000","193,000,000","136,000,000","364,000,000","172,000,000","203,000,000","161,000,000","471,000,000","377,000,000","770,000,000","202,000,000","164,000,000","203,000,000","229,000,000","113,000,000","144,000,000","525,000,000","198,000,000","311,000,000","200,000,000","190,000,000","817,000,000","874,000,000","674,000,000","370,000,000","334,000,000","378,000,000","410,000,000","372,000,000","489,000,000","324,000,000","240,000,000","335,000,000","390,000,000","335,000,000","318,000,000","478,000,000"
			CashAndCashEquivalents,"1,042,000,000","1,393,000,000","772,000,000","664,000,000","628,000,000","877,000,000","1,577,000,000","2,283,000,000","1,760,000,000","225,000,000","276,000,000","284,000,000","258,000,000","316,000,000","373,000,000","366,000,000","701,000,000","383,000,000","508,000,000","498,000,000","738,000,000","858,000,000","1,078,000,000","679,000,000","99,000,000","96,000,000","95,000,000","140,000,000","120,000,000","104,000,000","150,000,000","192,000,000","184,000,000","126,000,000","144,000,000","108,000,000","221,000,000","88,000,000","105,000,000","105,000,000","290,000,000","102,000,000","220,000,000","117,000,000","144,000,000","505,000,000","223,000,000","100,000,000","118,000,000","115,000,000","130,000,000","125,000,000","168,000,000","134,000,000","117,000,000","125,000,000","314,000,000","332,000,000","208,000,000","151,000,000","124,000,000","193,000,000","136,000,000","364,000,000","172,000,000","203,000,000","161,000,000","471,000,000","377,000,000","770,000,000","202,000,000","164,000,000","203,000,000","229,000,000","113,000,000","144,000,000","525,000,000","198,000,000","311,000,000","200,000,000","190,000,000","817,000,000","874,000,000","674,000,000","370,000,000","334,000,000","378,000,000","410,000,000","372,000,000","489,000,000","324,000,000","240,000,000","335,000,000","390,000,000","335,000,000","318,000,000","478,000,000"
				CashFinancial,,,,,,,,,,"225,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,000,000","105,000,000","290,000,000",,"220,000,000","117,000,000","144,000,000",,"223,000,000","100,000,000","118,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"2,112,000,000","1,982,000,000","2,042,000,000","1,933,000,000","1,857,000,000","1,768,000,000","1,791,000,000","1,621,000,000","2,068,000,000","2,395,000,000","2,394,000,000","2,328,000,000","2,218,000,000","2,133,000,000","2,175,000,000","2,174,000,000","2,098,000,000","1,991,000,000","1,914,000,000","1,804,000,000","1,752,000,000","1,695,000,000","1,705,000,000","1,152,000,000","1,143,000,000","1,103,000,000","1,144,000,000","1,188,000,000","1,172,000,000","1,100,000,000","1,030,000,000","1,057,000,000","1,035,000,000","1,081,000,000","972,000,000","1,006,000,000","1,080,000,000","1,028,000,000","841,000,000","939,000,000","863,000,000","875,000,000","1,011,000,000","1,006,000,000","944,000,000","938,000,000","931,000,000","956,000,000","946,000,000","838,000,000","908,000,000","863,000,000","832,000,000","898,000,000","1,091,000,000","1,120,000,000","1,118,000,000","1,148,000,000","1,239,000,000","1,254,000,000","1,198,000,000","1,117,000,000","1,124,000,000","1,049,000,000","1,055,000,000","837,000,000","914,000,000","993,000,000","974,000,000","797,000,000","863,000,000","1,058,000,000","773,000,000","699,000,000","765,000,000","645,000,000","614,000,000","524,000,000","620,000,000","653,000,000","645,000,000","611,000,000","660,000,000","760,000,000","719,000,000","728,000,000","668,000,000","750,000,000","805,000,000","740,000,000","681,000,000","649,000,000","632,000,000","605,000,000","807,000,000","793,000,000","851,000,000"
			AccountsReceivable,"2,112,000,000","1,982,000,000","2,042,000,000","1,933,000,000","1,857,000,000","1,768,000,000","1,791,000,000","1,621,000,000","2,068,000,000","2,395,000,000","2,394,000,000","2,328,000,000","2,218,000,000","2,133,000,000","2,175,000,000","2,174,000,000","2,098,000,000","1,991,000,000","1,914,000,000","1,804,000,000","1,752,000,000","1,695,000,000","1,705,000,000","1,152,000,000","1,143,000,000","1,103,000,000","1,144,000,000","1,188,000,000","1,172,000,000","1,100,000,000","1,030,000,000","1,057,000,000","1,035,000,000","1,081,000,000","972,000,000","1,006,000,000","1,080,000,000","1,028,000,000","756,000,000","861,000,000","786,000,000","875,000,000","826,000,000","825,000,000","759,000,000",,"750,000,000","692,000,000","683,000,000",,,,,"898,000,000","1,091,000,000","1,120,000,000","1,118,000,000","1,148,000,000","1,239,000,000","1,254,000,000","1,198,000,000","1,117,000,000","1,124,000,000","1,049,000,000","1,055,000,000","837,000,000","914,000,000","993,000,000","974,000,000","797,000,000","863,000,000","1,058,000,000","773,000,000","699,000,000","765,000,000","645,000,000","614,000,000","524,000,000","620,000,000","653,000,000","645,000,000","611,000,000","660,000,000","760,000,000","719,000,000",,,,,,,,,,,,
			NotesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85,000,000","78,000,000","77,000,000",,"185,000,000","181,000,000","185,000,000",,"181,000,000","264,000,000","263,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,000,000","22,000,000","11,000,000","12,000,000","12,000,000","11,000,000","1,029,000,000","1,365,000,000","1,459,000,000","1,489,000,000","1,455,000,000","1,467,000,000","1,503,000,000","1,444,000,000","1,465,000,000","2,001,000,000","1,994,000,000","1,981,000,000","1,892,000,000","1,824,000,000","1,718,000,000","1,557,000,000","1,499,000,000","1,291,000,000","1,172,000,000","1,208,000,000","1,184,000,000","1,124,000,000","1,138,000,000",,,,,,,,,,,,,,"86,000,000","94,000,000","99,000,000","96,000,000","101,000,000","104,000,000","110,000,000","97,000,000","104,000,000","110,000,000","117,000,000","93,000,000",,,,"75,000,000",,,
			WorkInProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231,000,000","240,000,000","133,000,000",,"147,000,000","148,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
