name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
OperatingCashFlow,"4,096,000,000","1,005,000,000","1,137,000,000","1,090,000,000","864,000,000","1,266,000,000","1,324,000,000","991,000,000","720,000,000","1,374,000,000","1,090,000,000","810,000,000","699,000,000","1,273,000,000","1,012,000,000","769,000,000","787,000,000","1,095,000,000","847,000,000","969,000,000","620,000,000","775,000,000","464,000,000","620,000,000","577,000,000","720,000,000","488,000,000","412,000,000","316,000,000","683,000,000","415,000,000","606,000,000","409,000,000","750,000,000","687,000,000","637,000,000","534,100,000","676,422,000","493,377,000","436,000,000","391,300,000","576,604,000","561,409,000","523,511,000","462,796,000","477,917,000","406,615,000","196,699,000","216,123,000","354,952,000","283,691,000","199,366,000","243,320,000","259,239,000","272,812,000","243,505,000","150,634,000","133,180,000","163,574,000","198,333,000","85,631,000","104,898,000"
	CashFlowFromContinuingOperatingActivities,"4,096,000,000","1,005,000,000","1,137,000,000","1,090,000,000","864,000,000","1,266,000,000","1,324,000,000","991,000,000","720,000,000","1,374,000,000","1,090,000,000","810,000,000","699,000,000","1,273,000,000","1,012,000,000","769,000,000","787,000,000","1,095,000,000","847,000,000","969,000,000","620,000,000","775,000,000","464,000,000","620,000,000","577,000,000","720,000,000","488,000,000","412,000,000","316,000,000","683,000,000","415,000,000","606,000,000","409,000,000","750,000,000","687,000,000","637,000,000","534,100,000","676,422,000","493,377,000","436,000,000","391,300,000","576,604,000","561,409,000","523,511,000","462,796,000","477,917,000","406,615,000","196,699,000","216,123,000","354,952,000","283,691,000","199,366,000","243,320,000","259,239,000","272,812,000","243,505,000","150,634,000","133,180,000","163,574,000","198,333,000","85,631,000","104,898,000"
		NetIncomeFromContinuingOperations,"1,637,000,000","242,000,000","586,000,000","398,000,000","411,000,000","425,000,000","791,000,000","434,000,000","447,000,000","386,000,000","305,000,000","621,000,000","4,925,000,000","505,000,000","502,000,000","334,000,000","644,000,000","942,000,000","-439,000,000","443,000,000","334,000,000","232,000,000","441,000,000","319,000,000","265,000,000","161,000,000","374,000,000","255,000,000","172,000,000","196,000,000","326,000,000","194,000,000","167,000,000","199,000,000","335,000,000","261,000,000","244,100,000","173,569,000","205,769,000","157,000,000","191,700,000",,,,"220,158,000","125,812,000",,"84,600,000","74,538,000","78,421,000","56,409,000","38,219,000","32,535,000","69,935,000","111,454,000","83,288,000","52,336,000","43,055,000","78,155,000","64,678,000","34,224,000","41,080,000"
		OperatingGainsLosses,"9,000,000","-9,000,000","50,000,000","1,000,000","2,000,000","1,000,000","2,000,000","15,000,000","9,000,000","6,000,000","-1,000,000","0","1,000,000","-4,000,000","6,000,000","12,000,000","-6,000,000","1,000,000","-6,000,000","-4,000,000","-8,000,000","49,000,000","5,000,000","12,000,000","-1,000,000",,"-1,000,000",,,,"-7,000,000",,,,"0","-12,000,000","-19,300,000",,,,,,"0","0",,,,,,,"0",,,,,,,"1,336,000",,,"28,000","106,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,"0",,,,"1,000,000","4,000,000","1,000,000","1,000,000","2,000,000","1,000,000","30,000,000","49,000,000",,,,,,,,,"0","0","0",,"0","-12,000,000","-19,300,000",,"0","0","0",,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-12,000,000","-9,000,000","5,000,000",,,,,,,,,,,,,,,,,"0","-38,000,000",,,"0","-1,000,000",,"-1,000,000",,,,"-7,000,000",,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,129,000,000","288,000,000","285,000,000","281,000,000","275,000,000","269,000,000","268,000,000","261,000,000","252,000,000","244,000,000","331,000,000","190,000,000","178,000,000","174,000,000","165,000,000","158,000,000","151,000,000","156,000,000","90,000,000","81,000,000","80,000,000","85,000,000","84,000,000","87,000,000","86,000,000","88,000,000","89,000,000","87,000,000","83,000,000","76,000,000","90,000,000","91,000,000","81,000,000","83,000,000","76,000,000","82,000,000","87,000,000","91,243,000","93,276,000","86,000,000","89,400,000","85,766,000","86,228,000","73,985,000","74,709,000","80,949,000","77,090,000","71,117,000","58,556,000","53,788,000","56,756,000","55,420,000","44,927,000","41,383,000","41,091,000","40,644,000","39,459,000","37,434,000","31,565,000","27,643,000","23,622,000","21,197,000"
			DepreciationAndAmortization,"1,129,000,000","288,000,000","285,000,000","281,000,000","275,000,000","269,000,000","268,000,000","261,000,000","252,000,000","244,000,000","331,000,000","190,000,000","178,000,000","174,000,000","165,000,000","158,000,000","151,000,000","156,000,000","90,000,000","81,000,000","80,000,000","85,000,000","84,000,000","87,000,000","86,000,000","88,000,000","89,000,000","87,000,000","83,000,000","76,000,000","90,000,000","91,000,000","81,000,000","83,000,000","76,000,000","82,000,000","87,000,000","91,243,000","93,276,000","86,000,000","89,400,000","85,766,000","86,228,000","73,985,000","74,709,000","80,949,000","77,090,000","71,117,000","58,556,000","53,788,000","56,756,000","55,420,000","44,927,000","41,383,000","41,091,000","40,644,000","39,459,000","37,434,000","31,565,000","27,643,000","23,622,000","21,197,000"
		DeferredTax,"-75,000,000","-43,000,000","12,000,000","-61,000,000","17,000,000","-48,000,000","25,000,000","19,000,000","-98,000,000","-98,000,000","-144,000,000","-108,000,000","-5,063,000,000","31,000,000","-50,000,000","-62,000,000","45,000,000","180,000,000","286,000,000","65,000,000","43,000,000","-8,000,000","16,000,000","-19,000,000","13,000,000","-18,000,000","13,000,000","-22,000,000","-7,000,000","-15,000,000","-13,000,000","-36,000,000","-50,000,000","-29,000,000","15,000,000",,,,,,,,,,,,,,,,,,,,,"-8,876,000","83,063,000","-36,344,000",,,,"-6,591,000"
			DeferredIncomeTax,"-75,000,000","-43,000,000","12,000,000","-61,000,000","17,000,000","-48,000,000","25,000,000","19,000,000","-98,000,000","-98,000,000","-144,000,000","-108,000,000","-5,063,000,000","31,000,000","-50,000,000","-62,000,000","45,000,000","180,000,000","286,000,000","65,000,000","43,000,000","-8,000,000","16,000,000","-19,000,000","13,000,000","-18,000,000","13,000,000","-22,000,000","-7,000,000","-15,000,000","-13,000,000","-36,000,000","-50,000,000","-29,000,000","15,000,000",,,,,,,,,,,,,,,,,,,,,"-8,876,000","83,063,000","-36,344,000",,,,"-6,591,000"
