name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
TotalRevenue,"7,172,000,000","1,892,000,000","1,755,000,000","1,763,000,000","1,762,000,000","1,614,000,000","1,593,000,000","1,502,000,000","1,349,000,000","1,543,000,000","1,549,000,000","1,574,000,000","1,550,000,000","1,536,000,000","1,537,000,000","1,563,000,000","1,608,000,000","1,581,000,000","1,527,000,000","1,574,000,000","1,542,000,000","1,537,000,000","1,485,000,000","1,569,000,000","1,533,000,000","1,434,000,000","1,488,400,000","1,524,000,000","1,535,600,000","1,410,000,000","1,450,200,000","1,544,800,000","1,568,200,000","1,435,000,000","1,579,300,000","1,695,800,000","1,715,400,000","1,662,400,000","1,979,800,000","1,679,000,000","1,635,000,000","1,658,000,000","1,547,200,000","1,627,700,000","1,584,600,000","1,459,500,000","1,407,200,000","1,019,500,000","1,003,000,000","937,200,000","958,600,000","970,600,000","911,600,000","831,100,000","900,400,000","1,084,200,000","1,028,500,000","991,000,000","894,700,000","877,400,000","857,000,000","761,900,000","687,000,000","674,200,000","644,900,000","615,000,000","585,200,000","612,000,000","596,200,000","567,000,000","573,200,000","587,400,000","572,000,000","550,400,000","542,500,000","540,700,000","539,300,000","479,400,000","472,800,000","480,100,000","486,200,000","431,900,000","475,700,000","474,500,000","482,200,000","454,600,000","467,500,000","479,300,000","473,900,000","444,200,000","452,500,000","444,600,000","441,300,000","396,600,000","382,700,000","359,500,000","366,800,000","339,000,000"
	OperatingRevenue,"7,172,000,000","1,892,000,000","1,755,000,000","1,763,000,000","1,762,000,000","1,614,000,000","1,593,000,000","1,502,000,000","1,349,000,000","1,543,000,000","1,549,000,000","1,574,000,000","1,550,000,000","1,536,000,000","1,537,000,000","1,563,000,000","1,608,000,000","1,581,000,000","1,527,000,000","1,574,000,000","1,542,000,000","1,537,000,000","1,485,000,000","1,569,000,000","1,533,000,000","1,434,000,000","1,488,400,000","1,524,000,000","1,535,600,000","1,410,000,000","1,450,200,000","1,544,800,000","1,568,200,000","1,435,000,000","1,579,300,000","1,695,800,000","1,715,400,000","1,662,400,000","1,979,800,000","1,679,000,000","1,635,000,000","1,658,000,000","1,547,200,000","1,627,700,000","1,584,600,000","1,459,500,000","1,407,200,000","1,019,500,000","1,003,000,000","937,200,000","958,600,000","970,600,000","911,600,000","831,100,000","900,400,000","1,084,200,000","1,028,500,000","991,000,000","894,700,000","877,400,000","857,000,000","761,900,000","687,000,000","674,200,000","644,900,000","615,000,000","585,200,000","612,000,000","596,200,000","567,000,000","573,200,000","587,400,000","572,000,000","550,400,000","542,500,000","540,700,000","539,300,000","479,400,000","472,800,000","480,100,000","486,200,000","431,900,000","475,700,000","474,500,000","482,200,000","454,600,000","467,500,000","479,300,000","473,900,000","444,200,000","452,500,000","444,600,000","441,300,000","396,600,000","382,700,000","359,500,000","366,800,000","339,000,000"
CostOfRevenue,"5,813,000,000","1,513,000,000","1,465,000,000","1,440,000,000","1,395,000,000","1,263,000,000","1,241,000,000","1,176,000,000","1,078,000,000","1,220,000,000","1,226,000,000","1,230,000,000","1,221,000,000","1,220,000,000","1,217,000,000","1,229,000,000","1,248,000,000","1,227,000,000","1,167,000,000","1,186,000,000","1,169,000,000","1,185,000,000","1,146,000,000","1,200,000,000","1,178,000,000","1,095,000,000","1,175,600,000","1,194,100,000","1,217,000,000","1,129,300,000","1,178,500,000","1,247,200,000","1,272,300,000","1,185,200,000","1,288,800,000","1,437,000,000","1,439,400,000","1,356,800,000","1,646,100,000","1,365,800,000","1,339,800,000","1,362,100,000","1,267,200,000","1,351,800,000","1,312,800,000","1,161,300,000","1,161,400,000","847,900,000","839,200,000","794,400,000","796,400,000","817,300,000","800,100,000","738,100,000","759,100,000","880,400,000","841,900,000","817,800,000","752,000,000","735,700,000","701,500,000","615,700,000","580,500,000","562,000,000","540,400,000","522,000,000","503,500,000","524,400,000","506,000,000","494,000,000","488,700,000","504,000,000","480,400,000","455,900,000","450,000,000","457,000,000","460,300,000","410,600,000","406,000,000","410,100,000","414,700,000","373,100,000","408,300,000","390,400,000","409,700,000","379,600,000","366,600,000","370,900,000","355,200,000","331,300,000","344,500,000","332,300,000","338,300,000","307,900,000","310,800,000","291,300,000","302,800,000","277,100,000"
GrossProfit,"1,359,000,000","379,000,000","290,000,000","323,000,000","367,000,000","351,000,000","352,000,000","326,000,000","271,000,000","323,000,000","323,000,000","344,000,000","329,000,000","316,000,000","320,000,000","334,000,000","360,000,000","354,000,000","360,000,000","388,000,000","373,000,000","352,000,000","339,000,000","369,000,000","355,000,000","339,000,000","312,800,000","329,900,000","318,600,000","280,700,000","271,700,000","297,600,000","295,900,000","249,800,000","290,500,000","258,800,000","276,000,000","305,600,000","333,700,000","313,200,000","295,200,000","295,900,000","280,000,000","275,900,000","271,800,000","298,200,000","245,800,000","171,600,000","163,800,000","142,800,000","162,200,000","153,300,000","111,500,000","93,000,000","141,300,000","203,800,000","186,600,000","173,200,000","142,700,000","141,700,000","155,500,000","146,200,000","106,500,000","112,200,000","104,500,000","93,000,000","81,700,000","87,600,000","90,200,000","73,000,000","84,500,000","83,400,000","91,600,000","94,500,000","92,500,000","83,700,000","79,000,000","68,800,000","66,800,000","70,000,000","71,500,000","58,800,000","67,400,000","84,100,000","72,500,000","75,000,000","100,900,000","108,400,000","118,700,000","112,900,000","108,000,000","112,300,000","103,000,000","88,700,000","71,900,000","68,200,000","64,000,000","61,900,000"
OperatingExpense,"650,000,000","167,000,000","150,000,000","164,000,000","167,000,000","153,000,000","137,000,000","157,000,000","147,000,000","156,000,000","137,000,000","151,000,000","152,000,000","151,000,000","143,000,000","145,000,000","159,000,000","154,000,000","151,000,000","148,000,000","156,000,000","147,000,000","146,000,000","146,000,000","144,000,000","139,000,000","139,000,000","141,100,000","146,100,000","130,800,000","128,800,000","119,500,000","133,300,000","127,500,000","129,600,000","121,900,000","135,900,000","130,500,000","146,300,000","134,800,000","128,700,000","131,100,000","110,000,000","129,800,000","134,400,000","70,800,000","142,700,000","79,800,000","69,200,000","71,000,000","62,900,000","65,500,000","59,700,000","53,900,000","77,600,000","56,000,000","70,800,000","66,500,000","62,100,000","53,700,000","64,900,000","58,400,000","50,300,000","47,700,000","47,400,000","47,000,000","38,100,000","35,400,000","38,400,000","38,000,000","59,500,000","37,000,000","38,100,000","40,300,000","41,300,000","38,800,000","36,600,000","33,300,000","25,700,000","29,600,000","31,500,000","-30,912,000","30,200,000","37,100,000","30,300,000","35,400,000","60,100,000","69,800,000","68,500,000","71,500,000","72,400,000","69,000,000","58,600,000","55,300,000","53,400,000","48,200,000","47,100,000","48,300,000"
	SellingGeneralAndAdministration,,,,,,,,,,,,,,,,,,,,"152,000,000","157,000,000","149,000,000","148,000,000","149,000,000","144,000,000","138,000,000","139,500,000","139,200,000","144,300,000","132,000,000","126,400,000","129,100,000","137,200,000","132,400,000","134,900,000","125,000,000","138,500,000","135,500,000","151,100,000","137,100,000","131,500,000","136,200,000","143,300,000","131,200,000","137,300,000","131,000,000","152,700,000","79,800,000","69,200,000",,"65,400,000","65,900,000","59,700,000","54,700,000","67,200,000","66,800,000","73,400,000","67,500,000","64,900,000","61,700,000","64,900,000","57,600,000","54,900,000","49,900,000","49,400,000","48,000,000","40,800,000","38,300,000","39,600,000","39,000,000","40,100,000","37,200,000","40,400,000","40,300,000","40,800,000","37,600,000","35,900,000","34,600,000","31,800,000","32,400,000","33,000,000","36,900,000","32,600,000","40,800,000","35,100,000","39,400,000","29,100,000","34,800,000","34,500,000","36,500,000","36,400,000","34,000,000","32,600,000","30,300,000","29,400,000","24,200,000","23,100,000","25,300,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,000,000","35,000,000","34,000,000","35,000,000","36,000,000","35,000,000","26,000,000","25,000,000","24,000,000","24,000,000","24,000,000","23,000,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,000,000","35,000,000","34,000,000","35,000,000","36,000,000","35,000,000","26,000,000","25,000,000","24,000,000","24,000,000","24,000,000","23,000,000"
	OtherOperatingExpenses,"650,000,000","167,000,000","150,000,000","164,000,000","167,000,000","153,000,000","173,000,000","157,000,000","147,000,000","156,000,000","159,000,000","151,000,000","152,000,000","151,000,000","148,000,000","145,000,000","159,000,000","154,000,000","615,000,000","-4,000,000","-1,000,000","-2,000,000","-2,000,000","-3,000,000","200,000","1,000,000","-4,500,000","1,900,000","1,800,000","-1,200,000","9,400,000","-9,600,000","-3,900,000","-4,900,000","-5,300,000","-3,100,000","-2,600,000","-5,000,000","-4,800,000","-2,300,000","-2,800,000","-5,100,000","-33,300,000","-1,400,000","-2,900,000","-60,200,000",,,,,"-2,500,000","-400,000",,"-800,000","10,400,000","-10,800,000","-2,600,000","-1,000,000","-2,800,000","-8,000,000",,"800,000","-4,600,000","-2,200,000","-2,000,000","-1,000,000","-2,700,000","-2,900,000","-1,200,000","-1,000,000","19,400,000","-200,000","-2,300,000",,"500,000","1,200,000","700,000","-1,300,000","-6,100,000","-2,800,000","-1,500,000","-67,812,000","-2,400,000","-3,700,000","-4,800,000","-4,000,000",,,,,,,,,,,,
OperatingIncome,"709,000,000","212,000,000","140,000,000","159,000,000","200,000,000","198,000,000","215,000,000","169,000,000","124,000,000","167,000,000","186,000,000","193,000,000","177,000,000","165,000,000","177,000,000","189,000,000","201,000,000","200,000,000","209,000,000","240,000,000","217,000,000","205,000,000","193,000,000","223,000,000","211,000,000","200,000,000","173,800,000","188,800,000","172,500,000","149,900,000","142,900,000","178,100,000","162,600,000","122,300,000","160,900,000","136,900,000","140,100,000","175,100,000","187,400,000","178,400,000","166,500,000","164,800,000","170,000,000","146,100,000","137,400,000","227,400,000","103,100,000","91,800,000","94,600,000","71,800,000","99,300,000","87,800,000","51,800,000","39,100,000","63,700,000","147,800,000","115,800,000","106,700,000","80,600,000","88,000,000","90,600,000","87,800,000","56,200,000","64,500,000","57,100,000","46,000,000","43,600,000","52,200,000","51,800,000","35,000,000","25,000,000","46,400,000","53,500,000","54,200,000","51,200,000","44,900,000","42,400,000","35,500,000","41,100,000","40,400,000","40,000,000","89,712,000","37,200,000","47,000,000","42,200,000","39,600,000","40,800,000","38,600,000","50,200,000","41,400,000","35,600,000","43,300,000","44,400,000","33,400,000","18,500,000","20,000,000","16,900,000","13,600,000"
