name,ttm,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994,06/30/1993,06/30/1992,06/30/1991,06/30/1990,06/30/1989,06/30/1988,06/30/1987,06/30/1986
TotalRevenue,"3,645,105,000"
	OperatingRevenue,"3,645,105,000"
CostOfRevenue,"2,581,832,000"
GrossProfit,"1,063,273,000"
OperatingExpense,"733,242,000"
	SellingGeneralAndAdministration,"733,242,000"
		GeneralAndAdministrativeExpense,"733,242,000"
			OtherGandA,"733,538,000"
OperatingIncome,"330,031,000"
NetNonOperatingInterestIncomeExpense,"-27,922,000"
	InterestExpenseNonOperating,"28,137,000"
OtherIncomeExpense,"870,000"
	GainOnSaleOfSecurity,"376,000"
	SpecialIncomeCharges,"909,000"
		ImpairmentOfCapitalAssets,"0"
	OtherNonOperatingIncomeExpenses,"-415,000"
PretaxIncome,"302,979,000"
TaxProvision,"65,434,000"
NetIncomeCommonStockholders,"237,545,000"
	NetIncome,"237,545,000"
		NetIncomeIncludingNoncontrollingInterests,"237,545,000"
			NetIncomeContinuousOperations,"237,545,000"
DilutedNIAvailtoComStockholders,"237,545,000"
TotalOperatingIncomeAsReported,"329,735,000"
TotalExpenses,"3,315,074,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"237,545,000"
NormalizedIncome,"236,537,519.861"
InterestExpense,"28,137,000"
NetInterestIncome,"-27,922,000"
EBIT,"331,116,000"
EBITDA,"384,693,000"
ReconciledCostOfRevenue,"2,581,832,000"
ReconciledDepreciation,"53,577,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"237,545,000"
TotalUnusualItemsExcludingGoodwill,"1,285,000"
TotalUnusualItems,"1,285,000"
NormalizedEBITDA,"383,408,000"
TaxRateForCalcs,"0.216"
TaxEffectOfUnusualItems,"277,519.861"
