name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,08/31/1992,08/31/1991,08/31/1990,08/31/1989,08/31/1988,08/31/1987,08/31/1986,08/31/1985
TotalRevenue,"5,117,007,000"
	OperatingRevenue,"4,758,465,000"
CostOfRevenue,"3,851,506,000"
GrossProfit,"1,265,501,000"
OperatingExpense,"698,821,000"
	SellingGeneralAndAdministration,"698,821,000"
OperatingIncome,"566,680,000"
NetNonOperatingInterestIncomeExpense,"-19,913,000"
	InterestExpenseNonOperating,"19,913,000"
	TotalOtherFinanceCost,"11,486,000"
PretaxIncome,"546,767,000"
TaxProvision,"136,967,000"
NetIncomeCommonStockholders,"409,800,000"
	NetIncome,"409,800,000"
		NetIncomeIncludingNoncontrollingInterests,"409,800,000"
			NetIncomeContinuousOperations,"409,800,000"
DilutedNIAvailtoComStockholders,"409,800,000"
TotalOperatingIncomeAsReported,"566,680,000"
TotalExpenses,"4,550,327,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"409,800,000"
NormalizedIncome,"409,800,000"
InterestExpense,"19,913,000"
NetInterestIncome,"-19,913,000"
EBIT,"566,680,000"
EBITDA,"686,296,000"
ReconciledCostOfRevenue,"3,851,506,000"
ReconciledDepreciation,"119,616,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"409,800,000"
NormalizedEBITDA,"686,296,000"
TaxRateForCalcs,"0.251"
TaxEffectOfUnusualItems,"0"
