name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013
OperatingCashFlow,"-68,169,000","-32,385,000","-5,702,000","-16,077,000","-14,005,000","-26,307,000","-3,794,000","-14,662,000","-10,019,000","-34,999,000","-2,935,000","-27,080,000","-25,899,000","-23,653,000","-44,765,000","-28,591,000","-11,384,000","-37,454,000","-26,359,000","-19,811,000","-11,919,000","-11,964,000","-86,000","-7,500,000","-10,080,000","-10,490,000","-8,544,000","-1,606","-4,192","-1,595","-16,776","-1,823","-4,155","-2,992"
	CashFlowFromContinuingOperatingActivities,"-68,169,000","-32,385,000","-5,702,000","-16,077,000","-14,005,000","-26,307,000","-3,794,000","-14,662,000","-10,019,000","-34,999,000","-2,935,000","-27,080,000","-25,899,000","-23,653,000","-44,765,000","-28,591,000","-11,384,000","-37,454,000","-26,359,000","-19,811,000","-11,919,000","-11,964,000","-86,000","-7,500,000","-10,080,000","-10,490,000","-8,544,000","-1,606","-4,192","-1,595","-16,776","-1,823","-4,155","-2,992"
		NetIncomeFromContinuingOperations,"-109,079,000","-25,774,000","-27,068,000","-25,261,000","-30,976,000","-26,743,000","-26,099,000","-28,125,000","-26,152,000","-27,532,000","-35,209,000","-20,831,000","-30,798,000","-33,361,000","-16,740,000","-32,852,000","-21,990,000","-4,814,000","-24,646,000","-11,216,000","-8,353,000","-27,961,000","-11,007,000","-14,146,000","-12,115,000","-13,368,000","-14,106,000","-1,606","-4,112","-1,675","-16,776","-1,823","-4,155","-471"
		OperatingGainsLosses,"-1,493,000","-2,830,000","-3,293,000","876,000","3,754,000","947,000","790,000","2,129,000","-432,000","-2,857,000","2,181,000","-11,609,000","3,815,000","3,120,000","-6,845,000","6,894,000","1,173,000","-8,182,000","9,859,000","-2,293,000","-6,196,000","15,237,000","-1,296,000","1,649,000","0","2,000","12,000",,,,,,,
			GainLossOnSaleOfPPE,,,"0","0","0","0","18,000","109,000","0","12,000","3,000",,,,"2,000",,,,"0","0","3,000","6,000","353,000","3,000","0","2,000",,,,,,,,
			GainLossOnInvestmentSecurities,"-1,493,000","-2,830,000","-3,293,000","876,000","3,754,000","947,000","772,000","2,020,000","-432,000","-2,869,000","2,178,000","-11,609,000","3,815,000","3,120,000","-9,263,000","6,893,000","1,173,000","-8,182,000","9,859,000","-2,293,000","-6,199,000","15,231,000","-1,649,000",,,,"0",,,,,,,
		DepreciationAmortizationDepletion,"5,580,000","1,244,000","1,340,000","1,473,000","1,523,000","1,648,000","2,047,000","1,415,000","1,494,000","1,463,000","1,499,000","1,123,000","1,087,000","946,000","938,000","975,000","928,000","658,000","623,000","570,000","537,000","467,000","383,000","469,000","484,000","372,000","343,000",,,,,,,
			DepreciationAndAmortization,"5,580,000","1,244,000","1,340,000","1,473,000","1,523,000","1,648,000","2,047,000","1,415,000","1,494,000","1,463,000","1,499,000","1,123,000","1,087,000","946,000","938,000","975,000","928,000","658,000","623,000","570,000","537,000","467,000","383,000","469,000","484,000","372,000","343,000",,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,"848,000",,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,
