name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
			NonCurrentDeferredTaxesAssets,"1,032,000,000","659,000,000","519,000,000","647,000,000","520,000,000","131,000,000",,,,,,,,,,,,"0","0","127,000,000","598,000,000","655,000,000","863,000,000","1,392,000,000","1,800,000,000","2,037,000,000","846,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"97,000,000",,,,,,,,,,,,,,,,"0",,,,"132,000,000",,,,"238,000,000",,,,"480,000,000",,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000,000",,,"8,000,000",,,,,,,,,,,,,,,,,"374,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"214,000,000","213,000,000","215,000,000","216,000,000","218,000,000","218,000,000","172,000,000","73,000,000","106,000,000","106,000,000","100,000,000","105,000,000","103,000,000","105,000,000","105,000,000","94,000,000","95,000,000","91,000,000","96,000,000","800,000,000","747,000,000","703,000,000","672,000,000","652,000,000","708,000,000","757,000,000","1,034,000,000","1,130,000,000","940,000,000","941,000,000","990,000,000","1,076,000,000","1,088,000,000","1,104,000,000","1,095,000,000","1,217,000,000","1,173,000,000","1,167,000,000","1,148,000,000","1,205,000,000","1,259,000,000","1,299,000,000","1,132,000,000","1,174,000,000","1,085,000,000","1,065,000,000","994,000,000","1,035,000,000","1,184,000,000","1,196,000,000","1,527,000,000","1,523,000,000","1,526,000,000","1,514,000,000","1,280,000,000","1,368,000,000","1,438,000,000","1,493,000,000","1,513,000,000","1,744,000,000","1,828,000,000","1,782,000,000","1,815,000,000","1,864,000,000","1,888,000,000","1,447,000,000","1,145,000,000","1,426,000,000","1,717,000,000","2,194,000,000","2,410,000,000","-3,602,000,000","2,256,000,000","1,348,000,000","2,931,000,000","2,911,000,000","3,135,000,000","3,264,000,000","3,063,000,000","3,114,000,000","2,470,000,000","1,570,000,000","1,867,000,000","1,974,000,000","2,311,000,000","847,000,000","2,030,000,000","2,111,000,000","2,145,000,000","2,062,000,000",,,,"1,617,000,000",,,,"-95,000,000",,,,"-70,000,000",,,,"576,000,000",,,,"555,000,000",,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"65,414,000,000","63,146,000,000","63,863,000,000","66,145,000,000","56,456,000,000","53,588,000,000","54,186,000,000","46,384,000,000","43,637,000,000","41,080,000,000","40,898,000,000","41,830,000,000","40,837,000,000","34,797,000,000","35,368,000,000","36,052,000,000","35,682,000,000","33,520,000,000","33,595,000,000","33,453,000,000","32,996,000,000","31,481,000,000","31,888,000,000","32,692,000,000","32,533,000,000","31,895,000,000","33,314,000,000","35,245,000,000","36,083,000,000","34,957,000,000","34,147,000,000","35,100,000,000","34,606,000,000","33,828,000,000","35,532,000,000","36,251,000,000","36,748,000,000","37,147,000,000","36,078,000,000","37,059,000,000","36,689,000,000","36,182,000,000","36,742,000,000","37,752,000,000","38,640,000,000","37,871,000,000","22,261,000,000","22,890,000,000","22,839,000,000","21,495,000,000","20,992,000,000","21,435,000,000","21,756,000,000","21,926,000,000","22,013,000,000","21,906,000,000","21,647,000,000","21,802,000,000","22,968,000,000","23,354,000,000","22,706,000,000","23,221,000,000","23,774,000,000","24,090,000,000","23,811,000,000","44,902,000,000","30,202,000,000","28,478,000,000","29,158,000,000","28,385,000,000","28,461,000,000","28,189,000,000","28,224,000,000","27,895,000,000","28,148,000,000","28,359,000,000","26,944,000,000","26,139,000,000","22,887,000,000","23,512,000,000","22,739,000,000","22,164,000,000","22,497,000,000","20,198,000,000","19,754,000,000","19,165,000,000","17,929,000,000","17,026,000,000","16,591,000,000","15,812,000,000","15,136,000,000","15,367,000,000","14,742,000,000","15,278,000,000","14,782,000,000","14,496,000,000","13,801,000,000","13,466,000,000","12,645,000,000","11,869,000,000","11,764,000,000","11,651,000,000","11,403,000,000","11,050,000,000","11,461,000,000","11,821,000,000","12,157,000,000","12,570,000,000","11,999,000,000","12,031,000,000","12,593,000,000","12,070,000,000","11,602,000,000","11,614,000,000","11,959,000,000","12,151,000,000","11,551,000,000","9,885,400,000","9,345,000,000","8,985,000,000"
	CurrentLiabilities,"21,788,000,000","18,304,000,000","16,935,000,000","18,064,000,000","14,167,000,000","12,725,000,000","15,791,000,000","16,395,000,000","16,087,000,000","14,938,000,000","15,691,000,000","16,078,000,000","15,335,000,000","13,212,000,000","13,684,000,000","14,092,000,000","14,183,000,000","12,676,000,000","13,087,000,000","13,596,000,000","12,662,000,000","12,286,000,000","13,253,000,000","13,982,000,000","13,380,000,000","12,414,000,000","13,488,000,000","13,810,000,000","13,969,000,000","12,508,000,000","12,864,000,000","13,334,000,000","13,091,000,000","12,107,000,000","12,604,000,000","12,927,000,000","12,892,000,000","12,818,000,000","13,057,000,000","13,312,000,000","12,486,000,000","11,394,000,000","11,898,000,000","12,762,000,000","13,874,000,000","12,645,000,000","8,256,000,000","8,573,000,000","7,539,000,000","6,473,000,000","6,637,000,000","7,100,000,000","7,205,000,000","7,281,000,000","7,553,000,000","8,703,000,000","8,263,000,000","7,979,000,000","7,859,000,000","8,261,000,000","7,818,000,000","7,945,000,000","7,262,000,000","7,894,000,000","7,395,000,000","5,234,000,000","6,188,000,000","6,084,000,000","6,671,000,000","6,461,000,000","6,642,000,000","6,240,000,000","6,314,000,000","6,112,000,000","5,041,000,000","4,658,000,000","4,296,000,000","3,991,000,000","7,160,000,000","7,573,000,000","8,292,000,000","8,066,000,000","8,474,000,000","8,122,000,000","7,341,000,000","6,781,000,000","7,226,000,000","6,789,000,000","6,334,000,000","5,411,000,000","5,950,000,000","6,001,000,000","5,752,000,000","5,668,000,000","5,908,000,000","5,857,000,000","5,521,000,000","5,248,000,000","5,989,000,000","5,403,000,000","5,310,000,000","5,003,000,000","4,939,000,000","4,982,000,000","4,899,000,000","4,433,000,000","4,921,000,000","4,971,000,000","4,910,000,000","4,906,000,000","5,416,000,000","5,297,000,000","4,896,000,000","5,162,000,000","5,310,000,000","5,666,000,000","4,845,000,000","4,727,400,000","4,538,200,000","4,348,500,000"
		PayablesAndAccruedExpenses,"4,974,000,000","4,683,000,000","4,406,000,000","4,446,000,000","4,105,000,000","3,555,000,000","3,825,000,000","3,394,000,000","4,083,000,000","4,974,000,000","4,952,000,000","4,904,000,000","4,367,000,000","4,547,000,000","4,585,000,000","4,485,000,000","4,036,000,000","4,362,000,000","4,214,000,000","4,037,000,000","3,704,000,000","4,446,000,000","4,420,000,000","4,209,000,000","3,887,000,000","4,219,000,000","4,269,000,000","4,168,000,000","3,671,000,000","3,700,000,000","3,736,000,000","3,901,000,000","3,695,000,000","3,783,000,000","3,970,000,000","3,778,000,000","3,748,000,000","4,075,000,000","2,188,000,000","2,165,000,000","2,220,000,000","1,998,000,000","1,808,000,000","1,999,000,000","3,105,000,000","3,275,000,000","1,807,000,000","1,743,000,000","1,604,000,000","1,504,000,000","1,658,000,000","1,612,000,000","1,656,000,000","2,559,000,000","1,725,000,000","1,804,000,000","1,793,000,000","2,171,000,000","1,815,000,000","1,938,000,000","1,836,000,000","908,000,000","1,712,000,000","1,756,000,000","739,000,000","3,368,000,000","1,390,000,000","1,521,000,000","2,321,000,000","4,197,000,000","2,664,000,000","2,500,000,000","2,624,000,000","4,093,000,000","1,657,000,000","1,747,000,000","1,827,000,000","2,970,000,000","2,119,000,000","2,211,000,000","2,159,000,000","4,393,000,000","3,301,000,000","2,898,000,000","2,873,000,000","4,888,000,000","1,201,000,000","1,150,000,000","1,026,000,000","3,656,000,000","1,015,000,000","1,054,000,000","1,018,000,000","3,781,000,000","1,233,000,000","1,119,000,000","1,025,000,000","3,575,000,000","1,066,000,000","884,000,000","837,000,000","3,517,000,000","823,000,000","742,000,000","666,000,000","3,144,000,000","719,000,000","628,000,000","596,000,000","3,157,000,000","644,000,000","597,000,000","599,000,000","666,000,000","657,000,000","627,000,000","646,000,000","603,000,000","596,500,000","620,300,000"
			Payables,"2,966,000,000","2,562,000,000","2,199,000,000","2,218,000,000","1,838,000,000","1,595,000,000","1,831,000,000","1,725,000,000","2,436,000,000","2,703,000,000","2,848,000,000","3,033,000,000","2,707,000,000","2,363,000,000","2,581,000,000","2,703,000,000","2,399,000,000","2,196,000,000","2,231,000,000","2,225,000,000","2,135,000,000","2,139,000,000","2,138,000,000","2,240,000,000","2,065,000,000","1,869,000,000","2,082,000,000","2,322,000,000","2,074,000,000","1,882,000,000","2,085,000,000","2,441,000,000","2,332,000,000","2,087,000,000","2,126,000,000","2,298,000,000","2,293,000,000","2,312,000,000","2,188,000,000","2,165,000,000","2,220,000,000","1,998,000,000","1,808,000,000","1,999,000,000","1,897,000,000","1,805,000,000","889,000,000","926,000,000","887,000,000","803,000,000","807,000,000","791,000,000","784,000,000","1,691,000,000","825,000,000","899,000,000","855,000,000","1,134,000,000","830,000,000","861,000,000","734,000,000","667,000,000","637,000,000","750,000,000","739,000,000","596,000,000","559,000,000","644,000,000","655,000,000","601,000,000","515,000,000","572,000,000","517,000,000","501,000,000","368,000,000","471,000,000","420,000,000","284,000,000","617,000,000","891,000,000","854,000,000","1,268,000,000","1,360,000,000","1,238,000,000","1,276,000,000","1,188,000,000","1,201,000,000","1,150,000,000","1,026,000,000","967,000,000","1,015,000,000","1,054,000,000","1,018,000,000","1,151,000,000","1,233,000,000","1,119,000,000","1,025,000,000","1,030,000,000","1,066,000,000","884,000,000","837,000,000","994,000,000","823,000,000","742,000,000","666,000,000","696,000,000","719,000,000","628,000,000","596,000,000","651,000,000","644,000,000","597,000,000","599,000,000","666,000,000","657,000,000","627,000,000","646,000,000","603,000,000","596,500,000","620,300,000"
				AccountsPayable,"2,966,000,000","2,562,000,000","2,199,000,000","2,218,000,000","1,838,000,000","1,595,000,000","1,831,000,000","1,725,000,000","2,436,000,000","2,703,000,000","2,848,000,000","3,033,000,000","2,707,000,000","2,363,000,000","2,581,000,000","2,703,000,000","2,399,000,000","2,196,000,000","2,231,000,000","2,225,000,000","2,135,000,000","2,139,000,000","2,138,000,000","2,240,000,000","2,065,000,000","1,869,000,000","2,082,000,000","2,322,000,000","2,074,000,000","1,882,000,000","2,085,000,000","2,441,000,000","2,332,000,000","2,087,000,000","2,126,000,000","2,298,000,000","2,293,000,000","2,312,000,000","2,188,000,000","2,165,000,000","2,220,000,000","1,998,000,000","1,808,000,000","1,999,000,000","1,897,000,000","1,805,000,000","889,000,000","926,000,000","887,000,000","803,000,000","807,000,000","791,000,000","784,000,000","829,000,000","821,000,000","893,000,000","849,000,000","877,000,000","830,000,000","861,000,000","734,000,000","667,000,000","637,000,000","750,000,000","739,000,000","596,000,000","559,000,000","644,000,000","655,000,000","601,000,000","515,000,000","572,000,000","517,000,000","501,000,000","368,000,000","471,000,000","420,000,000","284,000,000","617,000,000","891,000,000","854,000,000","1,268,000,000","1,360,000,000","1,238,000,000","1,276,000,000","1,188,000,000","1,201,000,000","1,150,000,000","1,026,000,000","967,000,000","1,015,000,000","1,054,000,000","1,018,000,000","1,151,000,000","1,233,000,000","1,119,000,000","1,025,000,000","1,030,000,000","1,066,000,000","884,000,000","837,000,000","994,000,000","823,000,000","742,000,000","666,000,000","696,000,000","719,000,000","628,000,000","596,000,000","651,000,000","644,000,000","597,000,000","599,000,000","666,000,000","657,000,000","627,000,000","646,000,000","603,000,000","596,500,000","620,300,000"
				DividendsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"257,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"862,000,000","4,000,000","6,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"2,008,000,000","2,121,000,000","2,207,000,000","2,228,000,000","2,267,000,000","1,960,000,000","1,994,000,000","1,669,000,000","1,647,000,000","2,271,000,000","2,104,000,000","1,871,000,000","1,660,000,000","2,184,000,000","2,004,000,000","1,782,000,000","1,637,000,000","2,166,000,000","1,983,000,000","1,812,000,000","1,569,000,000","2,307,000,000","2,282,000,000","1,969,000,000","1,822,000,000","2,350,000,000","2,187,000,000","1,846,000,000","1,597,000,000","1,818,000,000","1,651,000,000","1,460,000,000","1,363,000,000","1,696,000,000","1,844,000,000","1,480,000,000","1,455,000,000","1,763,000,000",,,,,,,"1,208,000,000","1,470,000,000","918,000,000","817,000,000","717,000,000","701,000,000","851,000,000","821,000,000","872,000,000","868,000,000","900,000,000","905,000,000","938,000,000","1,037,000,000","985,000,000","1,077,000,000","1,102,000,000","241,000,000","1,075,000,000","1,006,000,000",,"2,772,000,000","831,000,000","877,000,000","1,666,000,000","3,596,000,000","2,149,000,000","1,928,000,000","2,107,000,000","3,592,000,000","1,289,000,000","1,276,000,000","1,407,000,000","2,686,000,000","1,502,000,000","1,320,000,000","1,305,000,000","3,125,000,000","1,941,000,000","1,660,000,000","1,597,000,000","3,700,000,000",,,,"2,689,000,000",,,,"2,630,000,000",,,,"2,545,000,000",,,,"2,523,000,000",,,,"2,448,000,000",,,,"2,506,000,000",,,,,,,,,,
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120,000,000","93,000,000","105,000,000","112,000,000","115,000,000","112,000,000","149,000,000",,,,,"241,000,000","271,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,328,000,000","1,230,000,000","1,139,000,000","1,509,000,000","1,404,000,000","1,229,000,000",,,,,,,,,,,,,,,,,,"795,000,000",,,"862,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"3,596,000,000","3,634,000,000","2,954,000,000","2,608,000,000","2,585,000,000","2,705,000,000","5,343,000,000","5,145,000,000","4,802,000,000","2,139,000,000","2,113,000,000","2,009,000,000","1,973,000,000","1,379,000,000","1,046,000,000","1,004,000,000","1,779,000,000","1,693,000,000","1,641,000,000","1,551,000,000","829,000,000","965,000,000","1,093,000,000","1,400,000,000","1,409,000,000","1,359,000,000","1,449,000,000","1,158,000,000","1,812,000,000","1,423,000,000","1,439,000,000","1,266,000,000","1,290,000,000","1,485,000,000","1,074,000,000","1,028,000,000","1,200,000,000","1,934,000,000","1,824,000,000","1,468,000,000","1,140,000,000","1,311,000,000","1,339,000,000","1,527,000,000","2,467,000,000","2,663,000,000","1,910,000,000","1,879,000,000","1,072,000,000","971,000,000","828,000,000","1,011,000,000","977,000,000","950,000,000","865,000,000","806,000,000","977,000,000","928,000,000","973,000,000","702,000,000","663,000,000","1,797,000,000","766,000,000","723,000,000","461,000,000","33,000,000","1,196,000,000","888,000,000","902,000,000","903,000,000","891,000,000","460,000,000","630,000,000","689,000,000","727,000,000","240,000,000","60,000,000",,"1,331,000,000","1,337,000,000","1,888,000,000","1,587,000,000","969,000,000","930,000,000","417,000,000","439,000,000","360,000,000","314,000,000","382,000,000","343,000,000","260,000,000","277,000,000","458,000,000","458,000,000","325,000,000","485,000,000","457,000,000","406,000,000","469,000,000","460,000,000","343,000,000","297,000,000","198,000,000","223,000,000","433,000,000","189,000,000","305,000,000","396,000,000","472,000,000","729,000,000","489,000,000","490,000,000","521,000,000","431,000,000","477,000,000","1,140,000,000","620,000,000","449,300,000","448,900,000","447,800,000"
			CurrentDebt,"2,994,000,000","3,002,000,000","2,269,000,000","1,881,000,000","1,783,000,000","1,911,000,000","4,584,000,000","4,454,000,000","4,055,000,000","1,407,000,000","1,243,000,000","1,255,000,000","1,201,000,000","1,230,000,000","910,000,000","887,000,000","1,655,000,000","1,565,000,000","1,516,000,000","1,436,000,000","716,000,000","849,000,000","969,000,000","1,272,000,000","1,295,000,000","1,224,000,000","1,312,000,000","1,047,000,000","1,700,000,000","1,313,000,000","1,340,000,000","1,168,000,000","1,178,000,000","1,368,000,000","957,000,000","909,000,000","1,079,000,000","1,812,000,000","1,704,000,000","1,349,000,000","1,013,000,000","1,186,000,000","1,201,000,000","1,389,000,000","2,319,000,000","2,411,000,000","1,449,000,000","1,415,000,000","579,000,000","545,000,000","651,000,000","846,000,000","818,000,000","782,000,000","749,000,000","694,000,000","706,000,000","678,000,000","654,000,000","601,000,000","565,000,000","1,687,000,000","665,000,000","587,000,000","346,000,000","13,000,000","1,196,000,000","888,000,000","902,000,000","875,000,000","891,000,000","460,000,000","630,000,000","663,000,000","727,000,000","240,000,000","60,000,000",,"1,331,000,000","1,337,000,000","1,888,000,000","1,350,000,000","969,000,000","930,000,000","417,000,000","170,000,000","360,000,000","314,000,000","382,000,000","153,000,000","260,000,000","277,000,000","458,000,000","282,000,000","325,000,000","485,000,000","457,000,000","235,000,000","469,000,000","460,000,000","343,000,000","165,000,000","198,000,000","223,000,000","433,000,000","90,000,000","305,000,000","396,000,000","472,000,000","653,000,000","489,000,000","490,000,000","521,000,000","431,000,000","477,000,000","1,140,000,000","620,000,000","449,300,000","448,900,000","447,800,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"2,994,000,000","3,002,000,000","2,269,000,000","1,881,000,000","1,783,000,000","1,911,000,000","4,584,000,000","4,454,000,000","4,055,000,000","1,407,000,000","1,243,000,000","1,255,000,000","1,201,000,000","1,230,000,000","910,000,000","887,000,000","1,655,000,000","1,565,000,000","1,516,000,000","1,436,000,000","716,000,000","849,000,000","969,000,000","1,272,000,000","1,295,000,000","1,224,000,000","1,312,000,000","1,047,000,000","1,700,000,000","1,313,000,000","1,340,000,000","1,168,000,000","1,178,000,000","1,368,000,000","957,000,000","909,000,000","1,079,000,000","1,812,000,000","1,704,000,000","1,349,000,000","1,013,000,000","1,186,000,000","1,201,000,000","1,389,000,000","2,319,000,000","2,411,000,000","1,449,000,000","1,415,000,000","579,000,000","545,000,000","651,000,000","846,000,000","818,000,000","782,000,000","749,000,000","694,000,000","706,000,000","678,000,000","654,000,000","601,000,000","565,000,000","1,687,000,000","665,000,000","587,000,000","346,000,000","13,000,000",,,,"875,000,000",,,,"663,000,000",,,,,,,,"1,217,000,000",,,,"170,000,000",,,,"153,000,000",,,,"282,000,000",,,,"235,000,000",,,,"165,000,000",,,,"90,000,000",,,,"653,000,000",,,,,,,,,,
			CurrentCapitalLeaseObligation,"602,000,000","632,000,000","685,000,000","727,000,000","802,000,000","794,000,000","759,000,000","691,000,000","747,000,000","732,000,000","870,000,000","754,000,000","772,000,000","149,000,000","136,000,000","117,000,000","124,000,000","128,000,000","125,000,000","115,000,000","113,000,000","116,000,000","124,000,000","128,000,000","114,000,000","135,000,000","137,000,000","111,000,000","112,000,000","110,000,000","99,000,000","98,000,000","112,000,000","117,000,000","117,000,000","119,000,000","121,000,000","122,000,000","120,000,000","119,000,000","127,000,000","125,000,000","138,000,000","138,000,000","148,000,000","252,000,000","461,000,000","464,000,000","493,000,000","426,000,000","177,000,000","165,000,000","159,000,000","168,000,000","116,000,000","112,000,000","271,000,000","250,000,000","319,000,000","101,000,000","98,000,000","110,000,000","101,000,000","136,000,000","115,000,000","20,000,000",,,,"28,000,000",,,,"26,000,000",,,,"0",,,,"237,000,000",,,,"269,000,000",,,,"190,000,000",,,,"176,000,000",,,,"171,000,000",,,,"132,000,000",,,,"99,000,000",,,,"76,000,000",,,,,,,,,,
		CurrentDeferredLiabilities,"11,420,000,000","8,593,000,000","8,492,000,000","10,191,000,000","6,753,000,000","5,741,000,000","5,679,000,000","7,298,000,000","6,664,000,000","7,259,000,000","8,052,000,000","8,561,000,000","8,394,000,000","6,667,000,000","7,468,000,000","8,032,000,000","7,722,000,000","6,052,000,000","6,529,000,000","7,171,000,000","7,121,000,000","5,865,000,000","6,726,000,000","7,455,000,000","7,056,000,000","5,870,000,000","6,630,000,000","7,291,000,000","6,991,000,000","5,759,000,000","6,604,000,000","7,174,000,000","7,122,000,000","5,774,000,000","6,501,000,000","7,144,000,000","6,945,000,000","5,724,000,000","6,254,000,000","7,193,000,000","7,040,000,000","2,405,000,000","6,268,000,000","6,988,000,000","6,889,000,000","5,580,000,000","3,667,000,000","4,045,000,000","3,837,000,000","3,007,000,000","3,103,000,000","3,269,000,000","3,139,000,000","2,944,000,000","3,632,000,000","4,136,000,000","3,741,000,000",,,,,"3,461,000,000","3,036,000,000",,"3,787,000,000",,,,,,,,,,,,,,,,,"1,183,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"11,420,000,000","8,593,000,000","8,492,000,000","9,059,000,000","6,753,000,000","5,741,000,000","5,679,000,000","5,790,000,000","6,664,000,000","7,259,000,000","8,052,000,000","8,561,000,000","8,394,000,000","6,667,000,000","7,468,000,000","8,032,000,000","7,722,000,000","6,052,000,000","6,529,000,000","7,171,000,000","7,121,000,000","5,865,000,000","6,726,000,000","7,455,000,000","7,056,000,000","5,870,000,000","6,630,000,000","7,291,000,000","6,991,000,000","5,759,000,000","6,604,000,000","7,174,000,000","7,122,000,000","5,774,000,000","6,501,000,000","7,144,000,000","6,945,000,000","5,724,000,000","6,254,000,000","7,193,000,000","7,040,000,000","2,405,000,000","6,268,000,000","6,988,000,000","6,889,000,000","5,580,000,000","3,667,000,000","4,045,000,000","3,837,000,000","3,007,000,000","3,103,000,000","3,269,000,000","3,139,000,000","2,944,000,000","3,632,000,000","4,136,000,000","3,741,000,000",,,,,"3,461,000,000","3,036,000,000",,"3,787,000,000",,,,,,,,,,,,,,,,,"1,183,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"1,798,000,000","1,394,000,000","1,083,000,000","819,000,000","724,000,000","724,000,000","944,000,000","558,000,000","538,000,000","566,000,000","574,000,000","604,000,000","601,000,000","619,000,000","585,000,000","571,000,000","646,000,000","569,000,000","703,000,000","837,000,000","1,008,000,000","1,010,000,000","1,014,000,000","918,000,000","1,028,000,000","966,000,000","1,140,000,000","1,193,000,000","1,495,000,000","1,626,000,000","1,085,000,000","993,000,000","984,000,000","1,065,000,000","1,059,000,000","977,000,000","999,000,000","1,085,000,000","1,463,000,000","1,256,000,000","947,000,000","4,171,000,000","1,079,000,000","1,019,000,000","1,413,000,000","1,127,000,000","872,000,000","906,000,000","1,026,000,000","991,000,000","1,048,000,000","1,208,000,000","1,433,000,000","828,000,000","1,331,000,000","1,957,000,000","1,752,000,000","4,880,000,000","5,071,000,000","5,621,000,000","5,319,000,000","984,000,000","1,748,000,000","5,415,000,000","1,546,000,000","1,833,000,000","3,602,000,000","3,675,000,000","3,448,000,000","1,361,000,000","3,087,000,000","3,280,000,000","3,060,000,000","1,330,000,000","2,657,000,000","2,671,000,000","2,409,000,000","1,021,000,000","3,710,000,000","4,025,000,000","4,245,000,000","903,000,000","4,204,000,000","4,294,000,000","4,051,000,000","1,454,000,000","5,665,000,000","5,325,000,000","4,926,000,000","1,412,000,000","4,675,000,000","4,670,000,000","4,276,000,000","1,429,000,000","4,350,000,000","4,253,000,000","4,039,000,000","1,267,000,000","4,454,000,000","4,059,000,000","4,130,000,000","1,189,000,000","3,918,000,000","4,017,000,000","3,800,000,000","1,100,000,000","3,897,000,000","3,947,000,000","3,842,000,000","1,020,000,000","4,283,000,000","4,210,000,000","3,776,000,000","4,065,000,000","4,176,000,000","3,899,000,000","3,579,000,000","3,675,100,000","3,492,800,000","3,280,400,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"43,626,000,000","44,842,000,000","46,928,000,000","48,081,000,000","42,289,000,000","40,863,000,000","38,395,000,000","29,989,000,000","27,550,000,000","26,142,000,000","25,207,000,000","25,752,000,000","25,502,000,000","21,585,000,000","21,684,000,000","21,960,000,000","21,499,000,000","20,844,000,000","20,508,000,000","19,857,000,000","20,334,000,000","19,195,000,000","18,635,000,000","18,710,000,000","19,153,000,000","19,481,000,000","19,826,000,000","21,435,000,000","22,114,000,000","22,449,000,000","21,283,000,000","21,766,000,000","21,515,000,000","21,721,000,000","22,928,000,000","23,324,000,000","23,856,000,000","24,329,000,000","23,021,000,000","23,747,000,000","24,203,000,000","24,788,000,000","24,844,000,000","24,990,000,000","24,766,000,000","25,226,000,000","14,005,000,000","14,317,000,000","15,300,000,000","15,022,000,000","14,355,000,000","14,335,000,000","14,551,000,000","14,645,000,000","14,460,000,000","13,203,000,000","13,384,000,000","13,823,000,000","15,109,000,000","15,093,000,000","14,888,000,000","15,276,000,000","16,512,000,000","16,196,000,000","16,416,000,000","39,668,000,000","24,014,000,000","22,394,000,000","22,487,000,000","21,924,000,000","21,819,000,000","21,949,000,000","21,910,000,000","21,783,000,000","23,107,000,000","23,701,000,000","22,648,000,000","22,148,000,000","15,727,000,000","15,939,000,000","14,447,000,000","14,098,000,000","14,023,000,000","12,076,000,000","12,413,000,000","12,384,000,000","10,703,000,000","10,237,000,000","10,257,000,000","10,401,000,000",,,,"9,610,000,000",,,,"8,218,000,000",,,,"6,648,000,000",,,,"7,388,000,000",,,,"7,125,000,000",,,,,,,,,,
