name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986
TotalAssets,"2,939,900,000","2,863,500,000","3,067,900,000","3,068,500,000","2,965,500,000","3,031,800,000","2,915,200,000","2,864,300,000","3,114,700,000","3,195,600,000","3,160,700,000","3,603,100,000","3,654,800,000","3,485,900,000","3,339,400,000","3,337,100,000","3,420,100,000","3,462,500,000","3,602,700,000","3,760,000,000","4,163,100,000","5,006,800,000","5,569,300,000","5,613,800,000","5,737,500,000","5,637,100,000","5,878,900,000","6,006,900,000","5,734,100,000","5,928,000,000","6,289,700,000","6,704,600,000","6,677,400,000","6,536,700,000","6,489,500,000","6,555,000,000","6,751,800,000","6,746,200,000","6,754,300,000","7,087,500,000","7,346,300,000","7,050,700,000","7,326,700,000","5,482,900,000","5,412,900,000","5,516,400,000","5,708,600,000","5,573,300,000","5,996,100,000","5,713,800,000","5,907,700,000","5,377,200,000","4,920,800,000","5,445,400,000","6,486,100,000","6,993,800,000","6,731,300,000","6,316,300,000","5,489,000,000","5,280,600,000","4,950,600,000","4,785,900,000","4,593,000,000","4,819,100,000","4,441,300,000","4,200,300,000","4,187,200,000","4,196,900,000","4,189,000,000","4,179,100,000","3,748,800,000","3,866,500,000","3,820,400,000","3,723,800,000","3,752,400,000","3,570,700,000","3,680,000,000","3,625,700,000","3,592,700,000","2,671,800,000","2,534,100,000","2,387,000,000","2,126,000,000","2,070,100,000","2,066,600,000","1,983,700,000","2,061,400,000","2,150,900,000","2,166,400,000","2,177,500,000","2,077,800,000","1,390,400,000","1,251,200,000","1,151,200,000","1,070,800,000","989,700,000","932,100,000","588,500,000","570,600,000","565,900,000","430,600,000","471,200,000","481,700,000","477,700,000","627,600,000","626,900,000","645,900,000","641,900,000","412,300,000","401,600,000","409,600,000","411,600,000","424,700,000","390,700,000","402,600,000","429,900,000","704,900,000","754,000,000","796,800,000","529,400,000","571,600,000","597,500,000","592,500,000","608,500,000","659,200,000","706,000,000","678,300,000","291,100,000","217,800,000","96,100,000"
	CurrentAssets,"1,835,100,000","1,767,800,000","2,005,800,000","1,996,700,000","1,901,900,000","1,878,600,000","1,761,100,000","1,707,100,000","1,965,600,000","2,019,700,000","2,034,900,000","2,439,600,000","2,508,000,000","2,423,000,000","2,290,100,000","2,291,100,000","2,339,700,000","2,383,000,000","2,457,100,000","2,403,600,000","2,597,700,000","2,700,500,000","2,920,400,000","3,066,700,000","3,160,200,000","3,144,200,000","3,349,200,000","3,484,300,000","3,359,500,000","3,356,200,000","3,537,700,000","3,812,400,000","3,743,600,000","3,639,400,000","3,603,500,000","3,708,600,000","3,869,700,000","3,797,400,000","3,795,200,000","4,168,200,000","4,292,500,000","4,013,500,000","4,171,800,000","3,846,400,000","3,809,600,000","3,968,900,000","4,158,800,000","4,068,500,000","4,394,100,000","3,914,600,000","4,124,200,000","3,942,000,000","3,523,200,000","4,040,900,000","4,603,200,000","5,044,200,000","4,788,900,000","4,776,900,000","4,063,600,000","3,895,800,000","3,589,800,000","3,432,800,000","3,242,000,000","3,416,100,000","3,124,400,000","2,903,500,000","2,764,900,000","2,759,200,000","2,685,000,000","2,647,100,000","2,430,900,000","2,371,000,000","2,292,800,000","2,194,000,000","2,225,600,000","2,174,000,000","2,254,900,000","2,221,100,000","2,295,500,000","1,655,700,000","1,421,100,000","1,383,000,000","1,372,800,000","1,338,600,000","1,331,500,000","1,242,400,000","1,330,400,000","1,334,100,000","1,337,800,000","1,315,300,000","1,338,000,000","990,400,000","872,200,000","771,600,000","771,000,000","724,600,000","675,600,000","426,500,000","406,700,000","400,700,000","351,600,000","390,200,000","322,100,000","317,300,000","435,200,000","426,200,000","430,300,000","425,700,000","287,600,000","278,200,000","273,000,000","271,000,000","250,200,000","257,300,000","267,600,000","288,900,000","385,100,000","422,000,000","481,600,000","336,200,000","368,400,000","385,200,000","374,200,000","393,500,000","411,300,000","454,800,000","494,700,000","254,600,000","190,600,000","90,900,000"
		CashCashEquivalentsAndShortTermInvestments,"218,400,000","266,900,000","553,200,000","542,200,000","572,900,000","665,000,000","508,300,000","426,000,000","511,300,000","535,100,000","470,600,000","367,500,000","304,600,000","368,000,000","326,000,000","373,600,000","447,900,000","626,500,000","592,700,000","555,500,000","813,900,000","428,500,000","248,800,000","200,800,000","323,600,000","466,500,000","301,100,000","332,700,000","351,300,000","478,200,000","344,500,000","364,300,000","390,500,000","408,100,000","370,600,000","548,200,000","729,700,000","678,000,000","542,600,000","841,500,000","973,200,000","777,100,000","687,600,000","956,600,000","1,091,000,000","1,415,600,000","1,758,100,000","1,789,900,000","2,180,500,000","929,500,000","1,033,200,000","938,500,000","344,300,000","484,400,000","487,900,000","590,000,000","604,200,000","1,272,400,000","516,600,000","453,400,000","405,200,000","676,700,000","428,300,000","525,700,000","506,900,000","553,600,000","387,500,000","425,900,000","286,300,000","418,800,000","392,300,000","454,500,000","408,000,000","467,500,000","430,900,000","420,400,000","419,900,000","352,200,000","337,600,000","280,900,000","158,800,000","250,400,000","260,800,000","198,500,000","236,300,000","181,400,000","260,800,000","185,700,000","186,200,000","133,300,000","154,100,000","104,700,000","22,000,000","25,100,000","38,800,000","57,600,000","58,500,000","28,700,000","6,700,000","13,300,000","39,600,000","72,000,000","9,000,000","9,500,000","12,700,000","7,800,000","12,500,000","13,300,000","11,700,000","9,700,000","2,800,000","1,400,000","3,900,000","9,200,000","8,900,000","15,500,000","25,600,000","28,700,000","30,900,000","9,900,000","4,500,000","13,400,000","7,000,000","7,900,000","6,300,000","5,500,000","37,400,000","33,500,000","28,900,000","7,600,000"
			CashAndCashEquivalents,"218,400,000","266,900,000","553,200,000","542,200,000","572,900,000","665,000,000","508,300,000","426,000,000","511,300,000","535,100,000","470,600,000","367,500,000","304,600,000","368,000,000","326,000,000","373,600,000","447,900,000","626,500,000","592,700,000","555,500,000","813,900,000","428,500,000","248,800,000","200,800,000","323,600,000","466,500,000","301,100,000","332,700,000","351,300,000","478,200,000","344,500,000","364,300,000","390,500,000","408,100,000","370,600,000","548,200,000","729,700,000","678,000,000","542,600,000","841,500,000","973,200,000","774,100,000","684,900,000","702,000,000","723,700,000","894,200,000","1,354,300,000","1,513,600,000","1,796,200,000","929,500,000","1,033,200,000","938,500,000","344,300,000","484,400,000","487,900,000","590,000,000","604,200,000","1,272,400,000","516,600,000","453,400,000","405,200,000","676,700,000","428,300,000","525,700,000","506,900,000","553,600,000","387,500,000","425,900,000","286,300,000","418,800,000","392,300,000","454,500,000","408,000,000","467,500,000","430,900,000","420,400,000","419,900,000","352,200,000","337,600,000","280,900,000","158,800,000","250,400,000","260,800,000","198,500,000","236,300,000","181,400,000","260,800,000","185,700,000","186,200,000","133,300,000","154,100,000","104,700,000","22,000,000","25,100,000","38,800,000","57,600,000","58,500,000","28,700,000","6,700,000","13,300,000","39,600,000","72,000,000","9,000,000","9,500,000","12,700,000","7,800,000","12,500,000","13,300,000","11,700,000","9,700,000","2,800,000","1,400,000","3,900,000","9,200,000","8,900,000","15,500,000","25,600,000","28,700,000","30,900,000","9,900,000","4,500,000","13,400,000","7,000,000","7,900,000","6,300,000","5,500,000","37,400,000","33,500,000","28,900,000","7,600,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000","2,700,000","254,600,000","367,300,000","521,400,000","403,800,000","276,300,000","384,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"525,600,000","507,700,000","513,400,000","546,500,000","488,300,000","381,200,000","403,200,000","351,300,000","402,000,000","401,900,000","491,700,000","643,800,000","661,600,000","659,900,000","679,100,000","724,800,000","687,600,000","579,900,000","712,600,000","726,600,000","651,000,000","512,500,000","656,800,000","795,700,000","1,018,600,000","939,200,000","1,183,400,000","1,252,500,000","1,131,400,000","1,086,400,000","1,196,200,000","1,368,400,000","1,141,400,000","1,176,800,000","1,164,500,000","1,179,700,000","1,133,900,000","1,077,700,000","1,174,100,000","1,266,700,000","1,210,000,000","1,178,100,000","1,202,300,000","940,200,000","896,600,000","782,500,000","726,800,000","669,400,000","608,900,000","610,000,000","678,300,000","639,800,000","701,800,000","967,500,000","1,300,800,000","1,512,800,000","1,407,500,000","1,195,800,000","1,182,300,000","1,214,700,000","1,137,700,000","950,500,000","950,000,000","1,029,400,000","897,900,000","735,000,000","800,800,000","822,100,000","789,600,000","683,600,000","649,600,000","660,900,000","610,800,000","540,200,000","528,900,000","561,100,000","597,800,000","578,600,000","639,000,000","493,000,000","437,500,000","351,100,000","349,800,000","378,500,000","371,000,000","360,200,000","391,300,000","452,400,000","417,700,000","429,200,000","472,600,000","373,400,000","343,900,000","249,800,000","278,500,000","245,000,000","212,500,000","139,300,000","155,900,000","146,000,000","109,600,000","110,300,000","118,000,000","108,300,000","143,900,000","127,100,000","147,200,000","132,100,000","85,900,000","91,700,000","92,000,000","83,600,000","78,900,000","74,000,000","78,600,000","72,800,000","111,800,000","119,300,000","114,400,000","81,700,000","95,100,000","86,000,000","83,200,000","99,600,000","84,800,000","111,900,000","106,500,000","65,200,000","41,800,000","11,600,000"
			AccountsReceivable,"525,600,000","507,700,000","513,400,000","546,500,000","488,300,000","381,200,000","403,200,000","351,300,000","402,000,000","401,900,000","491,700,000","643,800,000","661,600,000","659,900,000","679,100,000","724,800,000","687,600,000","579,900,000","712,600,000","726,600,000","651,000,000","512,500,000","656,800,000","795,700,000","1,018,600,000","939,200,000","1,183,400,000","1,252,500,000","1,131,400,000","1,086,400,000","1,196,200,000","1,368,400,000","1,141,400,000","1,176,800,000","1,164,500,000","1,179,700,000","1,133,900,000","1,077,700,000","1,174,100,000","1,266,700,000","1,210,000,000","1,178,100,000","1,202,300,000","940,200,000","896,600,000","782,500,000","726,800,000","669,400,000","608,900,000","610,000,000","678,300,000","639,800,000","701,800,000","967,500,000","1,300,800,000","1,512,800,000","1,407,500,000","1,195,800,000","1,182,300,000","1,214,700,000","1,137,700,000","950,500,000","950,000,000","1,029,400,000","897,900,000","735,000,000","800,800,000","822,100,000","789,600,000","683,600,000","649,600,000","660,900,000","610,800,000","540,200,000","528,900,000","561,100,000","597,800,000","578,600,000","639,000,000","493,000,000","437,500,000","351,100,000","349,800,000","378,500,000","371,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"91,700,000","92,000,000","83,600,000",,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"535,100,000","517,400,000","523,900,000","557,700,000","498,400,000","390,700,000","414,800,000","363,900,000","412,800,000","411,800,000","503,300,000","654,100,000","671,200,000","675,100,000","695,000,000","739,600,000","703,500,000","596,100,000","728,500,000","742,000,000","667,100,000","529,000,000","673,000,000","813,100,000","1,043,500,000","968,800,000","1,211,300,000","1,279,400,000","1,158,300,000","1,116,900,000","1,229,200,000","1,411,600,000","1,187,500,000","1,224,400,000","1,210,800,000","1,214,600,000","1,168,100,000","1,116,500,000","1,210,500,000","1,302,600,000","1,247,800,000","1,220,600,000","1,245,500,000","983,200,000","943,200,000","829,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-9,500,000","-9,700,000","-10,500,000","-11,200,000","-10,100,000","-9,500,000","-11,600,000","-12,600,000","-10,800,000","-9,900,000","-11,600,000","-10,300,000","-9,600,000","-15,200,000","-15,900,000","-14,800,000","-15,900,000","-16,200,000","-15,900,000","-15,400,000","-16,100,000","-16,500,000","-16,200,000","-17,400,000","-24,900,000","-29,600,000","-27,900,000","-26,900,000","-26,900,000","-30,500,000","-33,000,000","-43,200,000","-46,100,000","-47,600,000","-46,300,000","-34,900,000","-34,200,000","-38,800,000","-36,400,000","-35,900,000","-37,800,000","-42,500,000","-43,200,000","-43,000,000","-46,600,000","-46,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"921,300,000","813,500,000","747,700,000","711,700,000","658,800,000","610,400,000","635,500,000","699,800,000","823,000,000","847,700,000","858,000,000","863,100,000","955,400,000","1,212,000,000","1,112,300,000","1,004,600,000","1,009,100,000","969,600,000","904,400,000","912,500,000","909,200,000","853,800,000","978,400,000","1,035,300,000","1,554,300,000","1,445,700,000","1,545,600,000","1,564,200,000","1,520,700,000","1,460,900,000","1,676,800,000","1,779,000,000","1,788,200,000","1,613,200,000","1,742,900,000","1,670,000,000","1,702,200,000","1,715,600,000","1,760,900,000","1,734,800,000","1,827,000,000","1,758,100,000","1,893,500,000","1,685,700,000","1,565,900,000","1,448,700,000","1,488,100,000","1,336,200,000","1,322,500,000","1,418,500,000","2,018,500,000","2,002,100,000","2,151,900,000","2,234,800,000","2,449,300,000","2,530,200,000","2,362,000,000","1,934,300,000","2,031,100,000","1,907,400,000","1,759,700,000","1,502,000,000","1,550,000,000","1,539,400,000","1,435,500,000","1,318,200,000","1,352,800,000","1,288,600,000","1,362,100,000","1,281,300,000","1,170,700,000","1,075,900,000","1,101,100,000","1,009,700,000","963,900,000","955,200,000","1,079,000,000","1,106,300,000","1,133,700,000","780,600,000","743,300,000","704,800,000","656,600,000","653,800,000","622,000,000","598,100,000","584,100,000","596,100,000","635,600,000","665,600,000","669,200,000","482,300,000","478,300,000","472,800,000","430,500,000","395,300,000","380,900,000","232,100,000","226,900,000","228,900,000","188,500,000","190,600,000","179,500,000","180,300,000","243,300,000","249,300,000","248,700,000","257,000,000","181,700,000","164,200,000","165,700,000","163,400,000","159,200,000","163,800,000","168,400,000","182,100,000","227,600,000","252,000,000","296,300,000","240,100,000","228,400,000","251,800,000","278,700,000","280,200,000","280,300,000","332,500,000","312,800,000","152,600,000","117,500,000","64,000,000"
