name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,12/31/1992
TotalAssets,"16,678,000,000","16,575,000,000","16,491,000,000","16,863,000,000","15,971,000,000","16,029,000,000","10,892,000,000","10,337,000,000","9,502,000,000","9,702,000,000","10,199,000,000","10,231,000,000","10,104,000,000","10,095,300,000","9,716,400,000","9,777,200,000","10,034,800,000","9,787,600,000","9,816,200,000","9,288,500,000","9,083,700,000","8,834,700,000","9,007,300,000","8,988,600,000","8,940,700,000","8,841,500,000","7,687,100,000","7,766,300,000","7,522,600,000","7,228,000,000","7,282,300,000","7,457,000,000","7,357,800,000","6,917,000,000","6,964,300,000","6,705,400,000","6,528,900,000","6,400,800,000","6,346,500,000","6,220,700,000","6,281,300,000","5,958,600,000","6,094,300,000","6,226,000,000","6,007,000,000","5,555,000,000","5,577,700,000","4,969,200,000","4,966,200,000","4,811,400,000","4,791,200,000","4,611,000,000","4,353,700,000","4,644,000,000","4,886,000,000","5,441,400,000","5,287,200,000","4,958,500,000","4,854,200,000","4,775,600,000","4,705,300,000","4,584,000,000","4,377,100,000","4,297,300,000","4,206,200,000","4,089,400,000","4,159,800,000","4,136,900,000","4,206,400,000","3,529,100,000","3,286,700,000","3,194,800,000","3,169,800,000","3,038,900,000","2,939,500,000","2,856,300,000","2,748,300,000","2,682,900,000","2,672,500,000","2,615,800,000","2,505,000,000","2,770,900,000","2,770,300,000","2,720,900,000","2,768,200,000","2,765,900,000","2,844,000,000","2,891,800,000","2,904,000,000","2,970,700,000","2,746,000,000","2,734,100,000","2,755,600,000","1,846,100,000","1,759,500,000","1,762,200,000","1,757,500,000","1,736,300,000","1,696,400,000","1,692,900,000","1,648,700,000","1,623,600,000","1,666,100,000","1,649,900,000","1,361,400,000","1,335,200,000","1,308,700,000","1,337,100,000","1,269,600,000","1,240,300,000","1,233,200,000","1,221,900,000","1,199,500,000","1,159,400,000","1,154,500,000","1,136,700,000","1,074,200,000"
	CurrentAssets,"6,640,000,000","6,597,000,000","6,462,000,000","6,537,000,000","6,582,000,000","6,167,000,000","5,165,000,000","4,641,000,000","3,741,000,000","3,836,000,000","3,987,000,000","3,849,000,000","3,719,000,000","3,804,600,000","3,490,600,000","3,543,700,000","3,697,800,000","3,543,200,000","3,401,100,000","3,193,200,000","3,107,300,000","2,911,600,000","3,289,200,000","3,206,900,000","3,182,400,000","3,135,300,000","3,301,000,000","3,401,400,000","3,325,400,000","2,970,800,000","2,951,800,000","3,037,300,000","3,021,300,000","2,798,500,000","2,906,200,000","2,736,900,000","2,601,500,000","2,472,800,000","2,493,600,000","2,420,500,000","2,410,000,000","2,137,800,000","2,267,700,000","2,305,700,000","2,153,700,000","2,059,900,000","2,103,700,000","1,702,300,000","1,759,000,000","1,551,800,000","1,504,900,000","1,394,800,000","1,188,400,000","1,308,200,000","1,625,000,000","1,812,100,000","1,767,100,000","1,580,300,000","1,635,600,000","1,582,100,000","1,534,500,000","1,437,500,000","1,344,800,000","1,291,100,000","1,252,800,000","1,168,700,000","1,238,300,000","1,221,800,000","1,227,500,000","1,074,300,000","1,019,400,000","962,900,000","928,600,000","824,600,000","753,200,000","696,800,000","628,700,000","566,500,000","587,400,000","544,100,000","476,000,000","441,300,000","436,000,000","411,800,000","434,500,000","410,600,000","480,700,000","491,900,000","506,300,000","558,300,000","668,400,000","681,600,000","694,600,000","376,100,000","368,500,000","326,400,000","322,800,000","306,900,000","304,200,000","303,600,000","285,500,000","253,100,000","271,500,000","267,800,000","242,200,000","207,500,000","232,900,000","241,200,000","231,700,000","215,800,000","235,900,000","233,800,000","222,300,000","193,400,000","200,700,000","189,300,000","173,300,000"
		CashCashEquivalentsAndShortTermInvestments,"1,501,000,000","1,841,000,000","1,507,000,000","1,553,000,000","1,755,000,000","1,650,000,000","2,121,000,000","2,003,000,000","901,000,000","832,000,000","916,000,000","710,000,000","494,000,000","739,400,000","361,800,000","361,900,000","409,700,000","545,300,000","414,300,000","387,100,000","358,400,000","443,700,000","518,700,000","495,000,000","392,300,000","577,700,000","1,033,300,000","1,107,900,000","1,035,500,000","797,800,000","782,800,000","771,400,000","808,100,000","939,500,000","920,400,000","817,000,000","695,400,000","715,700,000","621,500,000","481,900,000","396,900,000","359,600,000","377,000,000","372,400,000","222,900,000","449,900,000","432,200,000","187,500,000","374,100,000","357,400,000","258,800,000","256,900,000","90,800,000","103,400,000","135,800,000","225,900,000","215,200,000","203,100,000","176,300,000","176,900,000","176,100,000","182,400,000","138,300,000","128,600,000","122,600,000","130,300,000","139,500,000","146,600,000","163,200,000","229,700,000","189,000,000","144,000,000","78,700,000","113,100,000","106,800,000","73,400,000","25,900,000","36,600,000","46,300,000","30,200,000","22,000,000","32,900,000","38,600,000","23,600,000","15,500,000","21,400,000","28,100,000","21,300,000","13,400,000","21,700,000","25,200,000","37,200,000","47,300,000","44,000,000","11,700,000","13,900,000","7,500,000","13,400,000","19,400,000","29,400,000","13,200,000","11,500,000","22,100,000","16,800,000","16,400,000","12,100,000","14,100,000","16,800,000","15,900,000","14,900,000","18,000,000","18,100,000","17,500,000","9,400,000","17,200,000","16,100,000","9,400,000"
			CashAndCashEquivalents,"1,501,000,000","1,841,000,000","1,507,000,000","1,553,000,000","1,755,000,000","1,650,000,000","2,121,000,000","2,003,000,000","901,000,000","832,000,000","916,000,000","710,000,000","494,000,000","739,400,000","361,800,000","361,900,000","409,700,000","545,300,000","414,300,000","387,100,000","358,400,000","443,700,000","518,700,000","495,000,000","392,300,000","577,700,000","1,033,300,000","1,107,900,000","1,035,500,000","797,800,000","782,800,000","771,400,000","808,100,000","939,500,000","920,400,000","817,000,000","695,400,000","715,700,000","621,500,000","481,900,000","396,900,000","359,600,000","377,000,000","372,400,000","222,900,000","449,900,000","432,200,000","187,500,000","374,100,000","357,400,000","258,800,000","256,900,000","90,800,000","103,400,000","135,800,000","225,900,000","203,400,000","188,500,000","137,400,000","118,500,000","118,100,000","123,300,000","67,000,000","67,200,000","56,800,000","89,700,000","139,500,000","146,600,000","163,200,000","229,700,000","189,000,000","144,000,000","78,700,000","113,100,000","106,800,000","73,400,000","25,900,000","36,600,000","46,300,000","30,200,000","22,000,000","32,900,000","38,600,000","23,600,000","15,500,000","10,100,000","28,100,000","21,300,000","13,400,000","21,700,000","25,200,000","37,200,000","47,300,000","44,000,000","11,700,000","13,900,000","7,500,000","13,400,000","19,400,000","29,400,000","13,200,000","11,500,000","22,100,000","16,800,000","16,400,000","12,100,000","14,100,000","16,800,000","15,900,000","14,900,000","18,000,000","18,100,000","17,500,000","9,400,000","17,200,000","16,100,000","9,400,000"
				CashFinancial,,,,,,,,,"901,000,000",,"916,000,000","710,000,000","494,000,000","739,400,000","361,800,000","361,900,000","409,700,000","545,300,000","414,300,000","387,100,000","358,400,000","443,700,000","518,700,000","495,000,000","392,300,000","577,700,000","1,033,300,000","1,107,900,000","1,035,500,000","797,800,000","782,800,000","771,400,000","808,100,000","939,500,000","920,400,000","817,000,000","695,400,000","715,700,000","621,500,000","481,900,000","396,900,000","359,600,000","377,000,000","372,400,000","222,900,000","449,900,000","432,200,000","187,500,000","374,100,000","357,400,000","258,800,000","256,900,000","90,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,"11,800,000","14,600,000","38,900,000","58,400,000","58,000,000","59,100,000","71,300,000","61,400,000","65,800,000","40,600,000",,,,,,,,,,,,,,,,,,,,"11,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"3,185,000,000","2,915,000,000","2,911,000,000","3,085,000,000","3,168,000,000","2,935,000,000","1,977,000,000","1,535,000,000","1,735,000,000","1,921,000,000","1,983,000,000","2,063,000,000","2,065,000,000","1,987,400,000","2,061,100,000","2,131,000,000","2,247,100,000","2,018,900,000","2,046,100,000","1,939,300,000","1,934,300,000","1,689,300,000","1,764,000,000","1,806,900,000","1,861,200,000","1,665,000,000","1,551,500,000","1,573,000,000","1,564,700,000","1,443,500,000","1,466,100,000","1,571,700,000","1,546,100,000","1,248,500,000","1,347,500,000","1,339,700,000","1,318,400,000","1,147,300,000","1,261,400,000","1,327,700,000","1,369,400,000","1,183,000,000","1,237,900,000","1,269,900,000","1,278,400,000","1,023,900,000","1,064,400,000","977,400,000","885,200,000","732,000,000","779,600,000","681,100,000","622,100,000","607,100,000","849,100,000","951,100,000","955,100,000","802,400,000","870,100,000","848,300,000","795,400,000","767,300,000","695,600,000","716,700,000","703,600,000","626,100,000","660,800,000","640,600,000","654,700,000","499,100,000","497,100,000","491,200,000","515,600,000","414,900,000","381,000,000","367,000,000","358,800,000","292,100,000","291,600,000","295,600,000","250,000,000","203,700,000","200,000,000","197,000,000","202,800,000","168,900,000","231,000,000","252,200,000","276,300,000","216,200,000","215,600,000","224,600,000","230,400,000","185,400,000","192,000,000","155,700,000","183,500,000","158,600,000","138,600,000","144,000,000","144,900,000","124,600,000","126,900,000","134,300,000","112,000,000","91,400,000","99,900,000","108,800,000","102,300,000","98,900,000","95,900,000","113,800,000","107,600,000","98,900,000","86,700,000","85,700,000","83,200,000"
			AccountsReceivable,"3,166,000,000","2,522,000,000","2,890,000,000","3,063,000,000","3,153,000,000","2,636,000,000","1,977,000,000","1,535,000,000","1,735,000,000","1,713,000,000","1,983,000,000","2,063,000,000","2,065,000,000","1,727,700,000","2,061,100,000","2,131,000,000","2,247,100,000","1,735,700,000","2,046,100,000","1,939,300,000","1,934,300,000","1,448,300,000","1,764,000,000","1,806,900,000","1,861,200,000","1,423,600,000","1,551,500,000","1,573,000,000","1,564,700,000","1,200,600,000","1,466,100,000","1,571,700,000","1,546,100,000","1,067,500,000","1,347,500,000","1,339,700,000","1,318,400,000","1,014,600,000",,,"1,369,400,000","1,037,400,000",,,,"859,500,000",,,,,,,,"607,100,000","849,100,000","951,100,000","955,100,000","802,400,000","870,100,000","848,300,000","795,400,000","744,000,000","695,600,000","716,700,000","703,600,000","626,100,000","660,800,000","640,600,000","654,700,000","499,100,000","497,100,000","491,200,000","515,600,000","414,900,000","381,000,000","367,000,000","358,800,000","292,100,000","291,600,000","295,600,000","250,000,000","203,700,000","200,000,000","197,000,000","202,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,,,,,"2,636,000,000",,,,"1,713,000,000",,,,"1,727,700,000",,,,"1,735,700,000",,,,"1,448,300,000",,,,"1,423,600,000",,,,"1,200,600,000",,,,"1,067,500,000",,,,"1,014,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,"240,000,000",,,,"177,000,000",,,,"106,000,000",,,,"114,100,000",,,,"152,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
