name,ttm,01/31/2019,01/31/2018
TotalRevenue,"53,892,956"
	OperatingRevenue,"53,892,956"
OperatingExpense,"1,633,727"
	SellingGeneralAndAdministration,"1,621,879"
		GeneralAndAdministrativeExpense,"1,621,879"
	OtherOperatingExpenses,"11,848"
PretaxIncome,"52,259,229"
NetIncomeCommonStockholders,"52,259,229"
	NetIncome,"52,259,229"
		NetIncomeIncludingNoncontrollingInterests,"52,259,229"
			NetIncomeContinuousOperations,"52,259,229"
DilutedNIAvailtoComStockholders,"52,259,229"
BasicEPS,,"0","0"
DilutedEPS,,"0","0"
NetIncomeFromContinuingAndDiscontinuedOperation,"52,259,229"
NormalizedIncome,"52,259,229"
InterestIncome,"62,476,484"
InterestExpense,"6,800,461"
NetInterestIncome,"55,676,023"
NetIncomeFromContinuingOperationNetMinorityInterest,"52,259,229"
TaxRateForCalcs,"0.4"
TaxEffectOfUnusualItems,"0"
