name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"38,855,000","2,372,000","9,227,000","-5,908,000","33,164,000","-16,468,000","-9,347,000","7,588,000","2,370,000","8,915,000"
	CashFlowFromContinuingOperatingActivities,"38,855,000","2,372,000","9,227,000","-5,908,000","33,164,000","-16,468,000","-9,347,000","7,588,000","2,370,000","8,915,000"
		NetIncomeFromContinuingOperations,"-10,268,000","20,211,000","-18,902,000","837,000","-12,414,000","-3,508,000","-11,215,000","1,608,000","-6,660,000","-7,479,000"
		OperatingGainsLosses,"-37,598,000","-31,139,000","11,412,000","-10,882,000","-6,989,000","862,000","-220,000","-220,000","1,425,000","-1,418,000"
			NetForeignCurrencyExchangeGainLoss,"324,000","77,000","-187,000","429,000","5,000","856,000","-254,000","-225,000","1,343,000","-1,440,000"
			GainLossOnInvestmentSecurities,,"-31,196,000","11,573,000","-11,321,000",,,,,,
			EarningsLossesFromEquityInvestments,"11,000","-20,000","26,000","10,000","-5,000","6,000","34,000","5,000","82,000","22,000"
		DepreciationAmortizationDepletion,"17,775,000","4,455,000","4,534,000","4,435,000","4,351,000","4,677,000","4,533,000","4,266,000","4,130,000","4,166,000"
			DepreciationAndAmortization,"17,775,000","4,455,000","4,534,000","4,435,000","4,351,000","4,677,000","4,533,000","4,266,000","4,130,000","4,166,000"
		DeferredTax,"-747,000","1,523,000","-1,041,000","-519,000","-710,000","1,054,000","-1,435,000","-744,000","-255,000","1,713,000"
			DeferredIncomeTax,"-747,000","1,523,000","-1,041,000","-519,000","-710,000","1,054,000","-1,435,000","-744,000","-255,000","1,713,000"
		StockBasedCompensation,"45,758,000","13,114,000","13,249,000","8,635,000","10,760,000","4,368,000","2,743,000","3,051,000","3,062,000","2,218,000"
		ChangeInWorkingCapital,"23,935,000","-5,792,000","-25,000","-8,414,000","38,166,000","-23,921,000","-3,753,000","-373,000","668,000","9,715,000"
			ChangeInReceivables,"17,349,000","8,169,000","-7,691,000","1,615,000","15,256,000","7,173,000","-21,249,000","-16,743,000","-2,000,000","29,764,000"
				ChangesInAccountReceivables,"-9,658,000","-481,000","-1,314,000","-313,000","-7,550,000","13,110,000","-2,224,000","-4,812,000","729,000","2,438,000"
			ChangeInPayablesAndAccruedExpense,"7,961,000","-10,618,000","4,596,000","-4,375,000","18,358,000","-17,419,000","22,607,000","13,804,000","2,864,000","-20,994,000"
				ChangeInPayable,"7,961,000","-10,618,000","4,596,000","-4,375,000","18,358,000","-17,419,000","22,607,000","13,804,000","2,864,000","-20,994,000"
					ChangeInAccountPayable,"4,744,000","176,000","363,000","574,000","3,631,000","-4,099,000","5,406,000","3,042,000","-2,324,000","-3,259,000"
			ChangeInOtherCurrentAssets,"3,370,000","-2,133,000","4,447,000","-3,544,000","4,600,000","-12,003,000","-1,634,000","1,548,000","-34,000","479,000"
			ChangeInOtherCurrentLiabilities,"-4,318,000","-1,050,000","-421,000","-772,000","-2,075,000","-1,507,000","-3,649,000","767,000","-36,000","346,000"
			ChangeInOtherWorkingCapital,"-427,000","-160,000","-956,000","-1,338,000","2,027,000","-165,000","172,000","251,000","-126,000","120,000"
InvestingCashFlow,"46,143,000","27,953,000","14,695,000","-4,822,000","8,317,000","-8,034,000","-20,974,000","-7,555,000","-22,381,000","-15,944,000"
	CashFlowFromContinuingInvestingActivities,"46,143,000","27,953,000","14,695,000","-4,822,000","8,317,000","-8,034,000","-20,974,000","-7,555,000","-22,381,000","-15,944,000"
		CapitalExpenditureReported,"-14,469,000","-3,812,000","-4,338,000","-3,024,000","-3,295,000","-3,351,000","-2,453,000","-1,926,000","-2,652,000","-2,014,000"
		NetPPEPurchaseAndSale,"-8,784,000","-2,690,000","-3,071,000","-1,776,000","-1,247,000","-797,000","-1,055,000","-697,000","-1,666,000","-1,574,000"
			PurchaseOfPPE,"-8,784,000","-2,690,000","-3,071,000","-1,776,000","-1,247,000","-797,000","-1,055,000","-697,000","-1,666,000","-1,574,000"
		NetBusinessPurchaseAndSale,,,"0","0","0","0","0","0","0","-15,482,000"
			PurchaseOfBusiness,,,"0","0","0","0","0","0","0","-15,482,000"
		NetOtherInvestingChanges,"69,396,000","34,455,000","22,104,000","-22,000","12,859,000","-3,886,000","-17,466,000","-4,932,000","-18,063,000","3,126,000"
FinancingCashFlow,"1,627,376,000","233,611,000","709,314,000","34,246,000","650,205,000","2,430,000","712,877,000","722,016,000","205,874,000","32,697,000"
	CashFlowFromContinuingFinancingActivities,"1,627,376,000","233,611,000","709,314,000","34,246,000","650,205,000","2,430,000","712,877,000","722,016,000","205,874,000","32,697,000"
		NetIssuancePaymentsOfDebt,"-49,730,000","631,000","13,665,000","0","-64,026,000","24,001,000","-19,975,000","0","0","0"
			NetLongTermDebtIssuance,"-49,730,000","631,000","13,665,000","0","-64,026,000","24,001,000","-19,975,000","0","0","0"
				LongTermDebtIssuance,"-5,939,000","631,000",,,,,,,,
				LongTermDebtPayments,,,"-3,766,000","0",,,,"0",,
		NetCommonStockIssuance,,,,"0",,,,"0",,
			CommonStockIssuance,,,,"0",,,,"0",,
		NetPreferredStockIssuance,,,"1,000",,,,"0",,,
			PreferredStockIssuance,,,"0",,,,"0",,,
			PreferredStockPayments,,,"1,000",,,,,,,
		ProceedsFromStockOptionExercised,"22,212,000","3,681,000","1,330,000","1,324,000","15,877,000","469,000","276,000","273,000","72,000","228,000"
		NetOtherFinancingCharges,"1,694,697,000","229,299,000","694,318,000","72,726,000","698,354,000","-22,040,000","732,576,000","689,097,000","205,802,000","32,469,000"
EndCashPosition,"5,102,692,000","5,102,291,000","4,838,433,000","4,105,069,000","4,082,032,000","3,390,318,000","3,413,289,000","2,730,565,000","2,008,145,000","1,823,627,000"
	ChangesInCash,"1,712,374,000","263,936,000","733,236,000","23,516,000","691,686,000","-22,072,000","682,556,000","722,049,000","185,863,000","25,668,000"
	EffectOfExchangeRateChanges,"-401,000","-78,000","128,000","-479,000","28,000","-899,000","168,000","371,000","-1,345,000","1,442,000"
	BeginningCashPosition,"3,390,318,000","4,838,433,000","4,105,069,000","4,082,032,000","3,390,318,000","3,413,289,000","2,730,565,000","2,008,145,000","1,823,627,000","1,796,517,000"
