name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"94,064,000,000","94,354,000,000","90,606,000,000","90,194,000,000","89,993,000,000","87,296,000,000","97,184,000,000","94,689,000,000","94,013,000,000","86,381,000,000","87,433,000,000","89,996,000,000","88,347,000,000","83,216,000,000","86,877,000,000","89,593,000,000","93,282,000,000","87,896,000,000","90,515,000,000","91,146,000,000","91,201,000,000","87,270,000,000","93,927,000,000","94,094,000,000","91,263,000,000","90,093,000,000","93,008,000,000","93,538,000,000","91,016,000,000","92,023,000,000","96,314,000,000","95,489,000,000","91,289,000,000","90,055,000,000","89,432,000,000","89,511,000,000","88,450,000,000","86,174,000,000","86,654,000,000","85,149,000,000","83,897,000,000","79,974,000,000","81,753,000,000","80,090,000,000","76,058,000,000","72,921,000,000","54,089,000,000","48,444,000,000","47,403,000,000","48,671,000,000","47,107,000,000","46,054,000,000","43,103,000,000","40,519,000,000","48,180,000,000","47,731,000,000","47,004,000,000","43,269,000,000","41,670,000,000","39,989,000,000","33,120,000,000","29,963,000,000","31,303,000,000","30,350,000,000","29,811,000,000","29,427,000,000","29,883,000,000","29,678,000,000","31,614,000,000","31,327,000,000","29,300,000,000","29,845,000,000","29,167,000,000","27,342,000,000","27,407,000,000","27,949,000,000","26,322,000,000","24,501,000,000","25,300,000,000","25,287,000,000","23,689,000,000","22,417,000,000","22,665,000,000","22,387,000,000","22,248,000,000","20,834,000,000","23,141,000,000","23,258,000,000","22,223,000,000","21,623,000,000","21,746,000,000","21,217,000,000","19,482,000,000","19,145,000,000","17,871,000,000","18,256,000,000","17,299,000,000","16,940,000,000","17,402,000,000","18,323,000,000","16,359,000,000","16,161,000,000","15,874,000,000","16,523,000,000","15,627,000,000","15,041,000,000","15,094,000,000","15,145,000,000","13,971,000,000","13,873,000,000","13,950,000,000","13,401,000,000","12,409,000,000","12,021,000,000","11,665,000,000","11,848,000,000","10,945,000,000","11,051,900,000","10,727,300,000","10,881,500,000","10,064,400,000","10,222,400,000","9,778,800,000","9,237,500,000","8,730,800,000","9,278,200,000","8,904,200,000","8,658,100,000","8,467,200,000","8,282,500,000","8,903,600,000","7,979,500,000","7,528,600,000","7,450,600,000","8,355,600,000","8,373,400,000","6,897,700,000"
	CurrentAssets,"22,156,000,000","22,545,000,000","24,240,000,000","22,481,000,000","21,932,000,000","19,240,000,000","30,410,000,000","29,371,000,000","28,234,000,000","20,411,000,000","23,117,000,000","24,360,000,000","28,540,000,000","30,634,000,000","33,413,000,000","36,024,000,000","38,042,000,000","36,545,000,000","38,404,000,000","38,961,000,000","40,251,000,000","34,010,000,000","37,956,000,000","35,873,000,000","36,510,000,000","33,395,000,000","36,594,000,000","32,803,000,000","32,119,000,000","32,986,000,000","35,452,000,000","33,871,000,000","31,052,000,000","31,304,000,000","31,576,000,000","32,572,000,000","31,519,000,000","30,328,000,000","29,712,000,000","29,325,000,000","28,023,000,000","25,497,000,000","28,191,000,000","26,539,000,000","23,542,000,000","21,579,000,000","23,105,000,000","18,574,000,000","17,208,000,000","17,551,000,000","16,992,000,000","16,372,000,000","14,714,000,000","12,176,000,000","16,820,000,000","16,089,000,000","14,888,000,000","12,105,000,000","12,095,000,000","11,912,000,000","10,487,000,000","8,441,000,000","9,360,000,000","10,053,000,000","10,110,000,000","10,250,000,000","10,520,000,000","10,593,000,000","12,286,000,000","12,094,000,000","10,420,000,000","10,512,000,000","9,627,000,000","8,396,000,000","9,044,000,000","9,225,000,000","8,403,000,000","7,352,000,000","8,248,000,000","8,550,000,000","7,749,000,000","7,171,000,000","7,665,000,000","8,044,000,000","7,763,000,000","6,620,000,000","7,999,000,000","8,110,000,000","7,425,000,000","6,480,000,000","6,124,000,000","7,124,000,000","6,252,000,000","6,380,000,000","5,996,000,000","6,930,000,000","6,136,000,000","5,969,000,000","6,679,000,000","7,583,000,000","6,340,000,000","5,910,000,000","6,360,000,000","6,570,000,000","5,964,000,000","5,450,000,000","6,112,000,000","6,370,000,000","5,337,000,000","5,205,000,000","5,592,000,000","5,293,000,000","4,568,000,000","4,434,000,000","4,452,000,000","4,876,000,000","4,135,000,000","4,247,700,000","4,238,100,000","4,704,200,000","4,290,700,000","4,144,200,000","4,180,400,000","3,910,300,000","3,555,800,000","4,142,800,000","3,933,700,000","3,853,800,000","3,809,900,000","3,603,500,000","3,670,600,000","3,736,900,000","3,306,900,000","3,245,400,000","4,136,200,000","3,739,400,000","2,970,300,000"
		CashCashEquivalentsAndShortTermInvestments,"10,356,000,000","12,625,000,000","14,869,000,000","13,042,000,000","12,589,000,000","10,914,000,000","21,128,000,000","19,816,000,000","17,666,000,000","11,175,000,000","12,988,000,000","13,361,000,000","11,948,000,000","15,964,000,000","18,847,000,000","19,354,000,000","21,373,000,000","20,675,000,000","27,357,000,000","27,224,000,000","25,205,000,000","22,201,000,000","25,569,000,000","24,075,000,000","22,211,000,000","19,900,000,000","22,774,000,000","20,947,000,000","20,049,000,000","21,675,000,000","23,714,000,000","21,609,000,000","19,433,000,000","20,268,000,000","20,459,000,000","19,213,000,000","18,428,000,000","16,551,000,000","18,083,000,000","16,966,000,000","15,779,000,000","14,035,000,000","16,497,000,000","14,017,000,000","12,277,000,000","11,337,000,000","13,265,000,000","10,166,000,000","8,794,000,000","9,213,000,000","9,125,000,000","7,945,000,000","7,079,000,000","4,979,000,000","8,084,000,000","6,857,000,000","6,420,000,000","4,308,000,000","4,813,000,000","4,541,000,000","3,783,000,000","2,590,000,000","3,523,000,000","4,130,000,000","4,492,000,000","4,767,000,000","5,062,000,000","5,011,000,000","7,026,000,000","6,768,000,000","5,520,000,000","5,181,000,000","4,432,000,000","3,482,000,000","3,847,000,000","3,560,000,000","3,193,000,000","2,345,000,000","2,793,000,000","2,836,000,000","2,397,000,000","1,934,000,000","2,567,000,000","2,666,000,000","2,678,000,000","1,892,000,000","3,106,000,000","3,069,000,000","2,684,000,000","1,812,000,000","1,637,000,000","2,364,000,000","1,754,000,000","1,807,000,000","1,829,000,000","2,153,000,000","2,005,000,000","1,737,000,000","2,110,000,000","2,552,000,000","1,935,000,000","1,433,000,000","2,166,000,000","1,774,000,000","1,582,000,000","1,167,000,000","1,773,000,000","1,638,000,000","1,276,000,000","1,386,000,000","1,753,000,000","1,221,000,000","959,000,000","998,000,000","1,040,000,000","933,000,000","774,000,000","955,600,000","841,200,000","987,000,000","920,800,000","1,058,300,000","1,154,700,000","908,400,000","717,400,000","1,429,600,000","1,223,400,000","1,033,400,000","1,158,500,000","1,096,000,000","1,529,600,000","1,292,200,000","1,085,700,000","1,231,200,000","1,468,300,000","887,700,000","865,200,000"
			CashAndCashEquivalents,"7,681,000,000","9,684,000,000","11,301,000,000","9,188,000,000","8,484,000,000","6,795,000,000","11,385,000,000","10,037,000,000","13,561,000,000","6,480,000,000","7,531,000,000","6,731,000,000","5,645,000,000","8,926,000,000","9,065,000,000","7,975,000,000","8,291,000,000","6,006,000,000","12,528,000,000","11,718,000,000","12,120,000,000","8,555,000,000","11,147,000,000","9,647,000,000","8,748,000,000","7,309,000,000","9,983,000,000","8,805,000,000","8,211,000,000","8,958,000,000","11,084,000,000","11,618,000,000","9,131,000,000","10,414,000,000","11,118,000,000","9,406,000,000","9,162,000,000","8,442,000,000","9,615,000,000","9,337,000,000","10,664,000,000","12,803,000,000","12,682,000,000","10,166,000,000","9,075,000,000","8,517,000,000","10,509,000,000","7,735,000,000","5,684,000,000","7,021,000,000","8,846,000,000","7,647,000,000","6,816,000,000","4,701,000,000","7,797,000,000","6,571,000,000","6,199,000,000","4,093,000,000","4,618,000,000","4,364,000,000","3,632,000,000","2,440,000,000","3,388,000,000","4,004,000,000","4,364,000,000","4,701,000,000","4,951,000,000","4,952,000,000","6,965,000,000","6,707,000,000","5,365,000,000","5,042,000,000","4,294,000,000","3,362,000,000","3,656,000,000","3,324,000,000","3,015,000,000","2,126,000,000","2,647,000,000","2,671,000,000","2,268,000,000","1,866,000,000","2,495,000,000","2,599,000,000","2,616,000,000","1,819,000,000","2,945,000,000","2,843,000,000","2,454,000,000","1,611,000,000","1,502,000,000","2,213,000,000","1,593,000,000","1,648,000,000","1,746,000,000","2,027,000,000","1,888,000,000","1,737,000,000","2,110,000,000","2,552,000,000","1,935,000,000","1,433,000,000","2,166,000,000","1,774,000,000","1,582,000,000","1,167,000,000","1,773,000,000","1,638,000,000","1,276,000,000","1,386,000,000","1,753,000,000","1,221,000,000","959,000,000","998,000,000","1,040,000,000","933,000,000","774,000,000","955,600,000","841,200,000","987,000,000","920,800,000","1,058,300,000","1,154,700,000","908,400,000","717,400,000","1,429,600,000","1,223,400,000","1,033,400,000","1,158,500,000","1,096,000,000","1,529,600,000","1,292,200,000","1,085,700,000","1,231,200,000","1,468,300,000","887,700,000","865,200,000"
			OtherShortTermInvestments,"2,675,000,000","2,941,000,000","3,568,000,000","3,854,000,000","4,105,000,000","4,119,000,000","9,743,000,000","9,779,000,000","4,105,000,000","4,695,000,000","5,457,000,000","6,630,000,000","6,303,000,000","7,038,000,000","9,782,000,000","11,379,000,000","13,082,000,000","14,669,000,000","14,829,000,000","15,506,000,000","13,085,000,000","13,646,000,000","14,422,000,000","14,428,000,000","13,463,000,000","12,591,000,000","12,791,000,000","12,142,000,000","11,838,000,000","12,717,000,000","12,630,000,000","9,991,000,000","10,302,000,000","9,854,000,000","9,341,000,000","9,807,000,000","9,266,000,000","8,109,000,000","8,468,000,000","7,629,000,000","5,115,000,000","1,232,000,000","3,815,000,000","3,851,000,000","3,202,000,000","2,820,000,000","2,756,000,000","2,431,000,000","3,110,000,000","2,192,000,000","279,000,000","298,000,000","263,000,000","278,000,000","287,000,000","286,000,000","221,000,000","215,000,000","195,000,000","177,000,000","151,000,000","150,000,000","135,000,000","126,000,000","128,000,000","66,000,000","111,000,000","59,000,000","61,000,000","61,000,000","155,000,000","139,000,000","138,000,000","120,000,000","191,000,000","236,000,000","178,000,000","219,000,000","146,000,000","165,000,000","129,000,000","68,000,000","72,000,000","67,000,000","62,000,000","73,000,000","161,000,000","226,000,000","230,000,000","201,000,000","135,000,000","151,000,000","161,000,000","159,000,000","83,000,000","126,000,000","117,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"4,641,000,000","3,512,000,000","3,889,000,000","4,036,000,000","3,762,000,000","3,144,000,000","3,827,000,000","3,849,000,000","4,430,000,000","3,971,000,000","4,353,000,000","4,888,000,000","3,852,000,000","3,396,000,000","3,702,000,000","4,565,000,000","3,904,000,000","3,667,000,000","3,664,000,000","4,024,000,000","3,702,000,000","3,856,000,000","4,082,000,000","4,768,000,000","4,147,000,000","3,941,000,000","4,028,000,000","4,976,000,000","4,461,000,000","4,466,000,000","5,081,000,000","5,870,000,000","5,233,000,000","4,873,000,000","5,116,000,000","5,516,000,000","5,007,000,000","4,759,000,000","5,083,000,000","5,397,000,000","4,814,000,000","4,920,000,000","5,131,000,000","5,630,000,000","4,533,000,000","4,430,000,000","3,720,000,000","4,001,000,000","3,705,000,000","3,758,000,000","3,465,000,000","3,746,000,000","3,139,000,000","3,090,000,000","3,674,000,000","4,073,000,000","3,500,000,000","3,317,000,000","3,116,000,000","3,315,000,000","2,781,000,000","2,587,000,000","2,489,000,000","2,593,000,000","2,237,000,000","2,281,000,000","2,217,000,000","2,349,000,000","2,115,000,000","2,171,000,000","1,985,000,000","2,140,000,000","2,019,000,000","2,091,000,000","2,142,000,000","2,341,000,000","2,088,000,000","2,097,000,000","2,183,000,000","2,334,000,000","1,981,000,000","1,882,000,000","1,807,000,000","1,857,000,000","1,749,000,000","1,757,000,000","1,802,000,000","1,752,000,000","1,495,000,000","1,798,000,000","1,871,000,000","1,913,000,000","1,601,000,000","1,666,000,000","1,594,000,000","1,706,000,000","1,580,000,000","1,639,000,000","1,758,000,000","1,941,000,000","1,697,000,000","1,641,000,000","1,586,000,000","2,151,000,000","1,806,000,000","1,750,000,000","1,701,000,000","1,875,000,000","1,509,000,000","1,525,000,000","1,375,000,000","1,534,000,000","1,270,000,000","1,243,000,000","1,197,000,000","1,383,000,000","1,072,000,000","1,085,600,000","1,189,200,000","1,435,900,000","1,092,500,000","969,600,000","1,018,400,000","1,115,200,000","971,700,000","951,700,000","1,024,500,000","1,182,400,000","905,200,000","820,400,000","775,800,000","821,500,000","797,500,000","784,000,000","1,217,000,000","1,081,600,000","897,200,000"
			AccountsReceivable,"4,641,000,000","3,512,000,000","3,889,000,000","4,036,000,000","3,762,000,000","3,144,000,000","3,827,000,000","3,849,000,000","4,430,000,000","3,971,000,000","4,353,000,000","4,888,000,000","3,852,000,000","3,396,000,000","3,702,000,000","4,565,000,000","3,904,000,000","3,667,000,000","3,664,000,000","4,024,000,000","3,702,000,000","3,856,000,000","4,082,000,000","4,768,000,000","4,147,000,000","3,941,000,000","4,028,000,000","4,976,000,000","4,461,000,000","4,466,000,000","5,081,000,000","5,870,000,000","5,233,000,000","4,873,000,000","5,116,000,000","5,516,000,000","5,007,000,000","4,759,000,000","5,083,000,000","5,397,000,000","4,814,000,000","4,920,000,000","5,131,000,000","5,630,000,000","4,533,000,000","4,430,000,000","3,720,000,000","4,001,000,000","3,705,000,000","3,758,000,000","3,465,000,000","3,746,000,000","3,139,000,000","3,090,000,000","3,674,000,000","4,073,000,000","3,500,000,000","3,317,000,000","3,116,000,000","3,315,000,000","2,781,000,000","2,587,000,000","2,489,000,000","2,593,000,000","2,237,000,000","2,281,000,000","2,217,000,000","2,349,000,000","2,115,000,000","2,171,000,000","1,985,000,000","2,140,000,000","2,019,000,000","2,091,000,000","2,142,000,000","2,341,000,000","2,088,000,000","2,097,000,000","2,183,000,000","2,334,000,000","1,981,000,000","1,882,000,000","1,807,000,000","1,857,000,000","1,749,000,000","1,757,000,000","1,802,000,000","1,752,000,000","1,495,000,000","1,798,000,000","1,871,000,000","1,913,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"5,153,000,000","4,028,000,000","4,423,000,000","4,563,000,000","4,289,000,000","3,670,000,000","4,373,000,000","4,398,000,000","4,957,000,000","4,495,000,000","4,878,000,000","5,412,000,000","4,344,000,000","3,885,000,000","4,184,000,000","5,052,000,000","4,383,000,000","4,144,000,000","4,152,000,000","4,497,000,000","4,148,000,000","4,322,000,000","4,554,000,000","5,122,000,000","4,439,000,000","4,293,000,000","4,389,000,000","5,339,000,000","4,823,000,000","4,797,000,000","5,139,000,000","5,929,000,000","5,296,000,000","4,934,000,000","5,173,000,000","5,571,000,000","5,065,000,000","4,812,000,000","5,156,000,000","5,474,000,000","4,891,000,000","5,003,000,000","5,221,000,000","5,684,000,000","4,583,000,000",,,,"3,749,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-512,000,000","-516,000,000","-534,000,000","-527,000,000","-527,000,000","-526,000,000","-546,000,000","-549,000,000","-527,000,000","-524,000,000","-525,000,000","-524,000,000","-492,000,000","-489,000,000","-482,000,000","-487,000,000","-479,000,000","-477,000,000","-488,000,000","-473,000,000","-446,000,000","-466,000,000","-472,000,000","-354,000,000","-292,000,000","-352,000,000","-361,000,000","-363,000,000","-362,000,000","-331,000,000","-58,000,000","-59,000,000","-63,000,000","-61,000,000","-57,000,000","-55,000,000","-58,000,000","-53,000,000","-73,000,000","-77,000,000","-77,000,000","-83,000,000","-90,000,000","-54,000,000","-50,000,000",,,,"-44,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"3,741,000,000","3,414,000,000","3,182,000,000","3,281,000,000","3,356,000,000","3,266,000,000","3,264,000,000","3,501,000,000","3,558,000,000","3,379,000,000","3,266,000,000","3,453,000,000","3,178,000,000","2,766,000,000","2,627,000,000","2,881,000,000","2,937,000,000","2,655,000,000","2,608,000,000","2,790,000,000","2,885,000,000","2,675,000,000","2,751,000,000","3,005,000,000","3,052,000,000","2,902,000,000","2,910,000,000","3,224,000,000","3,219,000,000","3,100,000,000","3,277,000,000","3,536,000,000","3,357,000,000","3,277,000,000","3,321,000,000","3,643,000,000","3,607,000,000","3,264,000,000","3,447,000,000","3,587,000,000","3,442,000,000","3,092,000,000","3,172,000,000","3,237,000,000","3,033,000,000","2,650,000,000","2,259,000,000","2,363,000,000","2,327,000,000","2,354,000,000","2,341,000,000","2,483,000,000","2,298,000,000","2,187,000,000","2,321,000,000","2,531,000,000","2,447,000,000","2,220,000,000","2,048,000,000","2,086,000,000","1,909,000,000","1,641,000,000","1,592,000,000","1,624,000,000","1,549,000,000","1,424,000,000","1,431,000,000","1,476,000,000","1,511,000,000","1,420,000,000","1,414,000,000","1,491,000,000","1,391,000,000","1,252,000,000","1,293,000,000","1,458,000,000","1,363,000,000","1,294,000,000","1,287,000,000","1,385,000,000","1,254,000,000","1,055,000,000","1,140,000,000","1,196,000,000","1,120,000,000","1,066,000,000","1,101,000,000","1,194,000,000","1,223,000,000","1,076,000,000","882,000,000","937,000,000","931,000,000","890,000,000","900,000,000","919,000,000","949,000,000","959,000,000","1,056,000,000","1,130,000,000","1,051,000,000","952,000,000","1,075,000,000","1,291,000,000","1,190,000,000","1,117,000,000","1,203,000,000","1,327,000,000","1,188,000,000","1,047,000,000","1,116,000,000","1,166,000,000","1,071,000,000","1,049,000,000","1,078,000,000","1,115,000,000","1,071,000,000","1,018,600,000","1,051,900,000","1,091,100,000","1,107,600,000","987,800,000","1,014,200,000","1,078,300,000","1,058,200,000","982,300,000","920,200,000","995,800,000","902,100,000","789,100,000","833,000,000","902,300,000","878,900,000","778,800,000","776,700,000","932,600,000","913,300,000"
