name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
OperatingCashFlow,"262,200,000","77,800,000","138,600,000","23,900,000","21,900,000","98,000,000","203,000,000","82,400,000","11,800,000","35,000,000","136,200,000","52,400,000","10,600,000","14,200,000","132,300,000","27,500,000","36,100,000","43,800,000","103,700,000","35,300,000","-17,200,000","32,600,000","90,800,000","35,900,000","18,100,000","-14,000,000","149,600,000","54,100,000","-1,500,000","27,000,000","69,300,000","13,500,000","13,000,000","18,500,000","131,400,000","38,500,000","-6,700,000","-18,200,000","90,900,000","300,000","37,100,000","4,800,000","92,100,000","21,200,000","3,800,000","-29,400,000","93,400,000","9,600,000","47,600,000","5,500,000","82,500,000","16,000,000","38,200,000","13,100,000","87,898,000","899,000","-4,230,000","22,333,000","38,362,000","-3,797,000","-6,807,000","451,000","19,858,000","17,575,000","1,935,000","-1,675,000","16,615,000","3,918,000","16,471,000","5,189,000","9,593,000","881,000","-7,254,000","-4,109,000","-1,526,000","804,000","-1,388,000","-3,975,000","-3,248,000","-950,000","-3,982,000","-3,210,000","2,374,000","-2,527,000","-3,533,000","-7,789,000","-431,000","-665,000","923,437","-29,437"
	CashFlowFromContinuingOperatingActivities,"262,200,000","77,800,000","138,600,000","23,900,000","21,900,000","98,000,000","203,000,000","82,400,000","11,800,000","35,000,000","136,200,000","52,400,000","10,600,000","14,200,000","132,300,000","27,500,000","36,100,000","43,800,000","103,700,000","35,300,000","-17,200,000","32,600,000","90,800,000","35,900,000","18,100,000","-14,000,000","149,600,000","54,100,000","-1,500,000","27,000,000","69,300,000","13,500,000","13,000,000","18,500,000","131,400,000","38,500,000","-6,700,000","-18,200,000","90,900,000","300,000","37,100,000","4,800,000","92,100,000","21,200,000","3,800,000","-29,400,000","93,400,000","9,600,000","47,600,000","5,500,000","82,500,000","16,000,000","38,200,000","13,100,000","87,898,000","899,000","-4,230,000","22,333,000","38,362,000","-3,797,000","-6,807,000","451,000","19,858,000","17,575,000","1,935,000","-1,675,000","16,615,000","3,918,000","16,471,000","5,189,000","9,593,000","881,000","-7,254,000","-4,109,000","-1,526,000","804,000","-1,388,000","-3,975,000","-3,248,000","-950,000","-3,982,000","-3,210,000","2,374,000","-2,527,000","-3,533,000","-7,789,000","-431,000","-717,000","828,370","48,630"
		NetIncomeFromContinuingOperations,"284,900,000","62,100,000","76,000,000","88,100,000","58,700,000","57,800,000","71,300,000","55,300,000","24,200,000","10,600,000","68,800,000","61,500,000","37,000,000","30,700,000","77,900,000","44,200,000","31,500,000","27,400,000","-3,000,000","37,600,000","24,000,000","21,700,000","69,100,000","47,000,000","14,800,000","23,600,000","62,000,000","12,900,000","23,100,000","6,900,000","26,500,000","6,300,000","16,800,000","10,000,000","35,900,000","16,900,000","23,300,000","5,700,000","13,300,000","39,900,000","9,900,000","15,100,000","39,600,000","20,100,000","22,600,000","11,700,000","30,000,000","27,900,000","22,900,000","16,000,000","43,300,000","16,400,000","12,700,000","8,600,000","26,059,000","17,840,000","21,686,000","-685,000","14,019,000","8,664,000","4,965,000","3,881,000","9,708,000","7,517,000","480,000","776,000","1,866,000","1,079,000","284,000","417,000","-1,467,000","-2,716,000","-4,681,000","1,033,000","310,000","-16,551,000","-233,000","-1,080,000","-4,622,000","1,673,000","-4,192,000","941,000","934,000","925,000","833,000","945,000","1,230,000","633,000","212,754","174,246"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","200,000",,"700,000","-8,700,000",,"-300,000","0",,,,"0",,,,,,,,,,,,"800,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-36,969"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"0","0","200,000","0","700,000","-8,700,000","0","-300,000","0","0",,,"0",,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"88,500,000","21,700,000","23,000,000","22,200,000","21,600,000","22,300,000","21,700,000","20,500,000","19,200,000","19,000,000","18,300,000","18,900,000","19,400,000","19,000,000","16,600,000","15,900,000","16,600,000","15,800,000","15,700,000","17,100,000","16,000,000","15,100,000","13,900,000","13,700,000","13,500,000","13,200,000","13,300,000","13,300,000","13,200,000","13,500,000","12,100,000","17,600,000","14,800,000","15,200,000","15,900,000","15,200,000","15,000,000","15,200,000","16,600,000","13,900,000","15,000,000","13,600,000","13,600,000","13,600,000","13,800,000","11,900,000","12,300,000","9,100,000","7,200,000","7,500,000","8,800,000","7,100,000","7,000,000","6,800,000","7,608,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"832,570"
			DepreciationAndAmortization,"88,500,000","21,700,000","23,000,000","22,200,000","21,600,000","22,300,000","21,700,000","20,500,000","19,200,000","19,000,000","18,300,000","18,900,000","19,400,000","19,000,000","16,600,000","15,900,000","16,600,000","15,800,000","15,700,000","17,100,000","16,000,000","15,100,000","13,900,000","13,700,000","13,500,000","13,200,000","13,300,000","13,300,000","13,200,000","13,500,000","12,100,000","17,600,000","14,800,000","15,200,000","15,900,000","15,200,000","15,000,000","15,200,000",,,,,,,,,"12,300,000","9,100,000","7,200,000","7,500,000","8,800,000","7,100,000","7,000,000","6,800,000","7,608,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"832,570"
		DeferredTax,"-14,700,000","-4,000,000","700,000","-2,700,000","-8,700,000","4,900,000","-23,000,000","1,600,000","-2,200,000","1,100,000","-4,900,000","-200,000","-100,000","-200,000","-6,500,000","-1,200,000","-300,000","-7,100,000","33,200,000","-2,800,000","-2,600,000","400,000","9,400,000","-28,100,000","-1,300,000","-2,700,000","-28,300,000","-500,000","3,100,000","-3,700,000","-9,200,000","-300,000","0","300,000","15,500,000","-5,500,000","0","-2,600,000","-11,400,000","100,000","900,000","-1,300,000","-3,200,000","2,700,000","-100,000","-4,200,000","3,900,000","700,000","1,700,000","-9,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"191,185"
			DeferredIncomeTax,"-14,700,000","-4,000,000","700,000","-2,700,000","-8,700,000","4,900,000","-23,000,000","1,600,000","-2,200,000","1,100,000","-4,900,000","-200,000","-100,000","-200,000","-6,500,000","-1,200,000","-300,000","-7,100,000","33,200,000","-2,800,000","-2,600,000","400,000","9,400,000","-28,100,000","-1,300,000","-2,700,000","-28,300,000","-500,000","3,100,000","-3,700,000","-9,200,000","-300,000","0","300,000","15,500,000","-5,500,000","0","-2,600,000","-11,400,000","100,000","900,000","-1,300,000","-3,200,000","2,700,000","-100,000","-4,200,000","3,900,000","700,000","1,700,000","-9,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"191,185"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","100,000","200,000","200,000","100,000","200,000","100,000","100,000","200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,"27,000,000",,,,,,,"2,800,000","11,600,000","4,000,000","3,700,000","4,800,000","30,900,000","5,100,000","4,900,000","5,000,000","17,100,000","7,400,000","7,600,000","7,600,000","8,700,000","8,000,000","8,200,000","7,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"21,400,000","8,000,000","5,300,000","4,200,000","3,900,000","3,800,000","5,100,000","4,500,000","3,100,000","3,300,000","-500,000","4,000,000","3,000,000","3,100,000","3,100,000","3,300,000","2,400,000","2,500,000","2,600,000","3,100,000","2,700,000","2,600,000","2,600,000","2,500,000","2,100,000","2,200,000","2,200,000","2,200,000","1,400,000","2,200,000","2,300,000","2,100,000","3,000,000","2,000,000","1,800,000","1,600,000","1,400,000","1,800,000","1,900,000","2,100,000","1,900,000","1,900,000","2,100,000","2,000,000","2,000,000","1,800,000","1,900,000","1,700,000","1,700,000","1,600,000","1,500,000","1,500,000","1,500,000","1,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
