name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalAssets,"10,275,233,000","8,198,056,000","8,172,479,000","7,854,238,000","7,771,761,000","7,664,297,000","7,522,184,000","7,488,516,000","7,013,908,000","6,711,236,000","6,492,474,000","6,407,195,000","6,365,063,000","5,806,093,000","5,627,057,000","5,534,488,000","5,477,829,000","5,405,639,000","5,399,481,000","5,362,187,000","5,247,815,000","5,093,131,000","4,904,291,000","4,467,860,000","4,404,233,000","3,869,550,000","3,743,100,000","3,699,127,000","3,627,764,000","3,538,325,000","3,498,905,000","3,479,548,000","3,386,720,000","3,317,791,000","3,299,300,000","3,262,411,000","2,907,969,000","2,918,703,000","2,859,647,000","2,853,202,000","2,852,347,000","2,825,950,000","2,741,768,000","2,741,335,000","2,751,576,000","2,792,674,000","2,769,471,000","2,738,557,000","2,767,976,000","2,723,968,000","2,769,463,000","2,716,118,000","2,676,044,000","2,642,625,000","2,580,728,000","2,572,043,000","2,555,427,000","2,513,771,000","2,445,716,000","2,339,256,000","2,283,907,000","2,263,573,000","2,257,689,000","2,242,660,000","2,162,593,000","2,206,033,000","2,190,938,000","2,099,244,000","2,113,621,000","2,141,021,000","2,047,922,000","1,642,436,000","1,593,549,000","1,585,290,000","1,530,005,000","1,331,593,000","1,261,744,000","1,207,105,000","1,183,961,000","1,126,304,000","1,077,210,000","1,044,338,000","1,012,152,000","958,686,000","931,391,000","906,612,000","874,292,000","862,474,000","840,179,000","830,170,000","839,900,000","575,800,000","556,300,000"
TotalLiabilitiesNetMinorityInterest,"9,185,951,000","7,371,042,000","7,358,351,000","7,057,562,000","7,003,696,000","6,900,513,000","6,768,612,000","6,743,027,000","6,276,986,000","5,985,973,000","5,779,270,000","5,708,732,000","5,683,720,000","5,182,354,000","5,019,502,000","4,936,624,000","4,889,181,000","4,822,517,000","4,822,400,000","4,794,642,000","4,690,173,000","4,543,087,000","4,405,569,000","4,012,926,000","3,957,358,000","3,469,034,000","3,345,413,000","3,308,267,000","3,239,680,000","3,158,887,000","3,126,366,000","3,111,715,000","3,027,181,000","2,966,367,000","2,951,775,000","2,921,302,000","2,624,092,000","2,637,836,000","2,582,103,000","2,606,261,000","2,610,392,000","2,566,167,000","2,486,870,000","2,490,767,000","2,506,505,000","2,531,965,000","2,508,746,000","2,460,695,000","2,495,292,000","2,455,982,000","2,500,363,000","2,450,375,000","2,396,567,000","2,421,684,000","2,361,061,000","2,355,536,000","2,340,379,000","2,302,172,000","2,237,270,000","2,135,151,000","2,080,601,000","2,064,073,000","2,060,998,000","2,053,069,000","1,973,563,000","2,014,252,000","2,000,666,000","1,905,388,000","1,922,646,000","1,946,473,000","1,853,435,000","1,532,117,000","1,475,857,000","1,474,339,000","1,420,376,000","1,235,904,000","1,169,275,000","1,116,338,000","1,094,144,000","1,034,542,000","990,390,000","958,771,000","926,257,000","876,389,000","849,855,000","827,988,000","798,128,000","787,918,000","766,850,000","757,888,000","766,800,000","522,100,000","502,400,000"
TotalEquityGrossMinorityInterest,"1,089,282,000","827,014,000","814,128,000","796,676,000","768,065,000","763,784,000","753,572,000","745,489,000","736,922,000","725,263,000","713,204,000","698,463,000","681,343,000","623,739,000","607,555,000","597,864,000","588,648,000","583,122,000","577,081,000","567,545,000","557,642,000","550,044,000","498,722,000","454,934,000","446,875,000","400,516,000","397,687,000","390,860,000","388,084,000","379,438,000","372,539,000","367,833,000","359,539,000","351,424,000","347,525,000","341,109,000","283,877,000","280,867,000","277,544,000","246,941,000","241,955,000","259,783,000","254,898,000","250,568,000","245,071,000","260,709,000","260,725,000","277,862,000","272,684,000","267,986,000","269,100,000","265,743,000","279,477,000","220,941,000","219,667,000","216,507,000","215,048,000","211,599,000","208,446,000","204,105,000","203,306,000","199,500,000","196,691,000","189,591,000","189,030,000","191,781,000","190,272,000","193,856,000","190,975,000","194,548,000","194,487,000","110,319,000","117,692,000","110,951,000","109,629,000","95,689,000","92,469,000","90,767,000","89,817,000","91,762,000","86,820,000","85,567,000","85,895,000","82,297,000","81,536,000","78,624,000","76,164,000","74,556,000","73,329,000","72,282,000","73,100,000","53,700,000","53,900,000"
	StockholdersEquity,"1,089,282,000","827,014,000","814,128,000","796,676,000","768,065,000","763,784,000","753,572,000","745,489,000","736,922,000","725,263,000","713,204,000","698,463,000","681,343,000","623,739,000","607,555,000","597,864,000","588,648,000","583,122,000","577,081,000","567,545,000","557,642,000","550,044,000","498,722,000","454,934,000","446,875,000","400,516,000","397,687,000","390,860,000","388,084,000","379,438,000","372,539,000","367,833,000","359,539,000","351,424,000","347,525,000","341,109,000","283,877,000","280,867,000","277,544,000","246,941,000","241,955,000","259,783,000","254,898,000","250,568,000","245,071,000","260,709,000","260,725,000","277,862,000","272,684,000","267,986,000","269,100,000","265,743,000","279,477,000","220,941,000","219,667,000","216,507,000","215,048,000","211,599,000","208,446,000","204,105,000","203,306,000","199,500,000","196,691,000","189,591,000","189,030,000","191,781,000","190,272,000","193,856,000","190,975,000","194,548,000","194,487,000","110,319,000","117,692,000","110,951,000","109,629,000","95,689,000","92,469,000","90,767,000","89,817,000","91,762,000","86,820,000","85,567,000","85,895,000","82,297,000","81,536,000","78,624,000","76,164,000","74,556,000","73,329,000","72,282,000","73,100,000","53,700,000","53,900,000"
		CapitalStock,"852,110,000","565,862,000","564,974,000","563,980,000","562,984,000","562,421,000","561,817,000","561,257,000","560,653,000","560,263,000","559,595,000","558,768,000","558,245,000","514,703,000","514,212,000","513,756,000","513,232,000","512,734,000","512,383,000","511,967,000","511,575,000","510,861,000","461,460,000","424,409,000","424,101,000","386,287,000","385,941,000","385,565,000","385,219,000","384,731,000","383,819,000","383,362,000","365,304,000","364,637,000","362,549,000","361,797,000","302,660,000","303,794,000","0","0","0","18,480,000","18,424,000","18,367,000","18,311,000","37,474,000","37,365,000","56,350,000","56,183,000","56,023,000","55,876,000","55,728,000","55,581,000",,,,,,,,,,,,"226,278,000","226,322,000","226,186,000","226,188,000","208,724,000","208,933,000","207,537,000","130,968,000","131,093,000","131,116,000","131,162,000","101,505,000","101,525,000","101,664,000","88,178,000","88,194,000","88,198,000","88,273,000","77,758,000","77,846,000","77,853,000","77,857,000","71,212,000","71,244,000","71,291,000","71,330,000","71,400,000","40,200,000","21,300,000"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","18,480,000","18,424,000","18,367,000","18,311,000","37,474,000","37,365,000","56,350,000","56,183,000","56,023,000","55,876,000","55,728,000","55,581,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"852,110,000","565,862,000","564,974,000","563,980,000","562,984,000","562,421,000","561,817,000","561,257,000","560,653,000","560,263,000","559,595,000","558,768,000","558,245,000","514,703,000","514,212,000","513,756,000","513,232,000","512,734,000","512,383,000","511,967,000","511,575,000","510,861,000","461,460,000","424,409,000","424,101,000","386,287,000","385,941,000","385,565,000","385,219,000","384,731,000","383,819,000","383,362,000","365,304,000","364,637,000","362,549,000","361,797,000","302,660,000","303,794,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"226,278,000","226,322,000","226,186,000","226,188,000","208,724,000","208,933,000","207,537,000","130,968,000","131,093,000","131,116,000","131,162,000","101,505,000","101,525,000","101,664,000","88,178,000","88,194,000","88,198,000","88,273,000","77,758,000","77,846,000","77,853,000","77,857,000","71,212,000","71,244,000","71,291,000","71,330,000","71,400,000","40,200,000","21,300,000"
		AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"303,719,000","278,593,000","278,509,000","270,044,000","270,068,000","270,050,000","269,959,000","271,595,000","258,497,000","258,567,000","258,510,000","259,521,000","259,787,000","259,808,000","259,942,000","257,051,000","257,270,000","257,307,000","258,068,000","258,037,000","258,260,000","241,768,000","241,797,000","242,661,000","242,619,000","242,672,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,900,000"
		RetainedEarnings,"266,460,000","259,340,000","244,092,000","228,803,000","208,224,000","191,418,000","182,329,000","174,267,000","168,780,000","162,752,000","150,399,000","137,887,000","126,787,000","116,874,000","106,834,000","95,586,000","85,257,000","72,737,000","63,917,000","54,969,000","46,375,000","38,590,000","30,903,000","23,836,000","17,662,000","13,079,000","7,861,000","3,281,000","-1,338,000","-6,816,000","-11,267,000","-16,647,000","-4,081,000","-8,538,000","-13,192,000","-17,305,000","-21,117,000","-24,145,000","-27,895,000","-31,764,000","-35,593,000","-26,061,000","-29,351,000","-32,634,000","-35,671,000","-38,004,000","-27,760,000","-29,841,000","-32,489,000","-34,961,000","-35,028,000","-34,963,000","-18,980,000","-19,246,000","-17,771,000","-21,268,000","-21,799,000","-24,465,000","-25,532,000","-11,540,000","-14,853,000","-17,526,000","-17,447,000","-20,444,000","-6,929,000","-9,514,000","-12,553,000","-15,855,000","-1,350,000","-3,847,000","-6,418,000","-8,888,000","-11,007,000","-12,980,000","-15,366,000","-4,848,000","-7,245,000","-9,436,000","1,353,000","3,357,000","1,078,000","-931,000","7,697,000","6,044,000","4,422,000","3,035,000","8,062,000","6,487,000","5,002,000","3,548,000","3,600,000","12,000,000","10,900,000"
		TreasuryStock,"1,452,000","1,452,000","1,452,000","1,452,000","1,452,000","1,452,000","1,452,000","1,452,000","1,452,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","428,000","1,029,000","2,718,000","3,163,000","3,546,000","3,947,000","5,551,000","5,957,000","6,366,000","6,735,000","8,683,000","9,377,000","9,845,000","10,188,000","11,940,000","12,477,000","12,842,000","13,503,000","14,496,000","15,282,000","15,963,000","20,106,000","20,140,000","20,546,000","20,962,000","21,066,000","22,565,000","22,685,000","22,779,000","22,450,000","20,176,000","18,949,000","15,307,000","11,874,000","10,878,000","7,585,000","6,714,000","7,142,000","7,283,000","7,443,000","6,528,000","6,408,000","5,881,000","4,692,000","3,892,000","3,247,000","3,175,000","2,945,000","2,446,000","2,364,000","1,936,000","1,243,000","369,000","59,000","67,000","200,000","200,000","200,000"
