name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
TotalRevenue,"1,558,600,000","406,800,000","390,400,000","383,600,000","377,800,000","288,200,000","279,400,000","279,300,000","254,200,000","261,500,000","238,500,000","256,400,000","269,900,000","258,000,000","248,700,000","260,300,000","270,400,000","261,900,000","235,700,000","257,800,000","255,300,000","233,300,000","198,700,000","209,300,000","217,300,000","214,600,000","209,800,000","184,400,000","181,900,000","188,000,000","181,700,000","204,300,000","203,600,000","204,700,000","196,500,000","185,300,000","196,500,000","194,500,000","185,200,000","202,000,000","198,800,000","202,100,000","218,100,000","211,200,000","206,200,000","180,700,000","182,800,000","182,000,000","182,900,000","193,000,000","188,500,000","184,500,000","183,300,000","184,100,000","176,900,000","199,200,000","202,000,000","189,800,000","188,500,000","184,200,000","171,800,000","170,300,000","166,200,000","161,500,000","162,100,000","165,400,000","175,300,000","165,700,000","168,200,000","160,600,000","171,900,000","164,100,000","161,600,000","159,900,000","147,400,000","142,100,000","141,700,000","135,700,000","120,800,000","132,700,000","126,000,000","122,400,000","126,700,000","123,400,000","125,300,000","124,700,000","130,300,000","126,800,000","121,700,000","118,000,000","130,600,000","125,500,000","119,700,000","128,600,000","134,000,000","134,400,000","144,000,000","134,300,000","117,900,000","113,400,000","116,300,000","113,000,000","115,500,000","118,500,000","117,500,000","119,800,000","115,800,000","115,700,000","115,700,000","115,700,000"
	OperatingRevenue,"1,558,600,000","406,800,000","400,900,000","379,900,000","374,500,000","284,700,000","274,600,000","277,400,000","252,100,000","258,400,000","236,100,000","253,900,000","269,900,000","258,000,000","248,700,000","260,300,000","270,400,000","260,100,000","235,700,000","257,800,000","255,300,000","233,300,000","198,700,000","209,300,000","217,300,000","214,600,000","209,800,000","184,400,000","181,900,000","188,000,000","181,700,000","204,300,000","203,600,000","204,700,000","196,500,000","185,300,000","196,500,000","194,500,000","185,200,000","202,000,000","198,800,000","202,100,000","218,100,000","211,200,000","206,200,000","180,700,000","182,800,000","182,000,000","182,900,000","193,000,000","188,500,000","184,500,000","183,300,000","184,100,000","176,900,000","199,200,000","202,000,000","189,800,000","188,500,000","184,200,000","171,800,000","170,300,000","166,200,000","161,500,000","162,100,000","165,400,000","175,300,000","165,700,000","168,200,000","160,600,000","171,900,000","164,100,000","161,600,000","159,900,000","147,400,000","142,100,000","141,700,000","135,700,000","120,800,000","132,700,000","126,000,000","122,400,000","126,700,000","123,400,000","125,300,000","124,100,000","130,300,000","126,800,000","121,700,000","118,000,000","130,600,000","125,500,000","119,700,000","128,600,000","134,000,000","134,400,000","144,000,000","134,300,000","117,900,000","113,400,000","116,300,000","113,000,000","115,500,000","118,500,000","117,500,000","119,800,000","115,800,000","115,700,000","115,700,000","115,700,000"
CostOfRevenue,"1,216,500,000","314,200,000","314,200,000","298,400,000","289,700,000","207,400,000","199,900,000","199,100,000","179,900,000","187,200,000","167,600,000","184,200,000","190,900,000","190,100,000","184,900,000","195,000,000","193,000,000","189,900,000","168,900,000","182,000,000","178,700,000","170,200,000","135,500,000","146,200,000","150,400,000","151,100,000","144,000,000","132,000,000","127,100,000","136,600,000","132,600,000","151,400,000","144,400,000","147,100,000","134,600,000","122,100,000","131,600,000","131,800,000","125,000,000","138,200,000","136,300,000","137,700,000","136,200,000","154,900,000","151,100,000","133,500,000","134,500,000","132,500,000","138,000,000","139,800,000","145,200,000","132,800,000","138,700,000","142,500,000","150,400,000","166,700,000","177,800,000","169,800,000","165,100,000","153,800,000","145,800,000","142,000,000","151,600,000","138,800,000","139,900,000","141,300,000","152,700,000","141,300,000","142,000,000","136,500,000","140,100,000","132,500,000","132,000,000","130,800,000","116,100,000","114,800,000","116,800,000","110,300,000","98,000,000","105,400,000","98,000,000","95,200,000","100,600,000","97,300,000","92,900,000","99,200,000","101,400,000","96,600,000","94,300,000","90,300,000","95,800,000","92,700,000","89,700,000","93,600,000","105,300,000","101,700,000","110,700,000","98,100,000","86,700,000","79,500,000","79,200,000","78,900,000","85,100,000","86,600,000","84,600,000","87,400,000",,,,
GrossProfit,"342,100,000","92,600,000","76,200,000","85,200,000","88,100,000","80,800,000","79,500,000","80,200,000","74,300,000","74,300,000","70,900,000","72,200,000","79,000,000","67,900,000","63,800,000","65,300,000","77,400,000","72,000,000","66,800,000","75,800,000","76,600,000","63,100,000","63,200,000","63,100,000","66,900,000","63,500,000","65,800,000","52,400,000","54,800,000","51,400,000","49,100,000","52,900,000","59,200,000","57,600,000","61,900,000","63,200,000","64,900,000","62,700,000","60,200,000","63,800,000","62,500,000","64,400,000","81,900,000","56,300,000","55,100,000","47,200,000","48,300,000","49,500,000","44,900,000","53,200,000","43,300,000","51,700,000","44,600,000","41,600,000","26,500,000","32,500,000","24,200,000","20,000,000","23,400,000","30,400,000","26,000,000","28,300,000","14,600,000","22,700,000","22,200,000","24,100,000","22,600,000","24,400,000","26,200,000","24,100,000","31,800,000","31,600,000","29,600,000","29,100,000","31,300,000","27,300,000","24,900,000","25,400,000","22,800,000","27,300,000","28,000,000","27,200,000","26,100,000","26,100,000","32,400,000","25,500,000","28,900,000","30,200,000","27,400,000","27,700,000","34,800,000","32,800,000","30,000,000","35,000,000","28,700,000","32,700,000","33,300,000","36,200,000","31,200,000","33,900,000","37,100,000","34,100,000","30,400,000","31,900,000","32,900,000","32,400,000",,,,
OperatingExpense,"260,100,000","68,800,000","61,100,000","60,300,000","69,900,000","45,600,000","52,000,000","37,200,000","38,300,000","40,100,000","44,400,000","36,000,000","34,400,000","37,500,000","36,700,000","33,800,000","34,700,000","36,600,000","42,800,000","35,800,000","35,500,000","35,400,000","35,400,000","31,000,000","28,500,000","30,100,000","37,000,000","19,300,000","25,600,000","24,900,000","25,300,000","24,400,000","25,500,000","24,400,000","24,200,000","20,800,000","22,100,000","19,400,000","27,000,000","19,500,000","21,700,000","21,300,000","26,200,000","38,500,000","22,800,000","19,800,000","19,200,000","18,100,000","17,300,000","19,300,000","21,900,000","18,300,000","19,300,000","18,500,000","15,200,000","15,300,000","15,700,000","18,000,000","17,900,000","15,200,000","16,600,000","16,500,000","14,900,000","13,100,000","14,600,000","15,100,000","14,300,000","13,700,000","15,500,000","14,500,000","17,000,000","14,900,000","15,600,000","16,900,000","15,500,000","12,100,000","14,100,000","13,300,000","12,800,000","12,000,000","12,000,000","12,000,000","6,100,000","10,900,000","17,900,000","17,100,000","16,000,000","15,900,000","16,300,000","16,300,000","18,000,000","16,600,000","16,400,000","17,000,000","21,000,000","17,500,000","17,700,000","15,600,000","13,800,000","13,300,000","14,200,000","13,100,000","13,000,000","13,100,000","13,100,000","14,400,000",,,,
	SellingGeneralAndAdministration,"238,400,000","63,600,000","55,700,000","54,600,000","64,500,000","41,800,000","48,600,000","33,600,000","34,700,000","36,900,000","41,000,000","32,900,000","30,700,000","34,200,000","33,300,000","30,200,000","30,600,000","32,500,000","37,900,000","31,900,000","30,900,000","31,000,000","30,800,000","26,800,000","24,100,000","25,800,000","33,500,000","15,800,000","21,900,000","21,600,000","21,500,000","20,800,000","21,300,000","20,300,000","20,000,000","17,200,000","18,400,000","15,600,000","22,900,000","16,300,000","19,100,000","19,100,000","23,600,000","20,300,000","20,400,000","17,800,000","16,900,000","16,000,000","15,200,000","17,300,000","19,800,000","16,300,000","17,100,000","16,700,000","13,300,000","13,400,000","13,200,000","16,000,000","15,800,000","13,300,000","14,600,000","14,500,000","13,000,000","11,400,000","12,700,000","13,300,000","12,300,000","11,700,000","13,000,000","12,000,000","14,500,000","12,700,000","13,400,000","14,500,000","13,100,000","10,400,000","11,900,000","11,300,000","10,700,000","10,000,000","11,000,000","10,100,000","9,600,000","8,800,000","10,600,000","9,700,000","9,100,000","8,600,000","9,300,000","8,900,000","10,600,000","9,400,000","9,500,000","9,600,000","11,100,000","9,800,000","10,400,000","9,200,000","8,200,000","8,100,000","9,000,000","8,300,000","8,000,000","8,500,000","8,900,000","8,800,000",,,,
		GeneralAndAdministrativeExpense,"186,500,000","49,300,000","43,200,000","41,400,000","52,600,000","32,700,000","39,000,000","24,600,000","25,900,000","27,400,000","33,100,000","24,300,000","22,100,000","25,600,000","24,800,000","21,300,000","21,400,000","23,400,000","29,200,000","23,800,000","22,700,000","22,700,000","24,300,000","20,800,000","17,700,000","19,400,000","27,300,000","10,300,000","16,800,000","16,200,000","16,000,000","15,300,000","15,800,000","14,800,000","14,300,000","12,500,000","12,900,000","10,600,000","16,500,000","12,000,000","13,400,000","13,100,000","17,900,000","14,600,000","14,900,000","12,700,000","12,200,000","11,500,000","10,600,000","12,000,000","14,200,000","11,500,000","11,600,000","11,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"186,500,000","49,300,000","43,200,000","41,400,000","52,600,000","32,700,000","39,000,000","24,600,000","25,900,000","27,400,000","33,100,000","24,300,000","22,100,000","25,600,000","24,800,000","21,300,000","21,400,000","23,400,000","29,200,000","23,800,000","22,700,000","22,700,000","24,300,000","20,800,000","17,700,000","19,400,000","27,300,000","10,300,000","16,800,000","16,200,000","16,000,000","15,300,000","15,800,000","14,800,000","14,300,000","12,500,000","12,900,000","10,600,000","16,500,000","12,000,000","13,400,000","13,100,000","17,900,000","14,600,000","14,900,000","12,700,000","12,200,000","11,500,000","10,600,000","12,000,000","14,200,000","11,500,000","11,600,000","11,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"51,900,000","14,300,000","12,500,000","13,200,000","11,900,000","9,100,000","9,600,000","9,000,000","8,800,000","9,500,000","7,900,000","8,600,000","8,600,000","8,600,000","8,500,000","8,900,000","9,200,000","9,100,000","8,700,000","8,100,000","8,200,000","8,300,000","6,500,000","6,000,000","6,400,000","6,400,000","6,200,000","5,500,000","5,100,000","5,400,000","5,500,000","5,500,000","5,500,000","5,500,000","5,700,000","4,700,000","5,500,000","5,000,000","6,400,000","4,300,000","5,700,000","6,000,000","5,700,000","5,700,000","5,500,000","5,100,000","4,700,000","4,500,000","4,600,000","5,300,000","5,600,000","4,800,000","5,500,000","5,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"21,700,000","5,200,000","5,400,000","5,700,000","5,400,000","3,800,000","3,400,000","3,600,000","3,600,000","3,200,000","3,400,000","3,100,000","3,700,000","3,300,000","3,400,000","3,600,000","4,100,000","4,100,000","4,900,000","3,900,000","4,600,000","4,400,000","4,600,000","4,200,000","4,400,000","4,300,000","3,500,000","3,500,000","3,700,000","3,300,000","3,800,000","3,600,000","4,200,000","4,100,000","4,200,000","3,600,000","3,700,000","3,800,000","2,800,000","2,400,000","2,600,000","2,200,000","2,600,000","2,300,000","2,400,000","2,000,000","2,300,000","2,100,000","2,100,000","2,000,000","2,100,000","2,000,000","2,200,000","1,800,000","1,900,000","1,900,000","2,500,000","2,000,000","2,100,000","1,900,000","2,000,000","2,000,000","1,900,000","1,700,000","1,900,000","1,800,000","2,000,000","2,000,000","2,500,000","2,500,000","2,500,000","2,200,000","2,200,000","2,400,000","2,400,000","1,700,000","2,200,000","2,000,000","2,100,000","2,000,000","2,000,000","1,900,000","1,600,000","2,100,000","1,900,000","2,000,000","1,500,000","1,600,000","1,500,000","1,700,000","1,700,000","1,600,000","1,600,000","1,800,000","1,800,000","1,700,000","1,700,000","1,300,000","1,700,000","1,600,000","1,600,000","1,500,000","1,600,000","1,300,000","1,100,000","2,000,000",,,,
