name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalAssets,"13,678,400,000","13,555,000,000","12,934,600,000","12,297,000,000","11,540,400,000","11,168,900,000","10,617,500,000","10,103,600,000","9,891,100,000","9,733,200,000","9,131,300,000","8,531,600,000","8,234,900,000","7,846,700,000","7,318,600,000","6,849,600,000","6,426,200,000","5,758,000,000","5,644,600,000","5,250,800,000","4,808,000,000","6,486,900,000","6,174,700,000","5,780,800,000","5,306,300,000","4,907,300,000","4,682,300,000","4,354,500,000","4,126,200,000","3,959,400,000","3,651,500,000","3,404,600,000","4,194,200,000","3,950,300,000","3,697,400,000","4,201,300,000","4,235,800,000","4,059,200,000","3,732,200,000","3,626,100,000","3,332,900,000","3,063,100,000","2,746,000,000","2,649,900,000","2,568,300,000","2,390,400,000","2,351,800,000","2,243,100,000","2,016,600,000","1,809,716,000","1,637,811,000","1,501,282,000","1,386,053,000","1,474,624,000","1,364,671,000","1,231,387,000","1,123,285,000","1,039,998,000","912,247,000","808,698,000","724,168,000","671,790,000","613,993,000","565,838,000","524,503,000","501,587,000","427,915,000","389,522,000","369,200,000","354,229,000","336,823,000","322,460,000","316,339,000","314,994,000","238,764,000","245,483,000","89,416,000","91,581,000","92,855,000","93,535,000","95,488,000","100,361,000","100,412,000","103,003,000","105,006,000","112,421,000","111,067,000","106,572,000","65,081,000"
	CurrentAssets,"5,803,200,000","5,844,900,000","5,728,000,000","6,016,600,000","6,066,400,000","6,625,900,000","6,300,300,000","5,899,000,000","4,691,500,000","4,662,600,000","4,317,000,000","4,071,600,000","4,025,000,000","4,333,200,000","4,252,600,000","3,986,100,000","3,381,700,000","2,810,900,000","2,928,900,000","2,642,200,000","2,167,700,000","3,250,400,000","2,911,400,000","2,827,400,000","2,406,400,000","2,195,500,000","2,398,800,000","2,163,200,000","1,959,300,000","1,847,000,000","1,591,900,000","1,533,400,000","2,077,600,000","1,932,400,000","1,733,500,000","1,861,000,000","1,894,700,000","1,892,800,000","1,653,100,000","1,703,300,000","1,436,100,000","1,466,300,000","1,311,900,000","1,365,300,000","1,483,600,000","1,275,800,000","1,301,500,000","1,264,100,000","1,019,500,000","846,628,000","781,225,000","638,058,000","564,504,000","703,890,000","651,564,000","559,540,000","582,012,000","609,591,000","538,702,000","455,500,000","407,378,000","374,451,000","319,254,000","276,202,000","267,365,000","208,655,000","250,861,000","211,995,000","192,689,000","176,684,000","158,064,000","141,947,000","154,693,000","151,948,000","74,834,000","80,352,000","76,223,000","78,625,000","79,442,000","79,513,000","81,251,000","89,219,000","90,149,000","92,732,000","95,311,000","103,666,000","102,947,000","98,435,000","62,002,000"
		CashCashEquivalentsAndShortTermInvestments,"3,995,300,000","4,230,900,000","4,132,000,000","4,439,200,000","4,557,500,000","5,171,500,000","4,718,200,000","4,488,300,000","3,253,400,000","3,221,700,000","2,897,600,000","2,718,400,000","2,808,700,000","3,063,100,000","3,135,900,000","2,932,500,000","2,517,300,000","1,960,600,000","2,146,800,000","1,823,400,000","1,464,800,000","2,554,600,000","2,215,300,000","2,183,800,000","1,808,400,000","1,559,800,000","1,739,700,000","1,561,500,000","1,362,200,000","1,232,500,000","1,014,300,000","978,600,000","1,559,300,000","1,403,500,000","1,212,900,000","1,290,200,000","1,358,200,000","1,324,400,000","1,141,400,000","1,212,500,000","971,300,000","1,029,200,000","910,600,000","993,900,000","1,089,800,000","910,400,000","980,900,000","967,900,000","743,400,000","555,435,000","512,797,000","380,662,000","340,016,000","451,369,000","408,222,000","339,637,000","386,968,000","427,467,000","368,958,000","305,886,000","274,699,000","239,743,000","201,808,000","160,518,000","165,447,000","129,187,000","189,420,000","158,542,000","149,452,000","132,038,000","121,215,000","106,414,000","115,835,000","112,949,000","35,449,000","42,850,000","45,009,000","50,839,000","48,505,000","55,371,000","56,629,000","66,661,000","64,274,000","74,471,000","76,916,000","89,441,000","87,683,000","87,340,000","54,631,000"
			CashAndCashEquivalents,"1,103,100,000","1,290,900,000","1,346,700,000","1,615,500,000","1,401,800,000","1,622,600,000","1,370,600,000","2,035,600,000","1,223,800,000","1,167,600,000","969,600,000","790,300,000","875,700,000","857,900,000","1,008,300,000","1,203,500,000","974,700,000","648,200,000","875,000,000","696,500,000","708,600,000","1,036,600,000","1,021,600,000","1,193,500,000","980,500,000","714,600,000","868,200,000","915,400,000","701,100,000","600,300,000","493,000,000","507,600,000","814,000,000","782,100,000","586,800,000","432,700,000","427,500,000","553,700,000","396,200,000","484,400,000","325,900,000","465,800,000","298,200,000","382,000,000","449,800,000","279,800,000","382,000,000","420,000,000","313,600,000","221,437,000","206,095,000","173,421,000","96,605,000","194,623,000","227,614,000","223,023,000","230,808,000","122,825,000","86,393,000","65,712,000","52,755,000","34,390,000","53,445,000","31,061,000","5,216,000","5,508,000","8,729,000","7,972,000","11,025,000","5,771,000","11,268,000","8,230,000","13,346,000","11,335,000","12,478,000","17,681,000","22,774,000","17,607,000","18,340,000","23,872,000","8,335,000","10,487,000","24,619,000","23,484,000","13,670,000","22,657,000","25,965,000","40,484,000","39,046,000"
				CashFinancial,"579,400,000","572,300,000","534,500,000","717,600,000","565,100,000","644,300,000","508,700,000","562,600,000","450,300,000","413,100,000","325,200,000","264,000,000","251,500,000","269,400,000","260,600,000","242,000,000","257,900,000","197,700,000","252,400,000","175,000,000","159,100,000","227,700,000","252,200,000","226,800,000","213,300,000","202,600,000","188,500,000","265,000,000","280,000,000","227,700,000","192,900,000","209,100,000","210,500,000","247,800,000","183,100,000","61,400,000","66,800,000","89,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,"523,700,000","718,600,000","812,200,000","897,900,000","836,700,000","978,300,000","861,900,000","1,473,000,000","773,500,000","754,500,000","644,400,000","526,300,000","624,200,000","588,500,000","747,700,000","961,500,000","716,800,000","450,500,000","622,600,000","521,500,000","549,500,000","808,900,000","769,400,000","966,700,000","767,200,000","512,000,000","679,700,000","650,400,000","421,100,000","372,600,000","300,100,000","298,500,000","603,500,000","534,300,000","403,700,000","371,300,000","360,700,000","464,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"2,892,200,000","2,940,000,000","2,785,300,000","2,823,700,000","3,155,700,000","3,548,900,000","3,347,600,000","2,452,700,000","2,029,600,000","2,054,100,000","1,928,000,000","1,928,100,000","1,933,000,000","2,205,200,000","2,127,600,000","1,729,000,000","1,542,600,000","1,312,400,000","1,271,800,000","1,126,900,000","756,200,000","1,518,000,000","1,193,700,000","990,300,000","827,900,000","845,200,000","871,500,000","646,100,000","661,100,000","632,200,000","521,300,000","471,000,000","745,300,000","621,400,000","626,100,000","857,500,000","930,700,000","770,700,000","745,200,000","728,100,000","645,400,000","563,400,000","612,400,000","611,900,000","640,000,000","630,600,000","598,900,000","547,900,000","429,800,000","333,998,000","306,702,000","207,241,000","243,411,000","256,746,000","180,608,000","116,614,000","156,160,000","304,642,000","282,565,000","240,174,000","221,944,000","205,353,000","148,363,000","129,457,000","160,231,000","123,679,000","180,691,000","150,570,000","138,427,000","126,267,000","109,947,000","98,184,000","102,489,000","101,614,000","22,971,000","25,169,000","22,235,000","33,232,000","30,165,000","31,499,000","48,294,000","56,174,000","39,655,000","50,987,000","63,246,000","66,784,000","61,718,000","46,856,000","15,585,000"
		Receivables,"1,016,300,000","893,000,000","793,600,000","794,300,000","733,300,000","726,600,000","588,600,000","508,800,000","527,600,000","645,200,000","639,000,000","633,400,000","547,600,000","682,300,000","580,400,000","532,500,000","474,900,000","511,900,000","468,000,000","481,100,000","412,900,000","430,200,000","432,000,000","403,800,000","325,900,000","394,300,000","334,700,000","321,500,000","292,400,000","315,100,000","259,100,000","271,100,000","239,100,000","301,400,000","280,600,000","358,600,000","345,100,000","370,300,000","336,200,000","323,200,000","299,700,000","297,900,000","265,100,000","250,300,000","259,900,000","246,800,000","207,900,000","194,700,000","180,200,000","205,384,000","186,530,000","175,216,000","139,341,000","170,107,000","173,708,000","162,088,000","135,690,000","130,370,000","120,456,000","105,649,000","90,482,000","94,680,000","71,679,000","70,530,000","56,975,000","52,849,000","43,756,000","39,646,000","31,407,000","35,443,000","26,361,000","24,705,000","27,324,000","26,820,000","23,656,000","21,855,000","20,895,000","16,887,000","19,044,000","15,213,000","15,492,000","13,248,000","15,557,000","9,686,000","10,266,000","6,444,000","8,373,000","5,285,000","2,780,000"
			AccountsReceivable,"906,100,000","782,700,000","695,000,000","699,900,000","654,300,000","645,500,000","588,600,000","508,800,000","527,600,000","645,200,000","639,000,000","633,400,000","547,600,000","682,300,000","580,400,000","532,500,000","474,900,000","511,900,000","468,000,000","481,100,000","412,900,000","430,200,000","432,000,000","403,800,000","325,900,000","394,300,000","334,700,000","321,500,000","292,400,000","315,100,000","259,100,000","271,100,000","239,100,000","301,400,000","280,600,000","358,600,000","345,100,000","370,300,000","336,200,000","323,200,000","299,700,000","297,900,000","265,100,000","250,300,000","259,900,000","246,800,000","207,900,000","194,700,000","180,200,000","205,384,000","186,530,000","175,216,000","139,341,000","170,107,000","173,708,000","162,088,000","135,690,000","130,370,000","120,456,000","105,649,000","90,482,000","94,680,000","71,679,000","70,530,000","56,975,000","52,849,000","43,756,000","39,646,000","31,407,000","35,443,000","26,361,000","24,705,000","27,324,000","26,820,000","23,656,000","21,855,000","20,895,000","16,887,000","19,044,000","15,213,000","15,492,000","13,248,000","15,557,000","9,686,000","10,266,000",,,,
				GrossAccountsReceivable,,"802,900,000",,,,"663,200,000",,,,"653,500,000",,,,"690,500,000",,,,"516,500,000",,,,"432,100,000",,,,"396,400,000",,,,"315,400,000",,,,"301,900,000",,,,"373,300,000",,,,"303,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
