name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,12/31/1989,12/31/1988,12/31/1987,12/31/1986
TotalAssets,"58,043,000,000","58,620,000,000","55,912,000,000","55,204,000,000","54,773,000,000","52,663,000,000","51,425,000,000","51,188,000,000","49,045,000,000","49,519,000,000","24,476,000,000","23,835,000,000","24,075,000,000","21,859,000,000","21,068,000,000","20,385,000,000","20,591,000,000","20,843,000,000","23,894,000,000","22,653,000,000","23,022,000,000","24,238,000,000","23,848,000,000","23,138,000,000","23,501,000,000","23,765,000,000","24,239,000,000","23,662,000,000","23,786,000,000","24,072,000,000","23,455,000,000","26,316,000,000","26,115,000,000","26,387,000,000","25,895,000,000","25,693,000,000","26,111,000,000","26,466,000,000","26,392,000,000","26,781,000,000","26,393,000,000","26,197,000,000","26,114,000,000","26,229,000,000","26,372,000,000","26,142,600,000","26,488,600,000","26,014,200,000","26,756,100,000","26,962,000,000","26,560,500,000","26,025,900,000","26,405,800,000","26,889,300,000","27,173,700,000","41,247,800,000","41,031,300,000","40,430,200,000","41,101,700,000","42,691,800,000","43,325,600,000","43,508,800,000","43,485,800,000","43,069,500,000","42,503,300,000","43,029,600,000","67,314,700,000","67,198,200,000","66,867,400,000","68,002,300,000","90,566,700,000","89,671,500,000","89,731,500,000","89,848,500,000","90,935,500,000","90,715,800,000","89,165,400,000","89,754,200,000","89,788,200,000","88,994,300,000","88,441,400,000","90,809,900,000","91,582,700,000","92,115,200,000","92,550,200,000","82,646,100,000","82,423,400,000","83,725,200,000","24,323,500,000","24,486,400,000","24,268,200,000","23,803,400,000","23,053,400,000","23,613,100,000","28,288,700,000","29,053,800,000","29,197,200,000","29,079,100,000","28,834,000,000","3,753,000,000","3,980,100,000","3,936,900,000","2,040,800,000"
	CurrentAssets,"15,354,000,000","16,676,000,000","14,798,000,000","15,254,000,000","15,487,000,000","13,779,000,000","13,157,000,000","12,439,000,000","10,406,000,000","11,902,000,000","6,273,000,000","6,336,000,000","6,732,000,000","6,752,000,000","6,040,000,000","6,048,000,000","6,191,000,000","6,273,000,000","6,294,000,000","5,686,000,000","5,620,000,000","6,063,000,000","5,457,000,000","5,096,000,000","5,534,000,000","5,747,000,000","5,555,000,000","5,232,000,000","5,220,000,000","5,589,000,000","5,404,000,000","5,392,000,000","5,077,000,000","5,370,000,000","4,892,000,000","4,770,000,000","5,259,000,000","5,720,000,000","5,788,000,000","6,382,000,000","5,783,000,000","5,543,000,000","5,466,000,000","5,695,000,000","5,637,000,000","5,334,700,000","5,678,700,000","5,241,500,000","5,705,200,000","5,636,900,000","5,101,300,000","4,711,100,000","4,963,500,000","5,192,800,000","5,217,800,000","5,233,600,000","6,991,800,000","6,030,900,000","5,743,300,000","7,428,800,000","8,257,500,000","8,144,100,000","7,872,500,000","7,510,100,000","6,196,300,000","6,795,500,000","6,993,100,000","6,725,400,000","6,615,800,000","7,493,500,000","9,447,400,000","7,916,000,000","7,470,800,000","7,736,300,000","7,511,900,000","7,087,500,000","6,620,200,000","7,166,800,000","7,262,500,000","6,791,800,000","6,827,000,000","7,206,400,000","7,075,700,000","7,038,500,000","7,856,200,000","7,832,400,000","7,519,800,000","7,204,200,000","4,951,600,000","5,198,400,000","4,982,000,000","4,815,300,000","4,394,700,000","5,064,500,000","5,713,500,000","5,934,100,000","5,995,900,000","5,881,300,000","28,834,000,000","590,900,000","553,400,000","446,800,000","393,200,000"
		CashCashEquivalentsAndShortTermInvestments,"5,302,000,000","6,267,000,000","4,823,000,000","5,375,000,000","5,499,000,000","2,984,000,000","3,086,000,000","2,288,000,000","589,000,000","632,000,000","196,000,000","216,000,000","500,000,000","322,000,000","182,000,000","252,000,000","147,000,000","285,000,000","144,000,000","170,000,000","163,000,000","598,000,000","179,000,000","176,000,000","411,000,000","323,000,000","133,000,000","320,000,000","331,000,000","428,000,000","178,000,000","261,000,000","311,000,000","397,000,000","226,000,000","282,000,000","409,000,000","708,000,000","947,000,000","1,888,000,000","794,000,000","660,000,000","947,000,000","1,346,000,000","972,000,000","480,000,000","1,072,000,000","838,100,000","872,700,000","716,700,000","473,800,000","341,500,000","239,600,000","419,500,000","553,100,000","813,900,000","2,258,900,000","1,346,900,000","1,226,000,000","2,796,800,000","3,378,600,000","3,074,600,000","3,176,600,000","3,061,800,000","1,286,800,000","1,655,300,000","810,800,000","666,400,000","467,400,000","928,200,000","2,453,200,000","1,713,300,000","1,059,300,000","850,700,000","758,900,000","881,300,000","664,100,000","631,400,000","521,000,000","654,800,000","545,300,000","727,400,000","525,300,000","863,900,000","947,800,000","934,500,000","992,700,000","907,000,000","697,500,000","680,800,000","674,200,000","616,000,000","382,700,000","767,300,000","292,300,000","218,500,000","201,600,000","261,000,000","209,000,000","12,400,000","16,400,000","19,300,000","12,200,000"
			CashAndCashEquivalents,"5,302,000,000","6,267,000,000","4,823,000,000","5,375,000,000","5,499,000,000","2,984,000,000","3,086,000,000","2,288,000,000","589,000,000","632,000,000","196,000,000","216,000,000","500,000,000","322,000,000","182,000,000","252,000,000","147,000,000","285,000,000","144,000,000","170,000,000","163,000,000","598,000,000","179,000,000","176,000,000","411,000,000","323,000,000","133,000,000","320,000,000","331,000,000","428,000,000","178,000,000","261,000,000","311,000,000","397,000,000","226,000,000","282,000,000","409,000,000","708,000,000","947,000,000","1,888,000,000","794,000,000","660,000,000","947,000,000","1,346,000,000","972,000,000","480,000,000","1,072,000,000","838,100,000","872,700,000","716,700,000","473,800,000","341,500,000","239,600,000","419,500,000","553,100,000","813,900,000","2,258,900,000","1,346,900,000","1,226,000,000","2,796,800,000","3,378,600,000","3,074,600,000","3,176,600,000","3,061,800,000","1,286,800,000","1,655,300,000","810,800,000","666,400,000","467,400,000","928,200,000","2,453,200,000","1,713,300,000","1,059,300,000","850,700,000","758,900,000","881,300,000","664,100,000","631,400,000","521,000,000","654,800,000","545,300,000","727,400,000","525,300,000","863,900,000","947,800,000","934,500,000","992,700,000","907,000,000","697,500,000","680,800,000","674,200,000","616,000,000","382,700,000","767,300,000","292,300,000","218,500,000","201,600,000","261,000,000","209,000,000","12,400,000","16,400,000","19,300,000","12,200,000"
		Receivables,"7,263,000,000","6,984,000,000","6,560,000,000","6,824,000,000","7,310,000,000","7,017,000,000","6,946,000,000","7,139,000,000","7,199,000,000","7,206,000,000","3,685,000,000","3,795,000,000","4,147,000,000","4,041,000,000","3,697,000,000","3,597,000,000","3,820,000,000","3,697,000,000","3,598,000,000","3,299,000,000","3,478,000,000","3,314,000,000","3,348,000,000","3,243,000,000","3,678,000,000","3,628,000,000","3,397,000,000","3,124,000,000","3,295,000,000","3,459,000,000","3,378,000,000","3,002,000,000","3,301,000,000","3,415,000,000","3,221,000,000","2,998,000,000","3,130,000,000","3,137,000,000","3,202,000,000","2,973,000,000","3,332,000,000","3,254,000,000","3,114,000,000","3,024,000,000","3,146,000,000","3,248,100,000","3,035,500,000","2,895,600,000","3,198,700,000","2,900,200,000","2,726,900,000","2,677,200,000","2,932,900,000","2,749,900,000","2,780,400,000","2,668,000,000","2,923,000,000","2,678,000,000","2,592,900,000","2,541,700,000","2,835,400,000","2,824,000,000","2,582,200,000","2,451,900,000","2,770,800,000","2,733,200,000","3,908,400,000","3,784,900,000","3,836,200,000","4,229,300,000","3,936,500,000","3,728,900,000","3,894,600,000","4,336,300,000","3,821,900,000","3,399,500,000","3,251,400,000","3,721,000,000","3,390,800,000","3,076,600,000","3,272,500,000","3,581,800,000","3,843,300,000","3,652,400,000","3,986,400,000","3,964,100,000","3,501,900,000","3,284,400,000","1,530,000,000","1,697,400,000","1,676,900,000","1,577,600,000","1,444,300,000","1,759,100,000","2,397,700,000","2,497,200,000","2,063,500,000","1,984,000,000","2,153,100,000","244,300,000","235,800,000","188,400,000","177,600,000"
			AccountsReceivable,"7,263,000,000","6,984,000,000","6,560,000,000","6,824,000,000","7,310,000,000","7,017,000,000","6,946,000,000","7,139,000,000","7,199,000,000","7,206,000,000","3,685,000,000","3,795,000,000","4,147,000,000","4,041,000,000","3,697,000,000","3,597,000,000","3,820,000,000","3,697,000,000","3,598,000,000","3,299,000,000","3,478,000,000","3,314,000,000","3,348,000,000","3,243,000,000","3,678,000,000","3,628,000,000","3,397,000,000","3,124,000,000","3,295,000,000","3,459,000,000","3,378,000,000","3,002,000,000","3,301,000,000","3,415,000,000","3,221,000,000","2,998,000,000","3,130,000,000","3,137,000,000","3,305,000,000","3,088,000,000","3,444,000,000","3,254,000,000","3,257,000,000","3,163,000,000",,,,,,,,,,,"2,780,400,000","2,668,000,000","2,923,000,000","2,678,000,000","2,592,900,000","2,541,700,000","2,835,400,000","2,824,000,000","2,582,200,000","2,451,900,000","2,770,800,000","2,733,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,087,600,000",,,,,
				GrossAccountsReceivable,"7,376,000,000","7,064,000,000","6,644,000,000","6,908,000,000","7,393,000,000","7,102,000,000","7,040,000,000","7,227,000,000","7,285,000,000","7,292,000,000","3,731,000,000","3,841,000,000","4,192,000,000","4,082,000,000","3,745,000,000","3,647,000,000","3,869,000,000","3,746,000,000","3,646,000,000","3,360,000,000","3,538,000,000","3,374,000,000","3,415,000,000","3,309,000,000","3,741,000,000","3,691,000,000","3,460,000,000","3,184,000,000","3,349,000,000","3,509,000,000","3,432,000,000","3,058,000,000","3,376,000,000","3,491,000,000","3,301,000,000","3,076,000,000","3,212,000,000","3,218,000,000",,,,"3,368,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-113,000,000","-80,000,000","-84,000,000","-84,000,000","-83,000,000","-85,000,000","-94,000,000","-88,000,000","-86,000,000","-86,000,000","-46,000,000","-46,000,000","-45,000,000","-41,000,000","-48,000,000","-50,000,000","-49,000,000","-49,000,000","-48,000,000","-61,000,000","-60,000,000","-60,000,000","-67,000,000","-66,000,000","-63,000,000","-63,000,000","-63,000,000","-60,000,000","-54,000,000","-50,000,000","-54,000,000","-56,000,000","-75,000,000","-76,000,000","-80,000,000","-78,000,000","-82,000,000","-81,000,000",,,,"-114,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-103,000,000","-115,000,000","-112,000,000",,"-143,000,000","-139,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-103,600,000",,,,,
		Inventory,"950,000,000","1,504,000,000","1,563,000,000","1,419,000,000","1,137,000,000","1,757,000,000","1,869,000,000","1,837,000,000","1,431,000,000","2,876,000,000","1,964,000,000","1,945,000,000","1,533,000,000","1,988,000,000","1,828,000,000","1,876,000,000","1,593,000,000","1,828,000,000","1,830,000,000","1,560,000,000","1,201,000,000","1,427,000,000","1,459,000,000","1,224,000,000","822,000,000","1,271,000,000","1,420,000,000","1,156,000,000","764,000,000","922,000,000","1,136,000,000","940,000,000","541,000,000","772,000,000","554,000,000","449,000,000","569,000,000","859,000,000","685,000,000","521,000,000","574,000,000","735,000,000","536,000,000","360,000,000","438,000,000","725,400,000","552,300,000","496,800,000","604,800,000","1,085,000,000","861,300,000","648,500,000","753,300,000","1,027,300,000","781,500,000","635,700,000","750,000,000","971,900,000","792,200,000","729,600,000","768,900,000","982,900,000","838,200,000","743,800,000","800,300,000","976,300,000","952,900,000","926,600,000","937,800,000","996,700,000","960,900,000","1,248,800,000","1,328,100,000","1,444,400,000","1,424,200,000","1,272,100,000","1,232,200,000","1,332,700,000","1,827,000,000","1,499,500,000","1,506,800,000","1,369,400,000","1,500,200,000","1,363,500,000","1,453,700,000","1,402,000,000","1,308,100,000","1,295,200,000","1,806,200,000","1,959,500,000","1,798,100,000","1,738,500,000","1,696,000,000","1,805,500,000","2,252,700,000","2,441,300,000","2,358,500,000","2,454,800,000","2,342,400,000",,,,
