name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
TotalAssets,"17,378,888,000","17,515,865,000","17,732,358,000","16,514,913,000","15,914,088,000","16,020,286,000","15,990,678,000","15,685,556,000","13,371,612,000","12,449,895,000"
	CurrentAssets,"2,982,418,000","2,878,211,000","2,775,761,000","2,707,454,000","2,416,024,000","2,696,898,000","2,783,851,000","3,390,789,000","1,737,837,000","832,072,000"
		CashCashEquivalentsAndShortTermInvestments,"2,911,222,000","2,803,271,000","2,693,315,000","2,650,519,000","2,369,372,000","2,649,136,000","2,732,692,000","3,342,546,000","1,696,204,000","793,214,000"
			CashAndCashEquivalents,"1,791,517,000","1,541,048,000","1,800,808,000","1,142,281,000","708,810,000","1,008,680,000","1,552,802,000","2,443,430,000","624,367,000","283,682,000"
			OtherShortTermInvestments,"1,119,705,000","1,262,223,000","892,507,000","1,508,238,000","1,660,562,000","1,640,456,000","1,179,890,000","899,116,000","1,071,837,000","509,532,000"
		Receivables,"65,808,000","68,309,000","73,501,000","44,837,000","39,995,000","39,166,000","36,761,000","35,454,000","41,581,000","38,766,000"
			OtherReceivables,"65,808,000","68,309,000","73,501,000","44,837,000","39,995,000","39,166,000","36,761,000","35,454,000","41,581,000","38,766,000"
		HedgingAssetsCurrent,,,,,,,,,,"0"
		OtherCurrentAssets,"5,388,000","6,631,000","8,945,000","12,098,000","6,657,000","8,596,000","14,398,000","12,789,000","52,000","92,000"
	TotalNonCurrentAssets,"14,396,470,000","14,637,654,000","14,956,597,000","13,807,459,000","13,498,064,000","13,323,388,000","13,206,827,000","12,294,767,000","11,633,775,000","11,617,823,000"
		GoodwillAndOtherIntangibleAssets,"0","5,670,000","11,466,000","17,262,000","22,995,000","28,666,000","34,462,000","40,258,000","45,991,000","51,724,000"
			OtherIntangibleAssets,,"5,670,000","11,466,000","17,262,000","22,995,000","28,666,000","34,462,000","40,258,000","45,991,000","51,724,000"
		InvestmentsAndAdvances,"14,392,600,000","14,627,839,000","14,940,616,000","13,784,237,000","13,467,929,000","13,266,125,000","13,159,845,000","12,239,792,000","11,573,077,000","11,478,149,000"
			LongTermEquityInvestment,"418,151,000","435,394,000","473,051,000","465,620,000","444,407,000","454,936,000","439,839,000","430,296,000","411,516,000","124,061,000"
				InvestmentsInOtherVenturesUnderEquityMethod,,"435,394,000","473,051,000","465,620,000","444,407,000","454,936,000","439,839,000","430,296,000","411,516,000","124,061,000"
