name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003
			NetIncomeContinuousOperations,"-17,400,000","5,100,000","4,200,000","-15,600,000","-11,100,000","-15,400,000","7,300,000","10,900,000","-4,600,000","-21,500,000","-11,900,000","-7,700,000","-27,200,000","-13,500,000","-12,500,000","-20,900,000","2,300,000","7,100,000","-52,500,000","7,700,000","6,200,000","8,800,000","7,200,000","10,200,000","3,100,000","-4,200,000","2,600,000","4,900,000","-12,400,000","-72,000,000","10,500,000","-3,000,000","25,600,000","39,000,000","23,400,000","22,500,000","19,100,000","-12,600,000","20,247,000","-54,760,000","-25,056,000","10,269,000","3,123,000","15,834,000","26,404,000","14,045,000","16,156,000","9,985,000","6,848,000","10,812,000","7,874,000","-18,304,000","-3,317,000","11,841,000","122,861,000","-38,552,000","15,161,000","-360,855,000","-1,168,238,000","34,292,000","32,359,000","29,839,000","26,375,000","30,038,000","36,706,000","30,935,000","29,555,000","28,798,000","26,063,000","27,789,000","21,970,000","24,515,000","-570,000","19,213,000","24,351,000","18,488,000","20,457,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","740,000","0","0","1,000",,"-497,000","21,780,000","1,816,000","6,348,000","20,411,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"20,477,000","35,768,000","32,988,000","31,981,000","30,667,000","29,369,000","21,547,000","30,857,000","29,656,000","28,219,000","28,327,000","27,528,000","23,994,000","1,822,000",,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"444,262,000","2,559,000","2,604,000","2,592,000","1,979,000","2,845,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-17,400,000","5,100,000","4,200,000","-15,600,000","-11,100,000","-15,400,000","7,300,000","10,900,000","-4,600,000","-21,500,000","-11,900,000","-7,700,000","-27,200,000","-13,500,000","-12,500,000","-20,900,000","2,300,000","7,100,000","-52,500,000","7,700,000","6,200,000","8,800,000","7,200,000","10,200,000","3,100,000","-4,200,000","2,600,000","4,900,000","-12,400,000","-72,000,000","10,500,000","-3,000,000","25,600,000","39,000,000","23,400,000","22,500,000","19,100,000","-12,600,000","20,247,000","-54,760,000","-25,056,000","10,269,000","3,123,000","15,834,000","-438,335,000","-21,723,000","-19,436,000","-24,588,000","-25,798,000","-21,402,000","-23,886,000","-49,161,000","-32,973,000","-16,378,000","94,534,000","-66,080,000","-8,833,000","-362,677,000","-1,168,487,000","34,292,000","32,359,000","29,839,000","26,375,000","30,038,000","36,706,000","30,935,000","29,555,000","29,538,000","26,063,000","27,789,000","21,971,000","24,515,000","-1,067,000","40,993,000","26,167,000","24,836,000","40,868,000"
BasicEPS,,"0.05","0.04","-0.16","-0.13","-0.19","0.09","0.14","-0.06","-0.28","-0.16","-0.1","-0.41","-0.21","-0.19","-0.32","0.04","0.11","-0.83","0.12","0.1","0.14","0.12","0.16","0.05","-0.07","0.04","0.08","-0.2","-1.16","0.17","-0.05","0.4","0.54","0.33","0.31","0.27","-0.18","0.28","-0.77","-0.35","0.14",,"0.24","-10.96","-2.08",,"-2.4","-2.48","-2.08",,"-4.8","-3.2","-1.6",,"-6.4","-0.88","-35.2",,"3.36","3.12","2.88",,"2.88","3.44","2.96",,"2.8","2.48","2.64",,"2.24","-0.08","3.76",,"2.32","3.76"
DilutedEPS,,"0.05","0.04","-0.16","-0.13","-0.19","0.08","0.12","-0.06","-0.28","-0.16","-0.1","-0.41","-0.21","-0.19","-0.32","0.03","0.11","-0.83","0.12","0.09","0.13","0.11","0.15","0.05","-0.07","0.04","0.08","-0.2","-1.16","0.17","-0.05","0.4","0.54","0.33","0.31","0.27","-0.18","0.28","-0.77","-0.35","0.14",,"0.24","-10.96","-2.08",,"-2.4","-2.48","-2.08",,"-4.8","-3.2","-1.6",,"-6.4","-0.88","-35.2",,"3.28","3.04","2.8",,"2.8","3.36","2.88",,"2.72","2.4","2.56",,"2.24","-0.08","3.76",,"2.32","3.76"
BasicAverageShares,,"95,700,000","95,600,000","96,000,000","87,200,000","79,600,000","77,900,000","77,900,000","77,800,000","77,400,000","76,700,000","76,400,000","66,100,000","64,800,000","64,500,000","64,500,000","64,500,000","63,800,000","63,100,000","63,100,000","63,000,000","62,100,000","61,900,000","62,200,000","62,500,000","62,400,000","62,100,000","62,100,000","62,100,000","62,000,000","62,600,000","63,300,000","63,600,000","71,600,000","71,600,000","71,600,000","71,600,000","71,500,000","71,500,000","71,512,000","71,502,000","71,490,000",,"71,477,625","39,958,625","10,454,750",,"10,417,000","10,408,250","10,329,000",,"10,313,125","10,313,000","10,310,375",,"10,308,000","10,308,000","10,303,750",,"10,311,000","10,365,250","10,433,625",,"10,537,250","10,590,875","10,546,125",,"10,610,375","10,598,000","10,572,000",,"10,907,750","10,866,125","10,838,750",,"10,784,125","10,778,000"
DilutedAverageShares,,"99,500,000","99,600,000","96,000,000","87,200,000","79,600,000","88,800,000","88,700,000","77,800,000","77,400,000","76,700,000","76,400,000","66,100,000","64,800,000","64,500,000","64,500,000","66,400,000","66,200,000","63,100,000","66,200,000","66,300,000","66,100,000","66,400,000","66,400,000","66,000,000","62,400,000","64,100,000","63,800,000","62,100,000","62,000,000","62,700,000","63,300,000","63,800,000","71,900,000","71,900,000","72,000,000","71,800,000","71,500,000","71,600,000","71,512,000","71,502,000","71,651,000",,"72,176,000","39,958,625","10,454,750",,"10,417,000","10,408,250","10,329,000",,"10,313,125","10,313,000","10,310,375",,"10,308,000","10,308,000","10,303,750",,"10,431,375","10,521,125","10,599,000",,"10,724,875","10,810,375","10,744,750",,"10,752,375","10,703,625","10,752,875",,"10,948,500","10,866,125","10,902,125",,"10,840,000","10,813,500"
TotalOperatingIncomeAsReported,"83,200,000","17,900,000","16,600,000","26,800,000","21,900,000","8,400,000","31,300,000","36,600,000","22,000,000","13,100,000","12,700,000","16,400,000","14,300,000","8,600,000","13,700,000","-10,900,000","10,000,000","5,700,000","-56,500,000","23,300,000","19,800,000","22,100,000","22,900,000","26,200,000","16,200,000","23,100,000","13,600,000","16,600,000","-15,700,000","1,700,000","-3,000,000","16,300,000","21,100,000","37,000,000","43,000,000","48,100,000","42,500,000","44,300,000","40,710,000","-27,374,000","3,133,000","35,931,000","36,233,000","40,325,000","34,258,000","31,701,000","45,969,000","38,474,000","9,061,000","37,454,000","15,663,000","7,423,000","23,059,000","39,444,000","20,968,000","-38,464,000","23,420,000","-343,115,000","-1,134,497,000","49,259,000","47,880,000","44,091,000","39,310,000","43,963,000","53,793,000","47,635,000","37,454,000","40,571,000","38,913,000","37,046,000","-20,417,000","34,694,000","25,583,000","25,266,000","33,596,000","23,512,000","26,515,000"
RentExpenseSupplemental,"60,900,000","14,500,000","14,800,000","15,300,000","16,300,000","15,500,000","16,700,000","15,600,000","14,200,000","14,900,000","14,500,000","15,500,000","15,500,000","15,400,000","14,600,000","13,800,000","17,000,000","16,600,000","17,100,000","15,500,000","18,200,000","15,300,000","15,100,000","15,600,000","16,000,000","15,200,000","16,000,000","15,000,000","15,800,000","15,500,000","14,500,000","13,400,000","13,700,000","12,800,000","12,000,000","12,100,000","11,900,000","13,000,000","11,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"1,197,900,000","289,700,000","308,000,000","292,800,000","307,400,000","301,700,000","292,000,000","286,600,000","257,800,000","277,800,000","308,600,000","308,200,000","309,500,000","306,800,000","332,100,000","358,100,000","364,600,000","374,300,000","464,700,000","374,500,000","390,200,000","364,000,000","482,300,000","356,900,000","367,500,000","335,300,000","363,100,000","352,000,000","374,500,000","328,900,000","352,600,000","341,700,000","351,300,000","337,900,000","342,800,000","334,900,000","322,600,000","296,200,000","313,703,000","365,924,000","327,009,000","282,164,000","285,612,000","281,622,000","275,695,000","262,323,000","255,281,000","254,413,000","247,119,000","251,442,000","280,717,000","297,027,000","268,122,000","240,447,000","269,612,000","268,396,000","269,863,000","343,889,000","302,231,000","290,120,000","283,396,000","264,002,000","267,233,000","252,468,000","239,120,000","216,037,000","219,481,000","205,814,000","201,087,000","190,869,000","239,653,000","181,459,000","76,606,000","166,055,000","440,165,000","67,264,000","65,417,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-17,400,000","5,100,000","4,200,000","-15,600,000","-11,100,000","-15,400,000","7,300,000","10,900,000","-4,600,000","-21,500,000","-11,900,000","-7,700,000","-27,200,000","-13,500,000","-12,500,000","-20,900,000","2,300,000","7,100,000","-52,500,000","7,700,000","6,200,000","8,800,000","7,200,000","10,200,000","3,100,000","-4,200,000","2,600,000","4,900,000","-12,400,000","-72,000,000","10,500,000","-3,000,000","25,600,000","39,000,000","23,400,000","22,500,000","19,100,000","-12,600,000","20,247,000","-54,760,000","-25,056,000","10,269,000","3,123,000","15,834,000","26,404,000","14,045,000","16,156,000","9,985,000","6,848,000","10,812,000","7,874,000","-18,304,000","-3,317,000","11,841,000","122,861,000","-38,552,000","15,161,000","-360,855,000","-1,168,487,000","34,292,000","32,359,000","29,839,000","26,375,000","30,038,000","36,706,000","30,935,000","29,555,000","29,538,000","26,063,000","27,789,000","21,971,000","24,515,000","-1,067,000","40,993,000","26,167,000","24,836,000","40,868,000"
NormalizedIncome,"16,553,097.345","5,100,000","4,346,000","9,600,000","-1,328,205.128","-15,400,000","7,300,000","10,900,000","-4,600,000","-21,500,000","-11,900,000","-7,700,000","-27,200,000","-13,500,000","-12,500,000","-20,900,000","2,300,000","7,100,000","-52,500,000","7,700,000","6,200,000","8,800,000","7,200,000","10,200,000","3,100,000","-4,200,000","2,600,000","4,900,000","-12,400,000","-72,000,000","-4,450,000","-3,000,000","7,735,825.545","39,000,000","23,400,000","22,500,000","19,100,000","18,420,652.174","13,936,397.978","-54,727,500","-24,830,450","10,269,000","25,074,800","16,537,895.849","10,243,978.19","14,045,000","16,156,000","9,985,000","6,848,000","10,812,000","7,874,000","-18,304,000","-3,317,000","11,841,000","122,861,000","-7,850,550","-5,038,345.986","-359,880,650","-1,168,238,000","34,292,000","32,359,000","29,839,000","26,375,000","30,038,000","36,706,000","30,935,000","29,555,000","28,798,000","26,063,000","27,789,000","333,041,792.883","24,515,000","11,826,600","19,213,000","24,351,000","18,488,000","20,457,000"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,607,000",,,,"95,801,000",,,,,,,"76,654,000",,,
InterestExpense,"58,100,000","10,900,000","11,700,000","13,000,000","22,500,000","22,300,000","22,900,000","23,000,000","22,700,000","23,800,000","24,300,000","24,800,000","14,000,000","13,900,000","13,800,000","13,800,000","13,700,000","12,300,000","11,700,000","11,600,000","11,200,000","10,800,000","11,200,000","11,300,000","11,200,000","11,300,000","11,600,000","11,200,000","11,400,000","11,100,000","11,500,000","11,600,000","11,400,000","9,700,000","10,000,000","10,000,000","9,900,000","17,400,000","17,670,000","17,710,000","17,637,000","17,883,000","20,445,000","22,234,000","22,873,000","20,613,000","25,597,000","24,689,000","27,440,000","24,407,000","28,095,000","26,127,000","26,649,000","27,040,000","28,389,000","27,834,000","24,008,000","14,789,000","4,912,000","2,202,000","1,983,000","1,958,000","2,003,000","2,003,000","1,975,000","1,947,000","1,914,000","1,697,000","2,608,000","1,389,000",,,,"1,220,000","1,980,000","1,882,000",
NetInterestIncome,"-58,100,000","-10,900,000","-11,700,000","-13,000,000","-22,500,000","-22,300,000","-22,900,000","-23,000,000","-22,700,000","-23,800,000","-24,300,000","-24,800,000","-14,000,000","-13,900,000","-13,800,000","-13,800,000","-13,700,000","-12,300,000","-11,700,000","-11,600,000","-11,200,000","-10,800,000","-11,200,000","-11,300,000","-11,200,000","-11,300,000","-11,600,000","-11,200,000","-11,400,000","-11,100,000","-11,500,000","-11,600,000","-11,400,000","-9,700,000","-10,000,000","-10,000,000","-9,900,000","-17,400,000","-17,670,000","-17,710,000","-17,637,000","-17,883,000","-20,445,000","-22,234,000","-22,873,000","-20,613,000","-25,597,000","-24,689,000","-27,440,000","-24,407,000","-28,095,000","-26,127,000","-26,649,000","-27,040,000","-28,389,000","-27,834,000","-24,008,000","-14,789,000","-4,912,000","-2,202,000","-1,983,000","-1,958,000","-2,003,000","-2,003,000","-1,975,000","-1,947,000","-1,914,000","-1,697,000","-2,608,000","-1,389,000",,,,"-1,220,000","-1,980,000","-1,882,000",
EBIT,"35,500,000","17,000,000","15,500,000","-7,800,000","10,800,000","7,400,000","30,200,000","35,500,000","20,800,000","12,000,000","11,500,000","15,200,000","-21,000,000","7,000,000","12,300,000","-12,400,000","8,600,000","34,200,000","-56,500,000","23,300,000","19,800,000","22,100,000","22,600,000","26,200,000","16,200,000","23,100,000","13,600,000","16,600,000","-15,700,000","1,700,000","20,000,000","16,300,000","43,500,000","37,000,000","43,000,000","48,100,000","42,500,000","-1,000,000","50,707,000","-27,424,000","2,786,000","35,931,000","2,461,000","39,555,000","52,218,000","31,701,000","48,084,000","38,474,000","36,501,000","37,454,000","15,663,000","7,423,000","23,059,000","39,444,000","49,357,000","-10,630,000","47,428,000","-328,326,000","-1,129,585,000","51,461,000","49,863,000","46,049,000","39,310,000","43,963,000","53,793,000","47,635,000","37,454,000","40,571,000","38,913,000","37,046,000","-20,417,000","34,694,000","25,583,000","25,266,000","33,596,000","23,512,000","26,515,000"
EBITDA,"89,400,000"
ReconciledCostOfRevenue,"902,300,000","217,900,000","223,400,000","224,300,000","236,700,000","227,500,000","232,100,000","230,800,000","206,100,000","207,800,000","232,700,000","216,300,000","221,300,000","220,300,000","235,300,000","236,400,000","255,500,000","264,800,000","266,200,000","261,800,000","263,100,000","258,800,000","365,100,000","243,200,000","247,900,000","234,500,000","243,900,000","242,000,000","251,200,000","228,200,000","220,900,000","233,100,000","246,700,000","240,700,000","242,200,000","244,900,000","236,100,000","219,900,000","399,866,000","152,406,000","146,776,000","141,992,000","142,023,000","141,109,000","135,672,000","129,200,000","131,234,000","127,184,000","120,464,000","122,614,000","128,679,000","128,727,000","122,118,000","118,943,000","125,410,000","141,365,000","123,713,000","214,121,000","175,697,000","170,352,000","165,599,000","152,260,000","152,067,000","146,664,000","138,655,000","126,273,000","125,472,000","119,829,000","115,030,000","110,141,000","-140,590,000","104,305,000","27,447,000","90,249,000",,,
ReconciledDepreciation,"53,900,000","12,200,000","13,500,000","14,100,000","14,100,000","15,300,000","15,200,000","15,900,000","16,200,000","17,100,000","18,400,000","18,200,000","18,200,000","19,000,000","18,600,000","19,500,000","20,100,000","18,100,000","19,300,000","18,900,000","18,600,000","18,300,000","19,700,000","18,600,000","20,500,000","21,100,000","17,300,000","16,800,000","17,200,000","14,800,000","15,300,000","13,500,000","13,600,000","13,100,000","14,200,000","12,500,000","12,200,000","11,800,000","11,724,000","10,900,000","11,053,000","10,683,000","11,093,000","11,413,000","11,879,000","11,666,000","12,190,000","11,497,000","11,876,000","12,511,000","13,257,000","14,510,000","14,962,000","14,362,000","14,275,000","13,891,000","14,288,000","14,218,000","14,144,000","13,944,000","12,211,000","11,680,000","10,781,000","10,419,000","9,345,000","8,432,000","9,278,000","8,102,000","7,648,000","7,436,000","-13,205,000","7,439,000","7,396,000","7,223,000","-26,323,000","20,047,000","6,626,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-17,400,000","5,100,000","4,200,000","-15,600,000","-11,100,000","-15,400,000","7,300,000","10,900,000","-4,600,000","-21,500,000","-11,900,000","-7,700,000","-27,200,000","-13,500,000","-12,500,000","-20,900,000","2,300,000","7,100,000","-52,500,000","7,700,000","6,200,000","8,800,000","7,200,000","10,200,000","3,100,000","-4,200,000","2,600,000","4,900,000","-12,400,000","-72,000,000","10,500,000","-3,000,000","25,600,000","39,000,000","23,400,000","22,500,000","19,100,000","-12,600,000","20,247,000","-54,760,000","-25,056,000","10,269,000","3,123,000","15,834,000","26,404,000","14,045,000","16,156,000","9,985,000","6,848,000","10,812,000","7,874,000","-18,304,000","-3,317,000","11,841,000","122,861,000","-38,552,000","15,161,000","-360,855,000","-1,168,238,000","34,292,000","32,359,000","29,839,000","26,375,000","30,038,000","36,706,000","30,935,000","29,555,000","28,798,000","26,063,000","27,789,000","21,970,000","24,515,000","-570,000","19,213,000","24,351,000","18,488,000","20,457,000"
TotalUnusualItemsExcludingGoodwill,"-44,100,000",,"-200,000","-33,600,000","-10,300,000",,,,,,,,,,,,,,,,,,"-300,000",,,,,,,,"23,000,000","0","22,400,000","0","0","0","0","-45,300,000","10,297,000","-50,000","-347,000",,"-33,772,000","-770,000","17,960,000","0",,,,,"0","0","0","0","0","-47,233,000","31,203,000","-1,499,000",,,"100,726,000",,,,,,"0","0","0",,"-403,473,000",,"-20,661,000",,,,
TotalUnusualItems,"-44,100,000",,"-200,000","-33,600,000","-10,300,000",,,,,,,,,,,,,,,,,,"-300,000",,,,,,,,"23,000,000","0","22,400,000","0","0","0","0","-45,300,000","10,297,000","-50,000","-347,000",,"-33,772,000","-770,000","17,960,000","0",,,,,"0","0","0","0","0","-47,233,000","31,203,000","-1,499,000",,,"100,726,000",,,,,,"0","0","0",,"-403,473,000",,"-20,661,000",,,,
NormalizedEBITDA,"133,500,000","29,200,000","29,200,000","39,900,000","35,200,000","22,700,000","45,400,000","51,400,000","37,000,000","29,100,000","29,900,000","33,400,000","-2,800,000","26,000,000","30,900,000","7,100,000","28,700,000","52,300,000","-37,200,000","42,200,000","38,400,000","40,400,000","42,300,000","44,800,000","36,700,000","44,200,000","30,900,000","33,400,000","1,500,000","16,500,000","12,300,000","29,800,000","34,700,000","50,100,000","57,200,000","60,600,000","54,700,000","56,100,000","52,134,000","-16,474,000","14,186,000","46,614,000","47,326,000","51,738,000","46,137,000","43,367,000","60,274,000","49,971,000","48,377,000","49,965,000","28,920,000","21,933,000","38,021,000","53,806,000","63,632,000","50,494,000","30,513,000","-312,609,000","-1,115,441,000","65,405,000","62,074,000","57,729,000","50,091,000","54,382,000","63,138,000","56,067,000","46,732,000","48,673,000","46,561,000","44,482,000","390,565,000","42,133,000","53,640,000","32,489,000","40,901,000","43,559,000","33,141,000"
TaxRateForCalcs,"0.23","0.164","0.27","0.25","0.051","0.27","0","0.128","0.27","0.27","0.07","0.198","0.223","0.27","0.27","0.202","0.27","0.27","0.23","0.342","0.279","0.221","0.368","0.315","0.38","0.4","0.4","0.093","0.4","0.4","0.35","0.35","0.202","0.35","0.291","0.35","0.35","0.315","0.387","0.35","0.35","0.35","0.35","0.086","0.1","0.35","0.282","0.276","0.244","0.171","0.35","0.021","0.076","0.045","0.35","0.35","0.353","0.35","0.35","0.304","0.324","0.323","0.293","0.284","0.292","0.323","0.168","0.259","0.282","0.221","0.229","0.267","0.4","0.201","0.23","0.145","0.139"
TaxEffectOfUnusualItems,"-10,146,902.655","0","-54,000","-8,400,000","-528,205.128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8,050,000","0","4,535,825.545","0","0","0","0","-14,279,347.826","3,986,397.978","-17,500","-121,450","0","-11,820,200","-66,104.151","1,799,978.19","0","0","0","0","0","0","0","0","0","0","-16,531,550","11,003,654.014","-524,650","0","0","0","0","0","0","0","0","0","0","0","0","-92,401,207.117","0","-8,264,400","0","0","0","0"
