name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
OperatingCashFlow,"1,691,800,000","-633,600,000","1,467,000,000","390,200,000","468,200,000","-249,800,000","1,522,100,000","689,300,000","-87,100,000","-277,100,000","1,105,600,000","224,600,000","292,500,000","-93,500,000","891,800,000","231,000,000","172,200,000","-729,900,000","1,020,800,000","14,100,000","218,700,000","-371,800,000","548,200,000","519,800,000","94,500,000","-649,100,000","929,700,000","280,900,000","260,300,000","-796,900,000","1,050,500,000","176,200,000","168,500,000","-725,700,000","1,023,300,000","161,000,000","183,700,000","-775,100,000","802,500,000","-104,700,000","157,900,000","-498,500,000","717,400,000","157,800,000","200,000,000","-801,700,000","979,100,000","40,400,000","353,300,000","-555,500,000","739,300,000","124,900,000","233,900,000","-557,300,000","719,200,000","34,200,000","399,900,000","-288,000,000","517,900,000","118,900,000","43,800,000","-382,500,000","589,900,000","-69,500,000","16,700,000","-528,100,000","344,900,000","-124,300,000","99,200,000","-340,000,000","581,800,000","-9,500,000","230,300,000","-347,100,000","653,500,000","-101,300,000","235,900,000","-286,100,000","622,100,000","232,100,000","214,100,000","-194,500,000","666,000,000","-191,019,000","154,646,000","-481,127,000","461,984,000","-93,175,000","103,125,000","-171,755,000","492,100,000","30,400,000","235,500,000","-195,700,000","345,000,000","71,200,000","251,700,000","-163,200,000","233,900,000","106,000,000","101,000,000","-163,800,000","135,800,000","27,500,000","112,500,000","-26,800,000","180,700,000","33,100,000","31,600,000","-81,000,000","245,300,000","40,900,000","18,300,000","-19,200,000","145,400,000","35,200,000","45,800,000","-23,800,000","113,100,000","69,300,000","60,400,000","-54,300,000","133,100,000","9,100,000","10,900,000","-59,900,000","123,800,000","42,500,000","25,500,000","-3,400,000","61,500,000"
	CashFlowFromContinuingOperatingActivities,"1,691,800,000","-633,600,000","1,467,000,000","390,200,000","468,200,000","-249,800,000","1,522,100,000","689,300,000","-87,100,000","-277,100,000","1,105,600,000","224,600,000","292,500,000","-93,500,000","891,800,000","231,000,000","172,200,000","-729,900,000","1,020,800,000","14,100,000","218,700,000","-371,800,000","548,200,000","519,800,000","94,500,000","-649,100,000","929,700,000","280,900,000","260,300,000","-796,900,000","1,050,500,000","176,200,000","168,500,000","-725,700,000","1,023,300,000","161,000,000","183,700,000","-775,100,000","802,500,000","-104,700,000","157,900,000","-498,500,000","717,400,000","157,800,000","200,000,000","-801,700,000","979,100,000","40,400,000","353,300,000","-555,500,000","739,300,000","124,900,000","233,900,000","-557,300,000","719,200,000","34,200,000","399,900,000","-288,000,000","517,900,000","118,900,000","43,800,000","-382,500,000","589,900,000","-69,500,000","16,700,000","-528,100,000","344,900,000","-124,300,000","99,200,000","-340,000,000","581,800,000","-9,500,000","230,300,000","-347,100,000","640,100,000","-101,300,000","249,300,000","-286,100,000","622,100,000","232,100,000","214,100,000","-194,500,000","666,000,000","-191,019,000","154,646,000","-481,127,000","461,984,000","-93,175,000","103,125,000","-171,755,000","492,100,000","30,400,000","235,500,000","-195,700,000","345,000,000","71,200,000","251,700,000","-163,200,000","233,900,000","106,000,000","101,000,000","-163,800,000","135,800,000","27,500,000","112,500,000","-26,800,000","180,700,000","33,100,000","31,600,000","-81,000,000","245,300,000","40,900,000","18,300,000","-19,200,000","145,400,000","35,200,000","45,800,000","-23,800,000","113,100,000","69,300,000","60,400,000","-54,300,000","133,100,000","9,100,000","10,900,000","-59,900,000","123,800,000","42,500,000","25,500,000","-3,400,000","61,500,000"
		NetIncomeFromContinuingOperations,"1,041,300,000","160,900,000","368,000,000","244,600,000","267,800,000","92,400,000","117,000,000","278,500,000","-43,900,000","2,600,000","342,200,000","168,400,000","172,800,000","-9,500,000","342,500,000","163,500,000","147,800,000","-16,100,000","333,500,000","148,800,000","94,600,000","18,100,000","336,900,000","132,700,000","160,200,000","2,700,000","282,900,000","78,000,000","123,800,000","-4,200,000","331,300,000","92,800,000","103,700,000","-22,400,000","212,100,000","49,200,000","86,100,000","-58,500,000","337,100,000","67,700,000","105,500,000","-45,700,000","278,300,000","217,500,000",,,"222,800,000","45,600,000","83,100,000","-70,300,000","159,700,000","25,900,000","31,400,000","-73,600,000","217,000,000","45,700,000","95,100,000","-62,800,000","178,400,000","-21,900,000","137,000,000","-125,900,000","63,800,000","5,800,000","68,900,000","-170,200,000","-46,000,000","-96,500,000","14,400,000","-143,800,000","62,300,000","-584,900,000","-5,400,000","-16,900,000","-102,500,000","-416,200,000","-25,600,000","-8,600,000","20,300,000","-93,800,000","113,200,000","59,800,000","81,800,000","-477,471,000","-100,472,000","-38,357,000","122,664,000","61,860,000","137,789,000","36,345,000","78,700,000","59,000,000","139,400,000","44,800,000","112,500,000","45,200,000","124,600,000","27,600,000","92,000,000","35,300,000","89,800,000","22,000,000","77,000,000","27,400,000","83,000,000","17,800,000","28,700,000","22,200,000","63,700,000","15,200,000","30,700,000","17,400,000","54,100,000","13,000,000","50,600,000","14,700,000","49,000,000","11,000,000","46,600,000","12,400,000","43,300,000","9,600,000","40,600,000","9,900,000","36,200,000","7,900,000","32,500,000","8,000,000","31,000,000","8,600,000","27,400,000"
		OperatingGainsLosses,"13,300,000","6,400,000","800,000","4,400,000","1,700,000","86,500,000","15,200,000","8,600,000","19,900,000","23,300,000","23,900,000","7,700,000","3,200,000","8,600,000","11,900,000","5,800,000","19,800,000","24,400,000","3,200,000","8,700,000","13,100,000","-900,000","25,300,000","-3,900,000","3,700,000","16,300,000","12,000,000",,,,"0",,,,"0",,,,,,,,"0",,,,,,,,,,,,"14,800,000","4,000,000","9,500,000","700,000","29,400,000","10,000,000","-3,600,000","6,100,000","300,000","-8,100,000","-14,000,000","4,100,000","99,100,000","24,600,000","25,800,000","-29,200,000","-71,100,000","489,900,000","7,600,000","12,000,000","43,200,000","386,500,000","39,100,000","16,800,000","28,000,000","132,000,000","23,800,000","2,600,000","19,400,000","206,711,000","235,654,000","157,635,000","31,005,000","16,728,000","-1,070,000","23,578,000","38,500,000","-10,100,000","7,900,000","-6,300,000","-4,100,000","7,900,000","-3,300,000","-3,000,000","-36,000,000","-400,000","6,100,000","-5,200,000","-26,200,000","500,000","-5,000,000","-5,300,000","34,100,000","7,300,000","1,300,000","1,200,000","13,700,000","1,100,000","4,500,000","7,900,000","5,100,000","6,600,000","6,800,000","3,700,000","8,900,000","8,300,000","9,300,000","8,200,000","5,000,000","1,400,000","600,000","1,500,000","2,500,000","1,500,000","-900,000","500,000","-100,000"
			GainLossOnSaleOfBusiness,"13,300,000","6,400,000","800,000","4,400,000","1,700,000","12,500,000","15,200,000","8,600,000","19,900,000","23,300,000","23,900,000","7,700,000","3,200,000","8,600,000","11,900,000","5,800,000","19,800,000","24,400,000","3,200,000","8,700,000","13,100,000","-900,000","25,300,000","-3,900,000","3,700,000","16,300,000","12,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"282,400,000","67,800,000","75,100,000","69,400,000","70,100,000","69,200,000","73,700,000","71,000,000","73,100,000","72,800,000","65,400,000","69,000,000","73,000,000","71,100,000","68,900,000","44,000,000","44,000,000","46,000,000","32,600,000","42,200,000","41,300,000","41,000,000","42,700,000","39,700,000","39,800,000","38,000,000","40,700,000","38,100,000","39,500,000","38,700,000","41,300,000","41,000,000","40,200,000","40,500,000","39,500,000","40,500,000","39,200,000","38,200,000","38,900,000","37,400,000","36,800,000","34,600,000","41,400,000","36,200,000","37,700,000","35,600,000","36,900,000","37,300,000","36,800,000","37,400,000","43,400,000","42,000,000","42,700,000","41,800,000","-42,700,000","73,000,000","73,100,000","69,900,000","81,400,000","74,100,000","61,800,000","70,400,000","74,200,000","68,200,000","62,700,000","55,400,000","60,600,000","55,600,000","49,600,000","54,400,000","65,900,000","54,400,000","58,000,000","61,100,000","73,700,000","70,100,000","64,300,000","69,800,000","78,000,000","80,600,000","72,000,000","69,900,000","138,200,000","104,788,000","123,659,000","84,653,000","85,356,000","82,224,000","71,220,000","60,741,000","72,500,000","47,500,000","50,900,000","45,000,000","58,800,000","41,000,000","41,500,000","37,800,000","40,000,000","30,800,000","31,000,000","29,000,000","27,000,000","27,600,000","25,400,000","23,500,000","21,200,000","23,400,000","21,400,000","25,200,000","19,300,000","19,700,000","19,200,000","17,400,000","20,000,000","16,500,000","19,300,000","14,200,000","15,100,000","5,200,000","10,100,000","9,200,000","18,300,000","16,000,000","14,600,000","14,800,000","14,300,000","11,500,000","11,700,000","11,300,000","12,500,000"
			DepreciationAndAmortization,"282,400,000","67,800,000","75,100,000","69,400,000","70,100,000","69,200,000","73,700,000","71,000,000","73,100,000","72,800,000","65,400,000","69,000,000","73,000,000","71,100,000","68,900,000","44,000,000","44,000,000","46,000,000","32,600,000","42,200,000","41,300,000","41,000,000","42,700,000","39,700,000","39,800,000","38,000,000","40,700,000","38,100,000","39,500,000","38,700,000","41,300,000","41,000,000","40,200,000","40,500,000","39,500,000","40,500,000","39,200,000","38,200,000","38,900,000","37,400,000","36,800,000","34,600,000","41,400,000","36,200,000","37,700,000","35,600,000","36,900,000","37,300,000","36,800,000","37,400,000","43,400,000","42,000,000","42,700,000","41,800,000","-42,700,000","73,000,000","73,100,000","69,900,000","81,400,000","74,100,000","61,800,000","70,400,000","74,200,000","68,200,000","62,700,000","55,400,000","60,600,000","55,600,000","49,600,000","54,400,000","65,900,000","54,400,000","58,000,000","61,100,000","73,700,000","70,100,000","64,300,000","69,800,000","78,000,000","80,600,000","72,000,000","69,900,000","138,200,000","104,788,000","123,659,000","84,653,000","85,356,000","82,224,000","71,220,000","60,741,000","72,500,000","47,500,000","50,900,000","45,000,000","58,800,000","41,000,000","41,500,000","37,800,000","40,000,000","30,800,000","31,000,000","29,000,000","27,000,000","27,600,000","25,400,000","23,500,000","21,200,000","23,400,000","21,400,000","25,200,000","19,300,000","19,700,000","19,200,000","17,400,000","20,000,000","16,500,000","19,300,000","14,200,000","15,100,000","5,200,000","10,100,000","9,200,000","18,300,000","16,000,000","14,600,000","14,800,000","14,300,000","11,500,000","11,700,000","11,300,000","12,500,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,200,000","43,200,000","43,100,000","49,600,000","43,700,000","40,900,000","43,000,000","46,600,000","41,900,000","42,200,000","42,900,000","47,200,000","40,400,000","40,700,000","40,500,000","55,200,000","39,300,000","42,900,000","47,700,000","54,400,000","51,500,000","39,700,000","47,200,000","54,400,000","51,400,000","50,000,000","48,700,000","50,100,000","49,114,000","60,303,000","39,583,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,800,000","29,900,000","26,800,000","31,800,000","30,400,000","20,900,000","27,400,000","27,600,000","26,300,000","20,500,000","12,500,000","13,400,000","15,200,000","8,900,000","13,900,000","10,700,000","15,100,000","15,100,000","13,400,000","19,300,000","18,600,000","24,600,000","22,600,000","23,600,000","29,200,000","22,000,000","21,200,000","88,100,000","55,674,000","63,356,000","45,070,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
