name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalAssets,"1,552,300,000","1,540,300,000","1,509,000,000","1,477,100,000","1,477,000,000","1,477,900,000","1,423,900,000","1,384,500,000","1,378,400,000","1,370,800,000","1,309,700,000","1,279,300,000","1,290,200,000","1,298,300,000","1,264,500,000","1,234,600,000","1,244,300,000","1,241,900,000","1,179,900,000","1,137,700,000","1,134,400,000","1,128,200,000","1,072,400,000","1,051,700,000","1,052,900,000","1,046,400,000","1,018,000,000","1,011,400,000","1,040,800,000","1,000,200,000","916,500,000","900,600,000","928,000,000","920,600,000","895,200,000","874,200,000","875,900,000","886,600,000","784,000,000","768,300,000","783,200,000","800,200,000","748,700,000","727,600,000","736,700,000","759,600,000","725,000,000","705,600,000","717,900,000","725,200,000","711,200,000","694,500,000","726,200,000","735,200,000","467,500,000","463,600,000","469,300,000","474,600,000","474,500,000","473,800,000","483,100,000","483,427,000","444,540,000","444,434,000","443,850,000","450,081,000","436,799,000","442,970,000","448,314,000","457,010,000","451,924,000","461,844,000","467,895,000","483,877,000","476,599,000","488,130,000","494,968,000","480,783,000","375,290,000","368,569,000","368,096,000","376,762,000","375,597,000","384,609,000","382,819,000","382,967,000","370,733,000","365,378,000","361,911,000","363,500,000","375,300,000","371,700,000","375,800,000","376,800,000","241,500,000","238,000,000","236,200,000","238,000,000","234,400,000","231,300,000","231,800,000","232,100,000","223,700,000","218,400,000","214,000,000","211,700,000","205,900,000","202,400,000","204,800,000","204,500,000","201,500,000","200,800,000","203,100,000"
	CurrentAssets,"163,100,000","159,700,000","121,000,000","114,200,000","132,700,000","139,300,000","117,300,000","109,600,000","125,800,000","130,900,000","107,400,000","107,400,000","133,900,000","152,200,000","120,600,000","118,100,000","144,500,000","151,300,000","122,000,000","108,000,000","126,100,000","131,600,000","107,600,000","105,700,000","128,100,000","125,900,000","119,000,000","133,900,000","180,100,000","145,200,000","112,400,000","113,900,000","145,600,000","140,000,000","111,500,000","105,600,000","118,000,000","132,600,000","95,000,000","88,400,000","109,200,000","131,200,000","97,400,000","82,200,000","94,700,000","117,100,000","93,100,000","75,700,000","89,800,000","106,800,000","95,200,000","87,800,000","131,100,000","150,300,000","49,500,000","46,500,000","50,600,000","48,900,000","42,100,000","38,000,000","46,800,000","46,697,000","41,458,000","40,989,000","38,921,000","41,381,000","33,398,000","33,037,000","32,837,000","36,733,000","27,361,000","32,583,000","33,966,000","44,079,000","35,510,000","39,149,000","41,071,000","40,424,000","28,552,000","23,017,000","23,508,000","31,664,000","29,637,000","33,205,000","38,764,000","37,870,000","29,165,000","26,361,000","23,968,000","26,400,000","27,400,000","24,400,000","26,400,000","30,600,000","27,800,000","26,400,000","26,600,000","29,100,000","28,200,000","27,600,000","30,000,000","31,100,000","25,600,000","23,700,000","22,000,000","23,600,000","22,300,000","19,900,000","23,700,000","21,900,000","19,600,000","20,700,000","23,600,000"
		CashCashEquivalentsAndShortTermInvestments,"6,500,000","6,500,000","8,800,000","5,000,000","6,100,000","6,000,000","8,200,000","4,200,000","6,200,000","5,200,000","7,300,000","4,800,000","4,300,000","7,800,000","6,300,000","8,500,000","9,500,000","8,900,000","10,900,000","7,800,000","8,800,000","5,800,000","4,400,000","7,900,000","8,100,000","8,700,000","8,900,000","16,100,000","11,200,000","8,400,000","10,100,000","12,000,000","14,300,000","9,400,000","12,300,000","7,100,000","7,500,000","9,800,000","9,500,000","6,800,000","8,200,000","7,500,000","7,900,000","5,800,000","6,600,000","8,900,000","8,000,000","6,300,000","8,800,000","7,700,000","9,000,000","10,300,000","14,500,000","11,500,000","5,000,000","4,300,000","4,000,000","4,600,000","4,200,000","2,200,000","2,800,000","4,556,000","3,821,000","3,854,000","2,213,000","3,207,000","3,560,000","3,335,000","4,164,000","3,032,000","3,821,000","3,391,000","2,560,000","3,766,000","2,191,000","2,767,000","2,581,000","7,160,000","4,001,000","3,643,000","5,115,000","6,076,000","2,666,000","5,196,000","1,390,000","3,060,000","2,170,000","3,002,000","2,730,000","2,800,000","3,200,000","1,300,000","3,300,000","4,100,000","4,400,000","3,400,000","3,300,000","2,300,000","2,200,000","2,800,000","3,300,000","2,900,000","2,700,000","2,500,000","2,200,000","3,400,000","3,600,000","2,200,000","6,300,000","3,800,000","2,200,000","1,600,000","2,500,000"
			CashAndCashEquivalents,"6,500,000","6,500,000","8,800,000","5,000,000","6,100,000","6,000,000","8,200,000","4,200,000","6,200,000","5,200,000","7,300,000","4,800,000","4,300,000","7,800,000","6,300,000","8,500,000","9,500,000","8,900,000","10,900,000","7,800,000","8,800,000","5,800,000","4,400,000","7,900,000","8,100,000","8,700,000","8,900,000","16,100,000","11,200,000","8,400,000","10,100,000","12,000,000","14,300,000","9,400,000","12,300,000","7,100,000","7,500,000","9,800,000","9,500,000","6,800,000","8,200,000","7,500,000","7,900,000","5,800,000","6,600,000","8,900,000","8,000,000","6,300,000","8,800,000","7,700,000","9,000,000","10,300,000","14,500,000","11,500,000","5,000,000","4,300,000","4,000,000","4,600,000","4,200,000","2,200,000","2,800,000","4,556,000","3,821,000","3,854,000","2,213,000","3,207,000","3,560,000","3,335,000","4,164,000","3,032,000","3,821,000","3,391,000","2,560,000","3,766,000","2,191,000","2,767,000","2,581,000","7,160,000","4,001,000","3,643,000","5,115,000","6,076,000","2,666,000","5,196,000","1,390,000","3,060,000","2,170,000","3,002,000","2,730,000","2,800,000","3,200,000","1,300,000","3,300,000","4,100,000","4,400,000","3,400,000","3,300,000","2,300,000","2,200,000","2,800,000","3,300,000","2,900,000","2,700,000","2,500,000","2,200,000","3,400,000","3,600,000","2,200,000","6,300,000","3,800,000","2,200,000","1,600,000","2,500,000"
				CashFinancial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,300,000","7,100,000","7,500,000","9,800,000","9,500,000","6,800,000","8,200,000","7,500,000","7,900,000","5,800,000","6,600,000","8,900,000","8,000,000","6,300,000","8,800,000","7,700,000","9,000,000","10,300,000","14,500,000","11,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"138,900,000","135,500,000","95,400,000","90,100,000","109,100,000","117,800,000","94,300,000","87,400,000","103,400,000","111,200,000","86,200,000","86,100,000","114,500,000","129,600,000","98,400,000","92,600,000","119,700,000","126,500,000","96,300,000","84,500,000","101,000,000","110,700,000","89,700,000","82,800,000","106,900,000","99,300,000","84,800,000","88,100,000","154,100,000","124,200,000","87,500,000","86,600,000","120,400,000","119,600,000","88,200,000","86,700,000","100,100,000","104,000,000","65,300,000","62,400,000","85,300,000","100,800,000","65,600,000","58,900,000","79,600,000","91,100,000","62,900,000","50,400,000","67,700,000","33,500,000","61,200,000","30,900,000","51,900,000","39,700,000","23,200,000","22,500,000","28,900,000","24,900,000","22,800,000","21,700,000","28,400,000","22,546,000","22,616,000","23,038,000","26,424,000","23,631,000","19,648,000","18,050,000","21,834,000","18,119,000","15,712,000","15,659,000","19,159,000","17,461,000","17,276,000","18,214,000","22,645,000","19,513,000","20,583,000","15,395,000","17,709,000","17,133,000","22,346,000","21,535,000","25,542,000","20,057,000","17,593,000","17,274,000","18,421,000","16,600,000","15,500,000","15,400,000","18,200,000","16,000,000","15,600,000","15,400,000","17,600,000","16,900,000","16,600,000","15,700,000","17,700,000","16,400,000","14,300,000","14,400,000","16,000,000","14,900,000","14,200,000","13,000,000","14,500,000","13,300,000","13,700,000","13,600,000","16,900,000"
			AccountsReceivable,"81,900,000","66,900,000","46,300,000","50,300,000","73,200,000","62,000,000","48,600,000","48,300,000","62,600,000","55,100,000","39,400,000","48,700,000","73,900,000","66,800,000","52,300,000","56,200,000","74,400,000","67,400,000","45,800,000","41,100,000","57,600,000","52,900,000","43,100,000","42,900,000","58,000,000","49,800,000","45,400,000","52,300,000","85,900,000","60,700,000","41,600,000","44,900,000","69,500,000","52,200,000","35,200,000","40,800,000","60,700,000","45,900,000","30,700,000","31,700,000","47,900,000","44,200,000","30,400,000","32,900,000","45,700,000","36,900,000","27,200,000","27,900,000","40,300,000","33,500,000","27,200,000","30,900,000","51,900,000","39,700,000","23,200,000","22,500,000","28,900,000","24,900,000","22,800,000","21,700,000","28,400,000","22,546,000","22,616,000","23,038,000","26,424,000","23,631,000","19,648,000","18,050,000","21,834,000","18,119,000","15,712,000","15,659,000","19,159,000","17,461,000","17,276,000","18,214,000","22,645,000","19,513,000","20,583,000","15,395,000","17,709,000","17,133,000","22,346,000","21,535,000","25,542,000","20,057,000","17,593,000","17,274,000","18,421,000","16,600,000","15,500,000","15,400,000","18,200,000","16,000,000","15,600,000","15,400,000","17,600,000","16,900,000","16,600,000","15,700,000","17,700,000","16,400,000","14,300,000","14,400,000","16,000,000","14,900,000","14,200,000","13,000,000","14,500,000","13,300,000","13,700,000","13,600,000","16,900,000"
				GrossAccountsReceivable,"85,300,000","70,000,000","50,600,000","54,800,000","77,600,000","65,100,000","50,200,000","49,700,000","64,400,000","56,100,000","40,400,000","50,300,000","75,600,000","68,100,000","53,500,000","57,600,000","76,000,000","69,000,000","47,300,000","42,500,000","58,600,000","54,000,000","44,300,000","44,400,000","59,500,000","51,000,000","47,400,000","54,300,000","87,800,000","62,500,000","43,700,000","46,600,000","71,600,000","53,800,000","37,700,000","43,200,000","62,700,000","47,800,000",,"34,600,000",,,,,,,,"30,900,000","43,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-3,400,000","-3,100,000","-4,300,000","-4,500,000","-4,400,000","-3,100,000","-1,600,000","-1,400,000","-1,800,000","-1,000,000","-1,000,000","-1,600,000","-1,700,000","-1,300,000","-1,200,000","-1,400,000","-1,600,000","-1,600,000","-1,500,000","-1,400,000","-1,000,000","-1,100,000","-1,200,000","-1,500,000","-1,500,000","-1,200,000","-2,000,000","-2,000,000","-1,900,000","-1,800,000","-2,100,000","-1,700,000","-2,100,000","-1,600,000","-2,500,000","-2,400,000","-2,000,000","-1,900,000",,"-2,900,000",,,,,,,,"-3,000,000","-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,"100,000",,,,"2,900,000","0",,,,"1,200,000",,,"1,800,000","900,000",,,"1,300,000",,,,,,,,,,,,,,,,,,,"0","0","0","0","7,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
