name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019
OperatingCashFlow,"-62,350,000","-2,284,000","-21,422,000","-11,030,000","-27,614,000","10,396,000","-12,273,000","-15,038,000","-8,317,000","-10,264,000","-3,581,000","-3,522,000","-16,880,000","1,248,000"
	CashFlowFromContinuingOperatingActivities,"-62,350,000","-2,284,000","-21,422,000","-11,030,000","-27,614,000","10,396,000","-12,273,000","-15,038,000","-8,317,000","-10,264,000","-3,581,000","-3,522,000","-16,880,000","1,248,000"
		NetIncomeFromContinuingOperations,"-123,124,000","-34,556,000","22,503,000","-62,364,000","-48,707,000","-4,726,000","-16,595,000","-15,371,000","-13,960,000","-2,139,000","-18,297,000","-15,026,000","-15,903,000","-6,949,000"
		OperatingGainsLosses,,,,,,,,,,,,,,"0"
			GainLossOnSaleOfPPE,"0"
			PensionAndEmployeeBenefitExpense,"0",,,,,,,,,"5,884,000",,,,"0"
		DepreciationAmortizationDepletion,"42,608,000","11,641,000","11,250,000","11,021,000","8,696,000","2,122,000","2,113,000","2,049,000","1,928,000","2,101,000","2,033,000","2,222,000","2,160,000","2,516,000"
			DepreciationAndAmortization,"42,608,000","11,641,000","11,250,000","11,021,000","8,696,000","2,122,000","2,113,000","2,049,000","1,928,000","2,101,000","2,033,000","2,222,000","2,160,000","2,516,000"
		DeferredTax,"-6,132,000","3,526,000","3,207,000",,,,,,,,,,,
			DeferredIncomeTax,"-6,132,000","3,526,000","3,207,000",,,,,,,,,,,
		StockBasedCompensation,"72,939,000","27,112,000","18,377,000","19,775,000","7,675,000","3,266,000","2,946,000","2,105,000","1,259,000","1,107,000","1,564,000","1,895,000","1,436,000","1,439,000"
		OtherNonCashItems,"-40,798,000","-5,693,000","-67,320,000","20,774,000","11,441,000","1,327,000","526,000","1,522,000","534,000","1,286,000","-192,000","407,000","318,000","123,000"
		ChangeInWorkingCapital,"-7,843,000","-4,314,000","-9,439,000","12,629,000","-6,719,000","8,407,000","-1,263,000","-5,343,000","1,922,000","-18,802,000","11,311,000","6,980,000","-4,891,000","4,119,000"
			ChangeInReceivables,"-11,829,000","-6,086,000","-7,183,000","1,849,000","-409,000","4,929,000","-5,996,000","-7,565,000","-2,016,000","-806,000","-26,000","192,000","-43,000","206,000"
			ChangeInPayablesAndAccruedExpense,"-1,899,000","-18,000","-1,614,000","-535,000","268,000","2,422,000","1,375,000","877,000","-1,683,000","1,430,000","3,999,000","461,000","-52,000","-19,000"
			ChangeInOtherCurrentAssets,"-1,328,000","2,048,000","416,000","-3,407,000","-385,000","1,737,000","1,619,000","1,389,000","-1,826,000","-7,593,000","-415,000","281,000","-1,266,000","-900,000"
			ChangeInOtherWorkingCapital,"7,213,000","-258,000","-1,058,000","14,722,000","-6,193,000","-681,000","1,739,000","-44,000","7,447,000","-11,833,000","7,753,000","6,046,000","-3,530,000","4,832,000"
InvestingCashFlow,"-263,613,000","-532,000","721,000","64,910,000","-328,712,000","-491,000","-519,000","-875,000","-538,000","-846,000","-1,405,000","-1,161,000","-109,000","-253,000"
	CashFlowFromContinuingInvestingActivities,"-263,613,000","-532,000","721,000","64,910,000","-328,712,000","-491,000","-519,000","-875,000","-538,000","-846,000","-1,405,000","-1,161,000","-109,000","-253,000"
		CapitalExpenditureReported,"-1,096,000","-477,000","-263,000","-356,000","0","0","0","-85,000","-289,000","0","0","0","0","0"
		NetPPEPurchaseAndSale,"-2,521,000","-224,000","-724,000","-872,000","-701,000","-491,000","-519,000","-732,000","-249,000","-846,000","-1,405,000","-955,000","-109,000","-253,000"
			PurchaseOfPPE,"-2,521,000","-224,000","-724,000","-872,000","-701,000","-491,000","-519,000","-732,000","-249,000","-846,000","-1,405,000","-955,000","-109,000","-253,000"
		NetBusinessPurchaseAndSale,"-259,996,000","169,000","1,708,000","-33,860,000","-228,013,000","0","0",,,"0","0",,,
			PurchaseOfBusiness,"-259,996,000","169,000","1,708,000","-33,860,000","-228,013,000","0","0",,,"0","0",,,
		NetInvestmentPurchaseAndSale,"0","0","0","99,998,000","-99,998,000",,,,,,,,,
			PurchaseOfInvestment,"-99,998,000","0","0","0","-99,998,000",,,,,,,,,
			SaleOfInvestment,"99,998,000","0","0",,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,"0","0",,,,,,,
FinancingCashFlow,"257,932,000","2,687,000","2,680,000","4,615,000","247,950,000","5,041,000","209,619,000","160,342,000","53,382,000","4,611,000","20,710,000","2,556,000","345,000","275,000"
	CashFlowFromContinuingFinancingActivities,"257,932,000","2,687,000","2,680,000","4,615,000","247,950,000","5,041,000","209,619,000","160,342,000","53,382,000","4,611,000","20,710,000","2,556,000","345,000","275,000"
		NetIssuancePaymentsOfDebt,"287,500,000","0","0","0","287,500,000","0","0","-73,919,000","51,166,000","0","0","1,660,000","0","0"
			NetLongTermDebtIssuance,"287,500,000","0","0","0","287,500,000","0","0","-73,919,000","51,166,000","0","0","1,660,000","0","0"
				LongTermDebtIssuance,"287,500,000","0","0","0","287,500,000","0","0","0","51,166,000","0","0","1,660,000","0","0"
				LongTermDebtPayments,"0","0","0",,,"0","0",,,"0","0",,,"0"
		NetCommonStockIssuance,"0","0","0",,,"-68,000","207,803,000",,,,,,,
			CommonStockIssuance,"0","0","0",,,"-68,000","207,803,000",,,,,,,
		NetPreferredStockIssuance,"0",,,,,"0",,,,"0",,,,"0"
			PreferredStockIssuance,"0",,,,,"0",,,,"0",,,,"0"
		ProceedsFromStockOptionExercised,"13,303,000","2,687,000","2,680,000","4,919,000","3,017,000","5,109,000","1,816,000","1,865,000","2,937,000","4,611,000","767,000","896,000","345,000","275,000"
		NetOtherFinancingCharges,"-42,871,000","0","0","-304,000","-42,567,000",,,,"-721,000",,,,,
EndCashPosition,"365,853,000","365,853,000","365,982,000","384,003,000","325,508,000","433,884,000","418,938,000","222,111,000","77,682,000","33,155,000","39,654,000","23,930,000","26,057,000","42,701,000"
	ChangesInCash,"-68,031,000","-129,000","-18,021,000","58,495,000","-108,376,000","14,946,000","196,827,000","144,429,000","44,527,000","-6,499,000","15,724,000","-2,127,000","-16,644,000","1,270,000"
	BeginningCashPosition,"433,884,000","365,982,000","384,003,000","325,508,000","433,884,000","418,938,000","222,111,000","77,682,000","33,155,000","39,654,000","23,930,000","26,057,000","42,701,000","41,431,000"
IncomeTaxPaidSupplementalData,"122,000","19,000","43,000","29,000","31,000","-298,000","44,000","92,000","13,000","0","0","55,000","0",
InterestPaidSupplementalData,"930,000","50,000","778,000","51,000","51,000","50,000","52,000","1,608,000","586,000","601,000","589,000","600,000","601,000","796,000"
CapitalExpenditure,"-3,617,000","-701,000","-987,000","-1,228,000","-701,000","-491,000","-519,000","-817,000","-538,000","-846,000","-1,405,000","-955,000","-109,000","-253,000"
IssuanceOfCapitalStock,"0","0","0",,,"-68,000","207,803,000",,,"0","19,943,000",,,"0"
IssuanceOfDebt,"287,500,000","0","0","0","287,500,000","0","0","0","51,166,000","0","0","1,660,000","0","0"
RepaymentOfDebt,"0","0","0",,,"0","0",,,"0","0",,,"0"
FreeCashFlow,"-65,967,000","-2,985,000","-22,409,000","-12,258,000","-28,315,000","9,905,000","-12,792,000","-15,855,000","-8,855,000","-11,110,000","-4,986,000","-4,477,000","-16,989,000","995,000"
