name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
OperatingCashFlow,"-81,100,000","-2,800,000","120,300,000","103,700,000","-302,400,000","70,800,000","117,800,000","115,000,000","149,600,000","53,500,000","136,000,000","120,600,000","59,000,000","42,100,000","125,200,000","127,300,000","76,900,000","42,400,000","69,000,000","85,700,000","65,600,000","27,100,000","94,000,000","75,100,000","65,900,000","5,700,000","82,600,000","57,600,000","81,300,000","8,200,000","112,800,000","47,600,000","97,500,000","-13,200,000","128,000,000","29,800,000","81,100,000","-12,300,000","72,900,000","70,600,000","86,600,000","17,000,000","-275,000,000","249,000,000","183,000,000","20,000,000","580,000,000","298,000,000","279,000,000","77,000,000","211,000,000","507,900,000","336,300,000","212,500,000","220,200,000","408,200,000","262,300,000","219,800,000","294,500,000","343,600,000","139,500,000","4,300,000","302,300,000","409,400,000","176,600,000","-27,400,000","284,700,000","234,900,000","147,700,000","14,400,000","284,200,000","191,100,000","169,000,000","-115,700,000","301,500,000","308,900,000","191,200,000","-214,800,000","162,600,000","192,100,000","199,500,000","57,100,000","176,200,000","88,400,000","122,900,000","70,700,000","159,200,000","89,300,000","131,000,000","35,100,000","143,400,000","82,600,000","-39,000,000","-128,200,000","-389,900,000","-76,900,000","134,100,000","-103,500,000","443,700,000","131,100,000","155,100,000","53,200,000","475,900,000","66,000,000","30,000,000","-99,000,000"
	CashFlowFromContinuingOperatingActivities,"-81,900,000","-2,700,000","119,500,000","103,700,000","-302,400,000","70,800,000","117,800,000","115,000,000","149,600,000","53,500,000","136,000,000","120,600,000","59,000,000","42,100,000","125,200,000","127,300,000","76,900,000","42,400,000","69,000,000","85,700,000","65,600,000","27,100,000","94,000,000","75,100,000","65,900,000","5,700,000","82,600,000","57,600,000","81,300,000","8,200,000","112,800,000","47,600,000","97,500,000","-13,200,000","128,000,000","29,800,000","81,100,000","-12,300,000","70,000,000","74,000,000","85,100,000","18,000,000","-775,000,000","248,000,000","184,000,000","20,000,000","580,000,000","298,000,000","279,000,000","77,000,000","213,000,000","507,900,000","335,700,000","213,100,000","214,100,000","417,600,000","267,600,000","220,300,000","337,900,000","412,200,000","154,600,000","2,500,000","312,200,000","429,000,000","163,900,000","-43,000,000","234,500,000","348,200,000","150,700,000","12,400,000","294,900,000","192,100,000","173,000,000","-115,500,000","306,400,000","302,600,000","182,300,000","-215,700,000","165,100,000","193,400,000","200,000,000","36,300,000","177,400,000","95,800,000","123,400,000","80,000,000","184,800,000","96,800,000","124,000,000","18,300,000","151,000,000","104,900,000","76,500,000","10,800,000","133,800,000","24,100,000","134,100,000","-103,500,000","443,700,000","131,100,000","155,100,000","53,200,000","457,700,000","34,000,000","103,000,000","2,000,000"
		NetIncomeFromContinuingOperations,"303,400,000","74,800,000","103,000,000","86,600,000","39,000,000","86,200,000","-13,600,000","-48,000,000","46,400,000","83,700,000","66,500,000","118,700,000","66,900,000","71,300,000","50,600,000","111,000,000","69,700,000","101,100,000","-66,000,000","87,000,000","47,900,000","46,100,000","23,600,000","88,300,000","32,300,000","37,700,000","36,600,000","96,500,000","140,600,000","38,700,000","33,400,000","80,600,000","41,200,000","33,200,000","10,900,000","433,000,000","24,700,000","19,100,000","21,800,000","60,800,000","16,900,000","10,000,000","-943,000,000","71,000,000","168,000,000","126,000,000","272,000,000","12,000,000","224,000,000","146,000,000","195,600,000","66,000,000","202,600,000","186,500,000","166,000,000","216,300,000","221,000,000","171,900,000","158,300,000","230,100,000","213,700,000","140,000,000","140,800,000","190,400,000","142,400,000","107,500,000","-103,800,000","154,100,000","147,600,000","116,500,000","126,800,000","109,800,000","112,000,000","88,900,000","95,100,000","109,200,000","99,900,000","86,700,000","95,100,000","120,400,000","92,900,000","71,500,000","74,000,000","67,500,000","76,100,000","59,100,000","78,100,000","64,900,000","70,200,000","51,300,000","72,700,000","54,400,000","63,300,000","42,500,000","-181,200,000","1,588,800,000","69,300,000","55,600,000","77,900,000","-91,100,000","82,600,000","44,300,000","71,600,000","43,000,000","68,000,000","40,000,000"
		OperatingGainsLosses,,,,,,,,,,,"1,300,000","-56,500,000","11,800,000","12,600,000","-200,000","-44,800,000","13,500,000","-19,700,000","13,100,000","-62,800,000","14,900,000","14,900,000","14,700,000","-68,100,000","15,000,000","12,800,000","8,300,000","-30,300,000","-84,800,000","15,400,000","14,700,000","-42,500,000","15,900,000","15,800,000","18,800,000","-800,000","-800,000","-900,000","84,000,000","-300,000","-45,800,000","13,000,000",,,,,"-3,000,000","323,000,000","11,000,000","-16,000,000","-20,400,000","-15,500,000","-20,100,000","-25,900,000","-61,600,000","36,200,000","-13,000,000","-15,700,000","-46,800,000","20,900,000","-14,400,000","-11,200,000","-5,900,000","-7,900,000","-26,600,000","-3,000,000","222,100,000","13,400,000","-16,700,000","19,300,000",,,"6,700,000","-5,600,000","17,000,000","-9,800,000","-7,000,000","5,300,000","-8,400,000","-4,700,000","-10,400,000","-12,200,000","-6,600,000",,,,"1,900,000","-3,700,000","-6,900,000","-7,900,000","-22,900,000","-10,100,000","-16,700,000","-14,900,000","387,200,000",,,,"0",,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,"1,300,000",,,,"-200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-800,000","-800,000","-900,000",,"-300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"111,900,000","27,300,000","27,800,000","28,100,000","28,700,000","28,500,000","30,200,000","27,500,000","27,100,000","27,400,000","32,300,000","28,100,000","26,600,000","26,400,000","26,900,000","27,300,000","27,600,000","27,600,000","27,700,000","27,200,000","25,600,000","24,800,000","25,500,000","25,400,000","25,800,000","25,300,000","26,900,000","21,200,000","21,200,000","20,700,000","24,100,000","22,000,000","21,100,000","21,100,000","20,400,000","21,900,000","20,100,000","24,500,000","19,400,000","17,700,000","17,000,000","17,000,000","-183,000,000","85,000,000","88,000,000","84,000,000","83,000,000","74,000,000","71,000,000","69,000,000","75,800,000","74,000,000","76,600,000","66,200,000","62,500,000","67,200,000","77,400,000","71,200,000","50,700,000","45,900,000","44,600,000","44,200,000","50,700,000","40,300,000","52,800,000","50,700,000","34,600,000","53,200,000","53,300,000","55,500,000","52,600,000","48,900,000","48,200,000","48,900,000","49,300,000","45,300,000","47,600,000","45,800,000","46,100,000","40,200,000","44,500,000","40,600,000","48,300,000","53,300,000","56,300,000","55,000,000","51,000,000","51,100,000","48,900,000","50,800,000","44,900,000","43,700,000","46,300,000","46,200,000","43,400,000","-61,200,000","105,000,000","108,400,000","113,800,000","102,300,000","110,300,000","110,000,000","107,000,000","102,000,000","112,000,000","112,000,000"
			DepreciationAndAmortization,"111,900,000","27,300,000","27,800,000","28,100,000","28,700,000","28,500,000","30,200,000","27,500,000","27,100,000","27,400,000","32,300,000","28,100,000","26,600,000","26,400,000","26,900,000","27,300,000","27,600,000","27,600,000","27,700,000","27,200,000","25,600,000","24,800,000","25,500,000","25,400,000","25,800,000","25,300,000","26,900,000","21,200,000","21,200,000","20,700,000","24,100,000","22,000,000","21,100,000","21,100,000","20,400,000","21,900,000","20,100,000","24,500,000","19,400,000","17,700,000","17,000,000","17,000,000","-183,000,000","85,000,000","88,000,000","84,000,000","83,000,000","74,000,000","71,000,000","69,000,000","75,800,000","74,000,000","76,600,000","66,200,000","62,500,000","67,200,000","77,400,000","71,200,000","50,700,000","45,900,000","44,600,000","44,200,000","50,700,000","40,300,000","52,800,000","50,700,000","34,600,000","53,200,000","53,300,000","55,500,000","52,600,000","48,900,000","48,200,000","48,900,000","49,300,000","45,300,000","47,600,000","45,800,000","46,100,000","40,200,000","44,500,000","40,600,000","48,300,000","53,300,000","56,300,000","55,000,000","51,000,000","51,100,000","48,900,000","50,800,000","44,900,000","43,700,000","46,300,000","46,200,000","43,400,000","-61,200,000","105,000,000","108,400,000","113,800,000","102,300,000","110,300,000","110,000,000","107,000,000","102,000,000","112,000,000","112,000,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,500,000","34,600,000","46,200,000","46,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,200,000","5,700,000","6,600,000","4,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
