name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
OperatingCashFlow,"2,283,000,000","580,000,000","573,000,000","525,000,000","711,000,000","-1,787,000,000","556,000,000","258,000,000","519,000,000","662,000,000","552,000,000","512,000,000","303,000,000","271,000,000","457,000,000","586,000,000","609,000,000","484,000,000","390,000,000","351,000,000","361,000,000","319,000,000","476,000,000","394,000,000","424,000,000","634,000,000","347,000,000","396,000,000","456,000,000","666,000,000","273,000,000","412,000,000","332,000,000","380,000,000","481,000,000","342,000,000","257,000,000","533,000,000","481,000,000","452,000,000","503,000,000","424,000,000","439,000,000","312,000,000","510,000,000","627,000,000","403,000,000","165,000,000","383,000,000","435,000,000","404,000,000","381,000,000","623,000,000","433,000,000","127,000,000","-144,000,000","301,000,000","567,000,000","282,000,000","65,000,000","163,000,000","264,000,000","263,000,000","211,000,000","202,000,000","315,000,000","-235,000,000","191,853,000","230,872,000","-124,725,000","75,623,000","-290,405,000","297,540,000","392,820,000","478,610,000","197,590,000","225,476,000","31,752,000","169,097,000","-42,695,000","-53,935,000","235,942,000","-255,381,000","882,847,000","977,190,000","108,411,000","393,935,000","408,081,000","93,656,000","449,952,000","35,300,000","570,400,000","353,800,000","202,200,000","251,300,000","360,000,000","390,000,000","424,100,000","164,300,000","530,100,000","377,700,000","38,700,000","135,600,000","503,100,000","195,700,000","79,900,000","193,700,000","301,600,000","302,800,000","41,300,000","242,200,000","530,800,000","409,100,000","15,000,000"
	CashFlowFromContinuingOperatingActivities,"2,283,000,000","580,000,000","573,000,000","525,000,000","711,000,000","-1,787,000,000","556,000,000","258,000,000","519,000,000","662,000,000","552,000,000","512,000,000","303,000,000","271,000,000","457,000,000","586,000,000","609,000,000","484,000,000","390,000,000","351,000,000","361,000,000","319,000,000","476,000,000","394,000,000","424,000,000","634,000,000","347,000,000","396,000,000","456,000,000","666,000,000","273,000,000","412,000,000","332,000,000","380,000,000","481,000,000","342,000,000","257,000,000","533,000,000","481,000,000","452,000,000","503,000,000","424,000,000","439,000,000","312,000,000","510,000,000","627,000,000","403,000,000","165,000,000","383,000,000","435,000,000","404,000,000","381,000,000","623,000,000","433,000,000","127,000,000","-144,000,000","301,000,000","567,000,000","282,000,000","65,000,000","163,000,000","264,000,000","263,000,000","211,000,000","202,000,000","315,000,000","-263,000,000","257,853,000","230,872,000","-124,725,000","41,679,000","-351,057,000","297,540,000","392,820,000","460,700,000","191,546,000","235,118,000","8,491,000","177,063,000","-56,117,000","-53,935,000","235,942,000","-255,381,000","882,847,000","977,190,000","108,411,000","393,935,000","408,081,000","93,656,000","449,952,000","35,300,000","570,400,000","353,800,000","202,200,000","251,300,000","360,000,000","390,000,000","424,100,000","164,300,000","530,100,000","377,700,000","38,700,000","135,600,000","503,100,000","195,700,000","79,900,000","193,700,000","301,600,000","302,800,000","41,300,000","242,200,000","530,800,000","409,100,000","15,000,000"
		NetIncomeFromContinuingOperations,"1,654,000,000","531,000,000","654,000,000","218,000,000","463,000,000","151,000,000","200,000,000","121,000,000","105,000,000","-1,199,000,000","157,000,000","270,000,000","195,000,000","169,000,000","120,000,000","158,000,000","-75,000,000","165,000,000","1,296,000,000","169,000,000","135,000,000","192,000,000","101,000,000","179,000,000","-2,000,000","154,000,000","-509,000,000","-391,000,000","77,000,000","131,000,000","176,000,000","143,000,000","107,000,000","185,000,000","113,000,000","151,000,000","-100,000,000","147,000,000","134,000,000","10,000,000","126,000,000","147,000,000","117,000,000","386,000,000","119,000,000","148,000,000","124,000,000","123,000,000","81,000,000","114,000,000","105,000,000","114,000,000","86,000,000","67,000,000","87,000,000","136,000,000","101,000,000","123,000,000","108,000,000","91,000,000","70,000,000","130,000,000","67,000,000","83,000,000","194,000,000","88,000,000","81,000,000","22,489,000","54,859,000","66,652,000","162,911,000","-88,435,000","57,652,000","73,587,000","152,312,000","183,034,000","83,499,000","80,938,000","-25,178,000","-66,746,000","235,645,000","225,352,000","153,405,000","290,203,000","273,596,000","262,497,000","-298,647,000","389,063,000","216,486,000","133,153,000","110,500,000","1,690,100,000","74,800,000","-209,700,000","-401,500,000","247,500,000","44,200,000","-31,300,000","-3,900,000","244,000,000","121,400,000","59,600,000","36,300,000","240,000,000","145,300,000","-16,700,000","3,800,000","854,000,000","133,300,000","114,400,000","10,700,000","224,600,000","133,800,000","38,400,000"
		OperatingGainsLosses,"-670,000,000","-392,000,000","-163,000,000","-102,000,000",,,"-34,000,000","151,000,000","33,000,000","1,340,000,000","-167,000,000","63,000,000","68,000,000","98,000,000","-109,000,000","38,000,000","254,000,000","9,000,000","-174,000,000","-32,000,000","-46,000,000","-62,000,000","111,000,000","-1,000,000","99,000,000","-4,000,000","924,000,000","664,000,000","121,000,000","-4,000,000","61,000,000","14,000,000","74,000,000","-65,000,000","80,000,000","2,000,000","-2,000,000","55,000,000","301,000,000","-175,000,000","-49,000,000","2,000,000","5,000,000","2,000,000","4,000,000","-3,000,000","9,000,000","-2,000,000","1,000,000","5,000,000","1,000,000","4,000,000",,,"-16,000,000","-39,000,000","-8,000,000","12,000,000","0",,,"17,000,000",,,,"2,000,000","-2,000,000","23,964,000","-34,672,000","-292,000","-10,030,000","-25,903,000","12,798,000","4,268,000","-80,873,000","15,511,000","-12,973,000","-637,000","11,938,000","60,866,000","-77,185,000","23,898,000","211,695,000","36,393,000","-13,064,000","11,087,000","633,738,000","35,719,000","-45,119,000","22,682,000","-41,300,000","-2,225,700,000","-10,900,000","424,300,000","717,600,000","-1,600,000","212,300,000","177,900,000","99,900,000","-54,400,000","4,500,000","-12,700,000","-12,700,000","-35,200,000","-84,800,000","-17,100,000","22,100,000","-663,000,000","-130,100,000","-53,600,000","112,900,000","118,700,000","-1,400,000","1,800,000"
			GainLossOnSaleOfBusiness,,"-303,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-56,000,000","17,000,000","-90,000,000","-11,000,000",,,"35,000,000","84,000,000","76,000,000","-135,000,000","76,000,000","62,000,000","68,000,000","86,000,000","-84,000,000","44,000,000","254,000,000","18,000,000","-108,000,000","36,000,000","13,000,000","10,000,000","155,000,000","72,000,000","130,000,000","56,000,000","-12,000,000","-129,000,000","91,000,000","-24,000,000","57,000,000","22,000,000","50,000,000","-43,000,000","73,000,000","42,000,000","27,000,000","51,000,000",,,,,,,"4,000,000","-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-231,000,000","0","-81,000,000","-83,000,000",,,"-71,000,000","67,000,000","-43,000,000","1,475,000,000","-243,000,000","1,000,000","0","12,000,000","-25,000,000","-6,000,000","0","-9,000,000","-66,000,000","-68,000,000","-59,000,000","-72,000,000","-44,000,000","-73,000,000","-31,000,000","-60,000,000","936,000,000","793,000,000","30,000,000","20,000,000","4,000,000","-8,000,000","24,000,000","-22,000,000","7,000,000","-40,000,000","-29,000,000","4,000,000","14,000,000","-6,000,000","-2,000,000","2,000,000","5,000,000",,,,"9,000,000","-2,000,000","1,000,000","5,000,000","1,000,000","4,000,000","-8,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,,,,,,,,"-28,000,000",,,,,,,,,,,,,,,"-2,000,000",,,,,"-33,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,327,000,000","318,000,000","328,000,000","354,000,000","554,000,000","80,000,000","305,000,000","306,000,000","297,000,000","283,000,000","305,000,000","341,000,000","343,000,000","322,000,000","261,000,000","326,000,000","342,000,000","314,000,000","287,000,000","269,000,000","254,000,000","226,000,000","253,000,000","324,000,000","289,000,000","260,000,000","246,000,000","268,000,000","239,000,000","217,000,000","229,000,000","293,000,000","256,000,000","235,000,000","213,000,000","248,000,000","253,000,000","240,000,000","250,000,000","301,000,000","275,000,000","224,000,000","209,000,000","253,000,000","223,000,000","201,000,000","204,000,000","229,000,000","231,000,000","200,000,000","181,000,000","208,000,000","188,000,000","166,000,000","176,000,000","200,000,000","195,000,000","165,000,000","177,000,000","214,000,000","141,000,000","164,000,000","166,000,000","168,000,000","167,000,000","154,000,000","148,000,000","164,869,000","155,234,000","149,897,000","157,103,000","48,733,000","189,911,000","186,349,000","314,209,000","166,445,000","160,082,000","159,187,000","167,824,000","-16,831,000","257,816,000","219,690,000","205,210,000","286,475,000","224,711,000","195,054,000","193,684,000","295,174,000","235,969,000","181,501,000",,,,,,,,,,,,,,,,,,,,,,,,
			DepreciationAndAmortization,"1,327,000,000","318,000,000","328,000,000","354,000,000","554,000,000","80,000,000","305,000,000","306,000,000","297,000,000","283,000,000","305,000,000","341,000,000","343,000,000","322,000,000","261,000,000","326,000,000","342,000,000","314,000,000","287,000,000","269,000,000","254,000,000","226,000,000","253,000,000","324,000,000","289,000,000","260,000,000","246,000,000","268,000,000","239,000,000","217,000,000","229,000,000","293,000,000","256,000,000","235,000,000","213,000,000","248,000,000","253,000,000","240,000,000","250,000,000","301,000,000","275,000,000","224,000,000","209,000,000","253,000,000","223,000,000","201,000,000","204,000,000","229,000,000","231,000,000","200,000,000","181,000,000","208,000,000","188,000,000","166,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
