name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalAssets,"100,852,000,000","99,590,000,000","99,804,000,000","97,963,000,000","96,703,000,000","95,905,000,000","104,535,000,000","103,728,000,000","104,126,000,000","103,823,000,000","102,359,000,000","100,822,000,000","100,054,000,000","77,914,000,000","79,082,000,000","78,075,000,000","77,354,000,000","76,585,000,000","75,391,000,000","73,902,000,000","72,852,000,000","71,610,000,000","69,599,000,000","61,369,000,000","59,505,000,000","58,797,000,000","56,599,000,000","55,942,000,000","55,156,000,000","54,327,000,000","52,279,000,000","51,499,000,000","50,586,000,000","50,096,000,000","48,488,000,000","48,426,000,000","47,116,000,000","46,838,000,000","46,886,000,000","46,416,000,000","46,093,000,000","45,614,000,000","44,030,000,000","43,411,000,000","42,777,000,000","42,817,000,000","41,788,000,000","42,163,000,000","42,554,000,000","42,087,000,000","41,497,000,000","41,687,000,000","42,053,000,000","41,379,000,000","42,041,000,000","39,052,000,000","39,123,000,000","38,526,000,000","48,379,000,000","48,575,000,000","49,269,000,000","50,160,000,000","50,668,000,000","50,544,000,000","52,660,000,000","55,589,000,000","47,495,000,000","47,119,000,000","45,446,000,000","46,148,000,000","44,765,000,000","44,707,000,000","44,186,000,000","41,536,000,000","42,304,000,000","42,329,000,000","37,909,000,000","35,919,000,000","35,407,000,000","34,948,000,000","34,369,000,000","31,270,000,000","32,253,000,000","30,505,000,000","29,348,000,000","29,822,000,000","29,098,000,000","29,030,000,000","17,747,000,000","18,414,800,000","17,992,500,000","17,488,400,000","17,517,000,000","18,164,600,000","22,541,500,000","20,529,500,000","20,192,700,000","19,730,000,000","19,423,600,000","19,411,900,000","14,905,600,000","14,495,700,000","14,062,200,000","13,865,900,000","13,903,300,000","14,145,100,000","13,616,900,000","13,562,200,000","13,656,800,000","13,473,000,000","13,294,200,000"
	CurrentAssets,"8,383,000,000","7,269,000,000","9,298,000,000","6,923,000,000","6,662,000,000","6,886,000,000","19,829,000,000","6,124,000,000","6,536,000,000","6,088,000,000","6,269,000,000","5,727,000,000","5,975,000,000","5,161,000,000","5,702,000,000","4,610,000,000","4,281,000,000","4,334,000,000","3,994,000,000","3,911,000,000","4,285,000,000","4,248,000,000","3,799,000,000","4,143,000,000","3,711,000,000","4,191,000,000","4,123,000,000","4,452,000,000","5,053,000,000","5,615,000,000","5,446,000,000","5,561,000,000","5,478,000,000","5,940,000,000","5,210,000,000","5,863,000,000","5,148,000,000","5,140,000,000","4,653,000,000","4,712,000,000","5,019,000,000","5,430,000,000","5,267,000,000","4,962,000,000","4,932,000,000","5,400,000,000","6,375,000,000","6,033,000,000","6,817,000,000","6,851,000,000","7,111,000,000","7,292,000,000","7,661,000,000","7,333,000,000","8,495,000,000","6,479,000,000","6,656,000,000","6,803,000,000","7,232,000,000","7,264,000,000","8,098,000,000","8,025,000,000","8,524,000,000","9,007,000,000","10,129,000,000","13,146,000,000","7,349,000,000","8,105,000,000","7,122,000,000","7,824,000,000","6,978,000,000","7,419,000,000","7,181,000,000","6,281,000,000","7,186,000,000","8,494,000,000","6,825,000,000","5,391,000,000","5,300,000,000","5,772,000,000","5,354,000,000","5,365,000,000","6,671,000,000","5,291,000,000","5,866,000,000","5,391,000,000","4,760,000,000","3,993,000,000","2,192,000,000","2,629,400,000","2,481,600,000","2,390,400,000","2,285,300,000","3,268,000,000","4,182,100,000","2,227,900,000","2,273,000,000","2,736,700,000","1,700,300,000","1,839,300,000","1,320,500,000","1,355,000,000","1,257,500,000","1,082,600,000","1,096,700,000","1,402,600,000","1,049,000,000","1,086,500,000","1,244,000,000","1,138,700,000","1,027,300,000"
		CashCashEquivalentsAndShortTermInvestments,"444,000,000","283,000,000","180,000,000","240,000,000","477,000,000","172,000,000","413,000,000","675,000,000","1,192,000,000","166,000,000","378,000,000","382,000,000","422,000,000","268,000,000","310,000,000","190,000,000","189,000,000","120,000,000","227,000,000","260,000,000","486,000,000","261,000,000","251,000,000","377,000,000","218,000,000","607,000,000","238,000,000","271,000,000","275,000,000","318,000,000","218,000,000","419,000,000","228,000,000","316,000,000","287,000,000","190,000,000","35,000,000","248,000,000","81,000,000","162,000,000","133,000,000","102,000,000","212,000,000","80,000,000","188,000,000","62,000,000","2,340,000,000","1,723,000,000","1,176,000,000","1,548,000,000","1,551,000,000","1,736,000,000","66,000,000","88,000,000","88,000,000","79,000,000","283,000,000","469,000,000","40,000,000","103,000,000","138,000,000","126,000,000","81,000,000","69,000,000","146,000,000","1,237,000,000","44,000,000","271,000,000","389,000,000","96,000,000","83,000,000","256,000,000","126,000,000","191,000,000","133,000,000","498,000,000","291,000,000","183,000,000","225,000,000","648,000,000","486,000,000","367,000,000","476,000,000","882,000,000","360,000,000","438,000,000","306,000,000","390,000,000","280,000,000","357,000,000","238,900,000","473,200,000","425,600,000","965,200,000","371,200,000","280,100,000","321,600,000","242,900,000","215,800,000","153,300,000","110,800,000","56,000,000","59,800,000","58,300,000","66,700,000","296,600,000","122,800,000","146,700,000","49,700,000","91,700,000","103,600,000"
			CashAndCashEquivalents,"444,000,000","283,000,000","180,000,000","240,000,000","477,000,000","172,000,000","413,000,000","675,000,000","1,192,000,000","166,000,000","378,000,000","382,000,000","422,000,000","268,000,000","310,000,000","190,000,000","189,000,000","120,000,000","227,000,000","260,000,000","486,000,000","261,000,000","251,000,000","377,000,000","218,000,000","607,000,000","238,000,000","271,000,000","275,000,000","318,000,000","218,000,000","419,000,000","228,000,000","316,000,000","287,000,000","190,000,000","35,000,000","248,000,000","81,000,000","162,000,000","133,000,000","102,000,000","212,000,000","80,000,000","188,000,000","62,000,000","411,000,000","85,000,000","48,000,000","50,000,000","64,000,000","141,000,000","66,000,000","88,000,000","88,000,000","79,000,000","283,000,000","469,000,000","40,000,000","103,000,000","138,000,000","126,000,000","81,000,000","69,000,000","146,000,000","1,237,000,000","44,000,000","271,000,000","389,000,000","96,000,000","83,000,000","256,000,000","126,000,000","191,000,000","133,000,000","498,000,000","291,000,000","183,000,000","225,000,000","648,000,000","486,000,000","367,000,000","476,000,000","882,000,000","360,000,000","438,000,000","306,000,000","390,000,000","280,000,000","357,000,000","238,900,000","473,200,000","425,600,000","965,200,000","371,200,000","280,100,000","321,600,000","242,900,000","215,800,000","153,300,000","110,800,000","56,000,000","59,800,000","58,300,000","66,700,000","296,600,000","122,800,000","146,700,000","49,700,000","91,700,000","103,600,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","1,929,000,000","1,638,000,000","1,128,000,000","1,498,000,000","1,487,000,000","1,595,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"2,505,000,000","2,568,000,000","2,059,000,000","1,975,000,000","2,080,000,000","2,507,000,000","2,176,000,000","2,273,000,000","2,425,000,000","2,645,000,000","2,335,000,000","2,096,000,000","2,439,000,000","2,080,000,000","1,671,000,000","1,643,000,000","1,751,000,000","1,786,000,000","1,504,000,000","1,395,000,000","1,570,000,000","1,706,000,000","1,392,000,000","1,279,000,000","1,328,000,000","1,369,000,000","1,433,000,000","1,440,000,000","1,702,000,000","1,633,000,000","1,464,000,000","1,637,000,000","1,972,000,000","1,836,000,000","1,602,000,000","1,647,000,000","1,831,000,000","1,717,000,000","1,679,000,000","1,678,000,000","1,712,000,000","2,035,000,000","1,874,000,000","1,998,000,000","1,953,000,000","2,246,000,000","1,874,000,000","2,060,000,000","2,180,000,000","1,865,000,000","2,014,000,000","2,450,000,000","2,559,000,000","2,085,000,000","2,044,000,000","2,239,000,000","2,356,000,000","1,943,000,000","2,308,000,000","2,865,000,000","2,753,000,000","2,405,000,000","2,461,000,000","2,909,000,000","3,561,000,000","2,763,000,000","2,596,000,000","2,877,000,000","2,905,000,000","2,768,000,000","3,423,000,000","4,226,000,000","3,919,000,000","3,267,000,000","3,491,000,000","4,418,000,000","3,054,000,000","2,496,000,000","2,253,000,000","2,187,000,000","1,947,000,000","2,023,000,000","2,794,000,000","2,442,000,000","2,358,000,000","1,803,000,000","1,573,000,000","1,495,000,000","933,000,000","1,095,300,000","1,218,500,000","950,400,000","1,034,300,000","988,200,000","1,272,700,000","1,117,000,000","1,182,700,000","1,868,600,000","937,100,000","973,100,000","692,500,000","645,400,000","657,100,000","643,700,000","646,300,000","595,600,000","456,800,000","383,300,000","481,800,000","403,300,000","289,800,000"
			AccountsReceivable,"2,164,000,000","2,219,000,000","1,853,000,000","1,728,000,000","1,841,000,000","2,295,000,000","2,002,000,000","2,040,000,000","2,177,000,000","2,278,000,000","1,972,000,000","1,908,000,000","2,236,000,000","1,749,000,000","1,539,000,000","1,510,000,000","1,615,000,000","1,660,000,000","1,292,000,000","1,242,000,000","1,361,000,000","1,523,000,000","1,259,000,000","1,140,000,000","1,175,000,000","1,200,000,000","1,289,000,000","1,334,000,000","1,589,000,000","1,514,000,000","1,339,000,000","1,476,000,000","1,805,000,000","1,695,000,000","1,499,000,000","1,514,000,000","1,758,000,000","1,621,000,000","1,510,000,000","1,494,000,000","1,539,000,000","1,780,000,000","1,646,000,000","1,695,000,000","1,837,000,000","2,158,000,000","1,739,000,000","1,955,000,000","2,050,000,000","1,760,000,000","1,928,000,000","2,300,000,000","2,559,000,000","2,085,000,000","2,044,000,000","2,239,000,000","2,356,000,000","1,943,000,000","2,308,000,000","2,865,000,000","2,753,000,000","2,405,000,000","2,461,000,000","2,909,000,000","3,561,000,000","2,763,000,000","2,596,000,000","2,877,000,000","2,905,000,000","2,768,000,000","3,423,000,000","4,226,000,000","3,919,000,000","3,267,000,000","3,491,000,000","4,418,000,000","3,054,000,000","2,496,000,000","2,253,000,000","2,187,000,000","1,947,000,000","2,023,000,000","2,794,000,000","2,442,000,000","2,358,000,000","1,803,000,000","1,573,000,000","1,495,000,000","933,000,000","1,095,300,000","1,218,500,000","950,400,000","1,034,300,000","763,700,000","1,060,200,000","902,200,000","937,500,000","1,698,000,000","767,400,000","836,400,000","529,700,000","491,200,000","470,300,000","488,900,000","466,800,000","476,700,000","358,600,000","285,900,000","366,300,000","280,800,000","198,100,000"
				GrossAccountsReceivable,"2,203,000,000","2,259,000,000","1,900,000,000","1,766,000,000","1,880,000,000","2,337,000,000","2,053,000,000","2,084,000,000","2,197,000,000","2,298,000,000","1,991,000,000","1,931,000,000","2,258,000,000","1,763,000,000","1,556,000,000","1,529,000,000","1,634,000,000","1,677,000,000","1,308,000,000","1,274,000,000","1,380,000,000","1,541,000,000","1,277,000,000","1,159,000,000","1,198,000,000","1,232,000,000","1,325,000,000","1,371,000,000","1,623,000,000","1,548,000,000","1,374,000,000","1,499,000,000","1,828,000,000","1,720,000,000","1,526,000,000","1,540,000,000","1,787,000,000","1,649,000,000","1,538,000,000","1,522,000,000",,"1,809,000,000","1,674,000,000","1,723,000,000",,"2,184,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-39,000,000","-40,000,000","-47,000,000","-38,000,000","-39,000,000","-42,000,000","-51,000,000","-44,000,000","-20,000,000","-20,000,000","-19,000,000","-23,000,000","-22,000,000","-14,000,000","-17,000,000","-19,000,000","-19,000,000","-17,000,000","-16,000,000","-32,000,000","-19,000,000","-18,000,000","-18,000,000","-19,000,000","-23,000,000","-32,000,000","-36,000,000","-37,000,000","-34,000,000","-34,000,000","-35,000,000","-23,000,000","-23,000,000","-25,000,000","-27,000,000","-26,000,000","-29,000,000","-28,000,000","-28,000,000","-28,000,000",,"-29,000,000","-28,000,000","-28,000,000",,"-26,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"341,000,000","353,000,000","210,000,000","247,000,000","239,000,000","215,000,000","177,000,000","236,000,000","251,000,000","370,000,000","366,000,000","191,000,000","207,000,000","335,000,000","134,000,000","136,000,000","138,000,000","128,000,000","215,000,000","155,000,000","211,000,000","185,000,000","136,000,000","142,000,000","155,000,000","171,000,000","146,000,000","108,000,000","115,000,000","122,000,000","128,000,000","164,000,000","171,000,000","145,000,000","106,000,000","136,000,000","77,000,000","100,000,000","169,000,000","184,000,000","173,000,000","263,000,000","228,000,000","303,000,000","116,000,000","97,000,000","135,000,000","105,000,000","130,000,000","105,000,000","86,000,000","150,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
