name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
TotalRevenue,"2,316,000,000","360,000,000","787,000,000","668,000,000","501,000,000","180,000,000","485,000,000","597,000,000","24,000,000","39,000,000","523,000,000","633,000,000","620,000,000","246,000,000","481,000,000","647,000,000","585,000,000","114,000,000","570,000,000","501,000,000","616,000,000","96,000,000","0","0","0","0","-3,587,000,000","1,284,000,000","1,222,000,000","1,081,000,000","1,095,000,000","1,184,000,000","1,160,000,000","1,011,000,000","1,025,000,000","1,110,000,000","1,078,000,000","789,000,000","1,675,000,000","154,000,000","135,000,000","35,000,000"
	OperatingRevenue,"2,316,000,000","360,000,000","787,000,000","668,000,000","501,000,000","180,000,000","485,000,000","597,000,000","24,000,000","39,000,000","523,000,000","633,000,000","620,000,000","246,000,000","481,000,000","647,000,000","585,000,000","114,000,000","570,000,000","501,000,000","616,000,000","96,000,000","0","0","0","0","-2,812,000,000","969,000,000","936,000,000","907,000,000","912,000,000","892,000,000","869,000,000","841,000,000","851,000,000","832,000,000","813,000,000","635,000,000","1,999,000,000","0","0","0"
CostOfRevenue,"1,600,000,000","195,000,000","558,000,000","449,000,000","398,000,000","84,000,000","364,000,000","551,000,000","16,000,000","43,000,000","371,000,000","434,000,000","441,000,000","148,000,000","328,000,000","450,000,000","414,000,000","81,000,000","383,000,000","354,000,000","414,000,000","68,000,000","0","0",,,"-1,744,000,000","567,000,000","657,000,000","520,000,000","539,000,000","517,000,000","511,000,000","506,000,000","512,000,000","472,000,000","461,000,000","363,000,000",,"0","0","0"
GrossProfit,"716,000,000","165,000,000","229,000,000","219,000,000","103,000,000","96,000,000","121,000,000","46,000,000","8,000,000","-4,000,000","152,000,000","199,000,000","179,000,000","98,000,000","153,000,000","197,000,000","171,000,000","33,000,000","187,000,000","147,000,000","202,000,000","28,000,000","0","0",,,"-1,843,000,000","717,000,000","565,000,000","561,000,000","556,000,000","667,000,000","649,000,000","505,000,000","513,000,000","638,000,000","617,000,000","426,000,000",,"154,000,000","135,000,000","35,000,000"
OperatingExpense,"610,000,000","146,000,000","167,000,000","151,000,000","146,000,000","143,000,000","162,000,000","161,000,000","144,000,000","148,000,000","175,000,000","167,000,000","165,000,000","156,000,000","182,000,000","166,000,000","165,000,000","151,000,000","163,000,000","164,000,000","169,000,000","108,000,000","17,000,000","16,000,000","12,000,000","23,000,000","-1,025,000,000","396,000,000","394,000,000","316,000,000","350,000,000","418,000,000","418,000,000","350,000,000","324,000,000","390,000,000","381,000,000","266,000,000","1,329,000,000","144,000,000","133,000,000","67,000,000"
	SellingGeneralAndAdministration,"223,000,000","56,000,000","69,000,000","51,000,000","47,000,000","43,000,000","47,000,000","43,000,000","40,000,000","44,000,000","62,000,000","51,000,000","51,000,000","46,000,000","67,000,000","48,000,000","49,000,000","40,000,000","53,000,000","53,000,000","57,000,000","36,000,000","14,000,000","15,000,000","9,000,000","20,000,000","-536,000,000","207,000,000","199,000,000","202,000,000","233,000,000","209,000,000","215,000,000","216,000,000","216,000,000","207,000,000","185,000,000","154,000,000","303,000,000","37,000,000","41,000,000","33,000,000"
		SellingAndMarketingExpense,,,,,,"43,000,000","47,000,000","43,000,000","40,000,000","44,000,000","62,000,000","51,000,000","51,000,000","46,000,000","67,000,000","48,000,000","49,000,000","40,000,000","53,000,000","53,000,000","57,000,000","36,000,000","14,000,000","15,000,000","9,000,000","20,000,000","-536,000,000","207,000,000","199,000,000","202,000,000","233,000,000","209,000,000","215,000,000","216,000,000","216,000,000","207,000,000","185,000,000","154,000,000",,"37,000,000","41,000,000","33,000,000"
	DepreciationAmortizationDepletionIncomeStatement,"387,000,000","90,000,000","98,000,000","100,000,000","99,000,000","100,000,000","115,000,000","118,000,000","104,000,000","104,000,000","113,000,000","116,000,000","114,000,000","110,000,000","115,000,000","118,000,000","116,000,000","111,000,000","110,000,000","111,000,000","112,000,000","72,000,000","3,000,000","1,000,000","3,000,000","3,000,000","-263,000,000","96,000,000","92,000,000","84,000,000","87,000,000","90,000,000","92,000,000","90,000,000","78,000,000","79,000,000","88,000,000","70,000,000","26,000,000","12,000,000","11,000,000","9,000,000"
		DepreciationAndAmortizationInIncomeStatement,"387,000,000","90,000,000","98,000,000","100,000,000","99,000,000","100,000,000","115,000,000","118,000,000","104,000,000","104,000,000","113,000,000","116,000,000","114,000,000","110,000,000","115,000,000","118,000,000","116,000,000","111,000,000","110,000,000","111,000,000","112,000,000","72,000,000","3,000,000","1,000,000","3,000,000","3,000,000","-263,000,000","96,000,000","92,000,000","84,000,000","87,000,000","90,000,000","92,000,000","90,000,000","78,000,000","79,000,000","88,000,000","70,000,000","26,000,000","12,000,000","11,000,000","9,000,000"
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93,000,000","103,000,000","30,000,000","30,000,000","119,000,000","111,000,000","44,000,000","30,000,000","104,000,000","108,000,000","42,000,000","1,000,000,000","95,000,000","81,000,000","25,000,000"
