name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"13,144,446,000","13,093,543,000","12,846,853,000","12,812,635,000","13,096,329,000","13,476,879,000","12,975,758,000","12,148,499,000","11,620,426,000","11,668,250,000","11,594,401,000","11,752,650,000","11,721,277,000","11,265,480,000","11,273,585,000","11,069,417,000","11,023,517,000","10,761,828,000","10,639,360,000","10,552,487,000","10,448,259,000","10,317,802,000","9,673,639,000","9,540,930,000","9,565,009,000","9,634,113,000","9,206,878,000","9,078,559,000","9,084,355,000","8,974,443,000","8,961,592,000","8,548,072,000","8,431,385,000","8,311,723,000","8,351,743,000","8,317,253,000","8,316,508,000","8,200,843,000","7,781,066,000","7,758,648,000","7,783,281,000","7,665,245,000","7,605,931,000","7,565,753,000","7,613,074,000","7,527,936,000","4,267,714,000","3,989,757,000","3,999,311,000","3,964,463,000","3,901,509,000","3,836,876,000","3,835,317,000","3,742,462,000","3,698,336,000","3,718,593,000","3,686,282,000","3,608,657,000","3,598,928,000","3,531,680,000","3,467,188,000","3,277,042,000","3,149,027,000","3,145,621,000","2,985,047,000","2,858,709,000","2,743,025,000","2,763,425,000","2,983,767,000","3,022,843,000","2,978,302,000","2,964,210,000","2,965,221,000","2,772,730,000","2,435,848,000","2,423,676,000","2,441,028,000","2,323,229,000","2,255,949,000","2,208,890,000","2,194,377,000","2,114,584,000","2,011,244,000","1,980,619,000","1,990,015,000","1,742,377,000","1,701,169,000","1,525,091,000","1,530,627,000","1,498,000,000","1,485,300,000","1,499,700,000","1,467,800,000","1,448,100,000","1,469,100,000","1,459,500,000","1,464,700,000","1,085,300,000","1,082,500,000","1,004,200,000","990,000,000","965,800,000","960,100,000","955,500,000","767,900,000","748,100,000","741,900,000","539,600,000","539,200,000","521,500,000","498,100,000","481,000,000","476,500,000","460,400,000","478,300,000","476,600,000","479,900,000","472,400,000","463,100,000","472,400,000","486,400,000","500,700,000","515,100,000","503,800,000","510,900,000","535,000,000","532,500,000","527,000,000","526,100,000","543,300,000","562,400,000","602,300,000","659,300,000"
	CurrentAssets,"2,301,902,000","2,263,556,000","2,343,299,000","2,365,305,000","2,784,165,000","3,281,869,000","2,961,154,000","2,296,787,000","1,834,346,000","1,915,934,000","1,930,627,000","1,965,032,000","1,960,441,000","1,937,802,000","1,941,253,000","1,880,527,000","1,884,726,000","1,798,002,000","1,755,187,000","1,763,160,000","1,732,074,000","1,681,371,000","1,587,899,000","1,606,753,000","1,635,438,000","1,718,304,000","1,696,554,000","1,708,959,000","1,717,237,000","1,615,138,000","1,622,094,000","1,529,881,000","1,543,113,000","1,432,329,000","1,503,280,000","1,483,980,000","1,501,351,000","1,407,496,000","1,488,424,000","1,456,446,000","1,463,145,000","1,364,905,000","1,371,949,000","1,368,106,000","1,401,184,000","1,331,116,000","1,078,903,000","822,219,000","837,856,000","796,197,000","794,990,000","787,073,000","832,520,000","789,417,000","777,800,000","843,988,000","836,232,000","774,847,000","806,880,000","801,783,000","807,643,000","728,506,000","712,892,000","779,040,000","658,579,000","608,298,000","774,676,000","762,775,000","776,969,000","808,925,000","728,168,000","711,772,000","764,786,000","645,791,000","599,835,000","610,876,000","654,578,000","606,576,000","602,853,000","608,460,000","618,125,000","548,262,000","529,849,000","529,524,000","543,259,000","476,455,000","452,257,000","408,925,000","417,680,000","403,200,000","371,000,000","377,400,000","353,100,000","319,600,000","335,900,000","323,400,000","328,300,000","230,000,000","215,900,000","200,800,000","203,400,000","194,000,000","173,400,000","178,400,000","156,400,000","156,900,000","135,700,000","109,500,000","132,100,000","118,400,000","109,800,000","112,200,000","114,000,000","102,000,000","104,300,000","114,300,000","124,000,000","118,800,000","107,700,000","125,000,000","141,000,000","141,100,000","126,000,000","134,500,000","135,900,000","131,300,000","119,800,000","120,100,000","104,100,000","97,500,000","95,700,000","123,500,000","101,600,000"
		CashCashEquivalentsAndShortTermInvestments,"105,999,000","115,301,000","189,743,000","199,017,000","764,502,000","1,224,490,000","1,101,230,000","539,622,000","54,619,000","61,268,000","58,905,000","61,297,000","62,726,000","105,220,000","83,721,000","76,886,000","73,053,000","74,423,000","65,424,000","66,446,000","62,974,000","33,747,000","61,744,000","56,273,000","54,590,000","61,228,000","39,523,000","42,464,000","35,078,000","32,069,000","39,711,000","14,732,000","16,261,000","17,238,000","12,122,000","12,558,000","17,395,000","23,471,000","25,652,000","32,941,000","41,999,000","41,229,000","39,147,000","34,816,000","52,076,000","29,474,000","9,629,000","12,337,000","6,865,000","9,180,000","13,630,000","10,623,000","9,423,000","5,460,000","7,805,000","6,211,000","8,916,000","16,354,000","13,574,000","12,663,000","11,215,000","14,939,000","14,817,000","124,350,000","8,211,000","7,963,000","82,156,000","114,747,000","54,188,000","33,125,000","34,554,000","36,335,000","38,381,000","34,863,000","28,261,000","26,704,000","32,416,000","17,750,000","15,794,000","14,820,000","16,382,000","22,848,000","24,591,000","24,525,000","13,044,000","10,545,000","5,975,000","5,552,000","7,950,000","6,200,000","7,100,000","8,200,000","10,500,000","1,300,000","3,300,000","2,700,000","8,400,000","300,000","7,900,000","600,000","2,300,000","300,000","100,000","300,000","800,000",,"200,000","3,800,000","1,800,000","800,000","1,000,000","3,700,000","2,800,000","600,000","1,400,000","400,000","100,000","6,700,000","300,000","2,000,000","6,900,000","22,700,000","14,100,000","14,600,000","13,900,000","22,900,000","17,100,000","13,200,000","21,200,000","14,000,000","12,500,000","4,700,000","32,400,000"
			CashAndCashEquivalents,"105,999,000","115,301,000","189,743,000","199,017,000","764,502,000","1,224,490,000","1,101,230,000","539,622,000","54,619,000","61,268,000","58,905,000","61,297,000","62,726,000","105,220,000","83,721,000","76,886,000","73,053,000","74,423,000","65,424,000","66,446,000","62,974,000","33,747,000","61,744,000","56,273,000","54,590,000","61,228,000","39,523,000","42,464,000","35,078,000","32,069,000","39,711,000","14,732,000","16,261,000","17,238,000","12,122,000","12,558,000","17,395,000","23,471,000","25,652,000","32,941,000","41,999,000","41,229,000","39,147,000","34,816,000","52,076,000","29,474,000","9,629,000","12,337,000","6,865,000","9,180,000","13,630,000","10,623,000","9,423,000","5,460,000","7,805,000","6,211,000","8,916,000","16,354,000","13,574,000","12,663,000","11,215,000","14,939,000","14,817,000","124,350,000","8,211,000","7,963,000","82,156,000","114,747,000","54,188,000","33,125,000","34,554,000","36,335,000","38,381,000","34,863,000","28,261,000","26,704,000","32,416,000","17,750,000","15,794,000","14,820,000","16,382,000","22,848,000","24,591,000","24,525,000","13,044,000","10,545,000","5,975,000","5,552,000","7,950,000","6,200,000","7,100,000","8,200,000","10,500,000","1,300,000","3,300,000","2,700,000","8,400,000","300,000","7,900,000","600,000","2,300,000","300,000","100,000","300,000","800,000",,"200,000","3,800,000","1,800,000","800,000","1,000,000","3,700,000","2,800,000","600,000","1,400,000","400,000","100,000","6,700,000","300,000","2,000,000","6,900,000","22,700,000","14,100,000","14,600,000","13,900,000","22,900,000","17,100,000","13,200,000","21,200,000","14,000,000","12,500,000","4,700,000","32,400,000"
		Receivables,"1,754,877,000","1,746,635,000","1,764,214,000","1,787,931,000","1,668,650,000","1,728,928,000","1,540,747,000","1,438,697,000","1,486,829,000","1,560,847,000","1,544,077,000","1,601,352,000","1,602,405,000","1,509,909,000","1,543,348,000","1,557,298,000","1,569,803,000","1,500,898,000","1,452,018,000","1,456,999,000","1,447,802,000","1,439,553,000","1,315,827,000","1,344,916,000","1,374,737,000","1,302,429,000","1,328,300,000","1,360,973,000","1,383,964,000","1,282,735,000","1,239,478,000","1,186,012,000","1,212,594,000","1,116,961,000","1,166,514,000","1,149,477,000","1,149,402,000","1,067,197,000","1,042,535,000","1,019,929,000","1,116,634,000","969,802,000","945,193,000","913,742,000","940,803,000","837,820,000","609,083,000","618,855,000","648,831,000","602,559,000","596,232,000","605,870,000","652,854,000","625,437,000","628,973,000","710,065,000","699,740,000","627,186,000","631,527,000","647,852,000","667,282,000","595,009,000","584,764,000","546,344,000","547,800,000","499,726,000","587,075,000","550,437,000","624,181,000","552,538,000","580,010,000","575,365,000","602,159,000","503,929,000","482,818,000","472,829,000","510,149,000","474,763,000","472,316,000","464,987,000","481,931,000","418,083,000","404,585,000","406,523,000","430,342,000","376,601,000","349,006,000","313,566,000","316,880,000","307,300,000","285,000,000","299,400,000","276,500,000","256,400,000","265,200,000","252,500,000","259,700,000","180,300,000","166,800,000","149,400,000","155,000,000","145,400,000","136,000,000","134,900,000","116,400,000","114,200,000","91,600,000","71,200,000","90,500,000","84,800,000","76,400,000","78,000,000","84,600,000","78,600,000","77,600,000","88,700,000","99,300,000","92,700,000","93,500,000","109,100,000","119,600,000","104,500,000","97,900,000","106,400,000","107,700,000","94,500,000","89,200,000","93,100,000","69,500,000","70,300,000","70,500,000","73,900,000","55,700,000"
			AccountsReceivable,"1,754,877,000","1,746,635,000","1,764,214,000","1,787,931,000","1,668,650,000","1,728,928,000","1,540,747,000","1,438,697,000","1,486,829,000","1,560,847,000","1,544,077,000","1,601,352,000","1,602,405,000","1,509,909,000","1,543,348,000","1,557,298,000","1,569,803,000","1,500,898,000","1,452,018,000","1,456,999,000","1,447,802,000","1,439,553,000","1,315,827,000","1,344,916,000","1,374,737,000","1,302,429,000","1,328,300,000","1,360,973,000","1,383,964,000","1,282,735,000","1,239,478,000","1,186,012,000","1,212,594,000","1,116,961,000","1,166,514,000","1,149,477,000","1,149,402,000","1,067,197,000","1,042,535,000","1,019,929,000","1,116,634,000","969,802,000","945,193,000","913,742,000","940,803,000","837,820,000","609,083,000","618,855,000","648,831,000","602,559,000","596,232,000","605,870,000","652,854,000","625,437,000","628,973,000","710,065,000","699,740,000","627,186,000","631,527,000","647,852,000","667,282,000","595,009,000","584,764,000","546,344,000","547,800,000","499,726,000","505,366,000","550,437,000","624,181,000","552,538,000","580,010,000","575,365,000","602,159,000","503,929,000","482,818,000","472,829,000","510,149,000","474,763,000","472,316,000","464,987,000","481,931,000","418,083,000","404,585,000","406,523,000","430,342,000","376,601,000","349,006,000","313,566,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,"0",,,,,"0",,"0",,,,"0","81,709,000","0",,,,,"0","0","0",,,,,"0",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"208,302,000","206,839,000","202,824,000","195,141,000","193,961,000","190,417,000","176,105,000","167,626,000","162,597,000","159,889,000","156,285,000","153,574,000","149,928,000","148,206,000","144,471,000","140,797,000","137,246,000","136,177,000","135,849,000","130,698,000","126,481,000","125,365,000","121,616,000","117,710,000","116,725,000","116,037,000","112,718,000","109,117,000","108,269,000","108,115,000","104,390,000","104,280,000","102,276,000","101,781,000","101,249,000","100,324,000","98,974,000","99,000,000","97,013,000","96,882,000","96,974,000","96,775,000","95,777,000","95,550,000","95,129,000","94,330,000","84,708,000","84,683,000","83,822,000","84,272,000","80,726,000","78,885,000","77,022,000","76,043,000","72,636,000","72,947,000","73,382,000","72,399,000","70,874,000","68,562,000","67,638,000","64,532,000","64,352,000","54,043,000","53,556,000","52,835,000","50,895,000","54,479,000","61,503,000","60,729,000","63,679,000","63,066,000","64,571,000","61,736,000","53,658,000","58,929,000","60,018,000","58,217,000",,,,,"49,995,000","48,634,000","48,949,000","45,518,000","43,404,000","40,166,000","39,628,000","41,200,000","38,500,000","38,500,000","38,800,000","38,800,000","37,300,000","36,700,000","36,400,000","28,200,000","27,500,000","23,500,000","21,900,000","22,000,000","21,500,000","20,900,000","18,300,000","18,200,000","19,400,000","15,900,000","15,800,000","15,700,000","14,100,000","13,400,000","12,900,000","12,600,000","12,700,000","12,500,000","12,300,000","12,400,000","11,800,000","11,600,000","11,200,000","11,300,000","11,300,000","11,100,000","10,700,000","12,000,000","11,600,000","11,700,000","11,600,000","11,400,000","11,300,000","9,400,000","8,300,000"
			RawMaterials,"208,302,000","206,839,000","202,824,000","195,141,000","193,961,000","190,417,000","176,105,000","167,626,000","162,597,000","159,889,000","156,285,000","153,574,000","149,928,000","148,206,000","144,471,000","140,797,000","137,246,000","136,177,000","135,849,000","130,698,000","126,481,000","125,365,000","121,616,000","117,710,000","116,725,000","116,037,000","112,718,000","109,117,000","108,269,000","108,115,000","104,390,000","104,280,000","102,276,000","101,781,000","101,249,000","100,324,000","98,974,000","99,000,000","97,013,000","96,882,000","96,974,000","96,775,000","95,777,000","95,550,000","95,129,000","94,330,000","84,708,000","84,683,000","83,822,000","84,272,000",,,,"76,043,000","72,636,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
