name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009
OperatingCashFlow,"-9,871,000"
	CashFlowFromContinuingOperatingActivities,"-9,871,000"
		NetIncomeFromContinuingOperations,"-105,795,000"
		DepreciationAmortizationDepletion,"72,436,000"
			DepreciationAndAmortization,"72,436,000"
				Depreciation,"57,276,000"
				AmortizationCashFlow,"15,160,000"
					AmortizationOfIntangibles,"15,160,000"
		DeferredTax,"-34,171,000"
			DeferredIncomeTax,"-34,171,000"
		AssetImpairmentCharge,"10,190,000"
		ProvisionandWriteOffofAssets,"97,734,000"
		StockBasedCompensation,"39,653,000"
		OtherNonCashItems,"16,263,000"
		ChangeInWorkingCapital,"-106,181,000"
			ChangeInReceivables,"-118,498,000"
				ChangesInAccountReceivables,"-118,498,000"
			ChangeInPayablesAndAccruedExpense,"25,815,000"
				ChangeInPayable,"25,815,000"
					ChangeInAccountPayable,"25,815,000"
			ChangeInOtherCurrentAssets,"5,555,000"
			ChangeInOtherCurrentLiabilities,"-17,036,000"
			ChangeInOtherWorkingCapital,"-2,017,000"
InvestingCashFlow,"-103,145,000"
	CashFlowFromContinuingInvestingActivities,"-103,145,000"
		CapitalExpenditureReported,"-78,375,000"
		NetPPEPurchaseAndSale,"87,000"
			SaleOfPPE,"87,000"
		NetInvestmentPurchaseAndSale,"0"
			SaleOfInvestment,"0"
FinancingCashFlow,"-271,737,000"
	CashFlowFromContinuingFinancingActivities,"-271,737,000"
		NetIssuancePaymentsOfDebt,"-213,125,000"
			NetLongTermDebtIssuance,"-213,125,000"
				LongTermDebtPayments,"-213,125,000"
		NetCommonStockIssuance,"-38,631,000"
			CommonStockPayments,"-38,631,000"
		CashDividendsPaid,"-11,355,000"
			CommonStockDividendPaid,"-11,355,000"
		NetOtherFinancingCharges,"-19,981,000"
EndCashPosition,"392,897,000"
	ChangesInCash,"-384,753,000"
	EffectOfExchangeRateChanges,"-634,000"
	BeginningCashPosition,"777,650,000"
CapitalExpenditure,"-78,375,000"
RepaymentOfDebt,"-213,125,000"
RepurchaseOfCapitalStock,"-38,631,000"
FreeCashFlow,"-88,246,000"
