name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalAssets,"527,720,000","588,151,000","265,763,000","277,284,000","284,431,000","334,715,000","176,226,000","214,706,000","136,589,000","175,282,000","90,500,000","116,344,000","142,338,000","146,841,000","168,308,000","136,644,000","155,372,000","178,259,000","191,492,000","113,509,000","129,513,000","89,847,000","91,502,000","82,217,000","102,881,000","124,555,000","138,956,000","150,181,000","129,867,000","136,874,000","137,125,000","141,975,000","43,387,000","48,866,000","53,205,000","39,916,000","46,899,000","57,439,000","64,094,000","76,236,000","80,085,000","82,208,000","92,511,000","108,412,000","122,766,000","109,447,235","111,354,000","116,103,000","124,655,000","142,190,106","60,588,000","64,694,000","72,602,000","84,691,677","99,351,000","107,649,000","129,144,000","142,716,839","141,154,000","78,426,000","67,916,000","68,485,421","80,198,000","91,879,000","102,224,000","99,248,394","38,153,000","43,425,000","49,489,000","32,468,571","37,885,000","41,765,000","45,953,000","30,096,000","32,239,000","35,740,000","38,563,000","41,300,388","44,092,000","47,877,000","53,171,000","59,096,315","62,847,000","65,545,000","68,069,000","70,826,059","72,375,000","74,378,000","75,828,841","73,400,000","26,400,000","26,500,000","26,700,000","29,100,000","24,500,000","21,300,000","24,500,000","26,500,000","29,700,000","32,300,000","34,200,000","37,100,000","35,400,000","19,700,000","19,100,000","13,100,000","14,800,000","16,900,000","9,700,000","12,800,000","14,700,000","15,000,000","17,100,000"
	CurrentAssets,"511,714,000","566,136,000","252,743,000","265,802,000","273,771,000","323,800,000","162,436,000","203,837,000","125,508,000","164,345,000","78,803,000","103,719,000","117,649,000","114,352,000","128,495,000","92,669,000","104,156,000","125,391,000","175,370,000","92,263,000","113,502,000","66,987,000","64,632,000","46,112,000","50,425,000","65,990,000","84,502,000","107,088,000","81,366,000","89,343,000","135,144,000","138,250,000","35,731,000","42,121,000","46,839,000","33,530,000","35,407,000","41,978,000","46,582,000","45,064,000","52,949,000","52,858,000","60,446,000","79,877,000","100,451,000","87,418,974","89,762,000","79,755,000","92,790,000","111,022,152","50,686,000","57,451,000","65,129,000","75,024,706","80,111,000","55,620,000","77,259,000","91,704,652","91,561,000","51,428,000","47,288,000","45,789,686","48,659,000","61,246,000","71,794,000","81,100,061","31,479,000","33,791,000","41,708,000","23,872,379","23,524,000","24,705,000","29,088,000","20,704,000","20,174,000","26,076,000","23,557,000","24,931,427","27,882,000","27,731,000","29,975,000","32,403,743","31,627,000","33,101,000","34,084,000","25,759,640","26,450,000","27,148,000","27,395,756","24,600,000","20,000,000","18,200,000","19,400,000","22,900,000","22,900,000","19,600,000","20,500,000","19,700,000","25,100,000","28,200,000","23,500,000","28,100,000","34,200,000","18,400,000","17,800,000","11,700,000","13,400,000","15,400,000","8,100,000","11,100,000","13,000,000","13,200,000","12,700,000"
		CashCashEquivalentsAndShortTermInvestments,"443,468,000","507,601,000","199,597,000","218,428,000","240,356,000","300,366,000","143,319,000","189,403,000","113,058,000","136,226,000","68,435,000","92,147,000","107,557,000","104,467,000","120,321,000","80,740,000","91,307,000","114,397,000","161,624,000","80,673,000","98,682,000","54,650,000","52,821,000","35,740,000","35,816,000","51,563,000","70,327,000","94,365,000","67,527,000","72,772,000","127,134,000","132,108,000","31,391,000","38,055,000","42,591,000","29,125,000","28,267,000","35,599,000","41,021,000","34,882,000","43,278,000","41,718,000","43,999,000","57,591,000","68,471,000","53,945,539","60,769,000","55,552,000","63,045,000","68,963,749","35,485,000","42,256,000","54,214,000","61,528,462","64,678,000","38,401,000","45,549,000","50,697,513","68,712,000","30,868,000","37,056,000","37,457,566","43,815,000","54,767,000","68,437,000","50,260,399","30,835,000","33,052,000","41,037,000","23,173,095","22,953,000","24,164,000","28,521,000","20,028,000","19,448,000","25,099,000","22,856,000","24,448,807","27,165,000","26,880,000","29,257,000","31,987,188","31,009,000","32,086,000","33,263,000","24,635,310","25,615,000","26,434,000","26,689,943","23,100,000","19,100,000","17,500,000","8,200,000","12,300,000","4,900,000","3,700,000","3,500,000","3,800,000","5,600,000","4,700,000","3,400,000","3,600,000","6,500,000","6,300,000","9,600,000","6,100,000","13,000,000","14,500,000","1,800,000","2,700,000","4,700,000","3,200,000","6,700,000"
			CashAndCashEquivalents,"395,504,000","504,389,000","199,597,000","210,314,000","226,902,000","272,127,000","96,492,000","173,468,000","101,873,000","114,172,000","29,903,000","30,760,000","34,804,000","26,731,000","52,584,000","27,104,000","43,767,000","50,282,000","117,776,000","39,696,000","75,158,000","22,104,000","35,387,000","8,661,000","12,902,000","28,899,000","46,627,000","76,781,000","48,367,000","54,540,000","121,157,000","121,519,000","13,584,000","21,164,000","26,050,000","19,767,000","14,805,000","20,891,000","23,959,000","21,924,000","27,661,000","16,444,000","22,441,000","17,008,000","31,342,000","13,622,370","11,174,000","14,021,000","19,876,000","41,124,937","18,226,000","13,810,000","16,305,000","22,342,058","15,952,000","25,141,000","27,875,000","31,155,320","44,092,000","7,178,000","9,207,000","4,417,528","7,733,000","25,055,000","43,015,000","29,156,827","9,097,000","9,240,000","22,049,000","8,838,464","13,809,000","17,046,000","21,059,000","11,941,000","10,829,000","13,953,000","11,631,000","13,824,289","13,537,000","14,831,000","18,636,000","18,865,326","19,403,000","17,964,000","16,610,000","8,455,802","8,774,000","9,070,000","9,786,180","8,600,000","6,200,000","5,300,000","8,200,000","12,300,000","4,900,000","3,700,000","3,500,000","3,800,000","5,600,000","4,700,000","3,400,000","3,600,000","6,500,000","6,300,000","9,600,000","6,100,000","13,000,000","14,500,000","1,800,000","2,700,000","4,700,000","3,200,000","6,700,000"
			OtherShortTermInvestments,"47,964,000","3,212,000","0","8,114,000","13,454,000","28,239,000","46,827,000","15,935,000","11,185,000","22,054,000","38,532,000","61,387,000","72,753,000","77,736,000","67,737,000","53,636,000","47,540,000","64,115,000","43,848,000","40,977,000","23,524,000","32,546,000","17,434,000","27,079,000","22,914,000","22,664,000","23,700,000","17,584,000","19,160,000","18,232,000","5,977,000","10,589,000","17,807,000","16,891,000","16,541,000","9,358,000","13,462,000","14,708,000","17,062,000","12,958,000","15,617,000","25,274,000","21,558,000","40,583,000","37,129,000","40,323,169","49,595,000","41,531,000","43,169,000","27,838,812","17,259,000","28,446,000","37,909,000","39,186,404","48,726,000","13,260,000","17,674,000","19,542,193","24,620,000","23,690,000","27,849,000","33,040,038","36,082,000","29,712,000","25,422,000","21,103,572","21,738,000","23,812,000","18,988,000","14,334,631","9,144,000","7,118,000","7,462,000","8,087,000","8,619,000","11,146,000","11,225,000","10,624,518","13,628,000","12,049,000","10,621,000","13,121,862","11,606,000","14,122,000","16,653,000","16,179,508","16,841,000","17,364,000","16,903,763","14,500,000","12,900,000","12,200,000",,,,,,,,,,,,,,,,,,,,,
		Receivables,"36,415,000","29,413,000","26,212,000","27,620,000","18,386,000","8,646,000","5,422,000","3,997,000","5,642,000","22,146,000","3,598,000","3,602,000","5,002,000","4,293,000","3,394,000","2,342,000","5,694,000","6,117,000","8,985,000","3,325,000","9,564,000","8,768,000","5,968,000","2,234,000","7,384,000","6,243,000","7,495,000","4,296,000","5,594,000","9,490,000","3,238,000","897,000","3,280,000","2,115,000","2,369,000","1,024,000","4,325,000","4,562,000","3,768,000","5,084,000","5,852,000","7,573,000","11,634,000","15,961,000","26,062,000","30,227,210","25,564,000","20,531,000","26,627,000","33,722,207","11,626,000","8,075,000","9,847,000","11,982,430","13,102,000","14,850,000","28,579,000","39,127,676","20,748,000","18,273,000","8,367,000","4,556,145","3,139,000","1,975,000","630,000","30,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,000,000",,,,,,,,"18,800,000",,,,,,,,"100,000","200,000","400,000"
			AccountsReceivable,"36,415,000","29,413,000","26,212,000","27,620,000","18,386,000","8,646,000","5,422,000","3,997,000","5,642,000","22,146,000","3,598,000","3,602,000","5,002,000","4,293,000","3,394,000","2,342,000","5,694,000","6,117,000","8,985,000","3,325,000","9,564,000","8,768,000","5,968,000","2,234,000","7,384,000","6,243,000","7,495,000","4,296,000","5,594,000","9,490,000","3,238,000","897,000","3,280,000","2,115,000","2,369,000","1,024,000","4,325,000","4,562,000",,,,"5,831,000",,,,,,,,,,,,"11,982,430","13,102,000","14,850,000","28,579,000","39,127,676","20,748,000","18,273,000","8,367,000","4,556,145","3,139,000","1,975,000","630,000","30,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccruedInterestReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"1,742,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"16,144,000","15,791,000","13,663,000","9,846,000","5,113,000","7,039,000","6,241,000","5,233,000",,"0","1,776,000","1,000,000","600,000","1,649,000","821,000","221,000","7,000",,"0","1,305,000","655,000","500,000","2,232,000","1,949,000","1,949,000","1,612,000","0","1,308,000","1,210,000","683,000",,,,"0",,,,"0","263,000","263,000","263,000","263,000","898,000","898,000","898,000","898,076","898,000","907,000","844,000","6,281,263",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			RawMaterials,"5,269,000","5,658,000","6,830,000","4,990,000","101,000",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"263,000",,,,"263,000","263,000","263,000","263,000","898,000",,,,"898,076",,,,"5,093,848",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"10,434,000","9,669,000","6,619,000","4,597,000","5,012,000",,,,,,,,,,,,,,,"1,305,000","655,000","500,000","2,232,000","1,949,000","1,949,000","1,612,000","0","0","0","267,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
