name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
OperatingCashFlow,"25,566,000","-36,004,000","44,105,000","4,326,000","13,139,000","-13,183,000","-271,561","-130","-86,762","-131","-66,735","-206,009"
	CashFlowFromContinuingOperatingActivities,"25,566,000","-36,004,000","44,105,000","4,326,000","13,139,000","-13,183,000","-271,561","-130","-86,762","-131","-66,735","-206,009"
		NetIncomeFromContinuingOperations,"-551,000","-31,898,000","-16,182,000","31,350,000","16,179,000","-23,349,000","-383,906","177,794","1,532,158","1,782,823","2,357,404","2,301,928"
		OperatingGainsLosses,"-61,632,000","-2,311,000","-2,419,000","-35,245,000","-21,657,000","20,782,000",,,,,,
			GainLossOnSaleOfPPE,,,"101,000","1,043,000","-2,289,000","-719,000",,,,,,
			GainLossOnInvestmentSecurities,"-60,120,000","-1,944,000","-2,520,000","-36,288,000","-19,368,000","21,501,000",,,,,,
		DepreciationAmortizationDepletion,"83,439,000","22,121,000","21,430,000","20,743,000","19,145,000","19,407,000",,,,,,
			DepreciationAndAmortization,"83,439,000","22,121,000","21,430,000","20,743,000","19,145,000","19,407,000",,,,,,
		DeferredTax,"5,679,000","1,912,000","4,105,000","-501,000","163,000","1,061,000",,,,,,
			DeferredIncomeTax,"5,679,000","1,912,000","4,105,000","-501,000","163,000","1,061,000",,,,,,
		AssetImpairmentCharge,"3,319,000","3,319,000",,,,,,,,,,
		StockBasedCompensation,"11,457,000","1,379,000","4,281,000","2,041,000","3,756,000","2,883,000",,,,,,
		OtherNonCashItems,"1,390,000","341,000","421,000","330,000","298,000","2,870,000",,"-1,410,028","-1,800,452","-2,227,265","-2,483,194","-2,461,634"
		ChangeInWorkingCapital,"-17,535,000","-30,867,000","32,469,000","-14,392,000","-4,745,000","-36,837,000","284,775","1,232,104","181,532","444,311","59,055","-46,303"
			ChangeInReceivables,"-10,396,000","-17,044,000","26,049,000","-9,274,000","-10,127,000","-11,176,000",,,,,,
				ChangesInAccountReceivables,"-10,396,000","-17,044,000","26,049,000","-9,274,000","-10,127,000","-11,176,000",,,,,,
			ChangeInInventory,"-17,816,000","-14,261,000","-3,031,000","-834,000","310,000","-7,040,000",,,,,,
			ChangeInPrepaidAssets,"-3,823,000","-26,000","6,667,000","-1,369,000","-9,095,000","866,000","66,687","-18,312","56,383","69,395","69,206","-9,768"
			ChangeInPayablesAndAccruedExpense,"14,500,000","464,000","2,784,000","-2,915,000","14,167,000","-19,487,000","218,088","1,250,416","125,149","374,916","-10,151","-36,535"
				ChangeInPayable,"14,500,000","464,000","2,784,000","-2,915,000","14,167,000","-19,487,000","35,251","149,925","-29,988","37,748","-19,526","-91,692"
					ChangeInAccountPayable,"14,500,000","464,000","2,784,000","-2,915,000","14,167,000","-19,487,000","35,251","149,925","-29,988","37,748","-19,526","-91,692"
				ChangeInAccruedExpense,,,,,,,"182,837","1,100,491","155,137","337,168","9,375","55,157"
InvestingCashFlow,"-111,036,000","-249,000","-58,017,000","-7,538,000","-45,232,000","-25,311,000",,,,,,
	CashFlowFromContinuingInvestingActivities,"-111,036,000","-249,000","-58,017,000","-7,538,000","-45,232,000","-25,311,000",,,,,,
		NetPPEPurchaseAndSale,"-33,962,000","-6,999,000","-12,516,000","-6,857,000","-7,590,000","-1,743,000",,,,,,
			PurchaseOfPPE,"-37,742,000","-8,137,000","-13,945,000","-6,971,000","-8,689,000","-2,134,000",,,,,,
			SaleOfPPE,"3,780,000","1,138,000","1,429,000","114,000","1,099,000","391,000",,,,,,
		NetIntangiblesPurchaseAndSale,"16,783,000","4,604,000","6,159,000","3,670,000","2,350,000","250,000",,,,,,
			PurchaseOfIntangibles,"-557,000","0","0","-557,000","0","-1,200,000",,,,,,
			SaleOfIntangibles,"17,340,000","4,604,000","6,159,000","4,227,000","2,350,000","1,450,000",,,,,,
