name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991
TotalAssets,"8,877,000,000","8,832,000,000","8,766,000,000","8,874,000,000","8,825,000,000","8,882,000,000","8,624,000,000","9,579,000,000","9,504,000,000","9,610,000,000","9,548,000,000","10,723,000,000","10,152,000,000","9,699,000,000","9,940,000,000","9,818,000,000","10,281,000,000","9,756,000,000","9,999,000,000","9,780,000,000","9,459,000,000","9,135,000,000","9,497,000,000","9,667,000,000","9,688,000,000","9,421,000,000","9,554,000,000","7,618,000,000","7,326,000,000","7,858,000,000","8,158,000,000","8,591,000,000","8,488,000,000","8,419,000,000","8,472,000,000","8,410,000,000","8,517,000,000","8,598,000,000","8,871,000,000","8,834,000,000","9,161,000,000","8,926,000,000","9,552,000,000","10,144,000,000","9,976,000,000","9,754,000,000","9,883,200,000","8,358,200,000","8,371,700,000","8,727,400,000","9,119,800,000","8,614,200,000","7,751,600,000","7,976,500,000","9,237,400,000","10,037,000,000","9,957,400,000","9,324,600,000","10,334,500,000","9,833,800,000","9,599,400,000","9,320,700,000","9,871,600,000","9,890,400,000","9,577,600,000","9,521,800,000","10,296,800,000","10,221,600,000","10,390,300,000","10,736,700,000","11,397,000,000","11,235,100,000","9,558,700,000","9,531,300,000","10,244,100,000","10,423,400,000","10,152,300,000","9,869,300,000","9,836,800,000","10,024,900,000","9,698,000,000","10,106,600,000","9,926,400,000","9,881,000,000","9,891,000,000","10,343,200,000","10,408,600,000","10,635,500,000","10,791,000,000","10,756,300,000","10,798,800,000","10,837,600,000","10,903,300,000","11,060,700,000","10,874,100,000","10,899,400,000","6,895,200,000","6,845,100,000","6,786,800,000","6,825,700,000","6,695,100,000","6,105,300,000","5,566,800,000","5,474,500,000","5,451,800,000","5,439,200,000","5,480,700,000","5,490,900,000","5,465,900,000","5,317,600,000","5,445,200,000","5,475,200,000","5,423,900,000","4,901,400,000","5,028,800,000","4,961,100,000","5,104,200,000","5,151,100,000","4,647,900,000","4,574,300,000","4,504,100,000","4,399,100,000"
	CurrentAssets,"2,490,000,000","2,519,000,000","2,442,000,000","2,399,000,000","2,486,000,000","2,297,000,000","2,384,000,000","3,012,000,000","2,962,000,000","2,488,000,000","2,534,000,000","2,943,000,000","2,579,000,000","2,357,000,000","2,664,000,000","2,624,000,000","2,768,000,000","2,420,000,000","2,667,000,000","2,554,000,000","2,419,000,000","2,254,000,000","2,442,000,000","2,574,000,000","2,476,000,000","2,334,000,000","2,488,000,000","2,385,000,000","2,199,000,000","2,371,000,000","2,523,000,000","2,648,000,000","2,577,000,000","2,550,000,000","2,672,000,000","2,693,000,000","2,683,000,000","2,648,000,000","2,788,000,000","2,847,000,000","2,865,000,000","2,694,000,000","2,639,000,000","2,751,000,000","2,785,000,000","2,738,000,000","2,965,600,000","2,728,000,000","2,536,700,000","2,796,700,000","3,245,500,000","2,917,400,000","2,416,900,000","2,444,700,000","2,837,100,000","3,114,500,000","3,114,800,000","2,694,600,000","3,846,100,000","2,837,300,000","2,704,300,000","2,432,700,000","2,627,200,000","2,628,500,000","2,396,800,000","2,282,300,000","2,357,300,000","2,359,500,000","2,369,400,000","2,400,800,000","2,683,800,000","2,728,400,000","2,178,600,000","2,121,800,000","2,210,400,000","2,214,100,000","2,041,300,000","1,887,200,000","2,053,100,000","2,136,200,000","2,038,000,000","1,987,200,000","2,056,500,000","2,022,800,000","2,034,400,000","2,081,700,000","2,109,100,000","2,126,400,000","2,115,700,000","2,109,800,000","2,167,700,000","2,237,000,000","2,151,900,000","2,177,100,000","2,118,200,000","2,204,600,000","1,719,900,000","1,648,300,000","1,700,200,000","1,781,200,000","1,701,100,000","1,285,100,000","1,210,700,000","1,165,800,000","1,223,800,000","1,216,800,000","1,213,700,000","1,213,800,000","1,191,000,000","1,099,100,000","1,111,200,000","1,062,800,000","1,032,900,000","960,000,000","949,200,000","963,400,000","995,000,000","1,059,100,000","1,021,100,000","1,013,400,000","978,500,000","900,100,000"
		CashCashEquivalentsAndShortTermInvestments,"519,000,000","725,000,000","628,000,000","531,000,000","742,000,000","563,000,000","606,000,000","1,067,000,000","891,000,000","551,000,000","273,000,000","371,000,000","326,000,000","512,000,000","440,000,000","365,000,000","418,000,000","492,000,000","339,000,000","335,000,000","312,000,000","492,000,000","294,000,000","334,000,000","239,000,000","399,000,000","270,000,000","378,000,000","257,000,000","512,000,000","264,000,000","194,000,000","201,000,000","383,000,000","219,000,000","249,000,000","359,000,000","431,000,000","336,000,000","336,000,000","299,000,000","400,000,000","257,000,000","260,000,000","430,000,000","640,000,000","700,900,000","683,000,000","522,000,000","812,600,000","1,018,000,000","682,000,000","378,200,000","404,500,000","444,500,000","389,600,000","534,700,000","447,500,000","1,605,300,000","401,200,000","343,500,000","255,400,000","324,900,000","315,800,000","265,300,000","298,500,000","222,000,000","211,800,000","228,300,000","305,500,000","324,000,000","324,700,000","181,400,000","190,200,000","177,200,000","175,000,000","148,700,000","144,000,000","194,500,000","156,000,000","132,500,000","172,000,000","190,900,000","160,200,000","188,600,000","249,400,000","195,300,000","210,300,000","222,000,000","289,200,000","234,800,000","270,800,000","240,100,000","271,400,000","294,000,000","322,500,000","230,000,000","218,200,000","202,500,000","239,200,000","211,300,000","160,900,000","112,600,000","96,400,000","105,500,000","109,400,000","88,400,000","65,300,000","97,100,000","109,400,000","60,300,000","76,800,000","59,000,000","67,100,000","72,800,000","76,300,000","66,200,000","81,100,000","65,900,000","55,200,000","47,700,000","67,400,000"
			CashAndCashEquivalents,"519,000,000","725,000,000","628,000,000","531,000,000","742,000,000","563,000,000","606,000,000","1,067,000,000","891,000,000","551,000,000","273,000,000","371,000,000","326,000,000","512,000,000","440,000,000","365,000,000","418,000,000","492,000,000","339,000,000","335,000,000","312,000,000","492,000,000","294,000,000","334,000,000","239,000,000","399,000,000","270,000,000","378,000,000","257,000,000","512,000,000","264,000,000","194,000,000","201,000,000","383,000,000","219,000,000","249,000,000","359,000,000","431,000,000","336,000,000","336,000,000","299,000,000","400,000,000","256,000,000","260,000,000","430,000,000","640,000,000","700,200,000","682,300,000","521,400,000","811,700,000","1,017,100,000","677,200,000","362,300,000","379,500,000","410,500,000","366,000,000","483,000,000","387,700,000","1,544,900,000","348,400,000","293,700,000","222,700,000","242,300,000","244,700,000","207,700,000","246,600,000","190,300,000","180,100,000","198,100,000","277,900,000","262,100,000","301,800,000","159,000,000","163,400,000","148,300,000","150,200,000","128,500,000","126,400,000","177,100,000","139,300,000","115,200,000","155,600,000","174,300,000","145,800,000","173,800,000","229,700,000","163,600,000","167,800,000","182,300,000","257,100,000","205,500,000","270,800,000","240,100,000","271,400,000","294,000,000","322,500,000","230,000,000","218,200,000","202,500,000","239,200,000","211,300,000","160,900,000","112,600,000","96,400,000","105,500,000","109,400,000","88,400,000","65,300,000","97,100,000","109,400,000","60,300,000","76,800,000","59,000,000","67,100,000","72,800,000","76,300,000","66,200,000","81,100,000","65,900,000","55,200,000","47,700,000","67,400,000"
				CashFinancial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000",,,,"700,000","700,000","600,000","900,000","900,000","4,800,000","15,900,000","25,000,000","34,000,000","23,600,000","51,700,000","59,800,000","60,400,000","52,800,000","49,800,000","32,700,000","82,600,000","71,100,000","57,600,000","51,900,000","31,700,000","31,700,000","30,200,000","27,600,000","61,900,000","22,900,000","22,400,000","26,800,000","28,900,000","24,800,000","20,200,000","17,600,000","17,400,000","16,700,000","17,300,000","16,400,000","16,600,000","14,400,000","14,800,000","19,700,000","31,700,000","42,500,000","39,700,000","32,100,000","29,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"900,000,000","692,000,000","793,000,000","855,000,000","714,000,000","623,000,000","724,000,000","696,000,000","767,000,000","621,000,000","968,000,000","1,275,000,000","939,000,000","549,000,000","992,000,000","1,026,000,000","1,045,000,000","663,000,000","1,072,000,000","995,000,000","893,000,000","626,000,000","899,000,000","1,003,000,000","771,000,000","757,000,000","1,108,000,000","922,000,000","861,000,000","744,000,000","1,042,000,000","1,147,000,000","1,078,000,000","943,000,000","1,172,000,000","1,159,000,000","1,047,000,000","968,000,000","1,133,000,000","1,173,000,000","1,199,000,000","1,158,000,000","1,218,000,000","1,322,000,000","1,223,000,000","1,075,000,000","1,186,000,000","1,099,200,000","1,048,000,000","1,004,200,000","1,146,600,000","1,126,400,000","945,500,000","988,800,000","1,194,100,000","1,438,400,000","1,320,600,000","1,185,600,000","1,170,400,000","1,263,800,000","1,200,100,000","1,097,800,000","1,247,300,000","1,262,500,000","1,055,200,000","1,006,200,000","993,000,000","965,500,000","887,300,000","821,300,000","887,000,000","1,042,600,000","868,000,000","769,700,000","875,800,000","876,700,000","797,200,000","701,900,000","787,400,000","851,800,000","774,200,000","754,500,000","870,900,000","883,700,000","820,500,000","770,900,000","912,600,000","928,400,000","880,300,000","856,400,000","918,700,000","894,600,000","854,700,000","877,700,000","830,000,000","878,300,000","708,000,000","681,600,000","715,700,000","727,800,000","659,000,000","488,800,000","478,700,000","469,100,000","468,200,000","423,900,000","489,300,000","487,200,000","527,600,000","447,700,000","474,400,000","460,200,000","444,200,000","366,500,000","310,200,000","328,700,000","321,100,000","365,100,000","436,800,000","419,300,000","400,600,000","360,000,000"
			AccountsReceivable,"900,000,000","692,000,000","793,000,000","855,000,000","714,000,000","623,000,000","724,000,000","696,000,000","767,000,000","621,000,000","968,000,000","1,275,000,000","939,000,000","549,000,000","992,000,000","1,026,000,000","1,045,000,000","663,000,000","1,028,000,000","956,000,000","844,000,000","580,000,000","857,000,000","831,000,000","771,000,000","562,000,000","753,000,000","712,000,000","666,000,000","549,000,000","850,000,000","936,000,000","872,000,000","718,000,000","1,172,000,000","1,159,000,000","1,047,000,000","968,000,000","1,175,000,000","1,173,000,000","1,199,000,000","1,158,000,000",,,,,,,,,,,,,"1,194,100,000","1,438,400,000","1,320,600,000","1,185,600,000","1,170,400,000","1,263,800,000","1,200,100,000","1,097,800,000","1,247,300,000","1,262,500,000","1,055,200,000","1,006,200,000","993,000,000","965,500,000","887,300,000","821,300,000","887,000,000","1,042,600,000","868,000,000","769,700,000","875,800,000","876,700,000","797,200,000","701,900,000","787,400,000","851,800,000","774,200,000","754,500,000","870,900,000","883,700,000","820,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"930,000,000","714,000,000","824,000,000","887,000,000","746,000,000","656,000,000","757,000,000","726,000,000","797,000,000","653,000,000","999,000,000","1,309,000,000","973,000,000","584,000,000","1,027,000,000","1,061,000,000","1,081,000,000","697,000,000","1,064,000,000","991,000,000","880,000,000","612,000,000","889,000,000","862,000,000","802,000,000","591,000,000","782,000,000","742,000,000","697,000,000","583,000,000","887,000,000","976,000,000","911,000,000","757,000,000","1,214,000,000","1,201,000,000","1,088,000,000","1,009,000,000",,"1,213,000,000","1,241,000,000","1,196,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-30,000,000","-22,000,000","-31,000,000","-32,000,000","-32,000,000","-33,000,000","-33,000,000","-30,000,000","-30,000,000","-32,000,000","-31,000,000","-34,000,000","-34,000,000","-35,000,000","-35,000,000","-35,000,000","-36,000,000","-34,000,000","-36,000,000","-35,000,000","-36,000,000","-32,000,000","-32,000,000","-31,000,000","-31,000,000","-29,000,000","-29,000,000","-30,000,000","-31,000,000","-34,000,000","-37,000,000","-40,000,000","-39,000,000","-39,000,000","-42,000,000","-42,000,000","-41,000,000","-41,000,000",,"-40,000,000","-42,000,000","-38,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
