name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalAssets,"2,791,741,000","2,754,830,000","2,713,148,000","2,671,587,000","2,618,540,000","2,578,354,000","2,534,507,000","2,389,239,000","2,306,002,000","2,273,595,000","2,180,191,000","2,114,944,000","2,104,548,000","2,052,517,000","2,027,416,000","2,011,247,000","2,007,418,000","2,004,278,000","1,966,897,000","1,944,056,000","1,930,706,000","1,912,385,000","1,868,907,000","1,861,903,000","1,833,357,000","1,820,904,000","1,856,502,000","1,811,379,000","1,815,180,000","1,791,279,000","1,714,285,000","1,682,474,000","1,656,203,000","1,596,019,000","1,658,274,000","1,591,469,000","1,581,744,000","1,602,337,000","1,569,926,000","1,634,400,000","1,679,118,000","1,700,522,000","1,711,984,000","1,708,147,000","1,796,981,000","1,770,555,000","1,760,702,000","1,745,239,000","1,815,961,000","1,754,678,000","1,738,003,000","1,710,738,000","1,670,943,000","1,692,587,000","1,614,074,000","1,557,154,000","1,458,893,000","1,454,754,000","1,343,024,000","1,326,741,000","1,298,437,000","1,258,650,000","1,238,795,000","1,233,101,000","1,214,967,000","1,181,496,000","1,158,642,000","1,191,531,000","1,168,019,000","1,134,148,000","1,115,021,000","989,298,000","984,441,000","986,423,000","956,240,000","933,789,000","892,369,000","878,736,000","862,086,000","837,189,000","789,359,000","782,541,000","774,252,000","746,656,000","756,910,000","722,115,000","721,601,000","723,565,000","716,101,000","680,800,000","672,800,000","663,400,000","667,900,000","655,600,000","660,800,000","655,000,000","655,800,000","655,400,000","678,800,000","676,300,000","670,600,000","662,300,000","651,400,000","645,500,000","617,400,000","609,200,000","605,800,000","591,600,000","593,800,000","579,000,000","569,400,000","567,100,000","570,800,000"
	CurrentAssets,"402,391,000","369,354,000","334,967,000","304,901,000","258,963,000","234,832,000","274,916,000","266,923,000","256,184,000","254,860,000","237,659,000","263,566,000","273,701,000","241,420,000","241,413,000","239,241,000","240,132,000","239,127,000","228,200,000","220,643,000","218,912,000","208,015,000","203,714,000","214,396,000","209,893,000","206,689,000","273,990,000","262,673,000","300,871,000","307,149,000","297,784,000","292,347,000","291,449,000","250,590,000","310,365,000","293,428,000","300,933,000","323,632,000","299,426,000","369,539,000","375,583,000","399,596,000","371,704,000","368,197,000","461,413,000","369,432,000","361,341,000","353,076,000","405,499,000","350,023,000","302,944,000","321,331,000","364,669,000","393,011,000","428,901,000","405,943,000","386,246,000","400,652,000","351,464,000","359,091,000","364,903,000","335,353,000","338,180,000","343,933,000","328,280,000","305,175,000","284,722,000","318,030,000","303,356,000","273,524,000","240,994,000","216,012,000","216,039,000","213,109,000","221,102,000","195,339,000","172,663,000","164,213,000","168,768,000","153,841,000","138,553,000","143,894,000","144,483,000","135,201,000","152,807,000","124,217,000","127,959,000","132,845,000","130,868,000","119,900,000","102,100,000","106,100,000","113,200,000","98,800,000","101,000,000","94,300,000","97,400,000","85,800,000","90,200,000","84,700,000","84,700,000","80,300,000","79,300,000","84,600,000","83,700,000","78,800,000","67,300,000","67,400,000","71,700,000","65,400,000","59,300,000","58,500,000","64,100,000"
		CashCashEquivalentsAndShortTermInvestments,"1,371,000","1,537,000","1,272,000","1,480,000","1,212,000","1,163,000","44,904,000","39,512,000","7,884,000","21,199,000","921,000","982,000","891,000","861,000","649,000","1,036,000","1,121,000","16,216,000","826,000","0","0","0","0","0","0","0","548,000","0","157,000","0","0","0","6,613,000","1,150,000","59,117,000","42,275,000","37,532,000","52,362,000","0","0","0","14,652,000","6,604,000","0","186,000","0","0","0","0","4,432,000","6,066,000","9,056,000","3,112,000","7,565,000","17,862,000",,"9,447,000","39,824,000","704,000",,,"6,791,000","7,999,000",,,"5,430,000",,"16,179,000",,,,,,"7,305,000",,,"884,000","9,937,000","16,736,000","998,000",,"11,378,000","2,311,000","4,641,000","9,173,000","1,259,000","4,796,000","11,071,000","15,126,000","24,800,000","12,700,000","14,700,000","19,300,000","3,900,000","3,800,000","4,000,000","10,000,000","5,300,000","6,000,000","2,900,000","3,200,000","1,200,000","2,500,000","1,400,000","4,800,000","1,900,000","1,000,000","1,100,000","2,400,000","1,900,000","2,300,000","1,500,000","7,800,000"
			CashAndCashEquivalents,"1,371,000","1,537,000","1,272,000","1,480,000","1,212,000","1,163,000","44,904,000","39,512,000","7,884,000","21,199,000","921,000","982,000","891,000","861,000","649,000","1,036,000","1,121,000","16,216,000","826,000","0","0","0","0","0","0","0","548,000","0","157,000","0","0","0","6,613,000","1,150,000","59,117,000","42,275,000","37,532,000","52,362,000","0","0","0","14,652,000","6,604,000","0","186,000","0","0","0","0","4,432,000","6,066,000","9,056,000","3,112,000","7,565,000","17,862,000",,"9,447,000","39,824,000","704,000",,,"6,791,000","7,999,000",,,"5,430,000",,"16,179,000",,,,,,"7,305,000",,,"884,000","9,937,000","16,736,000","998,000",,"11,378,000","2,311,000","4,641,000","9,173,000","1,259,000","4,796,000","11,071,000","15,126,000","24,800,000","12,700,000","14,700,000","19,300,000","3,900,000","3,800,000","4,000,000","10,000,000","5,300,000","6,000,000","2,900,000","3,200,000","1,200,000","2,500,000","1,400,000","4,800,000","1,900,000","1,000,000","1,100,000","2,400,000","1,900,000","2,300,000","1,500,000","7,800,000"
		Receivables,"218,896,000","174,953,000","178,759,000","163,424,000","134,390,000","113,959,000","123,154,000","109,668,000","122,443,000","109,118,000","120,093,000","133,712,000","140,899,000","110,950,000","120,986,000","120,282,000","120,066,000","99,835,000","110,162,000","102,484,000","107,629,000","94,834,000","91,520,000","101,730,000","97,101,000","93,916,000","109,089,000","99,915,000","103,676,000","91,347,000","140,881,000","134,346,000","132,036,000","115,582,000","130,541,000","124,926,000","130,701,000","118,218,000","174,091,000","237,457,000","233,913,000","183,631,000","238,295,000","246,312,000","252,110,000","157,656,000","187,219,000","138,885,000","189,195,000","154,679,000","173,809,000","179,556,000","219,747,000","202,215,000","254,933,000","242,561,000","205,054,000","208,614,000","218,452,000","213,430,000","210,260,000","183,660,000","181,753,000","187,554,000","173,981,000","161,687,000","150,715,000","129,866,000","129,807,000","131,214,000","119,384,000","110,959,000","122,446,000","115,464,000","117,561,000","93,410,000","88,140,000","83,136,000","75,614,000","82,140,000","68,417,000","69,262,000","81,450,000","68,123,000","77,656,000","62,828,000","66,671,000","65,754,000","56,531,000","46,300,000","46,300,000","44,200,000","44,600,000","48,100,000","46,400,000","42,100,000","38,900,000","40,100,000","42,900,000","40,000,000","38,500,000","37,600,000","35,900,000","43,600,000","40,200,000","39,500,000","33,300,000","32,600,000","35,200,000","32,200,000","28,300,000","27,500,000","25,200,000"
			AccountsReceivable,"192,315,000","142,297,000","152,906,000","135,744,000","112,060,000","87,048,000","100,423,000","84,197,000","96,158,000","77,947,000","92,189,000","105,407,000","113,144,000","75,144,000","96,095,000","91,780,000","94,265,000","68,466,000","87,510,000","79,029,000","82,369,000","68,242,000","69,556,000","78,677,000","73,521,000","62,974,000","76,502,000","67,315,000","74,071,000","60,172,000","105,119,000","101,088,000","99,892,000","83,572,000","98,164,000","99,370,000","102,259,000","91,170,000","139,162,000","150,837,000","155,369,000","116,522,000","169,010,000","162,806,000","168,444,000","155,365,000","155,627,000","127,917,000","127,199,000","106,630,000","120,468,000","116,996,000","131,653,000","136,609,000","194,317,000","242,561,000","157,955,000","166,380,000","174,397,000","171,875,000","162,033,000","145,276,000","181,753,000","145,728,000","138,363,000","140,145,000","132,612,000","129,866,000","129,807,000","131,214,000","119,384,000","110,959,000","122,446,000","115,464,000","117,561,000","93,410,000","88,140,000","83,136,000","75,614,000","82,140,000","68,417,000","69,262,000","81,450,000","68,123,000","77,656,000","62,828,000","66,671,000","65,754,000","56,531,000","46,300,000","46,300,000","44,200,000","44,600,000","48,100,000","46,400,000","42,100,000","38,900,000","40,100,000","42,900,000","40,000,000","38,500,000","37,600,000","35,900,000","43,600,000","40,200,000","39,500,000","33,300,000","32,600,000","35,200,000","32,200,000","28,300,000","27,500,000","25,200,000"
				GrossAccountsReceivable,,,,,,"87,048,000",,"86,297,000",,"79,286,000",,,,"76,551,000",,,,"69,560,000",,,,"69,488,000",,,,"64,236,000",,,,"61,220,000",,,,"84,749,000",,,,"92,449,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,"-2,100,000",,"-1,339,000",,,,"-1,407,000",,,,"-1,094,000",,,,"-1,246,000",,,,"-1,262,000",,,,"-1,048,000",,,,"-1,177,000",,,,"-1,279,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,"0","0","0","1,487,000","0","0","0","2,439,000","0",,"0","1,181,000","0","0","0","662,000","0","0","0","4,000,000",,,,,,,,,,,,,,,,"8,300,000","1,530,000","0","4,307,000","2,291,000","19,550,000","10,968,000","50,668,000","48,049,000","9,200,000","11,955,000","32,786,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"8,139,000","10,591,000","11,182,000","12,252,000","6,982,000","8,939,000","6,322,000","6,452,000","7,228,000","8,773,000","8,884,000","9,956,000","8,827,000","9,741,000","8,036,000","10,224,000","7,109,000","7,761,000","7,704,000","7,895,000","7,244,000","5,850,000","7,082,000","7,144,000","7,104,000","9,073,000","17,614,000","18,248,000","14,406,000","13,179,000","13,687,000","11,531,000","11,523,000","9,790,000","15,215,000","9,189,000","10,018,000","7,684,000",,,,,"16,249,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
