name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
OperatingCashFlow,"427,800,000","68,500,000","102,400,000","89,800,000","167,100,000","179,100,000","208,300,000","249,500,000","-142,500,000","139,400,000","181,000,000","241,700,000","217,100,000","-80,200,000","258,300,000","223,800,000","222,500,000","66,900,000","226,300,000","207,500,000","150,900,000","62,300,000","116,600,000","107,500,000","157,300,000","26,200,000","109,500,000","113,800,000","147,900,000","6,400,000","86,800,000","149,200,000","137,900,000","-55,500,000","120,700,000","69,100,000","60,000,000","-26,800,000","21,100,000","-221,200,000","96,100,000","-71,500,000","9,100,000","-181,900,000","115,500,000","1,000,000","46,800,000","28,600,000","85,900,000","79,000,000","35,600,000","6,700,000","-5,100,000","-21,300,000","-65,800,000","-21,400,000","-84,100,000","8,200,000","36,300,000","97,000,000","224,800,000","9,800,000","24,000,000","62,000,000","92,700,000","7,000,000","137,000,000","91,000,000","86,500,000","-34,100,000","225,100,000","104,000,000","119,700,000","4,400,000","170,900,000","132,100,000","157,600,000","36,300,000","151,100,000","43,600,000","141,200,000","48,300,000","125,500,000","83,000,000","92,200,000","-67,900,000","131,300,000","61,000,000","67,900,000","-8,000,000","96,800,000","54,800,000","109,200,000","49,500,000"
	CashFlowFromContinuingOperatingActivities,"427,800,000","68,500,000","102,400,000","89,800,000","167,100,000","179,100,000","208,300,000","249,500,000","-142,500,000","139,400,000","181,000,000","241,700,000","217,100,000","-80,200,000","258,300,000","223,800,000","222,500,000","66,900,000","226,300,000","207,500,000","150,900,000","62,300,000","116,600,000","107,500,000","157,300,000","26,200,000","109,500,000","113,800,000","147,900,000","6,400,000","86,800,000","149,200,000","137,900,000","-55,500,000","120,700,000","69,100,000","60,000,000","-26,800,000","21,100,000","-221,200,000","96,100,000","-71,500,000","9,100,000","-181,900,000","115,500,000","1,000,000","46,800,000","28,600,000","85,900,000","79,000,000","35,600,000","6,700,000","-5,100,000","-21,300,000","-65,800,000","-21,400,000","-84,100,000","8,200,000","36,300,000","97,000,000","224,800,000","9,800,000","24,000,000","62,000,000","92,700,000","7,000,000","137,000,000","91,000,000","86,500,000","-34,100,000","225,100,000","104,000,000","119,700,000","4,400,000","170,900,000","132,100,000","157,600,000","36,300,000","151,100,000","43,600,000","141,200,000","48,300,000","125,500,000","83,000,000","92,200,000","-67,900,000","131,300,000","61,000,000","67,900,000","-8,000,000","96,800,000","54,800,000","109,200,000","49,500,000"
		NetIncomeFromContinuingOperations,"-31,700,000","1,000,000","-46,300,000","-2,400,000","16,000,000","38,600,000","36,100,000","117,200,000","-213,200,000","-501,200,000","-454,400,000","-124,100,000","52,700,000","41,700,000","-361,600,000","64,000,000","151,300,000","89,500,000","106,500,000","86,300,000","66,300,000","78,400,000","46,900,000","61,700,000","71,000,000","61,100,000","62,900,000","60,900,000","58,600,000","53,200,000","8,600,000","48,600,000","52,200,000","33,600,000","29,800,000","31,600,000","25,800,000","7,300,000","319,900,000","-8,200,000","4,700,000","50,300,000","30,000,000","22,600,000",,,"34,300,000","38,700,000","25,300,000","16,200,000","48,500,000","19,500,000","-288,600,000","-32,700,000","-112,100,000","-440,900,000","-644,300,000","-27,000,000","-25,500,000","13,100,000","34,000,000","15,400,000","-188,600,000","-63,000,000","20,500,000","8,600,000","4,500,000","19,300,000","18,900,000","13,300,000","31,300,000","36,400,000","55,300,000","36,500,000","53,400,000","38,700,000","51,000,000","54,000,000","52,200,000","36,500,000","48,600,000","38,800,000","31,400,000","25,500,000","34,000,000","24,000,000","24,900,000","24,200,000","40,000,000","40,100,000","27,500,000","25,400,000","33,700,000","29,000,000"
		OperatingGainsLosses,"59,800,000","20,800,000","3,700,000","32,000,000","3,300,000","3,500,000","6,400,000","9,700,000","6,800,000","6,600,000","14,200,000","5,300,000","3,300,000","200,000","4,900,000","1,600,000","-31,900,000","10,700,000","3,700,000","-700,000","2,500,000","-400,000","2,100,000","1,100,000","500,000","600,000","1,200,000","3,000,000","1,700,000","-700,000","1,400,000","0","0","-4,000,000","6,900,000","-200,000","-3,800,000","2,800,000","208,000,000","-179,700,000","-12,600,000","-16,100,000","-21,700,000","-13,600,000","-7,600,000","4,500,000","-12,500,000","2,800,000","2,900,000","-19,100,000","-10,900,000","-46,100,000","-15,600,000","-2,400,000","5,100,000","400,000","-1,800,000","300,000","-3,300,000","400,000","7,300,000","1,100,000","112,700,000","-49,300,000","28,600,000","29,100,000","28,200,000","19,800,000","18,300,000","18,300,000","30,600,000","16,000,000","5,900,000","52,300,000","17,700,000","19,300,000","3,400,000","14,100,000","1,300,000","8,800,000","3,600,000","-500,000","17,500,000","-6,500,000","-5,600,000","11,000,000","14,300,000","-12,700,000","8,400,000","11,500,000","12,200,000","12,300,000","12,500,000","10,900,000"
			GainLossOnSaleOfBusiness,"100,000","0","0","0","100,000","2,600,000",,,,,"10,500,000","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,"3,200,000","-2,800,000","3,700,000","400,000","1,900,000","-200,000","4,200,000","4,500,000","6,800,000","5,100,000","2,800,000","200,000","900,000","200,000","100,000","1,600,000","-5,300,000","400,000","900,000","-400,000","600,000","500,000","2,100,000","1,100,000","500,000","600,000","400,000","3,000,000","800,000","0","1,400,000","0","0","-4,000,000","200,000","-200,000","-3,700,000","200,000","-2,800,000","100,000","200,000","600,000",,"200,000","-5,800,000","-700,000",,,"-200,000","300,000","-400,000","300,000","200,000","600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,"18,000,000",,,,,,,,,,,,,,,,,,"-300,000","-800,000","-900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,"-9,200,000","-4,000,000","-700,000","-1,800,000","1,600,000","-900,000","-6,100,000","-3,400,000","-6,800,000","-2,500,000","-2,200,000","1,600,000","-6,600,000","1,100,000","1,200,000","-1,700,000","-6,900,000","-3,300,000","-600,000","-1,800,000","-24,200,000","-1,600,000","900,000","-700,000","31,200,000","-800,000","1,500,000","-100,000","-4,500,000","5,100,000","4,900,000","1,000,000","1,300,000","-180,200,000","-12,800,000","-16,700,000","-21,100,000","-13,800,000","-3,600,000","5,200,000","-15,400,000","2,900,000","3,100,000","-19,400,000","-18,200,000","-46,400,000","-15,800,000","-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"522,700,000","120,400,000","123,100,000","135,600,000","143,600,000","142,000,000","128,200,000","125,000,000","139,100,000","129,600,000","125,400,000","134,200,000","136,500,000","140,800,000","137,900,000","132,900,000","130,200,000","127,800,000","125,100,000","122,600,000","124,600,000","56,200,000","51,400,000","49,900,000","50,700,000","49,800,000","48,700,000","49,100,000","50,600,000","50,000,000","53,800,000","51,100,000","48,100,000","46,900,000","47,600,000","45,700,000","42,400,000","41,300,000","39,800,000","38,700,000","37,000,000","36,700,000","35,600,000","35,000,000","34,900,000","33,900,000","33,500,000","33,700,000","32,800,000","31,600,000","31,900,000","30,300,000","36,600,000","35,900,000","34,300,000","52,600,000","56,000,000","56,600,000","58,400,000","57,600,000","57,000,000","56,400,000","52,800,000","52,800,000","51,000,000","49,400,000","50,100,000","46,200,000","45,400,000","43,400,000","45,700,000","43,400,000","40,700,000","41,300,000","42,100,000","40,600,000","40,400,000","40,000,000","41,400,000","38,100,000","34,200,000","32,100,000","32,700,000","31,400,000","31,400,000","31,100,000","30,900,000","26,600,000","25,800,000","24,600,000","19,300,000","23,900,000","24,600,000","21,700,000"
			DepreciationAndAmortization,"522,700,000","120,400,000","123,100,000","135,600,000","143,600,000","142,000,000","128,200,000","125,000,000","139,100,000","129,600,000","125,400,000","134,200,000","136,500,000","140,800,000","137,900,000","132,900,000","130,200,000","127,800,000","125,100,000","122,600,000","124,600,000","56,200,000","51,400,000","49,900,000","50,700,000","49,800,000","48,700,000","49,100,000","50,600,000","50,000,000","53,800,000","51,100,000","48,100,000","46,900,000","47,600,000","45,700,000","42,400,000","41,300,000","39,800,000","38,700,000","37,000,000","36,700,000","35,600,000","35,000,000","34,900,000","33,900,000","33,500,000","33,700,000","32,800,000","31,600,000","31,900,000","30,300,000","36,600,000","35,900,000","34,300,000","52,600,000","56,000,000","56,600,000","58,400,000","57,600,000","57,000,000","56,400,000","52,800,000","52,800,000","51,000,000","49,400,000","50,100,000","46,200,000","45,400,000","43,400,000","45,700,000","43,400,000","40,700,000","41,300,000","42,100,000","40,600,000","40,400,000","40,000,000","41,400,000","38,100,000","34,200,000","32,100,000","32,700,000","31,400,000","31,400,000","31,100,000","30,900,000","26,600,000","25,800,000","24,600,000","19,300,000","23,900,000","24,600,000","21,700,000"
