name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"-140,102,000","-55,031,000","-23,876,000","-18,029,000","-43,166,000","-19,989,000","-20,395,000","-9,175,000","-21,456,000","-31,031,000"
	CashFlowFromContinuingOperatingActivities,"-140,102,000","-55,031,000","-23,876,000","-18,029,000","-43,166,000","-19,989,000","-20,395,000","-9,175,000","-21,456,000","-31,031,000"
		NetIncomeFromContinuingOperations,"-411,262,000","-112,987,000","-114,439,000","-95,666,000","-88,170,000","-44,526,000","-31,756,000","-138,141,000","-26,296,000","-33,635,000"
		DepreciationAmortizationDepletion,"4,095,000","1,250,000","1,192,000","897,000","756,000","787,000","380,000","488,000","434,000","265,000"
			DepreciationAndAmortization,"4,095,000","1,250,000","1,192,000","897,000","756,000","787,000","380,000","488,000","434,000","265,000"
		DeferredTax,"1,898,000","-4,000","-394,000","-1,000","2,297,000","-567,000","-297,000","-906,000","-134,000","2,000"
			DeferredIncomeTax,"1,898,000","-4,000","-394,000","-1,000","2,297,000","-567,000","-297,000","-906,000","-134,000","2,000"
		AmortizationOfSecurities,"2,470,000","705,000","770,000","536,000","459,000","505,000","516,000","436,000","365,000","-23,000"
		StockBasedCompensation,"199,640,000","57,369,000","58,072,000","49,683,000","34,516,000","13,353,000","9,744,000","120,074,000","7,072,000","6,451,000"
		OtherNonCashItems,"56,047,000","11,885,000","11,143,000","10,724,000","22,295,000","8,830,000","8,973,000","7,178,000","6,317,000","6,182,000"
		ChangeInWorkingCapital,"7,010,000","-13,249,000","19,780,000","15,798,000","-15,319,000","1,629,000","-7,955,000","1,696,000","-9,214,000","-10,273,000"
			ChangeInReceivables,"-25,468,000","12,782,000","-21,642,000","979,000","-17,587,000","5,734,000","-18,013,000","1,738,000","-16,259,000","-9,078,000"
				ChangesInAccountReceivables,"-25,468,000","12,782,000","-21,642,000","979,000","-17,587,000","5,734,000","-18,013,000","1,738,000","-16,259,000","-9,078,000"
			ChangeInPrepaidAssets,"-36,996,000","-7,985,000","-14,027,000","-2,616,000","-12,368,000","-2,355,000","-10,391,000","-3,829,000","-917,000","769,000"
			ChangeInPayablesAndAccruedExpense,"42,327,000","-22,676,000","34,048,000","19,963,000","10,992,000","2,272,000","7,416,000","7,445,000","5,604,000","-4,955,000"
				ChangeInPayable,"5,481,000","177,000","4,406,000","1,366,000","-468,000","839,000","-222,000","1,530,000","63,000","-1,698,000"
					ChangeInAccountPayable,"5,481,000","177,000","4,406,000","1,366,000","-468,000","839,000","-222,000","1,530,000","63,000","-1,698,000"
				ChangeInAccruedExpense,"36,846,000","-22,853,000","29,642,000","18,597,000","11,460,000","1,433,000","7,638,000","5,915,000","5,541,000","-3,257,000"
			ChangeInOtherCurrentLiabilities,"-10,642,000","-2,497,000","-2,650,000","-2,834,000","-2,661,000","-2,721,000","-2,731,000","-2,726,000","-2,823,000","-2,944,000"
			ChangeInOtherWorkingCapital,"37,789,000","7,127,000","24,051,000","306,000","6,305,000","-1,301,000","15,764,000","-932,000","5,181,000","5,935,000"
InvestingCashFlow,"-726,162,000","-311,734,000","-196,251,000","-267,860,000","49,683,000","13,845,000","-1,753,000","16,417,000","-176,477,000","-15,046,000"
	CashFlowFromContinuingInvestingActivities,"-726,162,000","-311,734,000","-196,251,000","-267,860,000","49,683,000","13,845,000","-1,753,000","16,417,000","-176,477,000","-15,046,000"
		CapitalExpenditureReported,"-7,255,000","-2,509,000","-1,479,000","-2,052,000","-1,215,000","-596,000","-643,000","-870,000","-1,105,000","-992,000"
		NetPPEPurchaseAndSale,"-3,844,000","-887,000","-1,364,000","-563,000","-1,030,000","-643,000","-347,000","-209,000","-138,000","-346,000"
			PurchaseOfPPE,"-3,844,000","-887,000","-1,364,000","-563,000","-1,030,000","-643,000","-347,000","-209,000","-138,000","-346,000"
		NetInvestmentPurchaseAndSale,"-715,066,000","-308,338,000","-193,408,000","-265,248,000","51,928,000","15,075,000","-763,000","17,496,000","-175,234,000","-13,708,000"
			PurchaseOfInvestment,"-1,025,790,000","-403,883,000","-284,683,000","-322,941,000","-14,283,000","-41,688,000","-46,196,000","-52,730,000","-191,977,000","-38,713,000"
			SaleOfInvestment,"310,724,000","95,545,000","91,275,000","57,693,000","66,211,000","56,763,000","45,433,000","70,226,000","16,743,000","25,005,000"
		NetOtherInvestingChanges,,,"0","3,000","0","9,000",,,,
FinancingCashFlow,"1,869,522,000","38,468,000","1,013,346,000","8,240,000","809,468,000","13,460,000","6,562,000","16,906,000","26,265,000","227,025,000"
	CashFlowFromContinuingFinancingActivities,"1,869,522,000","38,468,000","1,013,346,000","8,240,000","809,468,000","13,460,000","6,562,000","16,906,000","26,265,000","227,025,000"
		NetIssuancePaymentsOfDebt,,,"1,081,300,000",,,,,,,
			NetLongTermDebtIssuance,,,"1,081,300,000",,,,,,,
				LongTermDebtIssuance,,,"1,081,300,000",,,,,,,
		NetCommonStockIssuance,,,"0","0",,,,"0",,
			CommonStockIssuance,,,"0","0",,,,"0",,
		NetPreferredStockIssuance,,,"0","0","0","0","-50,000","10,000,000","24,865,000","225,000,000"
			PreferredStockIssuance,,,"0","0","0","0","-50,000","10,000,000","24,865,000","225,000,000"
		ProceedsFromStockOptionExercised,"96,350,000","39,254,000","23,016,000","10,445,000","23,635,000","13,613,000","6,723,000","6,906,000","1,400,000","2,025,000"
		NetOtherFinancingCharges,"-94,728,000","-786,000","-90,970,000","-2,205,000","-767,000","-153,000",,,,
EndCashPosition,"1,048,372,000","1,048,339,000","1,376,682,000","583,447,000","861,097,000","45,114,000","37,806,000","53,417,000","29,218,000","200,872,000"
	ChangesInCash,"1,003,258,000","-328,297,000","793,219,000","-277,649,000","815,985,000","7,316,000","-15,586,000","24,148,000","-171,668,000","180,948,000"
	EffectOfExchangeRateChanges,"-33,000","-46,000","16,000","-1,000","-2,000","-8,000","-25,000","51,000","14,000","-47,000"
	BeginningCashPosition,"45,114,000","1,376,682,000","583,447,000","861,097,000","45,114,000","37,806,000","53,417,000","29,218,000","200,872,000","19,971,000"
IncomeTaxPaidSupplementalData,"2,356,000","712,000","427,000","787,000","430,000","524,000","194,000","274,000","348,000","144,000"
CapitalExpenditure,"-11,099,000","-3,396,000","-2,843,000","-2,615,000","-2,245,000","-1,239,000","-990,000","-1,079,000","-1,243,000","-1,338,000"
IssuanceOfCapitalStock,,,"0","0","786,600,000","0","-50,000","10,000,000","24,865,000","225,000,000"
IssuanceOfDebt,,,"1,081,300,000",,,,,,,
FreeCashFlow,"-151,201,000","-58,427,000","-26,719,000","-20,644,000","-45,411,000","-21,228,000","-21,385,000","-10,254,000","-22,699,000","-32,369,000"
