name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"-61,636,000","-21,966,000","-10,722,000","-16,512,000","-12,436,000","-12,870,000","-8,550,000","-8,615,000","-5,448,000","-9,561,000"
	CashFlowFromContinuingOperatingActivities,"-61,636,000","-21,966,000","-10,722,000","-16,512,000","-12,436,000","-12,870,000","-8,550,000","-8,615,000","-5,448,000","-9,561,000"
		NetIncomeFromContinuingOperations,"-73,983,000","-23,263,000","-15,936,000","-17,169,000","-17,615,000","-12,240,000","-9,105,000","-8,097,000","-8,316,000","-9,175,000"
		OperatingGainsLosses,"7,573,000","46,000","17,000","2,013,000","5,497,000","-551,000","-74,000","241,000","141,000","-86,000"
			GainLossOnSaleOfPPE,"157,000","46,000","17,000","24,000","70,000","4,000","37,000","47,000","69,000","5,000"
			GainLossOnInvestmentSecurities,,,"0","1,989,000","5,427,000","-555,000","-111,000","194,000","72,000","-91,000"
		DepreciationAmortizationDepletion,"676,000","179,000","-273,000","616,000","154,000","135,000","-278,000","544,000","145,000","143,000"
			DepreciationAndAmortization,"676,000","179,000","-273,000","616,000","154,000","135,000","-278,000","544,000","145,000","143,000"
				Depreciation,"676,000","179,000","-273,000","616,000","154,000","135,000","-278,000","544,000","145,000","143,000"
		ProvisionandWriteOffofAssets,"494,000","-52,000","338,000","66,000","142,000","238,000","290,000","211,000","561,000","509,000"
		StockBasedCompensation,"7,780,000","2,974,000","1,976,000","1,899,000","931,000","277,000","206,000","165,000","65,000","61,000"
		OtherNonCashItems,"1,226,000","282,000","739,000","-125,000","330,000","326,000","716,000","-129,000","-1,968,000","272,000"
		ChangeInWorkingCapital,"-5,402,000","-2,132,000","2,417,000","-3,812,000","-1,875,000","-1,055,000","-305,000","-1,550,000","3,924,000","-1,285,000"
			ChangeInReceivables,"-4,573,000","-1,180,000","13,000","-2,079,000","-1,327,000","-301,000","-307,000","-2,050,000","692,000","188,000"
				ChangesInAccountReceivables,"-4,573,000","-1,180,000","13,000","-2,079,000","-1,327,000","-301,000","-307,000","-2,050,000","692,000","188,000"
			ChangeInInventory,"-1,782,000","-615,000","-665,000","-393,000","-109,000","-146,000","-610,000","32,000","-928,000","-210,000"
			ChangeInPrepaidAssets,"-1,653,000","1,472,000","328,000","-2,134,000","-1,319,000","122,000","-314,000","-133,000","-112,000","-176,000"
			ChangeInPayablesAndAccruedExpense,"-314,000","224,000","1,618,000","-3,140,000","984,000","2,048,000","171,000","-776,000","3,091,000","-51,000"
				ChangeInPayable,"-151,000","-248,000","1,487,000","-1,757,000","367,000","1,071,000","552,000","-856,000","474,000","278,000"
					ChangeInAccountPayable,"-151,000","-248,000","1,487,000","-1,757,000","367,000","1,071,000","552,000","-856,000","474,000","278,000"
				ChangeInAccruedExpense,"-163,000","472,000","131,000","-1,383,000","617,000","977,000","-381,000","80,000","2,617,000","-329,000"
			ChangeInOtherCurrentAssets,"1,219,000","10,000","-19,000","3,285,000","-2,057,000","-1,024,000","-367,000","130,000","0","0"
			ChangeInOtherCurrentLiabilities,"67,000","86,000","-207,000","93,000","95,000","91,000","-144,000","302,000","343,000","113,000"
			ChangeInOtherWorkingCapital,"1,634,000","-2,129,000","1,349,000","556,000","1,858,000","-1,845,000","1,266,000","945,000","838,000","-1,149,000"
InvestingCashFlow,"-936,000","-227,000","-157,000","-287,000","-265,000","-104,000","-302,000","-119,000","-19,000","-513,000"
	CashFlowFromContinuingInvestingActivities,"-936,000","-227,000","-157,000","-287,000","-265,000","-104,000","-302,000","-119,000","-19,000","-513,000"
		NetPPEPurchaseAndSale,"-936,000","-227,000","-157,000","-287,000","-265,000","-104,000","-302,000","-119,000","-19,000","-513,000"
			PurchaseOfPPE,"-936,000","-227,000","-157,000","-287,000","-265,000","-104,000","-302,000","-119,000","-19,000","-513,000"
FinancingCashFlow,"252,831,000","92,000","91,000","252,702,000","-54,000","-210,000","43,519,000","-170,000","-4,000","30,056,000"
	CashFlowFromContinuingFinancingActivities,"252,831,000","92,000","91,000","252,702,000","-54,000","-210,000","43,519,000","-170,000","-4,000","30,056,000"
		NetCommonStockIssuance,,,"0",,,,,,,
			CommonStockIssuance,,,"0",,,,,,,
		NetPreferredStockIssuance,,,"0","0","0","0","23,250,000","0","-2,000","30,152,000"
			PreferredStockIssuance,,,"0","0","0","0","23,250,000","0","-2,000","30,152,000"
		ProceedsFromStockOptionExercised,"434,000","92,000","91,000","57,000","194,000","13,000","11,000","11,000","7,000","1,000"
		NetOtherFinancingCharges,,,"0","-4,035,000","-248,000","-223,000","-222,000","-181,000","-9,000","-97,000"
EndCashPosition,"238,586,000","238,586,000","260,687,000","271,475,000","35,572,000","48,327,000","61,511,000","26,844,000","35,748,000","41,219,000"
	ChangesInCash,"190,259,000","-22,101,000","-10,788,000","235,903,000","-12,755,000","-13,184,000","34,667,000","-8,904,000","-5,471,000","19,982,000"
	BeginningCashPosition,"48,327,000","260,687,000","271,475,000","35,572,000","48,327,000","61,511,000","26,844,000","35,748,000","41,219,000","21,237,000"
