name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,06/30/1997,06/30/1996,06/30/1995
OperatingCashFlow,"-163,234,000"
	CashFlowFromContinuingOperatingActivities,"-163,234,000"
		NetIncomeFromContinuingOperations,"232,808,000"
		DepreciationAmortizationDepletion,"54,513,000"
			DepreciationAndAmortization,"54,513,000"
		DeferredTax,"9,500,000"
			DeferredIncomeTax,"9,500,000"
		ProvisionandWriteOffofAssets,"6,715,000"
		StockBasedCompensation,"18,492,000"
		OtherNonCashItems,"18,578,000"
		ChangeInWorkingCapital,"-503,840,000"
			ChangeInReceivables,"-485,820,000"
				ChangesInAccountReceivables,"-485,820,000"
			ChangeInInventory,"-138,871,000"
			ChangeInPayablesAndAccruedExpense,"151,599,000"
				ChangeInPayable,"191,566,000"
					ChangeInAccountPayable,"191,566,000"
				ChangeInAccruedExpense,"-39,967,000"
			ChangeInOtherCurrentAssets,"-30,748,000"
InvestingCashFlow,"-66,183,000"
	CashFlowFromContinuingInvestingActivities,"-66,183,000"
		NetPPEPurchaseAndSale,"-69,977,000"
			PurchaseOfPPE,"-69,977,000"
FinancingCashFlow,"207,836,000"
	CashFlowFromContinuingFinancingActivities,"207,836,000"
		NetIssuancePaymentsOfDebt,"257,000,000"
			NetShortTermDebtIssuance,"-3,696,496,000"
				ShortTermDebtIssuance,"253,592,000"
				ShortTermDebtPayments,"-3,950,088,000"
		NetOtherFinancingCharges,"836,000"
EndCashPosition,"119,359,000"
	ChangesInCash,"-21,581,000"
	EffectOfExchangeRateChanges,"-2,443,000"
	BeginningCashPosition,"140,940,000"
CapitalExpenditure,"-69,977,000"
IssuanceOfDebt,"4,207,088,000"
RepaymentOfDebt,"-3,950,088,000"
FreeCashFlow,"-233,211,000"
