name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020
TotalRevenue,"2,341,200,000","498,000,000","735,300,000","611,000,000","496,900,000","574,400,000","840,800,000","714,100,000","708,000,000","499,400,000","695,600,000"
	OperatingRevenue,"2,341,200,000","498,000,000","735,300,000","611,000,000","496,900,000","574,400,000","840,800,000","714,100,000","708,000,000","499,400,000","695,600,000"
CostOfRevenue,"1,190,500,000","257,300,000","410,900,000","292,200,000","230,100,000","271,700,000","446,300,000","339,600,000","356,600,000","253,600,000","367,300,000"
GrossProfit,"1,150,700,000","240,700,000","324,400,000","318,800,000","266,800,000","302,700,000","394,500,000","374,500,000","351,400,000","245,800,000","328,300,000"
OperatingExpense,"1,121,900,000","279,200,000","298,400,000","277,200,000","267,100,000","270,300,000","334,000,000","312,800,000","303,300,000","261,900,000","274,600,000"
	SellingGeneralAndAdministration,"1,042,100,000","259,100,000","278,400,000","257,600,000","247,000,000","249,900,000","313,800,000","292,500,000","283,600,000","242,100,000","254,400,000"
	DepreciationAmortizationDepletionIncomeStatement,"79,800,000","20,100,000","20,000,000","19,600,000","20,100,000","20,400,000","20,200,000","20,300,000","19,700,000","19,800,000","20,200,000"
		DepreciationAndAmortizationInIncomeStatement,"79,800,000","20,100,000","20,000,000","19,600,000","20,100,000","20,400,000","20,200,000","20,300,000","19,700,000","19,800,000","20,200,000"
OperatingIncome,"28,800,000","-38,500,000","26,000,000","41,600,000","-300,000","32,400,000","60,500,000","61,700,000","48,100,000","-16,100,000","53,700,000"
NetNonOperatingInterestIncomeExpense,"-49,200,000","-11,200,000","-11,400,000","-11,800,000","-14,800,000","-13,200,000","-14,000,000","-14,000,000","-18,300,000","-22,700,000","-24,300,000"
	InterestExpenseNonOperating,"49,200,000","11,200,000","11,400,000","11,800,000","14,800,000","13,200,000","14,000,000","14,000,000","18,300,000","22,700,000","24,300,000"
OtherIncomeExpense,"20,100,000","-1,000,000","-300,000",,"21,400,000","100,000","2,200,000","3,000,000","146,800,000","3,100,000","-352,600,000"
	SpecialIncomeCharges,"-4,400,000","-1,000,000","-300,000","0","-3,100,000","100,000","2,200,000","3,000,000","146,800,000","3,100,000","-352,600,000"
		RestructuringAndMergernAcquisition,,"1,000,000",,,,,,,,,
		ImpairmentOfCapitalAssets,,,"0",,,,"0",,,,"356,400,000"
		OtherSpecialCharges,,,"300,000",,"3,100,000","-100,000","-2,200,000","-3,000,000","-146,800,000","-3,100,000",
	OtherNonOperatingIncomeExpenses,,,"0",,"24,500,000",,,,,,
PretaxIncome,"-300,000","-50,700,000","14,300,000","29,800,000","6,300,000","19,300,000","48,700,000","50,700,000","176,600,000","-35,700,000","-323,200,000"
TaxProvision,"-6,800,000","-15,600,000","700,000","7,000,000","1,100,000","4,200,000","10,400,000","3,000,000","26,700,000","-12,100,000","34,900,000"
NetIncomeCommonStockholders,"6,500,000","-35,100,000","13,600,000","22,800,000","5,200,000","15,100,000","38,300,000","47,700,000","149,900,000","-23,600,000","-358,100,000"
	NetIncome,"6,500,000","-35,100,000","13,600,000","22,800,000","5,200,000","15,100,000","38,300,000","47,700,000","149,900,000","-23,600,000","-358,100,000"
		NetIncomeIncludingNoncontrollingInterests,"6,500,000","-35,100,000","13,600,000","22,800,000","5,200,000","15,100,000","38,300,000","47,700,000","149,900,000","-23,600,000","-358,100,000"
			NetIncomeContinuousOperations,"6,500,000","-35,100,000","13,600,000","22,800,000","5,200,000","15,100,000","38,300,000","47,700,000","149,900,000","-23,600,000","-358,100,000"
DilutedNIAvailtoComStockholders,"6,500,000","-35,100,000","13,600,000","22,800,000","5,200,000","15,100,000","38,300,000","47,700,000","149,900,000","-23,600,000","-358,100,000"
BasicEPS,,"-0.86","0.33","0.55","0.12","0.39","0.949","1.182","3.713","-0.585",
DilutedEPS,,"-0.86","0.32","0.53","0.12","0.38","0.949","1.182","3.713","-0.585",
BasicAverageShares,,"40,600,000","40,931,817","41,744,842","42,159,899","38,384,718","40,371,130","40,371,130","40,371,130","40,371,130",
DilutedAverageShares,,"40,600,000","41,884,886","43,080,708","43,661,417","39,707,652","40,371,130","40,371,130","40,371,130","40,371,130",
TotalOperatingIncomeAsReported,"28,800,000","-38,500,000","26,000,000","41,600,000","-300,000","32,400,000","60,500,000","61,700,000","48,100,000","-16,100,000","-302,700,000"
TotalExpenses,"2,312,400,000","536,500,000","709,300,000","569,400,000","497,200,000","542,000,000","780,300,000","652,400,000","659,900,000","515,500,000","641,900,000"
