name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
TotalAssets,"5,750,400,000","5,566,700,000","5,552,900,000","5,578,400,000","5,190,500,000","5,135,600,000","4,903,100,000","4,771,200,000","3,800,900,000","3,763,800,000","3,702,600,000","3,732,400,000","3,602,000,000","3,236,000,000","3,185,300,000","2,870,400,000","3,099,100,000","3,059,600,000","2,698,400,000","2,289,000,000","2,162,900,000","1,994,800,000","2,022,500,000","1,989,100,000","1,989,800,000","1,946,700,000","1,977,100,000","2,047,500,000","2,052,000,000","2,192,200,000","2,267,700,000","2,400,000,000","2,349,400,000","2,498,000,000","2,699,000,000","2,670,500,000","2,651,000,000","2,553,900,000","2,563,900,000","2,460,200,000","2,514,800,000","2,406,200,000","2,343,600,000","2,416,400,000","2,339,100,000","2,270,500,000","2,012,000,000","1,880,300,000","1,875,700,000","1,879,800,000","2,044,600,000","1,882,700,000","1,827,000,000","1,815,800,000","2,560,400,000","2,588,600,000","2,501,400,000","2,394,300,000","2,349,300,000","2,272,400,000","2,212,100,000","2,188,000,000","2,260,100,000","2,268,600,000","2,759,200,000","3,036,900,000","2,864,400,000","2,741,200,000","2,699,900,000","2,678,200,000","2,524,300,000","2,476,600,000","2,458,400,000","2,548,600,000","2,604,200,000","2,556,400,000","2,474,700,000","2,459,900,000","2,532,600,000","2,489,200,000","2,441,200,000","2,394,000,000","2,445,493,000","2,408,303,000","2,432,588,000","2,478,709,000","2,427,109,000","2,413,241,000","2,416,900,000","2,468,600,000","1,019,700,000","984,400,000","973,600,000","977,000,000","932,000,000","900,000,000","841,600,000","692,300,000","655,300,000","627,200,000","606,800,000","551,700,000","527,200,000","505,400,000","490,800,000"
	CurrentAssets,"2,083,900,000","1,999,500,000","1,962,800,000","1,889,500,000","1,776,700,000","1,814,800,000","1,704,900,000","1,675,100,000","1,339,000,000","1,232,600,000","1,246,100,000","1,244,600,000","1,154,300,000","1,206,500,000","1,174,200,000","1,397,400,000","1,507,300,000","1,488,200,000","1,141,300,000","1,015,300,000","968,800,000","843,700,000","866,100,000","829,600,000","815,200,000","777,700,000","872,700,000","897,500,000","857,900,000","907,600,000","978,600,000","1,021,000,000","979,000,000","1,102,700,000","1,136,300,000","1,109,100,000","1,072,800,000","995,500,000","1,051,000,000","957,900,000","976,100,000","933,900,000","942,000,000","955,500,000","915,000,000","877,400,000","779,800,000","725,900,000","712,000,000","690,100,000","884,100,000","791,700,000","808,900,000","832,400,000","945,500,000","954,200,000","906,900,000","845,700,000","835,800,000","796,600,000","768,400,000","750,800,000","761,800,000","801,300,000","1,364,100,000","1,701,800,000","1,129,000,000","1,068,900,000","1,052,600,000","1,092,600,000","963,400,000","910,600,000","877,100,000","860,500,000","882,200,000","824,200,000","786,100,000","782,000,000","842,900,000","847,300,000","813,600,000","760,500,000","778,056,000","757,138,000","775,977,000","813,626,000","872,239,000","856,415,000","861,500,000","901,900,000","355,400,000","337,600,000","346,000,000","346,900,000","332,500,000","323,700,000","326,800,000","247,100,000","226,700,000","212,600,000","208,200,000","190,100,000","178,800,000","169,100,000","166,800,000"
		CashCashEquivalentsAndShortTermInvestments,"733,000,000","710,300,000","700,800,000","661,600,000","598,100,000","620,900,000","592,400,000","531,300,000","274,400,000","311,000,000","337,000,000","304,900,000","283,200,000","343,400,000","314,200,000","548,500,000","562,200,000","614,300,000","241,800,000","207,100,000","218,700,000","183,500,000","191,500,000","169,600,000","186,800,000","198,300,000","176,100,000","181,100,000","168,800,000","176,200,000","223,000,000","224,700,000","201,500,000","255,500,000","242,300,000","239,800,000","234,800,000","201,700,000","202,700,000","126,900,000","155,500,000","182,900,000","200,500,000","155,900,000","155,300,000","183,000,000","148,500,000","143,300,000","131,900,000","143,000,000","234,500,000","178,200,000","223,400,000","250,900,000","257,700,000","246,300,000","207,200,000","196,400,000","175,400,000","143,900,000","139,600,000","137,200,000","155,100,000","223,800,000","813,500,000","96,200,000","185,100,000","161,400,000","136,600,000","169,000,000","150,100,000","145,400,000","141,200,000","128,700,000","155,400,000","138,000,000","117,100,000","102,300,000","122,900,000","94,800,000","91,200,000","86,700,000","111,176,000","94,256,000","97,936,000","97,751,000","100,305,000","91,027,000","92,500,000","131,200,000","44,400,000","42,500,000","43,200,000","52,300,000","33,300,000","42,300,000","42,900,000","37,700,000","33,400,000","26,000,000","29,000,000","20,000,000","25,600,000","19,600,000","18,400,000"
			CashAndCashEquivalents,"733,000,000","710,300,000","700,800,000","661,600,000","598,100,000","620,900,000","592,400,000","531,300,000","274,400,000","311,000,000","337,000,000","304,900,000","283,200,000","343,400,000","314,200,000","548,500,000","562,200,000","614,300,000","241,800,000","207,100,000","218,700,000","183,500,000","191,500,000","169,600,000","186,800,000","198,300,000","176,100,000","181,100,000","168,800,000","176,200,000","223,000,000","224,700,000","201,500,000","255,500,000","242,300,000","239,800,000","234,800,000","201,700,000","202,700,000","126,900,000","155,500,000","182,900,000","200,500,000","155,900,000","155,300,000","183,000,000","148,500,000","143,300,000","131,900,000","143,000,000","234,500,000","178,200,000","223,400,000","250,900,000","257,700,000","246,300,000","207,200,000","196,400,000","175,400,000","143,900,000","139,600,000","137,200,000","138,500,000","147,900,000","237,200,000","96,200,000","185,100,000","161,400,000","136,600,000","169,000,000","150,100,000","145,400,000","141,200,000","128,700,000","155,400,000","138,000,000","117,100,000","102,300,000","122,900,000","94,800,000","91,200,000","86,700,000","111,176,000","94,256,000","97,936,000","97,751,000","100,305,000","90,841,000","92,500,000","131,200,000","44,400,000","41,300,000","43,200,000","52,300,000","33,300,000","42,300,000","42,900,000","37,700,000","33,400,000","26,000,000","29,000,000","20,000,000","25,600,000","19,600,000","18,400,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,600,000","75,900,000","576,300,000",,,,,,,,,,,,,,,,,,,,,,,"186,000",,,,"1,200,000",,,,,,,,,,,,,
		Receivables,"771,100,000","720,200,000","728,200,000","716,700,000","689,300,000","702,600,000","708,000,000","695,000,000","643,300,000","661,300,000","653,100,000","678,300,000","641,000,000","637,100,000","630,700,000","595,700,000","633,900,000","663,400,000","605,200,000","570,400,000","544,700,000","517,600,000","512,700,000","490,000,000","503,100,000","497,800,000","508,000,000","508,200,000","491,800,000","558,800,000","558,200,000","590,300,000","562,400,000","622,200,000","674,100,000","660,000,000","639,800,000","612,300,000","622,800,000","600,400,000","599,200,000","550,500,000","550,600,000","592,000,000","562,100,000","525,100,000","458,500,000","424,500,000","429,000,000","427,600,000","479,100,000","459,400,000","434,200,000","450,700,000","513,100,000","526,000,000","527,000,000","491,900,000","496,200,000","469,300,000","458,000,000","469,400,000","459,900,000","442,600,000","422,400,000","419,100,000","784,000,000","753,800,000","746,400,000","749,500,000","661,400,000","621,500,000","579,300,000","580,300,000","552,700,000","522,600,000","526,300,000","540,000,000","528,300,000","543,400,000","515,600,000","493,300,000","509,026,000","506,828,000","519,816,000","560,118,000","629,944,000","614,601,000","621,600,000","638,800,000","256,500,000","240,200,000","234,000,000","240,800,000","240,500,000","225,600,000","235,200,000","168,900,000","156,100,000","145,500,000","138,200,000","139,000,000","121,300,000","117,600,000","115,600,000"
			AccountsReceivable,"771,100,000","622,800,000","728,200,000","716,700,000","689,300,000","629,100,000","708,000,000","695,000,000","643,300,000","595,400,000","653,100,000","678,300,000","641,000,000","555,700,000","630,700,000","595,700,000","633,900,000","605,700,000","605,200,000","570,400,000","544,700,000","485,900,000","512,700,000","490,000,000","503,100,000","468,200,000","508,000,000","508,200,000","491,800,000","516,300,000","558,200,000","590,300,000","562,400,000","595,200,000","674,100,000","660,000,000","639,800,000","590,700,000","622,800,000","600,400,000","599,200,000","550,500,000","550,600,000","592,000,000","562,100,000","525,100,000","458,500,000","424,500,000","429,000,000","427,600,000","479,100,000","459,400,000","434,200,000","450,700,000","513,100,000","526,000,000","527,000,000","491,900,000","496,200,000","469,300,000","458,000,000","469,400,000","459,900,000","442,600,000","422,400,000","419,100,000","784,000,000","753,800,000","746,400,000","749,500,000","661,400,000","621,500,000","579,300,000","580,300,000","552,700,000","522,600,000","526,300,000","540,000,000","528,300,000","543,400,000","515,600,000","493,300,000","509,026,000","506,828,000","519,816,000","560,118,000","629,944,000",,"621,600,000","638,800,000","256,500,000","240,200,000","234,000,000",,,,,,,,,,,,
				GrossAccountsReceivable,"806,100,000",,"754,200,000","746,600,000",,,,,"680,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"559,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-35,000,000",,"-26,000,000","-29,900,000",,,,,"-37,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,"18,400,000",,,,"23,500,000",,,,"25,700,000",,,,"37,600,000",,,,"21,100,000",,,,"16,500,000",,,,"19,700,000",,,,"28,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
