name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"-89,740,000","-25,806,000","-22,482,000","-23,219,000","-18,233,000","-15,666,000","-13,095,000","-7,476,000","-6,505,000","-5,610,000"
	CashFlowFromContinuingOperatingActivities,"-89,740,000","-25,806,000","-22,482,000","-23,219,000","-18,233,000","-15,666,000","-13,095,000","-7,476,000","-6,505,000","-5,610,000"
		NetIncomeFromContinuingOperations,"-141,205,000","-36,458,000","-30,464,000","-46,069,000","-28,214,000","-18,017,000","-61,903,000","-10,608,000","-5,491,000","-23,658,000"
		DepreciationAmortizationDepletion,"1,083,000","403,000","320,000","191,000","169,000","149,000","146,000","139,000","134,000","121,000"
			DepreciationAndAmortization,"1,083,000","403,000","320,000","191,000","169,000","149,000","146,000","139,000","134,000","121,000"
		AmortizationOfSecurities,"112,000","17,000","33,000","29,000","33,000","13,000","-2,000","-16,000","-4,000","-16,000"
		StockBasedCompensation,"11,978,000","4,442,000","2,883,000","3,017,000","1,636,000","795,000","407,000","176,000","109,000","105,000"
		OtherNonCashItems,"26,665,000","2,000,000","0","19,177,000","5,488,000","2,065,000","48,953,000","-480,000","-1,756,000","17,670,000"
		ChangeInWorkingCapital,"12,166,000","3,790,000","5,285,000","436,000","2,655,000","-671,000","-698,000","3,313,000","503,000","168,000"
			ChangeInPrepaidAssets,"-11,068,000","-5,515,000","-1,119,000","-2,094,000","-2,340,000","-1,158,000","-517,000","-175,000","-195,000","-45,000"
			ChangeInPayablesAndAccruedExpense,"10,917,000","-1,758,000","5,621,000","2,018,000","5,036,000","528,000","-145,000","3,521,000","732,000","205,000"
				ChangeInPayable,"3,067,000","1,898,000","935,000","-171,000","405,000","175,000","-1,392,000","1,533,000","-212,000","-309,000"
					ChangeInAccountPayable,"3,067,000","1,898,000","935,000","-171,000","405,000","175,000","-1,392,000","1,533,000","-212,000","-309,000"
				ChangeInAccruedExpense,"7,850,000","-3,656,000","4,686,000","2,189,000","4,631,000","353,000","1,247,000","1,988,000","944,000","514,000"
			ChangeInOtherWorkingCapital,"12,317,000","11,063,000","783,000","512,000","-41,000","-41,000","-36,000","-33,000","-34,000","8,000"
InvestingCashFlow,"-66,222,000","-1,794,000","-63,949,000","-4,939,000","4,460,000","-162,000","16,565,000","-49,146,000","-39,613,000","992,000"
	CashFlowFromContinuingInvestingActivities,"-66,222,000","-1,794,000","-63,949,000","-4,939,000","4,460,000","-162,000","16,565,000","-49,146,000","-39,613,000","992,000"
		NetPPEPurchaseAndSale,"-18,419,000","-7,336,000","-5,830,000","-4,674,000","-579,000","-122,000","-25,000","-149,000","-215,000","-558,000"
			PurchaseOfPPE,"-18,419,000","-7,336,000","-5,830,000","-4,674,000","-579,000","-122,000","-25,000","-149,000","-215,000","-558,000"
		NetIntangiblesPurchaseAndSale,"-3,680,000","-2,000,000","0","-1,680,000","0","-6,000,000","-20,000,000","-75,000","-11,670,000","-6,000,000"
			PurchaseOfIntangibles,"-3,680,000","-2,000,000","0","-1,680,000","0","-6,000,000","-20,000,000","-75,000","-11,670,000","-6,000,000"
		NetInvestmentPurchaseAndSale,"-44,123,000","7,542,000","-58,119,000","1,415,000","5,039,000","5,960,000","36,590,000","-48,922,000","-27,728,000","7,550,000"
			PurchaseOfInvestment,"-95,583,000","-11,758,000","-64,119,000","-9,785,000","-9,921,000","-21,990,000","-1,810,000","-57,422,000","-39,970,000","0"
			SaleOfInvestment,"51,460,000","19,300,000","6,000,000","11,200,000","14,960,000","27,950,000","38,400,000","8,500,000","12,242,000","7,550,000"
FinancingCashFlow,"319,320,000","460,000","1,107,000","317,573,000","180,000","120,537,000","-111,000","14,612,000","125,002,000","490,000"
	CashFlowFromContinuingFinancingActivities,"319,320,000","460,000","1,107,000","317,573,000","180,000","120,537,000","-111,000","14,612,000","125,002,000","490,000"
		NetCommonStockIssuance,,,"0",,,,,,,
			CommonStockIssuance,,,"0",,,,,,,
		NetPreferredStockIssuance,"0","0","0","0","0","119,393,000","1,000","11,972,000","125,002,000","0"
			PreferredStockIssuance,"0","0","0","0","0","119,393,000","1,000","11,972,000","125,002,000","0"
		ProceedsFromStockOptionExercised,"1,768,000","460,000","1,107,000","21,000","180,000","1,144,000","-112,000","2,640,000","0","490,000"
		NetOtherFinancingCharges,,,"0",,,,,,,
EndCashPosition,"333,755,000","333,755,000","360,895,000","446,219,000","156,804,000","170,397,000","65,688,000","62,329,000","104,339,000","25,455,000"
	ChangesInCash,"163,358,000","-27,140,000","-85,324,000","289,415,000","-13,593,000","104,709,000","3,359,000","-42,010,000","78,884,000","-4,128,000"
	BeginningCashPosition,"170,397,000","360,895,000","446,219,000","156,804,000","170,397,000","65,688,000","62,329,000","104,339,000","25,455,000","29,583,000"
IncomeTaxPaidSupplementalData,,,,,"7,000","65,000",,,"16,000","35,000"
CapitalExpenditure,"-22,099,000","-9,336,000","-5,830,000","-6,354,000","-579,000","-6,122,000","-20,025,000","-224,000","-11,885,000","-6,558,000"
IssuanceOfCapitalStock,"316,999,000","0","0","316,999,000","0","119,393,000","1,000","11,972,000","125,002,000","0"
FreeCashFlow,"-111,839,000","-35,142,000","-28,312,000","-29,573,000","-18,812,000","-21,788,000","-33,120,000","-7,700,000","-18,390,000","-12,168,000"
