name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
OperatingCashFlow,"562,600,000","20,500,000","184,600,000","92,500,000","265,000,000","69,700,000","195,100,000","129,000,000","154,000,000","173,600,000","229,600,000","161,100,000","128,800,000","-125,900,000","59,200,000","-28,400,000","174,600,000","173,700,000","273,400,000","152,100,000","116,000,000","220,100,000","298,100,000","305,700,000","200,300,000","286,100,000","309,400,000","348,300,000","172,600,000","109,400,000","486,600,000","175,200,000","-47,900,000","205,300,000","287,500,000","101,100,000","171,800,000","101,800,000","275,300,000","53,600,000","127,500,000","71,000,000","83,600,000","26,900,000","5,300,000","-11,500,000","116,400,000","49,100,000","15,200,000","-17,100,000","150,300,000","162,400,000","295,400,000","51,600,000","236,600,000","157,100,000","-13,500,000","39,000,000","156,300,000","42,900,000","105,700,000","39,600,000","67,500,000","96,400,000","-40,300,000","7,200,000","110,800,000","71,700,000","47,100,000","-59,200,000","46,700,000","-58,600,000","1,000,000","-71,700,000","46,800,000","-19,100,000","-400,000","87,600,000","62,600,000","4,600,000","36,800,000","16,700,000","60,800,000","27,100,000","23,600,000","8,400,000","45,400,000","13,500,000","121,300,000","21,600,000","34,300,000","97,800,000","79,000,000","80,300,000","-3,900,000","21,000,000","35,800,000","94,400,000","-32,000,000","22,700,000","65,300,000","120,800,000","50,100,000","88,900,000","12,400,000","134,900,000","-7,700,000","-13,700,000","-14,700,000","53,300,000","29,800,000","46,000,000","-58,700,000","37,700,000","-16,000,000","-8,600,000","12,200,000","74,500,000","-3,600,000","34,300,000","-4,700,000","35,800,000","67,600,000","-16,700,000","71,000,000","25,900,000","-18,900,000","21,600,000","72,200,000"
	CashFlowFromContinuingOperatingActivities,"574,800,000","28,500,000","187,600,000","92,900,000","265,000,000","70,100,000","195,000,000","129,000,000","154,000,000","173,800,000","232,700,000","161,100,000","128,800,000","-125,900,000","-45,700,000","-28,400,000","174,600,000","173,700,000","273,400,000","152,100,000","116,000,000","220,100,000","298,100,000","305,700,000","200,300,000","286,100,000","309,400,000","348,300,000","172,600,000","109,400,000","486,400,000","174,800,000","-48,100,000","205,100,000","291,200,000","102,100,000","161,500,000","104,900,000","274,500,000","53,600,000","127,500,000","71,000,000","83,600,000","26,900,000","5,300,000","-11,500,000","116,400,000","49,100,000","15,200,000","-17,100,000","150,400,000","162,500,000","295,400,000","51,600,000","237,700,000","155,800,000","-14,300,000","38,700,000","156,200,000","42,900,000","105,000,000","39,800,000","64,200,000","96,900,000","-40,300,000","7,200,000","110,800,000","71,700,000","47,100,000","-59,200,000","46,700,000","-58,600,000","1,000,000","-71,700,000","46,800,000","-19,100,000","-400,000","87,600,000","62,600,000","4,600,000","36,800,000","16,700,000","60,800,000","27,100,000","23,600,000","8,400,000","45,400,000","13,500,000","121,300,000","21,600,000","34,300,000","97,800,000","79,000,000","80,300,000","-3,900,000","21,000,000","35,800,000","94,400,000","-32,000,000","22,700,000","19,000,000","120,800,000","50,100,000","88,900,000","12,400,000","134,900,000","-7,700,000","-13,700,000","-14,700,000","53,300,000","29,800,000","46,000,000","-58,700,000","37,700,000","-16,000,000","-8,600,000","12,200,000","74,500,000","-3,600,000","34,300,000","-4,700,000","35,800,000","67,600,000","-16,700,000","71,000,000","25,900,000","-18,900,000","21,600,000","72,200,000"
		NetIncomeFromContinuingOperations,"171,300,000","1,900,000","128,700,000","35,900,000","4,400,000","1,700,000","-126,600,000","25,900,000","-287,800,000","162,300,000","21,500,000","47,700,000","36,800,000","30,100,000","27,700,000","28,300,000","65,500,000","41,600,000","540,000,000","67,900,000","54,000,000","51,700,000","74,200,000","89,600,000","98,800,000","102,100,000","204,000,000","212,200,000","220,800,000","189,000,000","146,300,000","156,900,000","173,100,000","233,000,000","119,300,000","106,100,000","88,200,000","78,800,000","70,800,000","63,100,000","67,500,000","52,300,000","56,900,000","31,600,000",,,"18,600,000","31,600,000","21,100,000","4,300,000","14,700,000","23,200,000","-209,400,000","34,000,000","46,300,000","90,100,000","85,600,000","65,300,000","78,300,000","87,000,000","68,700,000","59,100,000","56,500,000","50,800,000","85,800,000","37,000,000","25,400,000","33,100,000","21,800,000","6,000,000","-3,000,000","900,000","3,600,000","-10,800,000","-800,000","1,800,000","3,500,000","-14,500,000","-11,500,000","6,200,000","-5,700,000","-8,600,000","7,900,000","9,600,000","-39,700,000","-42,400,000","-13,200,000","20,900,000","33,900,000","40,300,000","46,300,000","45,000,000","40,900,000","41,800,000","44,800,000","57,800,000","39,000,000","38,800,000","-7,300,000","33,200,000","34,400,000","34,900,000","34,400,000","33,800,000","30,300,000","28,100,000","27,900,000","27,500,000","25,700,000","22,700,000","22,200,000","18,500,000","15,200,000","18,500,000","17,800,000","16,800,000","14,700,000","12,300,000","11,600,000","6,400,000","4,900,000","6,000,000","5,300,000","5,900,000","4,400,000","10,500,000","9,300,000","5,900,000","5,500,000"
		OperatingGainsLosses,"-69,100,000","-18,900,000","-12,000,000","-37,100,000","-1,100,000","-12,200,000","152,300,000","-3,900,000","-6,300,000","-8,400,000","-7,200,000","-17,900,000","-19,300,000","-10,000,000","-16,300,000","-11,100,000","-11,700,000","-2,300,000","-44,800,000","-16,100,000","-24,400,000","-1,300,000","-2,900,000","-1,500,000","-11,100,000","-1,900,000","-64,200,000","-58,700,000","-40,100,000","-15,800,000","-1,000,000","-3,600,000","-11,400,000","-88,400,000","-11,300,000","-2,200,000","-1,000,000","-6,700,000","-8,600,000","-18,500,000","-3,900,000","-7,500,000","-27,100,000","-6,800,000","-6,400,000","-1,900,000","-2,000,000","-16,900,000","-1,900,000","-3,600,000","-600,000","14,300,000","-2,300,000","-17,300,000","24,800,000","-18,100,000","-8,600,000","-8,600,000","-14,200,000","-18,500,000","-29,100,000","-900,000","-25,500,000","23,000,000","-34,500,000","-4,200,000","17,700,000","-7,800,000","-600,000","-8,100,000","-5,500,000","-2,500,000","-7,400,000","-100,000","-9,200,000","1,900,000","-700,000","-2,000,000","-2,700,000","-2,800,000","1,500,000","-500,000",,,"38,300,000","82,800,000","40,000,000","1,800,000","-1,900,000","-1,700,000","-2,300,000","4,600,000","1,100,000","4,100,000","4,000,000","-26,600,000","6,500,000","-11,500,000","1,600,000","-800,000","12,300,000","-14,800,000","-400,000","-1,400,000","5,800,000","-2,500,000","-100,000","-100,000","-500,000","0","-100,000","-100,000","-100,000","400,000","-400,000","-100,000","-500,000","-100,000","-100,000","300,000","500,000","-100,000","-200,000","-100,000","-700,000","0","0","-100,000","200,000"
			GainLossOnSaleOfPPE,"-80,800,000","-18,900,000","-12,000,000","-37,100,000","-12,800,000","-12,200,000","800,000","-3,900,000","-6,300,000","-13,400,000","-7,200,000","-17,900,000","-19,300,000","-10,000,000","-16,300,000","-11,100,000","-11,700,000","-2,300,000","-44,800,000","-16,100,000","-24,400,000","-1,300,000","-2,900,000","-1,500,000","-11,100,000","-1,900,000","-64,200,000","-58,700,000","-40,100,000","-15,800,000","-1,000,000","-3,600,000","-11,400,000","-88,400,000","-11,300,000","-2,200,000","-1,000,000","-6,700,000","-8,600,000","-23,800,000","1,400,000","-7,500,000","-10,900,000","-6,800,000","-6,400,000","-1,900,000","-2,000,000","-16,900,000","-3,300,000","-2,200,000","-600,000","-700,000","-2,000,000","-2,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"268,000,000","66,900,000","59,400,000","70,600,000","69,100,000","66,600,000","66,500,000","64,900,000","67,700,000","66,900,000","73,100,000","72,400,000","70,600,000","67,500,000","17,900,000","81,400,000","77,300,000","75,300,000","74,700,000","74,200,000","73,700,000","72,800,000","72,400,000","70,700,000","70,500,000","69,400,000","68,500,000","67,500,000","66,400,000","64,000,000","73,100,000","60,500,000","55,700,000","55,300,000","55,300,000","53,800,000","52,400,000","50,000,000","44,900,000","50,100,000","49,600,000","49,100,000","48,600,000","48,900,000","47,800,000","47,600,000","46,300,000","47,300,000","47,900,000","48,100,000","40,000,000","40,100,000","40,400,000","40,300,000","37,200,000","37,200,000","34,100,000","31,800,000","32,900,000","30,000,000","29,500,000","26,500,000","24,300,000","20,000,000","21,900,000","21,400,000","22,900,000","23,400,000","21,900,000","20,700,000","20,700,000","22,900,000","21,500,000","22,100,000","20,900,000","21,900,000","21,000,000","21,800,000","22,900,000","25,800,000","20,000,000","22,000,000","21,800,000","22,500,000","22,900,000","22,400,000","21,400,000","22,400,000","20,700,000","18,800,000","21,300,000","19,500,000","18,800,000","15,900,000","19,400,000","17,900,000","16,100,000","21,500,000","21,500,000","19,000,000","14,400,000","26,200,000","26,900,000","20,300,000","20,800,000","19,400,000","16,500,000","19,200,000","8,800,000","17,400,000","15,500,000","16,900,000","13,100,000","16,500,000","17,100,000","10,100,000","15,300,000","17,300,000","13,800,000","12,900,000","14,800,000","9,400,000","13,100,000","10,100,000","12,300,000","11,300,000","11,500,000","10,100,000","9,100,000"
			DepreciationAndAmortization,"268,000,000","66,900,000","59,400,000","70,600,000","69,100,000","66,600,000","66,500,000","64,900,000","67,700,000","66,900,000","73,100,000","72,400,000","70,600,000","67,500,000","17,900,000","81,400,000","77,300,000","75,300,000","74,700,000","74,200,000","73,700,000","72,800,000","72,400,000","70,700,000","70,500,000","69,400,000","68,500,000","67,500,000","66,400,000","64,000,000","73,100,000","60,500,000","55,700,000","55,300,000","55,300,000","53,800,000","52,400,000","50,000,000","44,900,000","50,100,000","49,600,000","49,100,000","48,600,000","48,900,000","47,800,000","47,600,000","46,300,000","47,300,000","47,900,000","48,100,000","40,000,000","40,100,000","40,400,000","40,300,000","37,200,000","37,200,000","34,100,000","31,800,000","32,900,000","30,000,000","29,500,000","26,500,000","24,300,000","20,000,000","21,900,000","21,400,000","22,900,000","23,400,000","21,900,000","20,700,000","20,700,000","22,900,000","21,500,000","22,100,000","20,900,000","21,900,000","21,000,000","21,800,000","22,900,000","25,800,000","20,000,000","22,000,000","21,800,000","22,500,000","22,900,000","22,400,000","21,400,000","22,400,000","20,700,000","18,800,000","21,300,000","19,500,000","18,800,000","15,900,000","19,400,000","17,900,000","16,100,000","21,500,000","21,500,000","19,000,000","14,400,000","26,200,000","26,900,000","20,300,000","20,800,000","19,400,000","16,500,000","19,200,000","8,800,000","17,400,000","15,500,000","16,900,000","13,100,000","16,500,000","17,100,000","10,100,000","15,300,000","17,300,000","13,800,000","12,900,000","14,800,000","9,400,000","13,100,000","10,100,000","12,300,000","11,300,000","11,500,000","10,100,000","9,100,000"
		DeferredTax,"15,000,000","1,200,000","2,500,000","10,800,000","-1,400,000","1,200,000","-19,000,000","12,000,000","7,900,000","225,200,000","16,300,000","15,700,000","13,100,000","9,700,000","100,000","21,600,000","21,800,000","14,400,000","-489,100,000","35,300,000","61,100,000","55,300,000","163,300,000","31,200,000","66,400,000","60,500,000","102,800,000","18,700,000","-2,000,000","-2,900,000","55,400,000","-41,600,000","-20,600,000","1,000,000","87,700,000","-72,600,000","-5,300,000","36,000,000","33,900,000","30,500,000","35,800,000","26,100,000","28,500,000","15,800,000","5,100,000","11,500,000",,"32,600,000",,,,"24,900,000",,,"115,400,000","55,200,000","47,600,000","33,100,000","8,800,000","19,000,000","4,100,000","27,400,000","10,200,000","44,000,000","15,100,000","6,200,000","-22,100,000","23,400,000","14,000,000","3,600,000","-1,900,000","800,000","1,900,000","-5,700,000","-16,500,000","18,700,000","9,700,000","-1,800,000","16,000,000","3,600,000","14,300,000","22,200,000","12,000,000","11,200,000","-8,100,000","-36,800,000","-2,000,000","1,400,000","7,800,000","2,600,000","1,000,000","1,600,000","11,000,000","-5,700,000","-15,300,000","14,200,000","6,200,000","1,600,000","100,000","1,000,000","-1,300,000","-700,000","-800,000","-800,000","-5,300,000","-5,900,000","-7,100,000","-1,900,000","-26,100,000",,,"600,000","-6,500,000","1,200,000",,,"-3,400,000","1,600,000","2,100,000","1,100,000","-700,000","-4,700,000","0","800,000","-2,100,000","1,900,000","1,500,000","1,300,000","1,600,000"
			DeferredIncomeTax,"15,000,000","1,200,000","2,500,000","10,800,000","-1,400,000","1,200,000","-19,000,000","12,000,000","7,900,000","225,200,000","16,300,000","15,700,000","13,100,000","9,700,000","100,000","21,600,000","21,800,000","14,400,000","-489,100,000","35,300,000","61,100,000","55,300,000","163,300,000","31,200,000","66,400,000","60,500,000","102,800,000","18,700,000","-2,000,000","-2,900,000","55,400,000","-41,600,000","-20,600,000","1,000,000","87,700,000","-72,600,000","-5,300,000","36,000,000","33,900,000","30,500,000","35,800,000","26,100,000","28,500,000","15,800,000","5,100,000","11,500,000",,"32,600,000",,,,"24,900,000",,,"115,400,000","55,200,000","47,600,000","33,100,000","8,800,000","19,000,000","4,100,000","27,400,000","10,200,000","44,000,000","15,100,000","6,200,000","-22,100,000","23,400,000","14,000,000","3,600,000","-1,900,000","800,000","1,900,000","-5,700,000","-16,500,000","18,700,000","9,700,000","-1,800,000","16,000,000","3,600,000","14,300,000","22,200,000","12,000,000","11,200,000","-8,100,000","-36,800,000","-2,000,000","1,400,000","7,800,000","2,600,000","1,000,000","1,600,000","11,000,000","-5,700,000","-15,300,000","14,200,000","6,200,000","1,600,000","100,000","1,000,000","-1,300,000","-700,000","-800,000","-800,000","-5,300,000","-5,900,000","-7,100,000","-1,900,000","-26,100,000",,,"600,000","-6,500,000","1,200,000",,,"-3,400,000","1,600,000","2,100,000","1,100,000","-700,000","-4,700,000","0","800,000","-2,100,000","1,900,000","1,500,000","1,300,000","1,600,000"
		AssetImpairmentCharge,,,,,,"0","21,100,000","5,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
