name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"4,386,389,000"
	OperatingRevenue,"4,386,389,000"
CostOfRevenue,"3,980,108,000"
GrossProfit,"406,281,000"
OperatingExpense,"239,088,000"
	SellingGeneralAndAdministration,"239,088,000"
		GeneralAndAdministrativeExpense,"239,088,000"
			OtherGandA,"239,088,000"
OperatingIncome,"167,193,000"
NetNonOperatingInterestIncomeExpense,"-67,708,000"
	InterestExpenseNonOperating,"66,150,000"
	TotalOtherFinanceCost,"1,558,000"
OtherIncomeExpense,"5,526,000"
	OtherNonOperatingIncomeExpenses,"5,526,000"
PretaxIncome,"105,011,000"
TaxProvision,"14,779,000"
NetIncomeCommonStockholders,"54,257,000"
	NetIncome,"54,257,000"
		NetIncomeIncludingNoncontrollingInterests,"90,232,000"
			NetIncomeContinuousOperations,"90,232,000"
		MinorityInterests,"-35,975,000"
DilutedNIAvailtoComStockholders,"54,257,000"
TotalOperatingIncomeAsReported,"167,193,000"
TotalExpenses,"4,219,196,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"54,257,000"
NormalizedIncome,"54,257,000"
InterestExpense,"66,150,000"
NetInterestIncome,"-67,708,000"
EBIT,"171,161,000"
EBITDA,"282,754,000"
ReconciledCostOfRevenue,"3,980,108,000"
ReconciledDepreciation,"111,593,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"54,257,000"
TotalUnusualItemsExcludingGoodwill,"0"
TotalUnusualItems,"0"
NormalizedEBITDA,"282,754,000"
TaxRateForCalcs,"0.141"
TaxEffectOfUnusualItems,"0"
