name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"94,880,000,000"
	OperatingRevenue,"94,880,000,000"
CostOfRevenue,"30,390,000,000"
GrossProfit,"64,490,000,000"
OperatingExpense,"40,163,000,000"
	SellingGeneralAndAdministration,"25,165,000,000"
	ResearchAndDevelopment,"14,998,000,000"
OperatingIncome,"24,327,000,000"
NetNonOperatingInterestIncomeExpense,"-70,000,000"
	InterestIncomeNonOperating,"60,000,000"
	InterestExpenseNonOperating,"130,000,000"
OtherIncomeExpense,"-3,068,000,000"
	SpecialIncomeCharges,"-2,379,000,000"
		RestructuringAndMergernAcquisition,"769,000,000"
	OtherNonOperatingIncomeExpenses,"-289,000,000"
PretaxIncome,"21,209,000,000"
TaxProvision,"1,379,000,000"
NetIncomeCommonStockholders,"19,830,000,000"
	NetIncome,"19,830,000,000"
		NetIncomeIncludingNoncontrollingInterests,"19,830,000,000"
			NetIncomeContinuousOperations,"19,830,000,000"
DilutedNIAvailtoComStockholders,"19,830,000,000"
TotalExpenses,"70,553,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"19,830,000,000"
NormalizedIncome,"22,428,310,622.849"
InterestIncome,"60,000,000"
InterestExpense,"130,000,000"
NetInterestIncome,"-70,000,000"
EBIT,"21,339,000,000"
EBITDA,"28,604,000,000"
ReconciledCostOfRevenue,"30,390,000,000"
ReconciledDepreciation,"7,265,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"19,830,000,000"
TotalUnusualItemsExcludingGoodwill,"-2,779,000,000"
TotalUnusualItems,"-2,779,000,000"
NormalizedEBITDA,"31,383,000,000"
TaxRateForCalcs,"0.065"
TaxEffectOfUnusualItems,"-180,689,377.151"
