name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
TotalAssets,"21,271,143,000","20,545,784,000","19,608,662,000","19,315,435,000","19,408,810,000","16,475,879,000","15,359,032,000","14,870,982,000","14,716,398,000","14,388,125,000","13,367,619,000","12,881,098,000","12,674,950,000","12,615,789,000","11,874,437,000","11,507,624,000","11,356,322,000","11,264,720,000","10,749,596,000","10,498,775,000","10,361,466,000","10,579,155,000","10,010,889,000","9,727,368,000","9,543,926,000","9,554,653,000","9,092,945,000","8,884,489,000","8,926,644,000","9,115,093,000","8,594,704,000","8,357,189,000","8,487,616,000","8,616,091,000","7,940,401,000","7,802,798,000","7,953,730,000","7,964,218,000","7,495,675,000","7,349,835,000","7,368,727,000","7,635,632,000","7,282,871,000","6,993,470,000","6,995,824,000","7,221,623,000","6,763,791,000","6,585,650,000","6,753,190,000","6,875,424,000","6,343,766,000","6,096,030,000","6,685,761,000","6,818,899,000","6,386,699,000","6,384,790,000","6,420,994,000","6,399,763,000","5,896,917,000","6,055,809,000","6,109,098,000","6,216,395,000","5,719,547,000","5,616,477,000","5,997,051,000","6,619,002,000","5,653,527,000","5,057,944,000","5,412,444,000","5,406,096,000","2,869,883,000","2,680,532,000","2,821,192,000","2,812,946,000","2,518,508,000","2,378,340,000","2,570,478,000","2,498,064,000","1,980,221,000","1,920,972,000","1,960,402,000","2,123,546,000","2,036,180,000","1,872,805,000","1,452,126,000","1,600,014,000","1,348,758,000","1,277,229,000","1,276,681,000","1,354,100,000","1,230,500,000","1,178,000,000","1,221,700,000","1,246,100,000","1,141,400,000","1,116,800,000","1,148,200,000","1,206,000,000","1,088,300,000","553,900,000","567,700,000","578,100,000","501,900,000","488,300,000","509,500,000","499,500,000","445,800,000","424,200,000","439,800,000","453,400,000","416,700,000","411,200,000","431,700,000","440,800,000"
	CurrentAssets,"3,528,996,000","3,274,205,000","2,838,715,000","1,115,366,000","1,620,434,000","1,192,288,000","471,258,000","602,159,000","829,561,000","812,129,000","458,031,000","503,534,000","671,181,000","912,738,000","478,853,000","452,855,000","622,736,000","778,910,000","539,646,000","534,382,000","563,084,000","979,432,000","681,686,000","648,913,000","652,912,000","863,270,000","630,985,000","616,649,000","817,637,000","1,118,764,000","775,840,000","774,643,000","1,059,161,000","1,299,570,000","683,266,000","682,253,000","1,002,420,000","1,164,634,000","827,962,000","775,658,000","893,841,000","1,261,241,000","1,010,953,000","989,748,000","984,088,000","1,263,255,000","875,192,000","873,973,000","1,107,359,000","1,286,578,000","828,940,000","796,012,000","1,478,555,000","1,683,108,000","1,285,104,000","1,396,958,000","1,492,714,000","1,520,021,000","1,068,895,000","1,334,493,000","1,429,417,000","1,575,638,000","1,117,545,000","1,050,171,000","1,491,813,000","2,176,281,000","1,264,430,000","756,454,000","1,177,766,000","1,208,233,000","677,112,000","479,465,000","640,489,000","731,930,000","457,997,000","382,964,000","658,796,000","587,500,000","329,991,000","272,180,000","333,891,000","491,175,000","424,251,000","679,140,000","290,517,000","453,219,000","200,606,000","133,194,000","171,703,000","254,400,000","135,200,000","105,500,000","157,200,000","201,100,000","107,400,000","98,500,000","160,800,000","246,500,000","143,700,000","66,600,000","95,600,000","118,100,000","52,300,000","54,100,000","85,900,000","90,900,000","48,200,000","39,000,000","62,300,000","79,700,000","53,300,000","54,700,000","83,200,000","100,300,000"
		CashCashEquivalentsAndShortTermInvestments,"582,495,000","264,005,000","116,723,000","524,621,000","865,311,000","457,599,000","20,808,000","208,064,000","320,099,000","189,272,000","24,550,000","46,163,000","108,353,000","218,197,000","13,771,000","20,930,000","71,074,000","54,750,000","26,409,000","69,777,000","45,403,000","44,624,000","47,534,000","66,206,000","47,918,000","78,903,000","28,653,000","43,153,000","95,525,000","123,832,000","42,258,000","51,421,000","136,740,000","194,563,000","66,199,000","31,979,000","65,547,000","124,601,000","64,239,000","27,706,000","47,040,000","85,160,000","131,419,000","117,429,000","153,246,000","129,892,000","131,952,000","180,383,000","231,153,000","174,829,000","111,203,000","125,735,000","482,085,000","69,799,000","46,717,000","108,653,000","169,227,000","51,874,000","60,725,000","363,959,000","217,043,000","94,406,000","111,462,000","85,025,000","62,436,000","123,527,000","121,072,000","23,637,000","247,126,000","25,162,000","201,932,000","126,895,000","114,983,000","41,710,000","15,683,000","17,321,000","63,178,000","39,238,000","46,827,000","7,003,000","3,113,000","12,785,000","15,263,000","424,483,000","7,623,000","5,559,000","7,379,000","8,148,000","22,994,000","25,200,000","8,600,000","14,400,000","14,600,000","14,700,000","4,700,000","8,300,000","10,000,000","9,100,000","6,000,000","2,100,000","6,500,000","5,700,000","3,700,000","2,200,000","3,800,000","4,600,000","2,300,000","2,400,000","6,200,000","3,700,000","2,800,000","1,000,000","2,700,000","2,100,000"
			CashAndCashEquivalents,"582,495,000","264,005,000","116,723,000","524,621,000","865,311,000","457,599,000","20,808,000","208,064,000","320,099,000","189,272,000","24,550,000","46,163,000","108,353,000","218,197,000","13,771,000","20,930,000","71,074,000","54,750,000","26,409,000","69,777,000","45,403,000","44,624,000","47,534,000","66,206,000","47,918,000","78,903,000","28,653,000","43,153,000","95,525,000","123,832,000","42,258,000","51,421,000","136,740,000","194,563,000","66,199,000","31,979,000","65,547,000","124,601,000","64,239,000","27,706,000","47,040,000","85,160,000","131,419,000","117,429,000","153,246,000","129,892,000","131,952,000","180,383,000","231,153,000","174,829,000","111,203,000","125,735,000","482,085,000","69,799,000","46,717,000","108,653,000","169,227,000","51,874,000","60,725,000","363,959,000","217,043,000","94,406,000","111,462,000","85,025,000","62,436,000","123,527,000","121,072,000","23,637,000","247,126,000","25,162,000","201,932,000","126,895,000","114,983,000","41,710,000","15,683,000","17,321,000","63,178,000","39,238,000","46,827,000","7,003,000","3,113,000","12,785,000","15,263,000","424,483,000","7,623,000","5,559,000","7,379,000","8,148,000","22,994,000","25,200,000","8,600,000","14,400,000","14,600,000","14,700,000","4,700,000","8,300,000","10,000,000","9,100,000","6,000,000","2,100,000","6,500,000","5,700,000","3,700,000","2,200,000","3,800,000","4,600,000","2,300,000","2,400,000","6,200,000","3,700,000","2,800,000","1,000,000","2,700,000","2,100,000"
		Receivables,"565,184,000","514,333,000","342,967,000","291,122,000","469,595,000","492,526,000","230,595,000","236,466,000","377,817,000","435,616,000","230,571,000","285,433,000","419,612,000","478,373,000","253,295,000","253,546,000","407,134,000","489,217,000","222,263,000","250,224,000","336,637,000","458,813,000","305,463,000","277,362,000","361,582,000","456,904,000","299,639,000","301,743,000","511,830,000","607,421,000","348,881,000","388,874,000","671,021,000","661,213,000","305,133,000","350,237,000","485,601,000","500,863,000","235,985,000","216,753,000","350,261,000","489,797,000","273,303,000","342,092,000","458,813,000","564,934,000","273,207,000","299,835,000","546,356,000","597,012,000","232,806,000","241,582,000","531,749,000","833,125,000","477,151,000","601,164,000","805,940,000","776,866,000","380,133,000","429,119,000","721,058,000","766,632,000","374,629,000","409,087,000","793,019,000","1,229,190,000","454,313,000","299,954,000","527,411,000","640,760,000","211,810,000","243,719,000","396,879,000","407,045,000","216,783,000","251,418,000","510,029,000","372,529,000","136,227,000","158,924,000","226,259,000","233,602,000","124,046,000","117,928,000","247,753,000","357,760,000","114,448,000","83,657,000","119,116,000","163,700,000","70,600,000","68,800,000","100,400,000","118,300,000","34,900,000","40,200,000","110,400,000","172,800,000","71,200,000","52,000,000","74,600,000","89,900,000","25,300,000","34,000,000","71,100,000","68,800,000","25,700,000","20,500,000","44,600,000","56,000,000","29,700,000","36,800,000","66,500,000","76,100,000"
			AccountsReceivable,"565,184,000","514,333,000","218,219,000","291,122,000","469,595,000","492,526,000","140,259,000","236,466,000","377,817,000","435,616,000","126,984,000","285,433,000","419,612,000","478,373,000","138,794,000","253,546,000","407,134,000","489,217,000","135,091,000","250,224,000","336,637,000","458,813,000","206,248,000","277,362,000","361,582,000","456,904,000","204,585,000","301,743,000","511,830,000","607,421,000","262,937,000","388,874,000","671,021,000","661,213,000","230,712,000","350,237,000","485,601,000","500,863,000","177,953,000","216,753,000","350,261,000","489,797,000","273,303,000","342,092,000","458,813,000","564,934,000","273,207,000","299,835,000","546,356,000","597,012,000","232,806,000","241,582,000","531,749,000","833,125,000","477,151,000","601,164,000","805,940,000","776,866,000","335,220,000","429,119,000","721,058,000","766,632,000","374,629,000","409,087,000","793,019,000","1,229,190,000","454,313,000","299,954,000","527,411,000","640,760,000","211,810,000","243,719,000","396,879,000","407,045,000","216,783,000","251,418,000","510,029,000","372,529,000","136,227,000","158,924,000","226,259,000","233,602,000","124,046,000","117,928,000","247,753,000","357,760,000","114,448,000","83,657,000","119,116,000","163,700,000","70,600,000","54,400,000","100,400,000","118,300,000","34,900,000","40,200,000","110,400,000","172,800,000","71,200,000","44,400,000","74,600,000","89,900,000","25,300,000","34,000,000","71,100,000","68,800,000","25,700,000","20,500,000","44,600,000","56,000,000","29,700,000","36,800,000","66,500,000","76,100,000"
				GrossAccountsReceivable,"627,397,000","579,267,000",,,"514,275,000","527,615,000","140,259,000",,,,"126,984,000",,,,"138,794,000",,,,"135,091,000",,,,"206,248,000",,,,"204,585,000",,,,"262,937,000",,,,"230,712,000",,,,"177,953,000",,,,"280,743,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-62,213,000","-64,934,000",,,"-44,680,000","-35,089,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,440,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,,"0",,,,"5,456,000",,,,"4,479,000",,,,"5,481,000",,,,"3,141,000",,,,"1,291,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,"91,802,000",,,,"39,586,000",,,,"40,500,000",,,,"48,291,000",,,,"24,894,000",,,,"39,730,000",,,,"40,850,000",,,,"41,971,000",,,,"33,194,000",,,,"23,472,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
