name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"128,974,000","28,391,000","42,436,000","41,943,000","16,204,000","40,641,000","-2,077,000","16,816,000","14,025,000","-89,000"
	CashFlowFromContinuingOperatingActivities,"128,974,000","28,391,000","42,436,000","41,943,000","16,204,000","40,641,000","-2,077,000","16,816,000","14,025,000","-89,000"
		NetIncomeFromContinuingOperations,"-8,007,000","6,458,000","4,283,000","-3,752,000","-14,996,000","-378,000","-24,823,000","-13,484,000","-11,685,000","-10,948,000"
		OperatingGainsLosses,"-8,981,000","-2,350,000","-8,372,000","9,000","1,732,000","116,000","1,998,000","1,937,000",,
			GainLossOnSaleOfPPE,"-10,681,000","-2,350,000","-8,372,000","9,000","32,000","116,000","1,998,000","1,937,000","-1,164,000","0"
		DepreciationAmortizationDepletion,"106,048,000","27,841,000","27,350,000","25,663,000","25,194,000","23,401,000","22,779,000","20,435,000","18,097,000","19,087,000"
			DepreciationAndAmortization,"106,048,000","27,841,000","27,350,000","25,663,000","25,194,000","23,401,000","22,779,000","20,435,000","18,097,000","19,087,000"
		DeferredTax,"-4,911,000","-822,000","-12,664,000","1,173,000","7,402,000","593,000","4,587,000","-2,022,000","52,000","-2,653,000"
			DeferredIncomeTax,"-4,911,000","-822,000","-12,664,000","1,173,000","7,402,000","593,000","4,587,000","-2,022,000","52,000","-2,653,000"
		AssetImpairmentCharge,"6,026,000","469,000","3,741,000","1,935,000","-119,000","2,021,000","2,106,000","1,628,000","1,693,000","0"
		ProvisionandWriteOffofAssets,"-61,000","-156,000","142,000","23,000","-70,000","180,000","347,000","-17,000","605,000","112,000"
		StockBasedCompensation,"25,596,000","5,041,000","5,950,000","6,315,000","8,290,000","2,368,000","2,365,000","3,095,000","2,974,000","3,167,000"
		OtherNonCashItems,"2,047,000","-1,345,000","909,000","110,000","2,373,000","-2,798,000","-1,387,000","352,000","-2,326,000","2,250,000"
		ChangeInWorkingCapital,"11,217,000","-6,745,000","21,097,000","10,467,000","-13,602,000","15,138,000","-10,049,000","4,892,000","5,779,000","-11,104,000"
InvestingCashFlow,"-116,191,000","-26,437,000","-36,691,000","-30,455,000","-22,608,000","-63,653,000","-42,806,000","-84,617,000","-18,306,000","-22,399,000"
	CashFlowFromContinuingInvestingActivities,"-116,191,000","-26,437,000","-36,691,000","-30,455,000","-22,608,000","-63,653,000","-42,806,000","-84,617,000","-18,306,000","-22,399,000"
		NetPPEPurchaseAndSale,"-104,569,000","-26,460,000","-24,921,000","-30,643,000","-22,545,000","-30,297,000","-28,389,000","-25,304,000","-21,358,000","-22,775,000"
			PurchaseOfPPE,"-118,660,000","-29,460,000","-36,012,000","-30,643,000","-22,545,000","-30,297,000","-28,389,000","-25,304,000","-21,358,000","-22,775,000"
			SaleOfPPE,"14,091,000","3,000,000",,,,,,,,
		NetIntangiblesPurchaseAndSale,,,"-12,442,000","0","-320,000","-33,568,000","-15,232,000","-59,870,000","0","212,000"
			PurchaseOfIntangibles,,,"-12,442,000","0","-320,000","-33,568,000","-15,232,000",,,
			SaleOfIntangibles,,,,,,,,,"0","212,000"
		NetBusinessPurchaseAndSale,"-12,762,000","0","-12,442,000","0","-320,000","-33,568,000","-15,232,000","-59,870,000","0","212,000"
			PurchaseOfBusiness,"-12,762,000","0","-12,442,000","0","-320,000","-33,568,000","-15,232,000",,,
			SaleOfBusiness,,,,,,,,,"0","212,000"
		NetInvestmentPurchaseAndSale,"850,000","0","631,000","111,000","108,000","169,000","606,000","400,000","42,000","19,000"
