name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
TotalRevenue,"1,086,300,000","284,800,000","264,300,000","267,900,000","269,300,000","227,000,000","206,900,000","190,700,000","161,400,000","233,600,000","213,600,000","231,800,000","253,400,000","239,700,000","240,900,000","256,200,000","271,300,000","266,500,000","244,000,000","245,100,000","248,700,000","242,100,000","220,500,000","232,900,000","246,000,000","242,100,000","230,400,000","231,600,000","224,100,000","228,200,000","216,600,000","230,600,000","230,400,000","225,100,000","204,900,000","214,100,000","212,300,000","213,200,000","192,600,000","206,300,000","211,700,000","198,200,000","165,500,000","174,900,000","182,900,000","172,700,000","160,300,000","161,500,000","168,600,000","167,300,000","154,500,000","150,100,000","135,200,000","134,100,000","146,600,000","185,600,000","194,500,000","205,600,000","255,800,000","251,900,000","258,100,000","224,700,000","177,200,000","141,400,000","142,800,000","165,200,000","179,800,000","167,700,000","189,300,000","196,600,000","177,400,000","188,900,000","207,400,000","198,400,000"
	OperatingRevenue,"1,086,300,000","284,800,000","264,300,000","267,900,000","269,300,000","227,000,000","206,900,000","190,700,000","161,400,000","233,600,000","213,600,000","231,800,000","253,400,000","239,700,000","236,100,000","250,700,000","266,000,000","260,600,000","239,000,000","239,200,000","243,000,000","236,200,000","216,000,000","227,000,000","240,200,000","235,300,000","220,400,000","225,800,000","217,300,000","221,300,000","210,200,000","222,900,000","223,500,000","219,000,000","198,700,000","207,000,000","205,800,000","206,400,000","163,100,000","206,300,000","211,700,000","198,200,000","165,500,000","174,900,000","182,900,000","172,700,000","160,300,000","161,500,000","168,600,000","167,300,000","154,500,000","150,100,000","135,200,000","134,100,000","146,600,000","185,600,000","194,500,000","205,600,000","255,800,000","251,900,000","258,100,000","224,700,000","177,200,000","141,400,000","142,800,000","165,200,000","179,800,000","167,700,000","189,300,000","196,600,000","177,400,000","188,900,000","207,400,000","198,400,000"
CostOfRevenue,"924,300,000","236,500,000","227,400,000","229,500,000","230,900,000","177,400,000","164,300,000","155,500,000","140,000,000","179,600,000","169,300,000","187,100,000","202,700,000","196,000,000","206,300,000","214,900,000","216,200,000","214,100,000","198,900,000","197,100,000","195,100,000","190,100,000","174,000,000","183,700,000","186,000,000","183,300,000","180,900,000","183,200,000","174,900,000","177,300,000","172,800,000","187,800,000","183,200,000","181,700,000","162,700,000","177,000,000","169,500,000","169,700,000","154,900,000","170,600,000","167,900,000","156,300,000","134,200,000","147,500,000","149,400,000","139,500,000","132,600,000","133,700,000","136,400,000","135,000,000","125,900,000","121,800,000","111,000,000","113,600,000","135,600,000","160,600,000","165,600,000","171,400,000","225,100,000","219,200,000","227,400,000","181,200,000","154,800,000","121,400,000","116,700,000","146,800,000","172,500,000","152,300,000","159,800,000","171,300,000","154,600,000","165,600,000","162,400,000","165,300,000"
GrossProfit,"162,000,000","48,300,000","36,900,000","38,400,000","38,400,000","49,600,000","42,600,000","35,200,000","21,400,000","54,000,000","44,300,000","44,700,000","50,700,000","43,700,000","34,600,000","41,300,000","55,100,000","52,400,000","45,100,000","48,000,000","53,600,000","52,000,000","46,500,000","49,200,000","60,000,000","58,800,000","49,500,000","48,400,000","49,200,000","50,900,000","43,800,000","42,800,000","47,200,000","43,400,000","42,200,000","37,100,000","42,800,000","43,500,000","37,700,000","35,700,000","43,800,000","41,900,000","31,300,000","27,400,000","33,500,000","33,200,000","27,700,000","27,800,000","32,200,000","32,300,000","28,600,000","28,300,000","24,200,000","20,500,000","11,000,000","25,000,000","28,900,000","34,200,000","30,700,000","32,700,000","30,700,000","43,500,000","22,400,000","20,000,000","26,100,000","18,400,000","7,300,000","15,400,000","29,500,000","25,300,000","22,800,000","23,300,000","45,000,000","33,100,000"
OperatingExpense,"122,300,000","29,600,000","39,300,000","25,200,000","28,200,000","23,500,000","22,500,000","19,300,000","20,900,000","26,900,000","21,700,000","23,300,000","27,400,000","25,300,000","20,300,000","23,600,000","26,200,000","27,600,000","26,200,000","21,400,000","24,600,000","24,900,000","21,200,000","21,000,000","24,400,000","26,400,000","24,900,000","21,200,000","20,800,000","21,900,000","26,600,000","19,800,000","20,400,000","19,900,000","19,400,000","19,800,000","19,400,000","21,000,000","18,700,000","19,100,000","19,900,000","23,200,000","17,700,000","14,900,000","17,800,000","18,400,000","14,400,000","16,100,000","18,500,000","15,900,000","17,800,000","18,000,000","16,700,000","15,600,000","74,700,000","12,700,000","14,700,000","16,300,000","20,800,000","18,000,000","19,300,000","15,900,000","14,800,000","11,000,000","-112,800,000","12,600,000","9,600,000","13,800,000","13,000,000","12,100,000","132,100,000","15,500,000","7,700,000","8,800,000"
	SellingGeneralAndAdministration,"124,800,000","30,300,000","39,900,000","26,100,000","28,500,000","24,300,000","23,100,000","19,100,000","20,800,000","26,600,000","21,700,000","23,300,000","26,900,000","25,300,000","20,300,000","23,600,000","26,200,000","27,600,000","26,200,000","21,400,000","24,600,000","24,900,000","21,200,000","21,000,000","24,400,000","26,400,000","24,900,000","21,200,000","20,800,000","21,900,000","26,600,000","19,800,000","20,400,000","19,900,000","19,400,000","19,800,000","19,400,000","21,000,000","20,300,000","18,500,000","19,100,000","23,000,000","18,100,000","15,100,000","18,000,000","17,000,000","17,700,000","16,600,000","18,700,000","16,300,000","18,100,000","18,100,000","16,600,000","16,300,000","19,800,000","16,600,000","17,600,000","21,200,000","22,100,000","20,500,000","21,900,000","17,900,000","16,900,000","13,100,000","11,800,000","15,900,000","13,600,000","13,400,000","13,500,000","12,700,000","16,100,000","11,000,000","9,600,000","9,100,000"
		GeneralAndAdministrativeExpense,,,"39,900,000","26,100,000","28,500,000","24,300,000","23,100,000","19,100,000","20,800,000","26,600,000","21,700,000","23,300,000","26,900,000","25,300,000","20,300,000","23,600,000","26,200,000","27,600,000","26,200,000","21,400,000","24,600,000","24,900,000","21,200,000","21,000,000","24,400,000","26,400,000","24,900,000","21,200,000","20,800,000","21,900,000","26,600,000","19,800,000","20,400,000","19,900,000","19,400,000","19,800,000","19,400,000","21,000,000","20,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,"16,400,000","0","1,000,000",,"1,600,000","0",,,"-1,600,000","200,000","0","0","0","0","1,000,000","800,000","400,000",,,,"800,000",,,,,,,,"3,500,000","0","0",,"0","0","200,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InsuranceAndClaims,,,,,,,,,,,"0","0",,,"0","400,000",,,"0","3,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,"23,500,000","26,100,000","27,500,000","24,300,000","21,500,000","19,100,000","20,800,000","26,600,000","23,300,000","23,100,000","26,900,000","25,300,000","20,300,000","23,600,000","25,200,000","26,800,000","25,600,000","21,400,000","24,600,000","24,900,000","20,400,000","21,000,000","24,400,000","26,400,000","24,900,000","21,200,000","20,800,000","21,900,000","23,100,000","19,800,000","20,400,000","19,900,000","19,400,000","19,800,000","19,200,000","21,000,000","20,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
