name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
TotalAssets,"7,435,000,000","6,999,000,000","6,986,000,000","7,098,000,000","6,803,000,000","6,858,000,000","6,464,000,000","6,611,000,000","5,952,000,000","6,040,000,000","6,095,000,000","5,998,000,000","5,932,000,000","5,728,000,000","5,751,000,000","5,748,000,000","5,975,000,000","6,080,000,000","5,893,000,000","5,789,000,000","5,799,000,000","5,782,000,000","5,573,000,000","5,313,000,000","5,228,000,000","5,074,000,000","5,444,000,000","5,470,000,000","5,419,000,000","5,091,000,000","5,256,000,000","5,431,000,000","5,301,000,000","5,360,000,000","5,444,000,000","5,476,000,000","5,587,000,000","5,592,000,000","5,415,000,000","5,329,000,000","5,382,000,000","5,317,000,000","5,144,000,000","5,314,000,000","5,261,000,000","5,071,000,000","4,425,000,000","3,106,000,000","3,149,000,000","2,952,000,000","3,089,000,000","3,083,000,000","3,023,000,000","3,207,000,000","3,208,000,000","3,592,000,000","3,254,000,000","3,103,000,000","2,952,000,000","3,152,000,000","2,704,000,000","2,662,000,000","2,497,000,000","2,421,000,000","2,411,000,000","2,389,000,000","2,381,000,000","2,380,000,000","2,314,000,000","2,367,000,000","2,337,000,000","2,296,000,000","2,287,000,000","2,210,000,000","2,114,000,000","2,113,000,000","2,073,000,000","2,015,000,000","1,961,000,000","2,059,000,000","2,075,000,000","2,227,000,000","2,266,000,000","2,311,000,000","2,310,000,000","2,339,000,000","2,345,000,000","2,369,000,000","2,358,000,000","2,212,000,000","1,971,000,000","1,997,000,000","1,941,000,000","1,946,000,000","1,590,000,000","1,562,000,000","1,625,000,000"
	CurrentAssets,"3,129,000,000","2,697,000,000","2,733,000,000","2,813,000,000","2,610,000,000","2,647,000,000","2,430,000,000","2,820,000,000","2,188,000,000","2,160,000,000","2,342,000,000","2,215,000,000","2,170,000,000","2,138,000,000","2,190,000,000","2,170,000,000","2,292,000,000","2,415,000,000","2,266,000,000","2,208,000,000","2,227,000,000","2,252,000,000","2,381,000,000","2,138,000,000","2,068,000,000","1,950,000,000","2,292,000,000","2,276,000,000","2,226,000,000","2,144,000,000","2,216,000,000","2,306,000,000","2,187,000,000","2,214,000,000","2,307,000,000","2,354,000,000","2,388,000,000","2,360,000,000","2,221,000,000","2,147,000,000","2,140,000,000","2,102,000,000","1,914,000,000","1,976,000,000","1,943,000,000","1,753,000,000","2,516,000,000","1,254,000,000","1,256,000,000","1,045,000,000","1,193,000,000","1,240,000,000","1,160,000,000","1,297,000,000","1,252,000,000","1,503,000,000","1,225,000,000","1,089,000,000","960,000,000","1,207,000,000","826,000,000","837,000,000","707,000,000","669,000,000","680,000,000","685,000,000","694,000,000","676,000,000","628,000,000","661,000,000","695,000,000","672,000,000","631,000,000","547,000,000","521,000,000","517,000,000","517,000,000","485,000,000","457,000,000","500,000,000","496,000,000","555,000,000","548,000,000","554,000,000","553,000,000","555,000,000","565,000,000","585,000,000","565,000,000","537,000,000","493,000,000","508,000,000","472,000,000","465,000,000","447,000,000","413,000,000","457,000,000"
		CashCashEquivalentsAndShortTermInvestments,"329,000,000","332,000,000","438,000,000","549,000,000","577,000,000","665,000,000","553,000,000","1,048,000,000","280,000,000","268,000,000","446,000,000","301,000,000","259,000,000","334,000,000","437,000,000","365,000,000","407,000,000","604,000,000","505,000,000","454,000,000","448,000,000","516,000,000","764,000,000","507,000,000","497,000,000","440,000,000","731,000,000","677,000,000","609,000,000","614,000,000","565,000,000","592,000,000","560,000,000","574,000,000","618,000,000","569,000,000","526,000,000","628,000,000","532,000,000","440,000,000","335,000,000","401,000,000","279,000,000","273,000,000","267,000,000","302,000,000","1,587,000,000","326,000,000","321,000,000","175,000,000","161,000,000","175,000,000","91,000,000","107,000,000","116,000,000","292,000,000","190,000,000","175,000,000","157,000,000","396,000,000","87,000,000","131,000,000","72,000,000","57,000,000","90,000,000","116,000,000","95,000,000","119,000,000","98,000,000","101,000,000","138,000,000","144,000,000","115,000,000","70,000,000","61,000,000","43,000,000","39,000,000","36,000,000","54,000,000","51,000,000","41,000,000","65,000,000","20,000,000","27,000,000","37,000,000","41,000,000","36,000,000","35,000,000","38,000,000","41,000,000","51,000,000","51,000,000","39,000,000","36,000,000","51,000,000","41,000,000","80,000,000"
			CashAndCashEquivalents,"324,000,000","328,000,000","434,000,000","542,000,000","576,000,000","665,000,000","553,000,000","1,047,000,000","278,000,000","264,000,000","443,000,000","297,000,000","255,000,000","327,000,000","431,000,000","359,000,000","401,000,000","595,000,000","491,000,000","441,000,000","435,000,000","512,000,000","751,000,000","487,000,000","477,000,000","434,000,000","722,000,000","657,000,000","573,000,000","580,000,000","565,000,000","592,000,000","560,000,000","574,000,000","618,000,000","569,000,000","526,000,000","609,000,000","513,000,000","440,000,000","335,000,000","401,000,000","279,000,000","273,000,000","267,000,000","302,000,000","1,587,000,000","326,000,000","321,000,000","175,000,000","161,000,000","175,000,000","91,000,000","107,000,000","116,000,000","292,000,000","190,000,000","175,000,000","157,000,000","396,000,000","87,000,000","131,000,000","72,000,000","57,000,000","90,000,000","116,000,000","95,000,000","119,000,000","98,000,000","101,000,000","138,000,000","144,000,000","115,000,000","70,000,000","61,000,000","43,000,000","39,000,000","36,000,000","54,000,000","51,000,000","41,000,000","65,000,000","20,000,000","27,000,000","37,000,000","41,000,000","36,000,000","35,000,000","38,000,000","41,000,000","51,000,000","51,000,000","39,000,000","36,000,000","51,000,000","41,000,000","80,000,000"
			OtherShortTermInvestments,"5,000,000","4,000,000","4,000,000","7,000,000","1,000,000","0","0","1,000,000","2,000,000","4,000,000","3,000,000","4,000,000","4,000,000","7,000,000","6,000,000","6,000,000","6,000,000","9,000,000","14,000,000","13,000,000","13,000,000","4,000,000","13,000,000","20,000,000","20,000,000","6,000,000","9,000,000","20,000,000","36,000,000","34,000,000",,,,"0","0","0","0","19,000,000","19,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"1,431,000,000","1,130,000,000","1,128,000,000","1,140,000,000","1,025,000,000","1,011,000,000","913,000,000","861,000,000","996,000,000","977,000,000","981,000,000","1,015,000,000","1,013,000,000","951,000,000","865,000,000","909,000,000","1,012,000,000","961,000,000","901,000,000","900,000,000","913,000,000","923,000,000","856,000,000","842,000,000","786,000,000","775,000,000","779,000,000","795,000,000","795,000,000","762,000,000","831,000,000","861,000,000","813,000,000","832,000,000","829,000,000","828,000,000","859,000,000","814,000,000","846,000,000","843,000,000","885,000,000","837,000,000","780,000,000","801,000,000","844,000,000","735,000,000","478,000,000","472,000,000","480,000,000","440,000,000","557,000,000","529,000,000","534,000,000","627,000,000","575,000,000","654,000,000","576,000,000","460,000,000","389,000,000","414,000,000","371,000,000","357,000,000","306,000,000","292,000,000","299,000,000","287,000,000","320,000,000","271,000,000","286,000,000","291,000,000","315,000,000","289,000,000","306,000,000","252,000,000","254,000,000","257,000,000","262,000,000","244,000,000","220,000,000","245,000,000","252,000,000","279,000,000","294,000,000","301,000,000","291,000,000","274,000,000","276,000,000","272,000,000","256,000,000","261,000,000","237,000,000","236,000,000","227,000,000","224,000,000","223,000,000","209,000,000","211,000,000"
			AccountsReceivable,"1,122,000,000","1,130,000,000","1,128,000,000","1,140,000,000","1,025,000,000","1,011,000,000","913,000,000","861,000,000","996,000,000","977,000,000","981,000,000","1,015,000,000","1,013,000,000","951,000,000","865,000,000","909,000,000","1,012,000,000","961,000,000","901,000,000","900,000,000","913,000,000","923,000,000","856,000,000","842,000,000","786,000,000","775,000,000","779,000,000","795,000,000","795,000,000","762,000,000","831,000,000","861,000,000","813,000,000","832,000,000","829,000,000","828,000,000","859,000,000","814,000,000","846,000,000","843,000,000","885,000,000","837,000,000","780,000,000","801,000,000","844,000,000","735,000,000","478,000,000","472,000,000","480,000,000","440,000,000","557,000,000","529,000,000","534,000,000","627,000,000","575,000,000","654,000,000","576,000,000","460,000,000","389,000,000","414,000,000","371,000,000","357,000,000","306,000,000","292,000,000","299,000,000","287,000,000","320,000,000","271,000,000","286,000,000","291,000,000","315,000,000","289,000,000","306,000,000","252,000,000","254,000,000","257,000,000","262,000,000","244,000,000","220,000,000","245,000,000","252,000,000","279,000,000","294,000,000","301,000,000","291,000,000",,,,,,,,,,,,
				GrossAccountsReceivable,,"1,143,000,000",,,,"1,025,000,000",,,,"987,000,000",,,,"959,000,000",,,,"969,000,000",,,,"929,000,000",,,,"780,000,000",,,,"766,000,000",,,,"838,000,000",,,,"824,000,000",,,,"848,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-13,000,000",,,,"-14,000,000",,,,"-10,000,000",,,,"-8,000,000",,,,"-8,000,000",,,,"-6,000,000",,,,"-5,000,000",,,,"-4,000,000",,,,"-6,000,000",,,,"-10,000,000",,,,"-11,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"324,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
