name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989
OperatingCashFlow,"18,936,000,000","3,563,000,000","4,005,000,000","5,521,000,000","5,847,000,000","2,892,000,000","3,567,000,000","1,874,000,000","7,119,000,000","3,305,000,000","2,634,000,000","2,928,000,000","5,338,000,000","1,948,000,000","2,479,000,000","1,097,000,000","2,934,000,000","2,355,000,000","-136,000,000","2,611,000,000","1,999,000,000","3,533,000,000","2,121,000,000","3,925,000,000","1,611,000,000","2,412,000,000","3,571,000,000","1,820,000,000","1,037,000,000","1,984,000,000","3,423,000,000","1,645,000,000","897,000,000","2,172,000,000","1,538,000,000","1,703,000,000","902,000,000","1,640,000,000","1,731,000,000","923,000,000","1,231,000,000","2,786,000,000","821,000,000","1,962,000,000","1,207,000,000","1,866,000,000","1,775,000,000","1,292,000,000","652,000,000","1,060,000,000","1,804,400,000","907,400,000","551,900,000","771,300,000","1,768,800,000","786,200,000","651,300,000","740,800,000","1,357,000,000","445,500,000","719,500,000","707,700,000","749,200,000","269,600,000","551,900,000","171,700,000","760,600,000","250,400,000","558,300,000","42,800,000","195,600,000","159,400,000","236,900,000","322,300,000","212,200,000","411,700,000","161,400,000","183,600,000","481,900,000","374,600,000","298,600,000","49,700,000","279,000,000","274,600,000","220,300,000","-93,300,000","478,000,000","318,400,000","129,500,000","-145,700,000","343,200,000","199,000,000","102,100,000","14,500,000","175,600,000","71,900,000","93,800,000","-120,300,000","-471,200,000","229,300,000","-20,200,000","-13,100,000","112,600,000","102,500,000","187,300,000","-268,700,000","606,400,000","-24,600,000","121,500,000","-357,800,000","706,100,000","-61,800,000","86,100,000","-232,000,000","576,100,000","-7,600,000","115,600,000","-264,400,000","806,200,000","3,300,000","119,300,000","-309,500,000","644,900,000","-48,800,000","171,200,000","-370,300,000","907,700,000","-105,900,000","146,900,000","-383,400,000","746,100,000","-53,800,000","93,500,000","-294,600,000"
	CashFlowFromContinuingOperatingActivities,"18,936,000,000","3,563,000,000","4,005,000,000","5,521,000,000","5,847,000,000","2,892,000,000","3,567,000,000","1,874,000,000","7,119,000,000","3,305,000,000","2,634,000,000","2,928,000,000","5,338,000,000","1,948,000,000","2,479,000,000","1,097,000,000","2,934,000,000","2,355,000,000","-136,000,000","2,611,000,000","1,999,000,000","3,533,000,000","2,121,000,000","3,925,000,000","1,611,000,000","2,412,000,000","3,571,000,000","1,820,000,000","1,037,000,000","1,984,000,000","3,423,000,000","1,645,000,000","897,000,000","2,172,000,000","1,538,000,000","1,703,000,000","902,000,000","1,640,000,000","1,731,000,000","923,000,000","1,231,000,000","2,786,000,000","821,000,000","1,962,000,000","1,207,000,000","1,866,000,000","1,775,000,000","1,292,000,000","652,000,000","1,060,000,000","1,804,400,000","907,400,000","551,900,000","771,300,000","1,768,800,000","786,200,000","651,300,000","740,800,000","1,357,000,000","445,500,000","719,500,000","707,700,000","749,200,000","269,600,000","551,900,000","171,700,000","760,600,000","250,400,000","558,300,000","42,800,000","195,600,000","159,400,000","236,900,000","322,300,000","212,200,000","411,700,000","161,400,000","183,600,000","481,900,000","374,600,000","298,600,000","49,700,000","279,000,000","274,600,000","220,300,000","-93,300,000","478,000,000","318,400,000","129,500,000","-145,700,000","343,200,000","199,000,000","102,100,000","14,500,000","175,600,000","71,900,000","93,800,000","-120,300,000","-471,200,000","229,300,000","-20,200,000","-13,100,000","112,600,000","102,500,000","187,300,000","-268,700,000","606,400,000","-24,600,000","121,500,000","-357,800,000","706,100,000","-61,800,000","86,100,000","-232,000,000","576,100,000","-7,600,000","115,600,000","-264,400,000","806,200,000","3,300,000","119,300,000","-309,500,000","644,900,000","-48,800,000","171,200,000","-370,300,000","907,700,000","-105,900,000","146,900,000","-383,400,000","746,100,000","-53,800,000","93,500,000","-294,600,000"
		NetIncomeFromContinuingOperations,"7,987,000,000","2,313,000,000","1,296,000,000","1,587,000,000","2,791,000,000","2,224,000,000","975,000,000","1,219,000,000","2,986,000,000","2,012,000,000","1,744,000,000","1,529,000,000","1,931,000,000","1,427,000,000","-421,000,000","1,390,000,000","-2,563,000,000","998,000,000","3,287,000,000","1,285,000,000","1,098,000,000","953,000,000","1,707,000,000","1,541,000,000","924,000,000","1,147,000,000","1,499,000,000","1,247,000,000","1,272,000,000","1,221,000,000","1,321,000,000","948,000,000","1,246,000,000","1,129,000,000","1,261,000,000","1,254,000,000","1,121,000,000","956,000,000","1,129,000,000","1,006,000,000","965,000,000","775,000,000","1,063,000,000","867,000,000","815,000,000","712,000,000","1,025,000,000","808,000,000","821,000,000","770,000,000","1,049,800,000","1,021,300,000","886,500,000","738,400,000","952,800,000","736,000,000","774,800,000","748,500,000","815,000,000","689,500,000","723,600,000","408,900,000","417,200,000","284,200,000","337,900,000","329,600,000","406,400,000","252,700,000","275,900,000","289,700,000","295,600,000","184,600,000","234,500,000","244,600,000","263,400,000","187,800,000","199,800,000","196,300,000","200,100,000","164,400,000","176,400,000","175,700,000","-130,300,000","123,800,000","198,000,000","221,700,000","209,500,000","158,700,000","186,500,000","191,300,000","186,300,000","121,600,000","162,600,000","164,600,000","145,800,000","102,400,000","26,900,000","121,300,000","110,800,000","74,600,000","-189,100,000","58,500,000","60,100,000","63,700,000","-62,600,000","14,200,000","-617,400,000","-2,400,000","31,000,000","-26,400,000","212,700,000","51,700,000","45,600,000","-2,500,000","237,500,000","41,500,000","74,500,000","-21,700,000","34,800,000","56,100,000","77,900,000","-12,800,000","233,700,000","55,600,000","59,800,000","-2,400,000","235,000,000","64,200,000","78,300,000","7,800,000","238,100,000","74,100,000","61,700,000","24,200,000"
		OperatingGainsLosses,,,"89,000,000",,,,"676,000,000",,,,"0",,,,,,,,"0",,,,"0","101,000,000",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"442,100,000","95,300,000","80,400,000","-91,400,000",,,,,,,,,,,,,,,,,,,"15,100,000","4,600,000","19,800,000","10,700,000","15,000,000","5,000,000","19,100,000","9,800,000","13,600,000","3,500,000","17,900,000","9,500,000","10,700,000","4,500,000"
			GainLossOnSaleOfBusiness,,,"0",,,,"2,000,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"4,441,000,000","1,055,000,000","1,115,000,000","1,134,000,000","1,137,000,000","1,126,000,000","1,139,000,000","1,114,000,000","1,102,000,000","1,086,000,000","1,096,000,000","1,092,000,000","1,072,000,000","1,111,000,000","807,000,000","620,000,000","647,000,000","644,000,000","622,000,000","615,000,000","623,000,000","619,000,000","628,000,000","611,000,000","619,000,000","617,000,000","582,000,000","532,000,000","488,000,000","490,000,000","489,000,000","477,000,000","488,000,000","477,000,000","458,000,000","461,000,000","449,000,000","502,000,000","456,000,000","443,000,000","431,000,000","423,000,000","396,000,000","407,000,000","391,000,000","374,000,000","373,000,000","370,000,000","368,000,000","358,000,000","352,500,000","300,300,000","382,300,000","353,900,000","354,000,000","310,900,000","310,000,000","299,300,000","276,100,000","301,700,000","308,000,000","208,800,000","201,400,000","193,400,000","183,100,000","155,400,000","155,900,000","147,700,000","147,600,000","137,900,000","131,800,000","118,600,000","96,100,000","93,400,000","87,900,000","85,800,000","85,400,000","82,600,000","79,400,000","77,100,000","78,800,000","75,000,000","81,300,000","80,700,000","80,200,000","78,600,000","76,400,000","75,000,000","73,400,000","71,800,000","71,100,000","70,100,000","68,700,000","68,000,000","63,900,000","60,800,000","65,400,000","59,600,000","58,500,000","59,400,000","88,500,000","19,800,000","74,500,000","19,600,000","5,000,000","34,600,000","48,900,000","63,000,000","57,600,000","58,900,000","48,900,000","53,900,000","52,200,000","51,300,000","45,200,000","47,500,000","49,600,000","49,300,000","82,700,000","39,700,000","39,300,000","39,300,000","35,000,000","34,800,000","34,500,000","34,200,000","30,600,000","28,600,000","27,800,000","27,400,000","25,700,000","24,600,000","23,600,000","23,900,000"
			DepreciationAndAmortization,"4,441,000,000","1,055,000,000","1,115,000,000","1,134,000,000","1,137,000,000","1,126,000,000","1,139,000,000","1,114,000,000","1,102,000,000","1,086,000,000","1,096,000,000","1,092,000,000","1,072,000,000","1,111,000,000","807,000,000","620,000,000","647,000,000","644,000,000","622,000,000","615,000,000","623,000,000","619,000,000","628,000,000","611,000,000","619,000,000","617,000,000","582,000,000","532,000,000","488,000,000","490,000,000","489,000,000","477,000,000","488,000,000","477,000,000","458,000,000","461,000,000","449,000,000","502,000,000","456,000,000","443,000,000","431,000,000","423,000,000","396,000,000","407,000,000","391,000,000","374,000,000","373,000,000","370,000,000","368,000,000","358,000,000","352,500,000","300,300,000","382,300,000","353,900,000","354,000,000","310,900,000","310,000,000","299,300,000","276,100,000","301,700,000","308,000,000","208,800,000","201,400,000","193,400,000","183,100,000","155,400,000","155,900,000","147,700,000","147,600,000","137,900,000","131,800,000","118,600,000","96,100,000","93,400,000","87,900,000","85,800,000","85,400,000","82,600,000","79,400,000","77,100,000","78,800,000","75,000,000","81,300,000","80,700,000","80,200,000","78,600,000","76,400,000","75,000,000","73,400,000","71,800,000","71,100,000","70,100,000","68,700,000","68,000,000","63,900,000","60,800,000","65,400,000","59,600,000","58,500,000","59,400,000","88,500,000","19,800,000","74,500,000","19,600,000","5,000,000","34,600,000","48,900,000","63,000,000","57,600,000","58,900,000","48,900,000","53,900,000","52,200,000","51,300,000","45,200,000","47,500,000","49,600,000","49,300,000","82,700,000","39,700,000","39,300,000","39,300,000","35,000,000","34,800,000","34,500,000","34,200,000","30,600,000","28,600,000","27,800,000","27,400,000","25,700,000","24,600,000","23,600,000","23,900,000"
		DeferredTax,"-449,000,000","-187,000,000","217,000,000","-275,000,000","-204,000,000","-166,000,000","-545,000,000","76,000,000","-66,000,000","-35,000,000","-616,000,000","4,000,000","-195,000,000","153,000,000","-209,000,000","44,000,000","190,000,000","62,000,000","-1,605,000,000","250,000,000","7,000,000","14,000,000","34,000,000","44,000,000","58,000,000","17,000,000","-82,000,000","-190,000,000","37,000,000","-31,000,000","6,000,000","-108,000,000","28,000,000","16,000,000","-215,000,000","47,000,000","16,000,000","66,000,000","-193,000,000","4,000,000","62,000,000","21,000,000","10,000,000","5,000,000","59,000,000","70,000,000","-13,000,000","63,000,000","-22,000,000","2,000,000","-21,900,000","9,000,000","27,100,000","33,800,000","-27,500,000","32,200,000","-6,500,000","-1,600,000","78,400,000","-33,000,000","14,900,000","-20,200,000","45,300,000","15,300,000","15,400,000","22,200,000","-43,100,000","14,300,000","32,000,000","10,300,000","33,000,000","-24,100,000","6,000,000","-22,100,000","10,700,000","20,500,000","4,800,000","5,100,000","16,900,000","5,100,000","9,400,000","40,400,000","-95,000,000","9,000,000","2,300,000","200,000","32,200,000","7,900,000","-2,100,000","5,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900,000","-1,900,000","18,800,000","-2,100,000","7,100,000","-5,700,000","8,700,000","1,300,000","-400,000","500,000","4,700,000","300,000","200,000","700,000"
			DeferredIncomeTax,"-449,000,000","-187,000,000","217,000,000","-275,000,000","-204,000,000","-166,000,000","-545,000,000","76,000,000","-66,000,000","-35,000,000","-616,000,000","4,000,000","-195,000,000","153,000,000","-209,000,000","44,000,000","190,000,000","62,000,000","-1,605,000,000","250,000,000","7,000,000","14,000,000","34,000,000","44,000,000","58,000,000","17,000,000","-82,000,000","-190,000,000","37,000,000","-31,000,000","6,000,000","-108,000,000","28,000,000","16,000,000","-215,000,000","47,000,000","16,000,000","66,000,000","-193,000,000","4,000,000","62,000,000","21,000,000","10,000,000","5,000,000","59,000,000","70,000,000","-13,000,000","63,000,000","-22,000,000","2,000,000","-21,900,000","9,000,000","27,100,000","33,800,000","-27,500,000","32,200,000","-6,500,000","-1,600,000","78,400,000","-33,000,000","14,900,000","-20,200,000","45,300,000","15,300,000","15,400,000","22,200,000","-43,100,000","14,300,000","32,000,000","10,300,000","33,000,000","-24,100,000","6,000,000","-22,100,000","10,700,000","20,500,000","4,800,000","5,100,000","16,900,000","5,100,000","9,400,000","40,400,000","-95,000,000","9,000,000","2,300,000","200,000","32,200,000","7,900,000","-2,100,000","5,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900,000","-1,900,000","18,800,000","-2,100,000","7,100,000","-5,700,000","8,700,000","1,300,000","-400,000","500,000","4,700,000","300,000","200,000","700,000"
