name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"1,215,000","-1,480,000","5,448,000","1,161,000","-3,914,000","1,935,000","11,641,000","2,191,000","-121,000","1,445,000"
	CashFlowFromContinuingOperatingActivities,"1,215,000","-1,480,000","5,448,000","1,161,000","-3,914,000","1,935,000","11,641,000","2,191,000","-121,000","1,445,000"
		NetIncomeFromContinuingOperations,"767,000","-2,158,000","-1,165,000","1,420,000","2,670,000","102,000","5,599,000","6,540,000","8,111,000","-839,000"
		OperatingGainsLosses,,,"0","0","0","-40,000",,,,
			EarningsLossesFromEquityInvestments,"0","0","0","0","0","-40,000",,"0","0","0"
		DepreciationAmortizationDepletion,"2,545,000","1,470,000","685,000","189,000","201,000","167,000","158,000","179,000","161,000","105,000"
			DepreciationAndAmortization,"2,545,000","1,470,000","685,000","189,000","201,000","167,000","158,000","179,000","161,000","105,000"
				Depreciation,,"1,470,000",,,,,,,,
		ProvisionandWriteOffofAssets,"241,000","74,000","155,000","70,000","-58,000","321,000","545,000","402,000","63,000","734,000"
		StockBasedCompensation,"9,967,000","3,837,000","3,008,000","2,455,000","667,000","456,000","271,000","126,000","109,000","105,000"
		OtherNonCashItems,"2,099,000","498,000","758,000","439,000","404,000","372,000",,,,
		ChangeInWorkingCapital,"-14,404,000","-5,201,000","2,007,000","-3,412,000","-7,798,000","557,000","4,745,000","-5,056,000","-8,565,000","1,340,000"
			ChangeInReceivables,"-15,641,000","-1,038,000","-720,000","-5,593,000","-8,290,000","2,236,000","1,148,000","-4,906,000","-1,571,000","5,663,000"
				ChangesInAccountReceivables,"-15,641,000","-1,038,000","-720,000","-5,593,000","-8,290,000","2,236,000","1,148,000","-4,906,000","-1,571,000","5,663,000"
			ChangeInInventory,"-9,375,000","-5,921,000","-2,230,000","-964,000","-260,000","-3,614,000","-283,000","-935,000","77,000","-4,563,000"
			ChangeInPrepaidAssets,"-10,126,000","-4,351,000","-1,250,000","-2,445,000","-2,080,000","-477,000","764,000","-600,000","-7,957,000","-423,000"
			ChangeInPayablesAndAccruedExpense,"13,812,000","3,337,000","8,137,000","2,229,000","109,000","247,000","3,117,000","337,000","268,000","-508,000"
