name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,12/31/1988
TotalAssets,"7,177,400,000","7,099,600,000","7,003,400,000","6,962,200,000","6,780,500,000","6,876,900,000","6,624,300,000","6,645,000,000","6,705,700,000","6,640,700,000","5,803,900,000","5,876,100,000","5,920,100,000","5,776,400,000","5,782,200,000","4,858,300,000","4,673,700,000","4,298,200,000","4,180,700,000","4,038,300,000","3,897,400,000","3,673,800,000","3,731,400,000","3,751,600,000","3,749,900,000","3,680,700,000","3,719,900,000","3,780,200,000","3,797,700,000","3,874,348,000","3,819,374,000","3,867,239,000","3,777,583,000","3,700,840,000","3,635,172,000","3,633,760,000","3,565,721,000","3,469,104,000","3,021,493,000","2,972,962,000","2,872,072,000","2,652,475,000","2,713,398,000","2,069,805,000","1,999,704,000","1,866,892,000","1,816,080,000","1,780,533,000","1,833,653,000","1,753,277,000","1,731,641,000","1,691,043,000","1,642,111,000","1,635,016,000","1,573,697,000","1,583,832,000","1,587,876,000","1,539,359,000","1,504,533,000","1,474,374,000","1,426,552,000","978,431,000","913,036,000","880,404,000","796,255,000","743,088,000","699,181,000","665,587,000","668,887,000","653,978,000","603,939,000","589,483,000","560,126,000","544,903,000","525,521,000","504,302,000","446,787,000","441,656,000","435,873,000","437,119,000","418,532,000","419,395,000","461,855,000","469,962,000","490,932,000","490,504,000","486,157,000","209,598,000","194,523,000","181,800,000","182,100,000","162,600,000","163,900,000","156,300,000","170,600,000","204,900,000","209,000,000","207,700,000","201,100,000","201,100,000","197,600,000","189,800,000","187,500,000","194,200,000","195,700,000","196,800,000","198,300,000","129,800,000","117,900,000","109,400,000","106,700,000","100,500,000","70,500,000","67,600,000","71,700,000","70,000,000","67,500,000","69,500,000","80,300,000","78,800,000","83,500,000","86,800,000","81,700,000","84,900,000","71,500,000","52,900,000","43,600,000","28,000,000","19,800,000","18,600,000","12,800,000"
	CurrentAssets,"1,565,500,000","1,450,600,000","1,560,500,000","1,494,500,000","1,260,000,000","1,281,400,000","1,100,600,000","1,120,000,000","1,192,600,000","1,211,800,000","1,061,800,000","1,121,400,000","1,147,800,000","1,089,100,000","1,061,200,000","1,386,900,000","1,124,600,000","1,317,100,000","1,161,900,000","1,183,100,000","1,115,500,000","978,700,000","957,900,000","936,800,000","872,600,000","798,400,000","853,000,000","885,100,000","917,000,000","902,616,000","916,041,000","1,041,704,000","930,871,000","837,017,000","828,493,000","846,640,000","889,950,000","815,973,000","778,025,000","751,441,000","833,719,000","733,057,000","740,659,000","812,738,000","795,931,000","714,370,000","686,100,000","719,944,000","759,021,000","690,078,000","656,896,000","622,851,000","597,705,000","588,447,000","565,159,000","569,638,000","570,602,000","556,299,000","536,707,000","513,820,000","462,355,000","459,126,000","464,127,000","431,531,000","407,346,000","360,377,000","361,001,000","331,443,000","330,708,000","317,467,000","279,551,000","270,146,000","241,429,000","229,631,000","227,388,000","223,992,000","181,661,000","177,945,000","177,437,000","173,024,000","166,795,000","161,104,000","190,437,000","190,862,000","204,702,000","193,339,000","191,052,000","187,912,000","171,712,000","158,900,000","160,800,000","139,700,000","139,000,000","131,900,000","144,400,000","172,600,000","176,300,000","174,200,000","169,700,000","169,300,000","166,000,000","159,400,000","156,200,000","165,400,000","168,700,000","171,400,000","173,800,000","109,200,000","100,500,000","93,000,000","92,200,000","86,600,000","56,500,000","53,400,000","56,700,000","54,600,000","51,800,000","52,800,000","60,600,000","58,400,000","62,700,000","64,900,000","60,900,000","67,300,000","57,900,000","44,800,000","37,700,000","22,300,000","15,200,000","14,400,000","9,400,000"
		CashCashEquivalentsAndShortTermInvestments,"357,200,000","325,700,000","513,200,000","484,400,000","264,600,000","237,700,000","184,000,000","196,400,000","216,800,000","189,200,000","184,600,000","199,600,000","216,700,000","172,500,000","205,400,000","571,000,000","274,500,000","537,400,000","409,200,000","486,100,000","422,600,000","327,200,000","275,600,000","231,900,000","174,700,000","116,000,000","123,600,000","129,000,000","145,700,000","148,000,000","139,477,000","278,919,000","165,226,000","147,227,000","115,257,000","129,072,000","143,552,000","157,771,000","141,840,000","121,937,000","209,146,000","154,621,000","138,255,000","249,811,000","244,342,000","220,788,000","211,056,000","261,660,000","307,073,000","273,848,000","222,099,000","190,154,000","146,827,000","147,531,000","70,479,000","79,823,000","71,379,000","103,202,000","84,072,000","73,760,000","63,571,000","129,621,000","136,402,000","107,726,000","97,648,000","73,853,000","87,293,000","56,860,000","50,193,000","71,872,000","59,119,000","54,657,000","40,201,000","45,416,000","43,409,000","30,825,000","13,529,000","28,679,000","30,352,000","27,736,000","33,021,000","31,078,000","42,403,000","27,822,000","43,998,000","40,876,000","38,596,000","119,338,000","111,007,000","102,000,000","96,900,000","41,200,000","53,400,000","40,900,000","47,600,000","23,200,000","16,900,000","20,000,000","26,800,000","31,400,000","26,100,000","22,700,000","23,700,000","20,100,000","22,400,000","29,700,000","20,100,000","13,000,000","3,800,000","17,600,000","5,200,000","3,000,000","1,700,000","1,900,000","900,000","1,600,000","1,300,000","1,900,000","1,100,000","1,600,000","2,100,000","1,600,000","700,000","4,000,000","7,700,000","9,000,000","12,600,000","300,000","1,000,000","500,000","1,900,000"
			CashAndCashEquivalents,"357,200,000","325,700,000","513,200,000","484,400,000","264,600,000","237,700,000","184,000,000","196,400,000","216,800,000","189,200,000","184,600,000","199,600,000","216,700,000","172,500,000","205,400,000","571,000,000","274,500,000","358,500,000","255,000,000","384,900,000","280,800,000","216,100,000","213,500,000","231,900,000","174,700,000","116,000,000","123,600,000","129,000,000","145,700,000","148,000,000","139,477,000","278,919,000","165,226,000","147,227,000","115,257,000","129,072,000","143,552,000","157,771,000","141,840,000","121,937,000","209,146,000","154,621,000","138,255,000","249,811,000","244,342,000","220,788,000","211,056,000","261,660,000","307,073,000","273,848,000","215,099,000","190,154,000","146,827,000","147,531,000","70,479,000","79,823,000","71,379,000","103,202,000","84,072,000","73,760,000","63,571,000","129,621,000","136,402,000","107,726,000","97,648,000","73,853,000","87,293,000","56,860,000","50,193,000","71,872,000","59,119,000","54,657,000","40,201,000","45,416,000","43,409,000","30,825,000","13,529,000","28,679,000","30,352,000","27,736,000","33,021,000","31,078,000","42,403,000","27,822,000","43,998,000","40,876,000","29,480,000","94,438,000","56,157,000","49,300,000","57,200,000","41,200,000","53,400,000","40,900,000","47,600,000","23,200,000","16,900,000","20,000,000","26,800,000","31,400,000","26,100,000","22,700,000","23,700,000","20,100,000","22,400,000","29,700,000","20,100,000","13,000,000","3,800,000","17,600,000","5,200,000","3,000,000","1,700,000","1,900,000","900,000","1,600,000","1,300,000","1,900,000","1,100,000","1,600,000","2,100,000","1,600,000","700,000","4,000,000","7,700,000","9,000,000","12,600,000","300,000","1,000,000","500,000","1,900,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,"0","0","0","0","178,900,000","154,200,000","101,200,000","141,800,000","111,100,000","62,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","7,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,116,000","24,900,000","54,850,000","52,700,000","39,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"655,700,000","624,800,000","580,500,000","583,200,000","576,600,000","620,500,000","488,900,000","478,800,000","546,600,000","608,200,000","516,100,000","546,800,000","549,000,000","545,800,000","503,200,000","475,500,000","509,100,000","457,600,000","442,600,000","421,800,000","425,200,000","390,200,000","404,600,000","413,600,000","393,100,000","376,800,000","359,900,000","381,500,000","403,400,000","391,534,000","388,295,000","404,590,000","419,245,000","361,075,000","374,999,000","376,426,000","403,018,000","340,804,000","334,278,000","331,396,000","328,772,000","282,304,000","313,325,000","284,811,000","291,676,000","243,889,000","247,918,000","223,499,000","240,681,000","214,149,000","212,803,000","209,675,000","227,786,000","221,809,000","266,272,000","277,185,000","290,631,000","250,085,000","253,266,000","247,131,000","228,422,000","178,022,000","180,741,000","181,278,000","177,390,000","151,589,000","149,313,000","153,309,000","158,145,000","128,120,000","124,134,000","131,581,000","124,051,000","103,350,000","103,065,000","114,661,000","94,214,000","79,645,000","82,015,000","84,139,000","72,805,000","71,680,000","81,783,000","87,279,000","81,607,000","83,600,000","89,986,000","45,651,000","40,257,000","36,000,000","41,800,000","39,000,000","37,100,000","33,400,000","37,100,000","45,900,000","49,000,000","49,100,000","36,500,000","39,500,000","38,100,000","34,400,000","30,100,000","37,000,000","40,000,000","39,100,000","41,100,000","37,000,000","34,700,000","28,600,000","30,800,000","30,600,000","28,300,000","26,400,000","31,200,000","29,200,000","21,500,000","23,400,000","28,200,000","22,000,000","17,100,000","22,800,000","25,800,000","27,600,000","23,700,000","19,300,000","13,400,000","9,600,000","6,800,000","8,200,000","3,000,000"
			AccountsReceivable,"655,700,000","624,800,000","580,500,000","583,200,000","576,600,000","620,500,000","488,900,000","478,800,000","546,600,000","608,200,000","488,900,000","516,800,000","525,200,000","512,600,000","476,000,000","446,200,000","475,700,000","414,800,000","407,200,000","395,300,000","394,700,000","354,800,000","369,200,000","377,500,000","377,800,000","361,900,000","344,500,000","355,500,000","383,000,000","362,049,000","358,504,000","379,811,000","397,740,000","337,932,000","361,556,000","356,264,000","388,850,000","323,477,000","320,904,000","317,280,000","324,663,000","275,201,000","287,670,000","257,176,000","265,693,000","222,820,000","229,746,000","219,583,000","236,788,000","202,293,000","202,453,000","199,928,000","220,404,000","204,269,000","257,548,000","267,200,000","280,651,000","239,884,000","242,589,000","235,192,000","216,099,000","172,008,000","173,318,000","171,942,000","171,392,000","145,100,000","146,792,000","150,592,000","154,540,000","123,938,000","124,134,000","131,581,000","124,051,000","103,350,000","103,065,000","114,661,000","94,214,000","79,645,000","82,015,000","84,139,000","72,805,000","71,680,000","81,783,000","87,279,000","81,607,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,"631,800,000",,,,,,,,,,,,,,,,,,,,,,,,"372,000,000",,,,"373,427,000",,,,"347,439,000",,,,"332,558,000",,,,"281,890,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"-7,000,000",,,,,,,,,,,,,,,,,,,,,,,,"-10,100,000",,,,"-11,378,000",,,,"-9,507,000",,,,"-9,081,000",,,,"-6,689,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,"27,200,000","30,000,000","23,800,000","33,200,000","27,200,000","29,300,000","33,400,000","42,800,000","35,400,000","26,500,000","30,500,000","35,400,000","35,400,000","36,100,000","15,300,000","14,900,000","15,400,000","26,000,000","20,400,000","29,485,000","29,791,000","24,779,000","21,505,000","23,143,000","13,443,000","20,162,000","14,168,000","17,327,000","13,374,000","14,116,000","4,109,000","7,103,000","25,655,000","27,635,000","25,983,000","21,069,000","18,172,000","3,916,000","3,893,000","11,856,000","10,350,000","9,747,000","7,382,000","17,540,000","8,724,000","9,985,000","9,980,000","10,201,000","10,677,000","11,939,000","12,323,000","6,014,000","7,423,000","9,336,000","5,998,000","6,489,000","2,521,000","2,717,000","3,605,000","4,182,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
