name,ttm,04/30/2019,04/30/2018
TotalRevenue,"178,473,648"
	OperatingRevenue,"178,473,648"
OperatingExpense,"128,215"
	SellingGeneralAndAdministration,"1,158,022"
		GeneralAndAdministrativeExpense,"1,158,022"
	OtherOperatingExpenses,"-1,029,807"
PretaxIncome,"178,345,433"
NetIncomeCommonStockholders,"178,345,433"
	NetIncome,"178,345,433"
		NetIncomeIncludingNoncontrollingInterests,"178,345,433"
			NetIncomeContinuousOperations,"178,345,433"
DilutedNIAvailtoComStockholders,"178,345,433"
BasicEPS,,"0","0"
DilutedEPS,,"0","0"
NetIncomeFromContinuingAndDiscontinuedOperation,"178,345,433"
NormalizedIncome,"178,345,433"
InterestIncome,"0"
InterestExpense,"1,123,074"
NetInterestIncome,"-1,123,074"
NetIncomeFromContinuingOperationNetMinorityInterest,"178,345,433"
TaxRateForCalcs,"0.27"
TaxEffectOfUnusualItems,"0"
