name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"10,501,047,000","10,403,627,000","9,902,983,000","9,630,000,000","9,270,893,000","9,152,074,000","8,985,971,000","9,114,133,000","8,944,253,000","8,669,477,000","8,669,301,000","8,776,050,000","8,657,911,000","8,365,771,000","8,461,770,000","8,473,170,000","10,543,040,000","10,657,653,000","10,493,390,000","10,292,423,000","10,238,308,000","10,115,991,000","9,298,283,000","8,979,092,000","8,980,895,000","8,619,763,000","8,478,820,000","8,466,817,000","8,646,705,000","9,090,385,000","8,959,186,000","8,795,074,000","8,664,390,000","10,838,172,000","10,665,130,000","10,349,256,000","10,234,914,000","10,443,943,000","9,910,145,000","9,804,405,000","9,698,579,000","9,501,450,000","9,513,036,000","9,482,038,000","9,360,143,000","8,562,894,000","8,026,901,000","7,882,403,000","7,772,311,000","7,670,454,000","7,596,833,000","7,867,304,000","8,316,482,000","8,386,761,000","8,203,445,000","8,069,770,000","7,949,063,000","7,807,817,000","7,847,336,000","7,626,658,000","7,324,741,000","6,860,193,000","6,754,094,000","6,573,032,000","6,804,795,000","5,932,523,000","6,006,176,000","5,792,179,000","5,520,063,000","5,375,705,000","5,257,806,000","5,133,752,000","4,927,790,000","4,601,886,000","4,480,600,000","4,437,385,000","4,365,841,000","4,315,958,000","4,302,223,000","4,602,202,000","4,828,102,000","5,004,101,000","4,919,128,000","4,892,116,000","4,791,325,000","4,562,086,000","4,403,366,000","4,131,900,000","3,930,300,000","3,856,300,000","3,995,100,000","3,627,300,000","3,848,100,000","3,834,400,000","3,398,200,000","3,277,500,000","3,244,600,000","3,125,900,000","2,959,600,000","2,993,400,000","2,732,900,000","2,718,900,000","2,723,700,000","2,666,700,000","2,557,700,000","2,324,000,000","2,150,300,000","2,070,600,000","2,095,900,000","2,023,000,000","1,913,500,000","1,773,700,000","1,689,800,000","1,462,600,000","1,443,300,000","1,426,100,000","1,429,900,000","1,424,400,000","1,413,800,000","1,356,600,000","1,355,300,000","1,361,400,000","1,430,700,000","1,468,400,000","1,418,900,000","1,394,900,000","1,385,000,000","1,406,400,000","1,340,300,000","1,365,600,000","1,150,200,000","1,029,800,000","1,017,000,000"
	CurrentAssets,"3,232,484,000","3,061,709,000","3,299,415,000","3,059,532,000","2,815,085,000","2,619,187,000","2,604,984,000","2,799,445,000","2,706,000,000","2,548,430,000","2,585,992,000","2,623,251,000","2,529,466,000","2,503,754,000","2,459,049,000","2,447,728,000","2,951,999,000","3,207,120,000","2,868,771,000","2,759,584,000","2,761,919,000","2,589,191,000","2,738,967,000","2,379,756,000","2,345,756,000","2,420,779,000","2,814,829,000","2,737,125,000","2,671,551,000","2,896,822,000","3,116,331,000","2,903,529,000","2,701,709,000","3,240,162,000","3,263,170,000","3,048,885,000","2,919,863,000","3,027,844,000","3,277,107,000","3,205,314,000","3,238,769,000","3,397,130,000","3,292,748,000","3,753,415,000","3,591,317,000","3,261,871,000","2,755,702,000","2,522,707,000","2,589,568,000","2,480,318,000","2,415,914,000","2,614,185,000","2,826,853,000","2,836,099,000","2,653,265,000","2,544,238,000","2,495,274,000","2,432,513,000","2,451,271,000","2,271,506,000","2,222,502,000","2,022,326,000","2,189,091,000","1,975,925,000","2,219,234,000","2,291,808,000","2,306,932,000","2,149,947,000","2,108,395,000","2,084,086,000","1,993,702,000","1,849,640,000","2,081,750,000","1,791,809,000","1,707,054,000","1,658,001,000","1,730,076,000","1,647,074,000","1,668,800,000","1,654,928,000","1,834,424,000","2,021,844,000","1,939,676,000","1,974,849,000","2,012,307,000","1,847,979,000","1,760,416,000","1,611,600,000","1,618,400,000","1,587,700,000","1,819,300,000","1,304,500,000","1,677,500,000","1,663,200,000","1,610,600,000","1,591,300,000","1,607,900,000","1,575,500,000","1,432,000,000","1,489,800,000","1,410,900,000","1,397,700,000","1,395,700,000","1,384,400,000","1,314,200,000","1,283,600,000","1,186,600,000","1,133,100,000","1,097,700,000","1,041,400,000","959,400,000","903,600,000","875,600,000","834,500,000","791,100,000","774,000,000","776,900,000","781,400,000","756,300,000","756,400,000","741,600,000","733,700,000","799,600,000","814,700,000","852,100,000","820,700,000","809,500,000","823,100,000","754,500,000","738,800,000","721,700,000","631,500,000","657,100,000"
		CashCashEquivalentsAndShortTermInvestments,"289,984,000","385,504,000","739,144,000","601,359,000","536,512,000","513,075,000","427,501,000","649,032,000","508,907,000","397,253,000","340,532,000","321,326,000","243,014,000","396,221,000","209,277,000","242,814,000","367,222,000","753,964,000","322,039,000","301,588,000","415,530,000","349,146,000","514,755,000","255,140,000","243,720,000","362,185,000","662,673,000","595,168,000","538,486,000","681,581,000","706,234,000","547,388,000","486,039,000","803,882,000","739,824,000","605,950,000","571,359,000","800,076,000","794,099,000","785,965,000","899,976,000","1,206,755,000","917,024,000","1,397,419,000","1,378,119,000","1,309,095,000","1,012,004,000","938,174,000","929,504,000","836,104,000","762,950,000","826,869,000","795,291,000","742,612,000","635,690,000","602,412,000","446,023,000","409,863,000","444,354,000","373,616,000","339,173,000","271,794,000","290,347,000","191,150,000","323,242,000","399,671,000","411,830,000","357,606,000","306,643,000","370,696,000","422,533,000","370,379,000","404,379,000","306,905,000","294,732,000","294,959,000","174,632,000","116,861,000","166,283,000","176,862,000","222,302,000","361,210,000","171,580,000","186,740,000","210,860,000","135,711,000","120,875,000","138,000,000","174,600,000","230,700,000","519,900,000","96,800,000","92,300,000","99,800,000","106,300,000","124,800,000","155,600,000","134,900,000","113,400,000","200,000,000","126,800,000","108,700,000","106,800,000","121,700,000","93,200,000","80,600,000","84,800,000","90,300,000","94,000,000","84,100,000","57,600,000","63,700,000","67,200,000","125,200,000","76,300,000","71,600,000","75,600,000","98,100,000","74,600,000","81,800,000","68,300,000","34,100,000","85,300,000","108,900,000","148,400,000","118,200,000","133,200,000","135,400,000","84,200,000","84,500,000","191,200,000","170,100,000","184,500,000"
			CashAndCashEquivalents,"289,984,000","385,504,000","739,144,000","601,359,000","536,512,000","513,075,000","427,501,000","649,032,000","508,907,000","397,253,000","340,532,000","321,326,000","243,014,000","396,221,000","209,277,000","242,814,000","367,222,000","753,964,000","322,039,000","301,588,000","415,530,000","349,146,000","514,755,000","255,140,000","243,720,000","362,185,000","662,673,000","595,168,000","538,486,000","681,581,000","706,234,000","547,388,000","486,039,000","803,882,000","739,824,000","605,950,000","571,359,000","800,076,000","794,099,000","785,965,000","899,976,000","1,206,755,000","917,024,000","1,397,419,000","1,378,119,000","1,187,361,000","690,295,000","714,365,000","597,504,000","693,560,000","500,310,000","547,409,000","575,932,000","742,612,000","635,690,000","602,412,000","446,023,000","409,863,000","444,354,000","373,616,000","339,173,000","271,794,000","290,347,000","191,150,000","323,242,000","399,671,000","411,830,000","357,606,000","306,643,000","370,696,000","422,533,000","370,379,000","404,379,000","306,905,000","294,193,000","294,448,000","174,331,000","116,417,000","165,648,000","175,865,000","221,781,000","360,030,000","169,768,000","181,399,000","210,860,000","135,711,000","120,875,000","138,000,000","174,600,000","230,700,000","519,900,000","96,800,000","92,300,000","99,800,000","106,300,000","124,800,000","155,600,000","134,900,000","113,400,000","200,000,000","126,800,000","108,700,000","106,800,000","121,700,000","93,200,000","80,600,000","84,800,000","90,300,000","94,000,000","84,100,000","57,600,000","63,700,000","67,200,000","125,200,000","76,300,000","71,600,000","75,600,000","98,100,000","74,600,000","81,800,000","68,300,000","34,100,000","85,300,000","108,900,000","148,400,000","118,200,000","133,200,000","135,400,000","84,200,000","84,500,000","191,200,000","170,100,000","184,500,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","121,734,000","321,709,000","223,809,000","332,000,000","142,544,000","262,640,000","279,460,000","219,359,000",,,,,,,,,,,,,,,,,,,,,,"539,000","511,000","301,000","444,000","635,000","997,000","521,000","1,180,000","1,812,000","5,341,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"1,446,670,000","1,347,514,000","1,351,144,000","1,329,051,000","1,240,516,000","1,137,223,000","1,203,429,000","1,142,583,000","1,222,154,000","1,217,190,000","1,269,150,000","1,288,755,000","1,272,053,000","1,231,859,000","1,283,775,000","1,281,260,000","1,414,941,000","1,385,567,000","1,446,556,000","1,395,745,000","1,299,427,000","1,265,201,000","1,199,137,000","1,180,146,000","1,167,313,000","1,120,490,000","1,193,844,000","1,149,414,000","1,133,213,000","1,186,746,000","1,338,586,000","1,303,431,000","1,238,368,000","1,359,101,000","1,437,513,000","1,398,829,000","1,309,446,000","1,225,898,000","1,412,311,000","1,320,245,000","1,273,690,000","1,190,265,000","1,339,826,000","1,323,470,000","1,213,348,000","1,087,704,000","990,405,000","878,754,000","935,948,000","872,193,000","872,998,000","1,013,174,000","1,194,472,000","1,237,237,000","1,151,301,000","1,097,697,000","1,172,081,000","1,119,522,000","1,106,140,000","1,056,828,000","1,037,855,000","1,001,246,000","1,066,922,000","991,512,000","1,024,758,000","970,425,000","964,565,000","912,688,000","931,919,000","891,226,000","801,280,000","747,567,000","778,096,000","731,151,000","689,641,000","669,885,000","746,709,000","733,969,000","704,472,000","675,233,000","762,885,000","769,302,000","864,052,000","903,177,000","936,130,000","901,596,000","841,743,000","750,900,000","749,000,000","669,500,000","611,700,000","575,600,000","852,900,000","844,700,000","804,700,000","818,300,000","826,000,000","835,100,000","717,600,000","715,500,000","690,000,000","684,100,000","685,200,000","706,900,000","661,400,000","664,300,000","601,800,000","576,600,000","553,400,000","515,700,000","489,800,000","475,200,000","455,800,000","394,400,000","386,000,000","389,300,000","389,500,000","383,000,000","371,100,000","368,000,000","368,000,000","389,100,000","398,800,000","389,300,000","407,200,000","396,700,000","375,500,000","389,200,000","374,500,000","363,800,000","283,900,000","259,400,000","265,400,000"
			AccountsReceivable,"1,446,670,000","1,347,514,000","1,351,144,000","1,329,051,000","1,240,516,000","1,137,223,000","1,203,429,000","1,142,583,000","1,222,154,000","1,217,190,000","1,269,150,000","1,288,755,000","1,272,053,000","1,231,859,000","1,283,775,000","1,281,260,000","1,414,941,000","1,385,567,000","1,446,556,000","1,395,745,000","1,299,427,000","1,265,201,000","1,199,137,000","1,180,146,000","1,167,313,000","1,120,490,000","1,193,844,000","1,149,414,000","1,133,213,000","1,186,746,000","1,338,586,000","1,303,431,000","1,238,368,000","1,359,101,000","1,437,513,000","1,398,829,000","1,309,446,000","1,225,898,000","1,412,311,000","1,320,245,000","1,273,690,000","1,190,265,000","1,339,826,000",,,,,,,,,,"1,194,472,000","1,237,237,000","1,151,301,000","1,097,697,000","1,172,081,000","1,119,522,000","1,106,140,000","1,056,828,000","1,037,855,000","1,001,246,000","1,066,922,000","991,512,000","1,024,758,000","970,425,000","964,565,000","912,688,000","931,919,000","891,226,000","801,280,000","747,567,000","778,096,000","731,151,000","689,641,000","669,885,000","746,709,000","733,969,000","704,472,000","675,233,000","762,885,000","769,302,000","864,052,000","903,177,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"1,486,991,000","1,387,640,000","1,392,742,000","1,369,585,000","1,280,157,000","1,177,697,000","1,243,822,000","1,181,408,000","1,256,055,000","1,246,571,000","1,301,490,000","1,320,412,000","1,301,169,000","1,260,328,000","1,313,535,000","1,313,695,000","1,454,692,000","1,424,799,000","1,482,121,000","1,428,921,000","1,326,609,000","1,287,216,000","1,218,894,000","1,199,548,000","1,187,758,000","1,138,540,000","1,212,781,000","1,167,905,000","1,151,329,000","1,205,640,000","1,356,826,000","1,322,577,000","1,258,399,000","1,379,465,000","1,458,065,000","1,418,311,000","1,329,227,000","1,246,290,000","1,437,241,000","1,346,147,000","1,299,366,000","1,215,252,000","1,370,690,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-40,321,000","-40,126,000","-41,598,000","-40,534,000","-39,641,000","-40,474,000","-40,393,000","-38,825,000","-33,901,000","-29,381,000","-32,340,000","-31,657,000","-29,116,000","-28,469,000","-29,760,000","-32,435,000","-39,751,000","-39,232,000","-35,565,000","-33,176,000","-27,182,000","-22,015,000","-19,757,000","-19,402,000","-20,445,000","-18,050,000","-18,937,000","-18,491,000","-18,116,000","-18,894,000","-18,240,000","-19,146,000","-20,031,000","-20,364,000","-20,552,000","-19,482,000","-19,781,000","-20,392,000","-24,930,000","-25,902,000","-25,676,000","-24,987,000","-30,864,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"1,322,347,000","1,191,095,000","1,055,831,000","977,831,000","900,607,000","835,804,000","838,539,000","885,972,000","852,075,000","806,141,000","816,563,000","849,266,000","828,298,000","748,796,000","803,981,000","764,053,000","972,893,000","878,635,000","982,196,000","962,070,000","942,176,000","870,487,000","828,286,000","833,907,000","849,830,000","802,895,000","810,715,000","844,355,000","861,952,000","863,737,000","908,048,000","890,606,000","840,490,000","926,998,000","949,618,000","917,217,000","905,952,000","872,841,000","923,389,000","921,040,000","880,443,000","803,346,000","848,934,000","882,512,000","845,230,000","714,110,000","619,528,000","570,858,000","567,322,000","592,160,000","617,568,000","636,121,000","695,922,000","709,097,000","711,746,000","681,600,000","719,729,000","740,728,000","742,444,000","709,647,000","713,009,000","634,895,000","705,672,000","682,393,000","746,065,000","795,032,000","813,254,000","775,741,000","756,601,000","720,476,000","666,938,000","639,339,000","630,199,000","641,872,000","613,236,000","595,071,000","629,045,000","646,472,000","651,486,000","660,601,000","744,495,000","784,444,000","794,056,000","783,200,000","768,887,000","715,837,000","705,122,000","639,400,000","612,900,000","607,200,000","607,500,000","559,300,000","664,900,000","653,300,000","610,000,000","562,800,000","544,300,000","527,100,000","523,700,000","499,900,000","511,000,000","521,300,000","523,300,000","479,300,000","440,400,000","424,900,000","389,300,000","364,600,000","355,100,000","348,100,000","320,100,000","294,300,000","285,700,000","247,900,000","263,200,000","250,200,000","242,200,000","233,500,000","231,000,000","227,300,000","231,800,000","240,400,000","252,500,000","246,300,000","228,300,000","240,400,000","237,800,000","236,500,000","252,400,000","272,400,000","232,900,000","195,800,000","201,800,000"
