name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalAssets,"6,556,000,000","6,435,000,000","6,332,200,000","6,293,300,000","6,274,500,000","6,084,600,000","5,878,500,000","5,760,400,000","5,619,500,000","5,482,800,000","5,275,800,000","5,176,500,000","5,218,800,000","5,165,000,000","5,163,300,000","5,114,700,000","5,072,100,000","5,080,000,000","4,978,500,000","4,931,500,000","4,941,900,000","4,906,400,000","4,874,800,000","4,857,600,000","4,872,700,000","4,907,100,000","4,931,800,000","4,673,000,000","4,580,100,000","4,360,800,000","4,067,900,000","3,895,600,000","3,749,200,000","3,476,800,000","3,463,900,000","3,350,900,000","3,251,300,000","3,253,400,000","3,138,100,000","2,962,200,000","2,906,600,000","2,876,000,000","2,754,400,000","2,645,500,000","2,613,400,000","2,609,100,000","2,579,100,000","2,447,800,000","2,416,000,000","2,393,100,000","2,255,100,000","2,217,600,000","2,168,900,000","2,134,800,000","1,847,600,000","1,788,800,000","1,715,800,000","1,644,200,000","1,646,500,000","1,629,700,000","1,560,100,000","1,533,400,000","1,400,900,000","1,386,100,000","1,404,000,000","1,398,800,000","1,373,600,000","1,353,400,000","1,408,100,000","1,431,400,000","1,449,300,000","3,681,600,000","3,353,400,000","3,101,300,000","3,478,700,000","3,409,200,000","3,273,700,000","3,147,200,000","3,238,200,000","3,401,900,000","3,377,500,000","3,282,500,000","3,277,400,000","3,293,800,000","3,097,500,000","2,914,000,000","2,596,400,000","2,560,200,000","2,534,200,000","2,312,600,000","2,624,000,000","2,610,600,000","2,588,600,000","2,317,100,000","2,371,300,000","2,319,100,000","2,312,200,000","2,172,300,000","2,265,600,000","2,224,000,000","2,216,500,000","2,146,000,000","2,145,600,000","2,108,000,000","2,027,700,000","1,947,600,000","1,932,800,000","1,872,200,000","1,786,600,000","1,807,800,000","1,786,400,000","1,783,100,000","1,750,200,000"
	CurrentAssets,"480,500,000","291,300,000","278,700,000","279,300,000","378,400,000","254,900,000","265,100,000","223,000,000","274,800,000","269,500,000","296,100,000","397,300,000","556,400,000","334,300,000","439,400,000","424,000,000","403,600,000","367,500,000","387,900,000","346,500,000","360,600,000","294,500,000","361,600,000","354,300,000","379,300,000","371,000,000","403,300,000","330,600,000","390,000,000","418,800,000","357,800,000","293,500,000","269,400,000","307,000,000","369,000,000","320,900,000","255,900,000","273,200,000","278,000,000","170,100,000","290,000,000","277,000,000","302,800,000","233,200,000","224,800,000","239,700,000","294,000,000","232,200,000","222,600,000","225,500,000","212,500,000","232,400,000","243,900,000","252,300,000","219,800,000","239,200,000","225,600,000","214,500,000","267,600,000","307,000,000","281,800,000","287,700,000","308,500,000","341,000,000","383,500,000","373,900,000","311,100,000","296,800,000","355,600,000","368,100,000","304,800,000","1,375,900,000","961,100,000","695,400,000","884,300,000","800,800,000","749,700,000","658,400,000","759,300,000","958,100,000","970,800,000","909,900,000","998,700,000","1,024,800,000","871,000,000","731,000,000","716,700,000","707,900,000","743,800,000","564,500,000","697,600,000","683,900,000","669,900,000","487,500,000","550,100,000","497,200,000","514,100,000","368,700,000","458,300,000","417,600,000","420,300,000","332,100,000","362,400,000","376,600,000","334,600,000","252,000,000","277,600,000","450,100,000","244,300,000","266,100,000","235,100,000","257,200,000","253,800,000"
		CashCashEquivalentsAndShortTermInvestments,"60,100,000","45,100,000","59,000,000","62,500,000","159,000,000","44,300,000","79,000,000","25,700,000","67,000,000","69,300,000","100,300,000","203,100,000","353,300,000","69,100,000","128,000,000","121,900,000","98,500,000","98,900,000","104,400,000","84,200,000","81,800,000","27,500,000","107,200,000","91,900,000","97,000,000","97,000,000","103,000,000","60,600,000","72,100,000","145,800,000","150,500,000","83,600,000","44,600,000","97,300,000","164,500,000","145,000,000","77,300,000","80,800,000","104,300,000","8,600,000","118,200,000","101,100,000","135,100,000","79,400,000","52,700,000","51,600,000","92,300,000","45,300,000","32,500,000","25,700,000","54,300,000","72,400,000","98,000,000","102,000,000","78,100,000","99,100,000","76,200,000","23,300,000","61,400,000","37,100,000","46,400,000","44,800,000","51,400,000","62,800,000","75,000,000","89,600,000","91,400,000","79,100,000","213,200,000","194,100,000","172,700,000","602,900,000","297,500,000","223,000,000","262,900,000","232,800,000","193,700,000","194,000,000","188,200,000","232,800,000","219,900,000","221,100,000","206,800,000","274,600,000","209,500,000","219,300,000","182,700,000","193,700,000","173,700,000","101,500,000","157,400,000","141,100,000","147,900,000","89,400,000","116,800,000","63,100,000","97,400,000","41,800,000","71,000,000","68,100,000","58,900,000","40,100,000","36,900,000","63,400,000","60,300,000","31,600,000","42,500,000","128,900,000","21,400,000","27,000,000","21,600,000","28,600,000","22,400,000"
			CashAndCashEquivalents,"60,100,000","45,100,000","59,000,000","62,500,000","159,000,000","44,300,000","79,000,000","25,700,000","67,000,000","69,300,000","100,300,000","203,100,000","353,300,000","69,100,000","128,000,000","121,900,000","98,500,000","98,900,000","104,400,000","84,200,000","81,800,000","27,500,000","107,200,000","91,900,000","97,000,000","97,000,000","103,000,000","60,600,000","72,100,000","145,800,000","150,500,000","83,600,000","44,600,000","97,300,000","164,500,000","145,000,000","77,300,000","80,800,000","104,300,000","8,600,000","118,200,000","101,100,000","135,100,000","79,400,000","52,700,000","44,900,000","92,300,000","45,300,000","32,500,000","25,700,000","54,300,000","72,400,000","98,000,000","102,000,000","78,100,000","99,100,000","76,200,000","23,300,000","61,400,000","37,100,000","46,400,000","44,800,000","51,400,000","62,800,000","75,000,000","89,600,000","91,400,000","79,100,000","213,200,000","194,100,000","172,700,000","602,900,000","297,500,000","223,000,000","262,900,000","232,800,000","193,700,000","194,000,000","188,200,000","232,800,000","219,900,000","221,100,000","206,800,000","274,600,000","209,500,000","219,300,000","182,700,000","193,700,000","173,700,000","101,500,000","157,400,000","141,100,000","147,900,000","89,400,000","116,800,000","63,100,000","97,400,000","41,800,000","71,000,000","68,100,000","58,900,000","40,100,000","36,900,000","63,400,000","60,300,000","31,600,000","42,500,000","128,900,000","21,400,000","27,000,000","21,600,000","28,600,000","22,400,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","6,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"118,400,000","123,700,000","110,200,000","105,200,000","113,500,000","111,900,000","92,000,000","85,800,000","99,400,000","96,400,000","85,100,000","87,400,000","98,900,000","144,400,000","129,400,000","132,400,000","128,200,000","135,100,000","136,700,000","120,100,000","122,800,000","122,500,000","108,100,000","113,600,000","124,800,000","121,200,000","110,700,000","103,900,000","111,800,000","103,000,000","82,400,000","78,900,000","97,400,000","96,300,000","79,900,000","78,700,000","86,200,000","89,000,000","73,200,000","66,700,000","76,700,000","79,700,000","75,800,000","71,900,000","91,500,000","99,500,000","112,100,000","107,900,000","119,000,000","118,500,000","79,300,000","80,700,000","76,400,000","76,300,000","64,900,000","59,200,000","70,100,000","79,500,000","61,800,000","67,700,000","73,400,000","70,900,000","61,400,000","61,000,000","66,000,000","79,100,000","66,900,000","72,400,000","79,700,000","86,100,000","72,000,000","551,300,000","599,300,000","403,800,000","485,300,000","469,900,000","464,000,000","384,400,000","439,000,000","476,800,000","370,800,000","328,400,000","455,900,000","399,000,000","390,000,000","265,700,000","283,800,000","283,300,000","269,800,000","176,400,000","286,900,000","284,300,000","275,400,000","156,100,000","249,700,000","253,600,000","238,900,000","158,500,000","222,300,000","199,100,000","226,600,000","164,800,000","203,200,000","194,000,000","191,400,000","140,300,000","133,800,000","58,300,000","104,000,000","112,800,000","89,600,000","89,000,000","99,400,000"
			AccountsReceivable,"118,400,000","100,800,000","110,200,000","105,200,000","113,500,000","93,500,000","92,000,000","85,800,000","99,400,000","77,200,000","86,100,000","88,500,000","99,900,000","121,700,000","132,000,000","134,700,000","130,300,000","112,600,000","138,800,000","122,500,000","125,200,000","106,500,000","109,900,000","115,100,000","126,000,000","105,300,000","112,000,000","105,000,000","112,900,000","85,500,000","83,400,000","80,000,000","98,400,000","78,700,000","79,900,000","78,700,000","86,200,000","70,400,000","73,200,000","66,700,000","76,700,000","79,700,000","75,800,000","71,900,000","91,500,000","99,500,000","112,100,000","107,900,000","119,000,000","118,500,000","79,300,000","80,700,000","76,400,000","76,300,000","64,900,000","59,200,000","70,100,000","79,500,000","61,800,000","67,700,000","73,400,000","70,900,000","61,400,000","61,000,000","66,000,000","79,100,000","66,900,000","72,400,000","79,700,000","86,100,000","72,000,000","551,300,000","599,300,000","403,800,000","485,300,000","469,900,000","464,000,000","384,400,000","439,000,000","476,800,000","370,800,000","328,400,000","455,900,000","399,000,000","390,000,000","265,700,000","283,800,000","283,300,000","269,800,000","176,400,000","286,900,000","284,300,000","275,400,000","156,100,000","249,700,000","253,600,000","238,900,000","158,500,000","222,300,000","199,100,000","226,600,000","164,800,000","203,200,000","194,000,000","191,400,000","140,300,000","133,800,000","58,300,000","104,000,000","112,800,000","89,600,000","89,000,000","99,400,000"
				GrossAccountsReceivable,"120,300,000",,"112,300,000","107,900,000","116,100,000",,"93,600,000","87,100,000","100,600,000","77,200,000","86,100,000","88,500,000","99,900,000","121,700,000","132,000,000","134,700,000","130,300,000","112,600,000","138,800,000","122,500,000","125,200,000","106,500,000","109,900,000","115,100,000","126,000,000","105,300,000","112,000,000","105,000,000","112,900,000","85,500,000","83,400,000","80,000,000","98,400,000","78,700,000",,,,"70,400,000","74,300,000","67,800,000",,"80,600,000","76,700,000","72,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-1,900,000",,"-2,100,000","-2,700,000","-2,600,000",,"-1,600,000","-1,300,000","-1,200,000",,"-1,000,000","-1,100,000","-1,000,000","-1,700,000","-2,600,000","-2,300,000","-2,100,000","-2,100,000","-2,100,000","-2,400,000","-2,400,000","-3,100,000","-1,800,000","-1,500,000","-1,200,000","-1,000,000","-1,300,000","-1,100,000","-1,100,000","-1,100,000","-1,000,000","-1,100,000","-1,000,000","-1,100,000",,,,"-1,000,000","-1,100,000","-1,100,000",,"-900,000","-900,000","-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"2,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
